Question,Option_a,Option_b,Option_c,Option_d,Correct_answer,Explanation,Target_exam,Question_type,Difficulty,Subject,Topic
The compound that is most reactive towards electrophilic substitution is?,Phenol,Benzene,Nitrobenzene,Toluene,A,"Phenol is highly reactive towards electrophilic substitution due to the activating effect of the hydroxyl group, which donates electrons into the benzene ring.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Alcohols Phenols and Ethers
The dehydration of alcohols is an example of?,Elimination reaction,Substitution reaction,Addition reaction,Rearrangement reaction,A,"Dehydration of alcohols involves the removal of a water molecule, making it an elimination reaction that results in the formation of alkenes.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Alcohols Phenols and Ethers
The oxidation of a secondary alcohol gives?,Aldehyde,Ketone,Carboxylic acid,Ether,B,Secondary alcohols are oxidized to ketones because the carbon with the hydroxyl group is attached to two other carbon atoms.,GIKI_PIEAS,Conceptual,Medium,Chemistry,Alcohols Phenols and Ethers
The compound that does not give a positive iodoform test is?,Ethanol,Propan-2-ol,Butan-2-ol,Methanol,D,The iodoform test is positive for compounds that have a methyl group attached to a carbonyl group or can be oxidized to it. Methanol does not meet this criterion.,GIKI_PIEAS,Conceptual,Medium,Chemistry,Alcohols Phenols and Ethers
The reaction of phenol with bromine water gives?,"2,4,6-Tribromophenol","2,4-Dibromophenol",4-Bromophenol,None of these,A,"Phenol reacts with bromine water to form 2,4,6-tribromophenol due to the high reactivity of phenol towards electrophilic aromatic substitution.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Alcohols Phenols and Ethers
The ether that is most resistant to cleavage by HI is?,Diethyl ether,Diphenyl ether,Methyl phenyl ether,Dimethyl ether,B,"Diphenyl ether is resistant to cleavage because both groups attached to oxygen are phenyl, making it difficult for the SN2 reaction to occur.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Alcohols Phenols and Ethers
The compound that gives a positive test with FeCl3 is?,Phenol,Ethanol,Methanol,None of these,A,"Phenol gives a positive test with FeCl3, forming colored complexes, a characteristic test for phenols.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Alcohols Phenols and Ethers
The reaction of alcohols with PCl5 gives?,Alkyl chlorides,Alkenes,Alkyl halides and POCl3,None of these,C,"Alcohols react with PCl5 to form alkyl chlorides and POCl3, a reaction used for converting alcohols to alkyl halides.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Alcohols Phenols and Ethers
The compound that is used as an antiseptic is?,Phenol,Ethanol,Both A and B,None of these,C,"Both phenol and ethanol have antiseptic properties, with phenol being used historically and ethanol used in modern antiseptics.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Alcohols Phenols and Ethers
The reaction of an alcohol with an acid to form an ester is called?,Esterification,Saponification,Hydrolysis,None of these,A,"Esterification is the process of forming an ester from an alcohol and a carboxylic acid, often in the presence of an acid catalyst.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Alcohols Phenols and Ethers
The boiling point of an ether is generally?,Higher than the corresponding alcohol,Lower than the corresponding alcohol,Same as the corresponding alcohol,None of these,B,Ethers generally have lower boiling points than their corresponding alcohols because they lack hydrogen bonding.,GIKI_PIEAS,Conceptual,Medium,Chemistry,Alcohols Phenols and Ethers
The oxidation of a primary alcohol gives?,Aldehyde,Ketone,Carboxylic acid,Both A and C,D,"Primary alcohols are first oxidized to aldehydes, which can be further oxidized to carboxylic acids under stronger conditions.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Alcohols Phenols and Ethers
Which of the following alcohols will not react with Lucas reagent?,Propan-1-ol,Propan-2-ol,2-Methylpropan-2-ol,Butan-1-ol,A,"Primary alcohols do not react with Lucas reagent, which is used to distinguish between primary, secondary, and tertiary alcohols.",LUMS_SAT,Conceptual,Medium,Chemistry,Alcohols Phenols and Ethers
"What is the order of acidity of the given alcohols: (1) CH₃OH, (2) C₂H₅OH, (3) (CH₃)₃COH?",1 > 2 > 3,3 > 2 > 1,2 > 1 > 3,1 > 3 > 2,A,"The acidity of alcohols decreases with increasing alkyl substitution due to the +I effect, so the order is CH₃OH > C₂H₅OH > (CH₃)₃COH.",LUMS_SAT,Conceptual,Medium,Chemistry,Alcohols Phenols and Ethers
The compound that will react with NaOH to form sodium phenoxide is?,Phenol,Benzene,Chlorobenzene,Aniline,A,Phenol reacts with NaOH to form sodium phenoxide due to its acidic nature.,LUMS_SAT,Conceptual,Medium,Chemistry,Alcohols Phenols and Ethers
What is the major product of the dehydration of 2-methylbutan-2-ol?,2-Methylbut-1-ene,2-Methylbut-2-ene,3-Methylbut-1-ene,3-Methylbut-2-ene,B,"The dehydration of 2-methylbutan-2-ol follows the Saytzeff rule, resulting in the more stable alkene, 2-Methylbut-2-ene.",LUMS_SAT,Conceptual,Medium,Chemistry,Alcohols Phenols and Ethers
The best method to prepare phenol from benzene is?,Dow's process,Kolbe's reaction,Reimer-Tiemann reaction,Williamson synthesis,A,Dow's process involves the reaction of chlorobenzene with NaOH at high temperature and pressure to form phenol.,LUMS_SAT,Conceptual,Medium,Chemistry,Alcohols Phenols and Ethers
The reaction of ethanol with conc. H₂SO₄ at 443 K gives?,Diethyl ether,Ethene,Ethyl hydrogen sulfate,Ethyl sulfate,B,"At 443 K, ethanol reacts with conc. H₂SO₄ to undergo dehydration, forming ethene.",LUMS_SAT,Conceptual,Medium,Chemistry,Alcohols Phenols and Ethers
The compound that is most acidic among the following is?,Phenol,Cyclohexanol,Ethanol,Methanol,A,Phenol is more acidic than alcohols due to the resonance stabilization of the phenoxide ion.,LUMS_SAT,Conceptual,Medium,Chemistry,Alcohols Phenols and Ethers
The reaction of phenol with conc. HNO₃ gives?,"2,4,6-Trinitrophenol","2,4-Dinitrophenol",4-Nitrophenol,2-Nitrophenol,A,"Phenol reacts with conc. HNO₃ to form 2,4,6-Trinitrophenol (picric acid) due to the strong nitrating conditions.",LUMS_SAT,Conceptual,Medium,Chemistry,Alcohols Phenols and Ethers
The compound that will not give a positive Lucas test is?,Tert-butanol,Sec-butanol,Butan-1-ol,2-Methylpropan-2-ol,C,"Primary alcohols like butan-1-ol do not react with Lucas reagent, hence do not give a positive Lucas test.",LUMS_SAT,Conceptual,Medium,Chemistry,Alcohols Phenols and Ethers
The major product of the reaction of 2-methylpropan-2-ol with HCl is?,2-Methylpropan-2-yl chloride,2-Methylpropene,2-Chloro-2-methylpropane,1-Chloro-2-methylpropane,C,"Tertiary alcohols react with HCl to form tertiary alkyl chlorides, so 2-methylpropan-2-ol reacts to form 2-Chloro-2-methylpropane.",LUMS_SAT,Conceptual,Medium,Chemistry,Alcohols Phenols and Ethers
The reaction of phenol with Na gives?,Sodium phenoxide,Sodium benzene,Phenoxide ion,Benzene,A,"Phenol reacts with Na to form sodium phenoxide and hydrogen gas, showing its acidic character.",LUMS_SAT,Conceptual,Medium,Chemistry,Alcohols Phenols and Ethers
The best reagent to distinguish between 1-butanol and 2-butanol is?,Lucas reagent,Tollens' reagent,Fehling's solution,Iodoform test,D,"2-Butanol gives a positive iodoform test because it can be oxidized to a methyl ketone, whereas 1-butanol does not.",LUMS_SAT,Conceptual,Medium,Chemistry,Alcohols Phenols and Ethers
The compound with the highest boiling point among the following is,CH₃CH₂OH,CH₃CH₂CH₃,CH₃OCH₃,C₂H₅OC₂H₅,A,"Alcohols have higher boiling points due to hydrogen bonding, making CH₃CH₂OH (ethanol) have the highest boiling point among the given options.",NET,Conceptual,Medium,Chemistry,Alcohols Phenols and Ethers
The Williamson's synthesis is used to prepare,Alcohols,Ethers,Aldehydes,Ketones,B,Williamson's synthesis involves the reaction of an alkyl halide with sodium alkoxide to form ethers.,NET,Conceptual,Medium,Chemistry,Alcohols Phenols and Ethers
The compound C₆H₅OCH₃ is,Anisole,Phenetole,Diphenyl ether,None of these,A,"C₆H₅OCH₃ is known as anisole, an ether derived from phenol and methanol.",NET,Conceptual,Medium,Chemistry,Alcohols Phenols and Ethers
The Lucas test is used to distinguish,"Primary, secondary, and tertiary alcohols",Aldehydes and ketones,Alcohols and phenols,None of these,A,"The Lucas test differentiates between primary, secondary, and tertiary alcohols based on their reactivity with Lucas reagent.",NET,Conceptual,Medium,Chemistry,Alcohols Phenols and Ethers
The Williamson's synthesis involves,SN1 reaction,SN2 reaction,Both A and B,None of these,B,Williamson's synthesis involves an SN2 reaction between an alkyl halide and sodium alkoxide.,NET,Conceptual,Medium,Chemistry,Alcohols Phenols and Ethers
The reaction of alcohols with PCl₅ gives,Alkyl chlorides,Alkyl phosphates,Both A and B,None of these,A,Alcohols react with PCl₅ to form alkyl chlorides.,NET,Conceptual,Medium,Chemistry,Alcohols Phenols and Ethers
The reaction of diethyl ether with oxygen gives,Diethyl peroxide,Ethanol,Acetaldehyde,None of these,A,"Diethyl ether reacts with oxygen to form diethyl peroxide, a potentially explosive compound.",NET,Conceptual,Medium,Chemistry,Alcohols Phenols and Ethers
The reaction of ROH with PX₃ gives,RX,RCOOH,RCHO,None of these,A,ROH reacts with PX₃ to form RX through a nucleophilic substitution reaction.,ECAT,Conceptual,Medium,Chemistry,Alcohols Phenols and Ethers
The Williamson synthesis involves,SN1 reaction,SN2 reaction,Electrophilic substitution,None of these,B,Williamson synthesis is an SN2 reaction between alkoxide and alkyl halide to form ethers.,ECAT,Conceptual,Medium,Chemistry,Alcohols Phenols and Ethers
The oxidation of 2-butanol gives,Butanal,Butanone,2-Butanone,None of these,C,"2-Butanol is a secondary alcohol, which oxidizes to 2-butanone.",ECAT,Conceptual,Medium,Chemistry,Alcohols Phenols and Ethers
The dehydration of alcohols follows,SN1 mechanism,SN2 mechanism,E1 mechanism,None of these,C,"Dehydration of alcohols typically follows E1 mechanism, forming alkenes.",ECAT,Conceptual,Medium,Chemistry,Alcohols Phenols and Ethers
The Lucas test is used for,Distinguishing primary and secondary alcohols,Distinguishing secondary and tertiary alcohols,Identifying alcohols,None of these,B,The Lucas test distinguishes between secondary and tertiary alcohols based on their reactivity.,ECAT,Conceptual,Medium,Chemistry,Alcohols Phenols and Ethers
The reaction of ROH with Na gives,RONa,RCOONa,RCHO,None of these,A,"ROH reacts with Na to form RONa, releasing H₂ gas.",ECAT,Conceptual,Medium,Chemistry,Alcohols Phenols and Ethers
The oxidation of primary alcohols gives,Aldehydes,Ketones,Carboxylic acids,None of these,A,"Primary alcohols are oxidized to aldehydes, which can further oxidize to carboxylic acids.",ECAT,Conceptual,Medium,Chemistry,Alcohols Phenols and Ethers
The reaction of phenol with CH₃COCl gives,Phenyl acetate,Acetophenone,Benzene,None of these,A,Phenol reacts with CH₃COCl to form phenyl acetate through an esterification reaction.,ECAT,Conceptual,Medium,Chemistry,Alcohols Phenols and Ethers
The boiling point of an alcohol is higher than its isomeric ether due to,H-bonding,Low molecular weight,High molecular weight,None of these,A,Alcohols have higher boiling points due to intermolecular H-bonding.,ECAT,Conceptual,Medium,Chemistry,Alcohols Phenols and Ethers
The reaction of ROH with H₂SO₄ gives,Alkene,Ether,Both,None of these,C,ROH reacts with H₂SO₄ to form either alkenes (through dehydration) or ethers.,ECAT,Conceptual,Medium,Chemistry,Alcohols Phenols and Ethers
The reaction of diethyl ether with HI gives,Ethyl iodide,Ethanol,Both,None of these,C,Diethyl ether reacts with HI to form ethyl iodide and ethanol.,ECAT,Conceptual,Medium,Chemistry,Alcohols Phenols and Ethers
The reaction of phenol with chloroform and NaOH is an example of,Reimer-Tiemann reaction,Kolbe's reaction,Williamson synthesis,Fries rearrangement,A,Reimer-Tiemann reaction involves the reaction of phenol with chloroform and NaOH to form salicylaldehyde.,GIKI_PIEAS,Conceptual,Medium,Chemistry,Alcohols Phenols and Ethers
The major product of the reaction of 1-propanol with conc. H2SO4 at 443 K is,propene,di-n-propyl ether,1-propoxypropane,propan-2-ol,A,Dehydration of 1-propanol at 443 K gives propene as the major product.,GIKI_PIEAS,Conceptual,Medium,Chemistry,Alcohols Phenols and Ethers
The compound that is used as an antioxidant is,BHT,BHA,both A and B,none of these,C,Both BHT (Butylated Hydroxy Toluene) and BHA (Butylated Hydroxy Anisole) are used as antioxidants.,GIKI_PIEAS,Conceptual,Medium,Chemistry,Alcohols Phenols and Ethers
The reaction of ethyl bromide with sodium ethoxide gives,diethyl ether,ethanol,ethene,ethyl sodium,A,"Williamson synthesis: RX + NaOR' → ROR' + NaX, here gives diethyl ether.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Alcohols Phenols and Ethers
Phenol is more acidic than ethanol because,phenol is more soluble in water,phenoxide ion is stabilized by resonance,phenol has a higher boiling point,phenol is less volatile,B,Resonance stabilization of phenoxide ion makes phenol more acidic.,GIKI_PIEAS,Conceptual,Medium,Chemistry,Alcohols Phenols and Ethers
The best method to prepare cyclohexanol is,hydrogenation of cyclohexene,hydrolysis of cyclohexyl chloride,oxidation of cyclohexane,reduction of cyclohexanone,D,"Reduction of cyclohexanone gives cyclohexanol, a straightforward method.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Alcohols Phenols and Ethers
The major product of the reaction of isopropyl alcohol with PCl5 is,isopropyl chloride,2-chloropropane,1-chloropropane,propene,B,Reaction with PCl5 results in the formation of 2-chloropropane.,GIKI_PIEAS,Conceptual,Medium,Chemistry,Alcohols Phenols and Ethers
The compound used as a solvent in Grignard reactions is,diethyl ether,tetrahydrofuran,both A and B,none of these,C,Both diethyl ether and tetrahydrofuran are used as solvents in Grignard reactions.,GIKI_PIEAS,Conceptual,Medium,Chemistry,Alcohols Phenols and Ethers
The reaction of ethanol with conc. H2SO4 at 443 K gives,ethene,diethyl ether,ethyl hydrogen sulfate,ethyl sulfate,A,Dehydration of ethanol at 443 K gives ethene.,GIKI_PIEAS,Conceptual,Medium,Chemistry,Alcohols Phenols and Ethers
"The best reagent to distinguish between primary, secondary, and tertiary alcohols is",Lucas reagent,Tollen's reagent,Fehling's solution,KMnO4,A,"Lucas reagent is used to distinguish between primary, secondary, and tertiary alcohols based on their reactivity.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Alcohols Phenols and Ethers
Phenol reacts with NaOH to give,sodium phenoxide,phenoxide ion,both A and B,none of these,C,"Phenol reacts with NaOH to form sodium phenoxide, which is the salt of phenoxide ion.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Alcohols Phenols and Ethers
The reaction of diethyl ether with Cl2 in the presence of light gives,1-chloroethyl ethyl ether,perchlorodiethyl ether,α-chloroethyl ethyl ether,all of these,D,Diethyl ether reacts with Cl2 in the presence of light to give various chlorinated products.,GIKI_PIEAS,Conceptual,Medium,Chemistry,Alcohols Phenols and Ethers
The major product of the reaction of tert-butyl alcohol with HCl is,tert-butyl chloride,isobutyl chloride,sec-butyl chloride,n-butyl chloride,A,Tert-butyl alcohol reacts with HCl to form tert-butyl chloride.,GIKI_PIEAS,Conceptual,Medium,Chemistry,Alcohols Phenols and Ethers
The compound that is less acidic than phenol is,o-cresol,p-cresol,both A and B,none of these,C,Both o-cresol and p-cresol are less acidic than phenol due to the +I effect of the methyl group.,GIKI_PIEAS,Conceptual,Medium,Chemistry,Alcohols Phenols and Ethers
The compound C6H5OCH3 is,Anisole,Phenol,Benzaldehyde,Benzene,A,"C6H5OCH3 is the chemical formula for anisole, also known as methoxybenzene.",LUMS_SAT,Conceptual,Medium,Chemistry,Alcohols Phenols and Ethers
The boiling point of ethers is lower than their isomeric alcohols because,Ethers are non-polar,Ethers do not form hydrogen bonds,Ethers have higher molecular weight,Ethers are polar,B,"Ethers do not have a hydrogen atom bonded to the oxygen, thus they cannot form hydrogen bonds like alcohols do.",LUMS_SAT,Conceptual,Medium,Chemistry,Alcohols Phenols and Ethers
Ethers are not soluble in water because,They are non-polar,They do not form hydrogen bonds with water,They have high molecular weight,They are polar,B,Ethers cannot form hydrogen bonds with water as they lack a hydrogen atom bonded to the oxygen.,LUMS_SAT,Conceptual,Medium,Chemistry,Alcohols Phenols and Ethers
The reaction of an alcohol with an acid to form an ester is called,Esterification,Saponification,Hydrolysis,Dehydration,A,Esterification is the reaction between an alcohol and a carboxylic acid to form an ester.,LUMS_SAT,Conceptual,Medium,Chemistry,Alcohols Phenols and Ethers
Phenol is less soluble in water than,Ethanol,Methanol,Both A and B,None of the above,C,Phenol is less soluble in water than lower alcohols like methanol and ethanol.,LUMS_SAT,Conceptual,Medium,Chemistry,Alcohols Phenols and Ethers
The best method to prepare ethers is,Williamson synthesis,Dehydration of alcohols,Reaction of alkyl halides with alkoxides,Both A and C,D,Williamson synthesis and the reaction of alkyl halides with alkoxides are both effective methods for preparing ethers.,LUMS_SAT,Conceptual,Medium,Chemistry,Alcohols Phenols and Ethers
The most stable carbocation formed during the dehydration of an alcohol is,Tertiary,Secondary,Primary,Methyl,A,Tertiary carbocations are the most stable due to the +I effect of three alkyl groups.,LUMS_SAT,Conceptual,Medium,Chemistry,Alcohols Phenols and Ethers
The reaction of phenol with chloroform and aqueous NaOH is an example of?,Reimer-Tiemann reaction,Kolbe's reaction,Williamson synthesis,Fries rearrangement,A,Reimer-Tiemann reaction involves the reaction of phenol with chloroform in the presence of NaOH to form salicylaldehyde.,NET,Conceptual,Medium,Chemistry,Alcohols Phenols and Ethers
The compound that is most reactive towards SN1 reaction is?,1-Bromopropane,2-Bromopropane,1-Bromo-2-methylpropane,2-Bromo-2-methylpropane,D,Tertiary halides are most reactive in SN1 reactions due to the stability of the tertiary carbocation formed.,NET,Conceptual,Medium,Chemistry,Alcohols Phenols and Ethers
The compound that is most acidic among the given options is?,Ethanol,Phenol,4-Methoxyphenol,4-Nitrophenol,D,"Electron-withdrawing groups increase the acidity of phenols, making 4-Nitrophenol more acidic.",NET,Conceptual,Medium,Chemistry,Alcohols Phenols and Ethers
The reaction that involves the cleavage of C-O bond in ethers is?,Williamson synthesis,Reaction with HI,Dehydration,Kolbe's reaction,B,"Ethers react with HI to cleave the C-O bond, forming an alkyl halide and an alcohol.",NET,Conceptual,Medium,Chemistry,Alcohols Phenols and Ethers
The most stable carbocation among the given options is?,Methyl carbocation,Primary carbocation,Secondary carbocation,Tertiary carbocation,D,Tertiary carbocations are most stable due to hyperconjugation and inductive effects.,NET,Conceptual,Medium,Chemistry,Alcohols Phenols and Ethers
The reaction of alcohols with Lucas reagent is an example of?,SN1 reaction,SN2 reaction,E1 reaction,E2 reaction,A,"Lucas reagent (ZnCl2/HCl) reacts with alcohols via an SN1 pathway, with tertiary alcohols reacting fastest.",NET,Conceptual,Medium,Chemistry,Alcohols Phenols and Ethers
The compound that gives a positive Lucas test is?,Ethanol,Propan-2-ol,2-Methylpropan-2-ol,Butan-1-ol,C,"Tertiary alcohols give a positive Lucas test, reacting quickly with Lucas reagent to form a turbid solution.",NET,Conceptual,Medium,Chemistry,Alcohols Phenols and Ethers
The best reagent for converting phenol to benzene is?,Zn dust,LiAlH4,NaBH4,None of the above,A,"Zn dust is used to reduce phenol to benzene, a process that involves the removal of the hydroxyl group.",NET,Conceptual,Medium,Chemistry,Alcohols Phenols and Ethers
The reaction that is used to distinguish between 1° and 2° alcohols is?,Lucas test,Iodoform test,Victor Meyer's test,All of the above,C,"Victor Meyer's test is used to distinguish between primary, secondary, and tertiary alcohols based on their reaction with a specific reagent.",NET,Conceptual,Medium,Chemistry,Alcohols Phenols and Ethers
The major product of the reaction of phenol with bromine water is?,"2,4,6-Tribromophenol",2-Bromophenol,4-Bromophenol,None of the above,A,"Phenol reacts with bromine water to form 2,4,6-Tribromophenol due to the directing effect of the hydroxyl group.",NET,Conceptual,Medium,Chemistry,Alcohols Phenols and Ethers
The reaction of diethyl ether with HCl gives?,Ethyl chloride,Ethanol,Both A and B,None of the above,C,"Diethyl ether reacts with HCl to cleave the ether linkage, forming ethyl chloride and ethanol.",NET,Conceptual,Medium,Chemistry,Alcohols Phenols and Ethers
The best method for preparing phenol from benzene is?,Dow's process,Kolbe's reaction,Reimer-Tiemann reaction,None of the above,A,Dow's process involves the reaction of benzene with NaOH at high temperature and pressure to form phenol.,NET,Conceptual,Medium,Chemistry,Alcohols Phenols and Ethers
The major product of the reaction of 1-propanol with conc. H2SO4 at 140°C is,Propene,Diethyl ether,Dipropyl ether,Isopropyl alcohol,C,"At 140°C, conc. H2SO4 promotes the formation of ethers from alcohols, so 1-propanol forms dipropyl ether.",ECAT,Conceptual,Medium,Chemistry,Alcohols Phenols and Ethers
The Lucas test is used to differentiate between,"Primary, secondary, and tertiary alcohols",Aldehydes and ketones,Alcohols and phenols,Ethers and alcohols,A,"The Lucas test involves the reaction of alcohols with Lucas reagent (ZnCl2 in HCl) to differentiate between primary, secondary, and tertiary alcohols based on their reactivity.",ECAT,Conceptual,Medium,Chemistry,Alcohols Phenols and Ethers
The reaction of phenol with Br2 in CS2 gives,"2,4,6-Tribromophenol","2,4-Dibromophenol",4-Bromophenol,2-Bromophenol,C,"In CS2, the bromination of phenol is less reactive and results in para-bromophenol due to steric reasons and the solvent effect.",ECAT,Conceptual,Medium,Chemistry,Alcohols Phenols and Ethers
The best method to prepare phenyl ethers is,Williamson's synthesis,Dehydration of alcohols,Reaction of phenol with alkyl halides,None of these,A,Williamson's synthesis is the best method for preparing phenyl ethers by reacting phenoxide ions with alkyl halides.,ECAT,Conceptual,Medium,Chemistry,Alcohols Phenols and Ethers
The reaction of 2-methyl-2-propanol with conc. H2SO4 gives,2-Methylpropene,2-Methyl-2-propanol,Di-tert-butyl ether,Isobutane,A,"Tertiary alcohols like 2-methyl-2-propanol undergo dehydration to form alkenes, in this case, 2-methylpropene.",ECAT,Conceptual,Medium,Chemistry,Alcohols Phenols and Ethers
The boiling point of an alcohol is higher than its isomeric ether because,Alcohols have stronger intermolecular forces,Ethers are more volatile,Alcohols are more dense,Ethers are non-polar,A,"Alcohols have hydrogen bonding, resulting in stronger intermolecular forces and thus higher boiling points compared to their isomeric ethers.",ECAT,Conceptual,Medium,Chemistry,Alcohols Phenols and Ethers
The reaction of ethanol with conc. H2SO4 at 170°C gives,Ethene,Diethyl ether,Ethyl hydrogen sulfate,None of these,A,"At 170°C, ethanol undergoes dehydration in the presence of conc. H2SO4 to form ethene.",ECAT,Conceptual,Medium,Chemistry,Alcohols Phenols and Ethers
The compound that will react most readily with NaOH to form methanol is,CH₃I,CH₃Br,CH₃Cl,(CH₃)₃CCl,A,"The reactivity of alkyl halides towards SN2 reaction is in the order: RI > RBr > RCl, so CH₃I reacts most readily.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Alcohols Phenols and Ethers
The major product of the reaction of 1-propanol with PBr₃ is,1-Bromopropane,2-Bromopropane,Propene,"1,2-Dibromopropane",A,"PBr₃ is used to convert alcohols to alkyl bromides via SN2 reaction, resulting in 1-bromopropane.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Alcohols Phenols and Ethers
The compound that is most acidic among the following is,Phenol,Cyclohexanol,Ethanol,Methanol,A,Phenol is more acidic than alcohols due to resonance stabilization of the phenoxide ion.,GIKI_PIEAS,Conceptual,Medium,Chemistry,Alcohols Phenols and Ethers
"The reaction of ether with cold, concentrated H₂SO₄ results in",Alkyl hydrogen sulfate,Alkyl sulfate,Dialkyl sulfate,No reaction,C,"Ethers react with cold, concentrated H₂SO₄ to form dialkyl sulfate.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Alcohols Phenols and Ethers
The Williamson synthesis of diethyl ether involves,C₂H₅ONa + C₂H₅Br,C₂H₅OH + C₂H₅Br,C₂H₅ONa + C₂H₅Cl,C₂H₅OH + C₂H₅Cl,A,"Williamson synthesis involves the reaction of an alkoxide ion with an alkyl halide, here C₂H₅ONa reacts with C₂H₅Br.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Alcohols Phenols and Ethers
The boiling point of alcohols is higher than that of hydrocarbons of comparable molecular weight due to,Hydrogen bonding,Dipole-dipole interactions,London dispersion forces,Ionic interactions,A,"Alcohols exhibit hydrogen bonding, which increases their boiling points compared to hydrocarbons.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Alcohols Phenols and Ethers
The major product of the dehydration of 2-methyl-2-propanol is,2-Methylpropene,2-Methyl-1-propene,1-Methylcyclopropene,2-Methyl-2-butene,A,"The dehydration of 2-methyl-2-propanol follows the E1 mechanism, resulting in the most stable alkene, 2-methylpropene.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Alcohols Phenols and Ethers
The reaction of anisole with HI results in,Phenol + Methyl iodide,Phenol + Ethyl iodide,Phenol + Iodobenzene,No reaction,A,Anisole reacts with HI to form phenol and methyl iodide due to the cleavage of the ether linkage.,GIKI_PIEAS,Conceptual,Medium,Chemistry,Alcohols Phenols and Ethers
The compound that will not react with Na is,Ethanol,Phenol,Diethyl ether,Methanol,C,Diethyl ether does not react with Na because it lacks a replaceable hydrogen atom.,GIKI_PIEAS,Conceptual,Medium,Chemistry,Alcohols Phenols and Ethers
The reaction of 1-butanol with HBr results in,1-Bromobutane,2-Bromobutane,"1,2-Dibromobutane","2,2-Dibromobutane",A,1-Butanol reacts with HBr via SN2 reaction to form 1-bromobutane.,GIKI_PIEAS,Conceptual,Medium,Chemistry,Alcohols Phenols and Ethers
The oxidation of 2-propanol results in,Propanone,Propanal,Propanoic acid,2-Propanol remains unchanged,A,"Secondary alcohols are oxidized to ketones; thus, 2-propanol is oxidized to propanone.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Alcohols Phenols and Ethers
The reaction of phenol with bromine water results in,"2,4,6-Tribromophenol","2,4-Dibromophenol",4-Bromophenol,2-Bromophenol,A,"Phenol reacts with bromine water to form 2,4,6-tribromophenol due to the high reactivity of phenol towards electrophilic substitution.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Alcohols Phenols and Ethers
The major product of the reaction of ethanol with H₂SO₄ at 443 K is,Ethene,Diethyl ether,Ethyl hydrogen sulfate,Ethanol remains unchanged,A,"At 443 K, ethanol is dehydrated to ethene in the presence of H₂SO₄.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Alcohols Phenols and Ethers
The reaction of diethyl ether with oxygen results in,Diethyl peroxide,Ethyl hydroperoxide,Diethyl ether remains unchanged,Ethanol,A,"Diethyl ether reacts with oxygen to form diethyl peroxide, a potentially explosive compound.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Alcohols Phenols and Ethers
The compound that will react with Tollens' reagent is,Ethanol,Propanone,2-Propanol,None of the above,D,"Tollens' reagent reacts with aldehydes, not with alcohols or ketones.",GIKI_PIEAS,Conceptual,Medium,Chemistry,Alcohols Phenols and Ethers
The reaction of phenol with Na₂Cr₂O₇ / H₂SO₄ results in,Benzoquinone,Benzene,Phenol remains unchanged,Salicylic acid,A,Phenol is oxidized to benzoquinone by Na₂Cr₂O₇ / H₂SO₄.,GIKI_PIEAS,Conceptual,Medium,Chemistry,Alcohols Phenols and Ethers
