Question_Number,Question,Option_A,Option_B,Option_C,Option_D,Correct_Answer
690,You can edit an embedded organization chart object by:,Clicking edit object,Double clicking the organization chart object,"Right-clicking the chart object, then clicking edit MS-Organization Chart object",B and c both,D
691,Sorting can be done by:,Alphabetically only,Numerically only,Date and Time,All of these,D
692,The space left between the margin and the start of a paragraph is called:,Spacing,Glutter,Indentation,Alignment,C
693,MICR stands for:,Magnetic Link Character Recognition,Magnetic Ink Code Reader,Magnetic Ink Case Reader,None of the above,A
694,Which devices are used to back up data?,Floppy disk,Hard disk,CD,All of these,D
695,The physical part of a computer is called:,Software,Hardware,Firmware,None of these,B
696,What is the term used when you press and hold the left mouse key and move the mouse around the slide?,Highlighting,Dragging,Selecting,Moving,B
697,MS Word is an:,Application software,Operating system,Output device,Window,A
698,"To minimize all the windows on the desktop, the shortcut key is:",Windows+A,Windows+M,Windows+N,Windows+A,B
699,Borders can be applied to:,Cells,Text,Paragraph,All of above,D
701,A computer virus is:,A microorganism,'Electromagnetic waves entering a computer through a network,A useful micro component of a computer,A computer programme,D
702,"In MS Office, Ctrl+W is used to ____ the current window.",Open,Close,Start,None of these,B
703,A modem is connected to:,A telephone line,A keyboard,A printer,A monitor,A
704,Which option on the custom animation task pane allows you to apply a preset or custom motion path?,Add effect,Emphasis,Animate now,All of the above,A
705,What is the extension of a Microsoft Excel file?,.msxcl,.xcl,.xlsx,.xlsm,C
706,"In MS Excel, we cannot edit the contents of a cell by:",Pressing the Alt key,Clicking the formula bar,Pressing the F2 key,Double clicking the cell,A
707,Memory which contains information on a computer and cannot be changed is:,RAM,ROM,ERAM,None of these,B
708,.docx is a:,File extension,File name,File address,File path,A
709,"In which graphics, digital photos and scanned images are typically stored with extensions such as .bmp, .png, .jpg, .tif or .gif?",Bitmap,Pixels,Both Bitmap and Pixels,Plane,C
710,"Personnel who design, program, operate, and maintain computer equipment refers to:",Console-operator,Programmer,Peopleware,System analyst,C
711,A hybrid computer:,Resembles a digital computer,Resembles an analogue computer,Resembles both a digital and an analogue computer,None of these,C
712,Which of the following displays the content of the active cell in MS Excel?,Formula Bar,Title Bar,Name Box,None of these,A
713,1 KB (Kilobyte) is equal to:,1024 Megabytes,1024 bites,1024 bytes,100 bites,C
714,"We can replace a font on all slides with another font using the Format, Replace Fonts option in Ms PowerPoint.","Edit, Fonts","Tools, Fonts","Tools, Replace Fonts","Format, Replace Fonts",D
715,HTTP stands for:,Hypertext transfer processor,Hypertext Transfer Protocol,High transfer protocol,None,B
716,What is an interpreter?,An interpreter does the conversion line by line as the program is run,An interpreter is the representation of the system being designed,An interpreter is a general-purpose language providing very efficient execution,None of these,A
717,"In MS Excel 2016, mainly ________ types of 'Page Orientation' are available.",2,3,4,None of these,A
719,"In MS-Word, what is added to the right of the paragraph?",Comment,Note,Header,None of these,A
720,"When you open a new presentation, a slide with the default ____ layout appears.",Blank,Title,Home,None of these,B
722,A feature of MS Word that saves the document automatically after a certain interval is:,Auto update,Auto recover,Auto save,None of these,C
723,"In the latest generation of computers, instructions are executed:",Parallel only,Sequential only,Both parallel and sequential,None of these,C
725,We can open the MS Word file by typing ______ in the run dialogue box.,Winword.exe,word.docx,Word.exe,None of these,A
726,The first computer for home use was introduced in 1981 by which company?,IBM,Intel,Dell,Apple,A
728,"Which of the following components has input, output, and storage capabilities?",Software,Hardware,Firmware,All of these,B
729,"A repository for data, usually covering a specific topic, is:",Database,Data requisition,Databank,None of these,A
730,ANSI stands for:,American Nation Standard Instruction Codes,American National Standard Institute,Asian National Standard Instruction Codes,Asian Nations Standard Instruction Codes,B
731,Which menu in MS Word can be used to change character size and typeface?,Views,Tool,Format,Data,C
732,Search Engines maintain(s) a database of webpages containing information on a variety of topics.,Newsgroup,News server,Search Engines,World wide web,C
733,A computer is a:,Physical Machine,Electronic Machine,Chemical Machine,Mechanical Machine,B
734,The title bar in MS-Excel displays the name of the:,Worksheet,Workbook,Formula,Location,B
735,The PowerPoint view that displays only text (title and bullets) is:,Slide show,Slide sorter view,Notes page view,Outline view,D
736,"A comment put on an Excel cell which is displayed by taking the Mouse Pointer there, is called a:",Smart tip,Soft trip,Web trip,Cell tip,D
737,"In Excel, columns are labelled as ______.","A, B, C","A1, A2, A3","1, 2, 3","$A1, $B2",A
738,SQL stands for:,Straight Query Language,Structured Query Language,Structured Query Liaison,Structured Query Linear,B
739,Who developed the first Turing Machine:,Alan Turing,Charles Babbage,John von Neumann,George Boole,A
740,Which of these sections does a slide layout NOT have?,Lists,Animations,Titles,Charts,B
741,Which of the following holds data and processing instructions temporarily until the CPU needs it?,ROM,Control Unit,Main memory,None of these,C
742,ROM stores data:,Permanently,Temporarily,Partially,Fully,A
743,"In Excel, columns are labeled as:","A, B, C, etc.","1, 2, 3, etc.","A1, A2, A3, etc.","A1, A2, etc.",A
744,"In Excel, which key is used to select the entire row?",Ctrl+Space,Shift+Space,Alt+Space,None of these,B
745,Which program is run by BIOS to check hardware components are working properly while the computer is turned ON?,DMOS,POST,CMOS,RIP,C
746,A procedural language is a 3rd generation language.,1st,2nd,3rd,4th,C
747,Ctrl+B is used to:,To underline the selected text,To save the text,To Bold the selected text,To italicize the text,C
748,Which of the following holds data and processing instructions temporarily until the CPU needs it?,ROM,Control Unit,Main memory,None of these,C
749,LCD stands for:,Liquid Clear Display,Light Clear Display,Light Crystal Display,Liquid Crystal Display,D
750,"By default, on which page is the header or the footer printed in an Ms Word Document?",On the first page,On an alternate page,On every page,None of the above,C
751,Which one of the below is the basic aspects/nomenclature of OneNote?,Notebook,Section,Page/Subpage,All of these,D
753,Which of the following software could assist someone who cannot use their hands for computer input?,Video conferencing,Speech recognition,Audio digitizer,Synthesizer,B
754,"____ is a high-speed point-to-point channel for attaching a graphics card to a computer's motherboard, primarily to assist in the acceleration of 3D computer graphics.",Graphic Card,Accelerator Card,AGP (Accelerated Graphics Port),NVIDIA Graphic Resolution Port,C
755,A feature of MS Word that saves the document automatically after every ____ minutes.,5,10,15,20,B
756,"From which of these menus can we access a Text Box, Picture, Chart, etc.?",View,Insert,Edit,File,B
757,What is the default left margin in Word 2003 document?,1,1.25,1.5,2,B
758,Sorting can be done by:,Alphabetical only,Numerically only,Date and time,All of these,D
759,"To give a PowerPoint presentation to a large audience, you:","Set up your computer in a large auditorium, and click large, auditorium, OK","Click the slide you wish the audience to see in normal view, then click the next slide, and so on.","Choose either view, slide show or slide show, view show","Click slide show, OK",C
760,What is the function of the VLOOKUP function in Excel?,To perform a vertical lookup and return a value based on a specified criteria,To perform a horizontal lookup and return a value based on a specified criteria,To add up a range of cells,To find the average of a range of cells,A
761,Which algorithm is used to decide the path to transfer the packets from source to destination?,Routing,Selecting,Pathing,Directing,A
762,What is the tool in Word that copies only the format of selected text so that you can apply it to other text?,Copy,Paste,Format Painter,Paste Special,C
763,The first computer made available for commercial use was:,MANIAC,ENIAC,UNIVAC,EDSAC,C
764,GPS stands for:,Grade Positioning System,Global Post System,Guarantee Positioning System,Global Positioning System,D
765,"RAM, Cache, Registers are called Temporary:",Input,Output,Processing,Storage,D
766,In Inpage we used Ctrl+T for the Title Text box.,Ctrl+F7,Shift+F3,Ctrl+O,Ctrl+T,B
767,Which of the following is the first computer to use the Stored Program Concept?,UNIVAC,ENIAC,EDSAC,None of the above,C
769,The CPU is an example of:,Software,Program,Output,Hardware,D
770,The process of verifying the identity of user is termed as:,Validation,Authentication,Identification,Verification,B
772,How can we view a cell comment?,Position the mouse pointer over the cell,Click the comment command on the view menu,Click the edit comment commands on the Insert menu,Click the Display comment command on the window menu,A
773,Which of these features should one use when we want to type in the text box for notes?,Insert,Slide shows,Zoom,Slide master,A
775,"In MS Excel, you can use the horizontal and vertical scroll bars to:",Split a worksheet into two panes,View different rows and columns,Edit the contents of a cell,View different worksheets,B
776,"By default, MS Word automatically saves any document after every ______.",5 minutes,10 minutes,15 minutes,30 minutes,B
778,A video game is played by using a ____ card.,Sound,Video and grahics,Modem,Network Information card,B
779,Why are Drop Caps used in a document in Ms Word?,To drop all the capital letters,To automatically begin each paragraph with a capital letter,To begin a paragraph with a large dropped initial capital letter,None of above,C
780,What does CAI stand for?,Computer Assisted Instruction,Combined Assisted Instruction,Computer Assisted Inputs,Commonly Assisted Inputs,A
781,Which function calculates the largest value in a set of numbers in Excel?,Average,Count,Minimum,Maximum,D
782,_____ is not a multitasking operating system.,Windows XP,Unix,DOS,Linux,C
783,A DVD is an example of a(n):,Hard disk,Optical disk,Optical device,Solid-state storage device,B
784,The Macintosh series of personal computers was developed by which of the following companies?,Dell,Apple,IBM,Microsoft,B
785,Which of the following is the latest version of MS Excel?,Excel 2016,Excel 2017,Excel 2021,Office 365,D
786,HTML is used for:,View web pages,Write code for developing videos,Developing web pages,None of these,C
787,What happens when you click on Insert >> Picture >> Clip Art?,It inserts a clip Art picture into the document,It lets you choose clip Art to insert into the document,It opens the Clip Art taskbar,None of the above,C
788,A computer program that translates one program instruction at a time into machine language is called an:,Interpreter,CPU,Compiler,Simulator,A
789,"Press Shift+Enter to create a line break, which advances the insertion point to the beginning of the next physical line – ignoring any paragraph formatting instructions.",Shift+enter,Ctrl+enter,Shift+tab,Ctrl+tab,A
790,The most fundamental unit of information in a digital system is:,Bit,Byte,Kilobyte,Gigabyte,A
791,The cell referencing that does not change when copied is:,Absolute,Comparative,Relative cell addressing,Reference,A
792,"In MS Word, the “Delete” key deletes letters from the ____ side of the cursor.",Right,Up,Down,Left,A
794,Which one is not a Function in MS Excel:,SUM,AVG,MAX,MIN,B
795,What is the use of Document Map in Ms Word?,To quickly format the document,To quickly print the required page,To quickly navigate the document,To quickly correct spelling mistakes,C
797,"What is the shortcut key to ""Center Align"" the selected text?",Ctrl + C,Ctrl + E,Ctrl + F,Ctrl + D,B
798,Which shortcut key is used to insert a new slide in PowerPoint presentation?,Ctrl + S,Ctrl + M,Ctrl + N,Ctrl + B,B
800,For hearing and playing which device is required:,Sound card and speakers,Speakers,Microphone,None of these,A
801,In a PowerPoint presentation:,Sound clips can be inserted but not movie clips,Movie clips can be inserted but not sound clips,Both cannot be inserted,Both can be inserted,D
803,4K resolutions is:,4496×2460,4296×2260,4196×2060,4096×2160,D
804,A single packet on a data link is known as a:,Path,Frame,Block,Group,B
805,The Page Down Keyboard Key is used in Microsoft Word to:,Moves the cursor one line down,Moves the cursor one page down,Moves the cursor one screen down,Moves the cursor one paragraph down,C
807,The capacity of a standard 3.5-inch High-Density floppy disk is:,1.22 MB,1.33 MB,1.44 MB,None of these,C
808,What is a gutter margin in MS Word?,Margin that is added to the left margin when printing,Margin that is added to the right margin when printing,Margin that is added to the binding side of the page when printing,Margin that is added to the outside of the page when printing,C
810,"In MS Word, the name of the default paper size is:",Letter,Legal,Statement,A4,A
811,"Cloud Computing is a type of computing that performs computation, storage and even applications as a service across a network.",Cloud Computing,Distributed Computing,Parallel Computing,Virtual Computing,A
813,Which shortcut is used to decrease the text font size?,Ctrl+Shift+<,Ctrl+Shift+>,Ctrl+Shift+F,Ctrl+Alt+F,A
814,A computer program that converts an entire program into machine language is called a/an:,Interpreter,Simulator,Compiler,Commander,C
816,Which one of the following is the oldest search engine?,Google,Yahoo,AltaVista,MSN,C
817,Which device converts data and instructions into a form that a computer can understand?,Input,Output,Storage,Memory,A
818,Which function is used to display the current date and time in a cell?,Today,Now,Day,Current,B
819,How can you apply exactly the same formatting you did to another text in Ms Word?,Copy the text and click on Paste Special tool on a new place,Select the text then click on Format Painter and select the new text,Copy the text and paste in a new location. Then type the new text again,All of above,B
820,"An operating system is a set of programs designed to manage the resources of a computer, including starting the computer, managing programs, managing memory, and coordinating tasks between input and output devices.",Application suite,Compiler,Input/output system,Operating system,D
821,"Which of the following files have an ""mpg"" extension?",Audio,Image,Video,Flash,C
822,Ctrl + N Shortcut key is used in Ms Word to:,Save Document,Open Document,New Document,Close Document,C
823,What displays the content of the active cell in MS Excel:,Name Box,Formula Bar,Row Headings,None of these,B
824,Which of the following is the default page setup orientation for slides in PowerPoint:,Landscape,Portrait,Vertical,Horizontal,A
825,A bit is also called a:,Small,Character,Byte,Binary digit,D
826,"Which of the following symbol sets would be most likely to contain a mathematical symbol such as a degree sign, greater than or equal to, or a Greek letter?",Symbol,Winding,Webding,None of these,A
827,"In MS Word, which of the following commands should you always use to check for mistakes before submitting a document to others?",Find command,Replace command,Spelling and Grammar,Thesaurus,C
828,How do you select multiple slides?,Ctrl+click,Shift+click,Ctrl+Shift+click,None of these,A
829,The software that is used to create text-based documents is referred to as:,DBMS,Suites,Spreadsheets,Word processors,D
830,A number system that represents values using eight distinct symbols is called:,Octal,Binary,Decimal,None of these,A
832,Which key is pressed to start a slideshow of a presentation?,F5,F3,F8,F9,A
833,"To check spelling and grammar, which key is used in MS Word?",F3,F5,F7,F9,B
835,Microprocessors can be used to make:,Computer,Digital systems,Calculators,All of the above,D
836,Which of the following panes is not available in the Task Pane of Power Point?,Getting Started,Clip Art,Word Art,Search result,C
838,Which one is faster?,RAM,ROM,Cache,Hard Disk,C
839,"AND, OR, XOR, NOT, NAND, NOR are which type of gate?",Logic gate,Swing gate,Program gate,Automatic gate,A
841,"In Ms Word, when inserting a page number in the footer, it appeared as '1' but you wish to show 'a'. How can you do that?","From the Insert menu, choose Page Number and specify necessary settings","From the format menu, choose bullets and Numbering and configure necessary settings",Click on Page Number Format tool and specify the required setting,All of above,C
842,Where does most data go first within a computer memory hierarchy?,RAM,ROM,BIOS,Hierarchy,A
844,The operating system is like a:,Government,Police,Parliament,All of above,A
845,"What does ""Reply to All"" do in an email?",It replies only to the sender of the email.,It replies to the sender and any other recipients of the email.,It forwards the email to all recipients.,It deletes the email from all recipients' inboxes.,B
846,Which command will you use in PowerPoint if you need to change the color of different objects without changing content?,Design Template,Color Scheme,Object Color,Font Color,B
847,What is telnet?,Search engine,Browser,Protocol,Gateway,C
848,"In MS-word, which is used to insert virtual (ghost text) in the background of the odd content?",Ghost,Comment,Watermark,Hyperlink,C
849,"During high temperatures in summer, it is recommended to drink plenty of water to avoid:",Dysentery,Food Poisoning,Dehydration,Hepatitis,C
850,Portrait and Landscape are:,Page Orientation,Paper Size,Page Layout,All of the above,A
851,The scrambling of code is known as:,Encryption,Firewall,Scrambling,Password spoofing,A
852,Which device is required for an Internet connection?,Joystick,Modem,CD Drive,NIC Card,B
853,A computer spreadsheet cell that is highlighted with a heavy border is a:,Active cell,Cell containing a formula,Locked cell,Cell,A
854,"In MS-Excel, the chart wizard:",Can place a chart on a new chart sheet or on any sheet in the workbook,Can only place a chart on a new chart sheet,Can only place a chart on a blank worksheet,None of these,A
855,Which among the following is a software application?,Assembler,Compiler,Operating system,Microsoft Office,D
856,"If you have a PowerPoint show you created and want to send it using email to another teacher, you can add the show to your email message as an:",Inclusion,Attachment,Reply,Forward,B
857,Microsoft Office InterConnect is:,An application that supports editing scanned documents,Business-relationship database,A scanning and OCR application,None of these,B
858,Which software is used to access webpages?,Website,Link,Host,None of these,D
859,What does RAM in a computer stand for?,Read and Memorize,Random Access Memory,Random Access Module,Random Access Modem,B
860,What does 5*2 mean in MS Word (when inserting a table)?,5 Rows and 2 columns,2 rows and 5 columns,52 columns,52 rows,A
861,Which technology provides a solution for PC virtualization?,Hyper-Visor,Server Clustering,Terminal Services,RAID,A
863,Which of the following can you paste selectively using the Paste Special Command?,Validation,Format,Formulas,All of the above,D
864,Which of the following tabs is used to add the document citation?,Home,Insert,Page Layout,References,D
866,Window key + F:,Show system properties,Find Computers,Find files or folders,Run,C
867,DSL stands for:,Disc Super Line,Digital Subscriber Line,Digital Super Line,Disc Subscriber Line,B
869,"In MS Excel, to delete duplicate values which menu is used?",Data,Tools,Formatting,Layout,A
870,"In Excel, the rows of a table correspond to:",Table,Record,Field,Cell,B
872,"To view headers and footers in Ms Word, you must switch to:",Normal view,Print layout view,Print preview mode,Both B and C,D
873,Portrait and Landscape are:,Page orientation,Page size,Page layout,All of above,A
874,A byte consists of:,One bit,Four bits,Eight bits,Sixteen bits,C
875,"To create an interactive Pivot Table for the web, you use a Microsoft Office Web component called:",Pivot Table Report,Pivot Table List,Pivot Table Field List,HTML,A
876,What is the use of the “All Caps” feature in Microsoft Word?,It changes all selected text into Capital Letter,It adds captions for the selected Image,It shows all the image captions,None of these,A
877,"If a formula references a cell that contains text instead of a numerical value, then what error does Excel display?",'#VALUE!,'#NUM!,'#REF!,None of these,A
878,MS PowerPoint supports which type of files:,JPG,MP3,Video,All of these,D
879,"The least significant bit of the binary number, which is equivalent to any odd decimal number, is:",0,1,2,3,B
880,The hardware parts of a computer are:,Firmware components,Logical components,Physical components,None of these,C
881,Which device is used to connect the nearest device?,Wi-Fi,NFC,Bluetooth,All of these,D
882,What is the shortcut key for a manual line break:,Ctrl+Enter,Alt+Enter,Shift+Enter,Space+Enter,C
883,Which of the following are input devices?,Keyboard,Mouse,Card Reader,All of above,D
884,World Wide Web (WWW) was invented by:,Robert Kahn,Tim Berners-Lee,Vint Cerf,Steve Jobs,B
885,For hearing and playing which device is required:,Sound card and speakers,Speakers,Microphone,None of these,A
886,Ms Word offers five different views of a document.,Two,Three,Four,Five,D
888,The first mechanical calculating machine was made by:,Charles Babbage,Howard Aiken,Blaise Pascal,None of these,C
889,What PowerPoint feature will you use to apply motion effects to different objects of a slide?,Slide Transition,Slide Design,Animation Objects,Animation Scheme,D
891,What is the name of the feature that will allow you to take a step backward if you’ve made a mistake?,Redo,Cancel,Undo,Backspace,C
892,“Ctrl + PageUp” Shortcut key is used in Ms Word to:,Moves the cursor one Page Up,Moves the cursor one Paragraph Up,Moves the cursor one Screen Up,Moves the cursor one Line Up,A
894,"When you press the Window key by itself, it opens and closes the Start menu?",Ctrl,Shift,Alt,Window,D
895,RAM stands for:,Random origin money,Random only memory,Read only memory,Random access memory,D
897,BASIC is a _____ language.,Procedural,An object-oriented,Both (A) & (B),None of these,A
898,The ribbon is used in a:,Laser Printer,Plotter,Ink-Jet Printer,Dot Matrix printer,D
899,Which among the following is not a page margin?,Right,Centre,Left,None of the above,B
900,KB stands for:,Kernel Boot,Kit Bit,Kilo Byte,Key Block,C
901,__________ is a computer software whose user interface and API resemble that of a printer driver.,Virtual Printer,Plotter,Syntax,Safari,A
902,Physical parts of the computer that we can see and touch are known as:,Software,Hardware,Both A and B,Computer,B
903,Which shortcut key is used to open my computer properties?,Win + Pause,Win + Insert,Win + Tab,Wind + End,A
904,DNS stands for:,Domain name service,Domain name server,Domain name system,None of these,C
905,Which of the following can you paste selectively using the Paste Special command in MS Excel?,Validation,Formats,Formulas,All of these,D
906,Which of the following are types of sound files?,LOG files,DAT files,WAV files,DRV files,C
907,"In Microsoft Windows 7, which of the following is not a gadget?",Recycle Bin,Weather,Date and time,News,A
908,Which of these is not a means of personal communication on the internet?,Chat,Instant messaging,Insta notes,Electronic mail,C
910,"To view the left or right side of the page when content exceeds window width in a document in MS Word, which scroll bar should be utilized?",Horizontal scroll bar,Vertical scroll bar,Left margin scroll bar,None of these,A
911,Who invented the difference engine and analytical engine?,Vint cerf,Mark zukerberg,Charles Babbage,None,C
913,What is the shortcut key to open a new MS Word document?,Ctrl + M,Ctrl + N,Ctrl + U,Ctrl + J,B
914,"On the works cited page, list works by each author’s last name and underline or italicize the title of the work.",Italicize or underline,Boldface or italicize,Underline or boldface,Enlarge or underline,A
916,You cannot close the MS Word application by:,Choosing File menu then Exit submenu,Press Alt+F4,Click X button on the title bar,"From File menu, choose Close submenu",D
917,An algorithm and flowchart help us to:,Identify the base of a number system,Specify the problem completely and clearly,Know the memory capacity,None of these,B
919,"To preview a motion path effect using the custom animation task pane, you should:",Click the play button,Click the show effect button,Double click the motion path,All of above,A
920,The term DNS stands for:,Domain Name system,Defence nuclear System,Downloadable new Software,Dependent Name Server,A
921,"If you open the file, and after that, you start your work where you last ended:",Bookmark,Cross reference,Reference,None of these,A
922,Which of the following features should you use when typing in the notes text box?,Slide show,Insert,Slide master,Zoom,B
923,What characteristic of read-only memory (ROM) makes it useful?,ROM information can be easily updated,"Data in ROM is non-volatile, that is, it remains there even without electrical power",ROM provides very large amounts of inexpensive data storage,ROM chips are easily swapped between different brands of computers,B
924,To start the slide show of a presentation:,F3,F5,F7,F9,B
925,Which of the following is not a search engine?,Yahoo,Bing,lol,Google,C
926,How much space in minimum must be provided between columns?,0″,0.5″,1″,1.5″,A
927,The Greater Than sign is an example of a logical operation.,Arithmetic,Logical,Conditional,Greater,B
929,What is the shortcut key for “Increase Font Size” the selected text?,Ctrl + Shift + <,Ctrl + Shift + >,Ctrl + I,None of these,B
