Question_Number,Question,Option_A,Option_B,Option_C,Option_D,Correct_Answer
1037,When was the Lahore Declaration between the Prime Ministers of Pakistan and India signed?,1999,1997,1996,1995,A
1038,Which dispute resolved between Pakistan and China in 1963:,Boundary issue,Water issue,War issue,None of these,A
1039,Which person wrote the official biography of Quaid-e-Azam?,Stanley Wolpert,Hector Bolitho,Sharif Mujahid,None of these,B
1040,Which pass connects Pakistan with Afghanistan?,Khunjerab Pass,The Khyber Pass,Tochi Pass,Gomal Pass,B
1041,The French East India Company was established in India in:,in 1602,in 1664,in 1688,in 1742,B
1042,For how many years did the British directly rule India (from 1858 to 1947)?,100,90,85,None of these,B
1043,The Punjab Tianjin University of Technical Education is in __________.,Rawalpindi,Faisalabad,Lahore,Multan,C
1045,On which date is Pakistan Navy Day observed?,on 8th September,on 7th September,on 6th September,on 10th September,A
1046,Which city is known as the 'Paris of Sindh'?,Shikarpur,Dadu,Ghotki,Tharparkar,A
1048,What is the other name for the Lahore Resolution of 1940?,Pakistan Resolution,Muslim League Resolution,Indo-Pak Resolution,None of these,A
1049,What is the total length of the Khyber Pass?,53 km,55 km,58 km,59 km,A
1051,Who was the first Minister for Religious Affairs (est. 1973)?,Sardar Abdur Rab Nishtar,Maulana Kausar Niazi,Maulana Kausar Niazi,Raja Ghazanfar Ali Khan,B
1052,What is the minimum age of a senator under the 1973 Constitution?,25 years,30 years,35 years,40 years,B
1054,"The Geneva Pact was signed on April 14, 1988, between Pakistan and ___________.",India,Bangladesh,Afghanistan,China,C
1055,Who was the longest-serving Chief Justice of Pakistan?,Iftikhar Muhammad Chaudhry,Muhammad Shahabuddin,Mian Abdur Rashid,Mohammad Haleem,D
1056,The Simla Deputation was led by:,Nawab Salimullah Khan,Sir Agha Khan,Lord Minto,Nawab Mohsin-ul-Mulak,B
1058,In which century did the famous Chinese pilgrim Faxian (Fa-Hien) visit India?,in 4th Century AD,in 5th Century AD,in 6th Century AD,in 7th Century AD,B
1059,Who translated the Pakistan resolution into Urdu?,Maulana Zafar Ali Khan,Allama Iqbal,Hafeez Jalandhari,Deputy Nazir Ahmad,A
1061,Campbellpur is the old name of __________.,Khanewal,Attock,Abbottabad,Sargodha,B
1062,____ necropolis in Pakistan inscribed as a UNESCO World Heritage.,Miani Sahib,Makli,Mewa Shah,None of these,B
1064,Nai Gaj Dam is being constructed in which province of Pakistan:,Punjab,Sindh,Balochistan,KPK,B
1065,The leaders of the Muslim League delegation in the first Round Table Conference included:,Allama Iqbal and Liaquat Ali Khan,Quaid-e-Azam and Sir Muhammad Shafi,Sir Agha Khan and Maulana Shaukat Ali,Nawab Salimullah and Maulana Muhammad Ali Jauhar,B
1067,"The book ""Modern Muslim India and the Birth of Pakistan"" was written by:",S.M. Ikram,Abul Kalam Azad,Ayesha Jalal,None of these,A
1068,What was the Muslim response to the Shuddhi and Sangathan movements called?,Tabligh and Tanzim,Khilafat,Moplah,Salt Satyagraha,A
1069,"The ""Spirit of Islam"" book was written by:",Allama Iqbal,Quaid-e-Azam,Syed Ameer Ali,Shah Wali Ullah,C
1070,Abu-al-Fath Daud was the Ismaili ruler of __________.,Lahore,Multan,Sindh,Depalpur,B
1071,Dr. Abdus Salam was awarded the Nobel Prize in which year:,1980,1976,1979,1989,C
1072,"The Famous Book ""The Daughter of the East"" is written by:",Benazir Bhutto,Ayesha Jalal,G Alana,K.K. Aziz,A
1073,Who was the second President of the Indian National Congress?,Womesh Chunder Bonnerjee,Dadabhai Naoroji,Badruddin Tyabji,None of these,B
1074,Who was the first female Governor of Gilgit-Baltistan?,Qamar-uz-Zaman Kaira,Begum Shama Khalid,Wazir Baig,Pir Karam Shah,B
1075,What is the main issue between Pakistan and India?,Law and order issue,Water issue,Ladakh issue,None of these,D
1077,Comrade was published on 13th July:,1911,1912,1913,None of above,A
1078,"Geographically, Pakistan is situated in __________.",Central Asia,South Asia,North Asia,East Asia,B
1080,In which city is the Pakistan Naval War College located?,Karachi,Lahore,Multan,Rawalpindi,B
1081,"The ""All-India Muslim League"" observed the ‘Day of Deliverance’ after the resignation of the All-India Congress ministers. On what date was it observed?","On October 22, 1938","On December 22, 1938","On October 22, 1939","On December 22, 1939",D
1083,Tarbela Dam is on which river?,Indus,Ravi,Chenab,Jhelum,A
1084,"Who was the 10th and last Guru of the Sikhs, responsible for founding the Khalsa in 1699?",Guru Ram Das,Guru Arjun,Guru Nanak,Guru Gobind Singh,D
1086,When was the first Indian train run?,1853,1854,1857,1861,A
1087,The range of the Hatf-III missile is ________.,400 km,290 km,600 km,750 km,B
1088,"In British India, Queen Victoria was proclaimed Empress of India in:",1870,1877,1911,1912,B
1089,In which year did Sir Syed receive the title of Knighthood?,In 1885,In 1886,In 1887,In 1888,D
1090,The Rabi season starts in October-December and ends in _______.,From April to May,From May to June,From June to July,None of these,A
1091,The most popular spot on Do Darya is __________.,Al Sajjad,Charcoal,Kababjees,Kolachi,D
1092,Azad Pattan Project will be constructed on which river?,Indus,Jhelum,Chenab,None of these,B
1093,Nawabshah District in the province of Sindh was renamed in September 2008 as _____ District.,Shaheed Zulfiqar Ali Bhutto,Abdul Qadeer Khan,Altaf Hussain,Shaheed Benazirabad,D
1094,Kashmir Solidarity Day is celebrated on which date?,on February 5,on March 23,on August 14,on October 27,A
1095,Kashf-al-Mahjoob was written by:,Rumi,Hazrat Ali Hajveri,Data Ganj Bakhsh,Baba Farid,B
1096,Which of the following is not a potential flashpoint between the US and China?,Taiwan,Senkaku Islands,Hawaii,North Korea,C
1097,Which country has the largest irrigation system in the world?,India,Egypt,Bangladesh,Pakistan,D
1099,NEPRA was created when the Parliament of Pakistan passed the NEPRA Act in ______.,In 1995,In 1997,In 1999,In 2000,B
1100,Satpara Lake is situated in _______.,Baltistan,Gilgit,Kaghan,Bolan Valley,A
1102,What percentage of the total polled votes in East Pakistan was secured by the Awami League in the 1970 elections?,70 percent,75 percent,80 percent,82 percent,B
1103,Operation Searchlight was started by the Pakistan Army in __________.,East Pakistan,Sri Lanka,India,Kashmir,A
1104,Why did Gandhi observe a fast unto death ('Marn Vrat') in 1932?,"To protest against the Communal Award and separate electorates for ""depressed classes""",To pressurize the English government for independence,To stop Hindu-Muslim riots,To protest the arrest of Congress leaders,
1105,When did Quaid-e-Azam join All India Muslim league?,1911,1912,1913,1914,C
1106,Hiran Minar was built by:,Akbar,Humayun,Jahangir,Babar,C
1107,When did Pakistan leave CENTO?,in January 1979,in March 1979,in May 1979,in June 1979,B
1108,Which controversial book by Sir William Muir disturbed Sir Syed Ahmad?,Life of Buddha,Life of Mahomet,Spirit of Islam,History of Saracens,B
1109,Futuhat-i-Firoz Shahi is a book written by:,Ghiyasuddin Tughlaq,Muhammad bin Tughlaq,Firoz Shah Tughlaq,Ibn Battuta,C
1111,"The War of Independence in 1857, started from Meerut, is known as:",Mutiny,Rebellion,Revolt,None,A
1112,The largest sector of Pakistan's economy is the _________ sector.,Industry,Services,Agriculture,Banking,B
1114,In which year was Kashmir sold to Gulab Singh?,in 1845,in 1846,in 1848,in 1849,B
1115,When was the Kashmir issue taken to the United Nations by India?,"on August 15, 1947","on January 1, 1948","on January 26, 1949",None of these,B
1117,Which is considered one of the oldest languages in Pakistan?,Sindhi,Punjabi,Pashto,Brahui,A
1118,Patients died after a protest by a group of lawyers against doctors in 2019 at:,"Punjab Institute of Cardiology, Lahore","Jinnah Hospital, Lahore","PKLI, Lahore",None of these,A
1120,Hinglaj Mata Temple is situated in which province of Pakistan?,Punjab,Balochistan,Sindh,None of these,B
1121,Sir Syed Ahmad Khan received his early education primarily from his _________.,Father,Maternal grandfather,Mother,Maternal grandmother,B
1122,Imran Khan won the World Cup in:,1995,1993,1994,1992,D
1123,Who launched the Home Rule League from Madras in 1917?,Annie Besant,Sarojini Naidu,Maulana Muhammad Ali Johar,Quaid-i-Azam,A
1124,Where did Zulfikar Ali Bhutto study law?,Cambridge University,University of Oxford (Christ Church),"Lincoln's Inn, London",Harvard Law School,B
1125,Land holdings in Pakistan are characterized by ________.,Huge farms,Very big farms,Large farms,None of these,D
1126,Who was the Muslim leader of the first Round Table Conference?,Allama Iqbal,Quaid-e-Azam,Sir Agha Khan,None of these,C
1127,Who became the principal of MAO College after Henry Siddons?,John Borthwick Gilchrist,Syed Amir Ali,Theodore Beck,Maulana Maududi,C
1128,_________ was written by Chaudhry Rehmat Ali.,The Time Has Come,Wake Up Call,Mutiny,Now or Never,D
1130,In which field did Dr. Abdus Salam win the Nobel Prize?,Chemistry,Biology,Computer,Physics,D
1131,Baloch Culture Day is celebrated by the Balochi people annually on ______?,on 1st March,on 2nd March,on 3rd March,None of these,B
1133,Faiz Ahmad Faiz was buried in:,Karachi,Lahore,Hyderabad,None of these,B
1134,Who is the father of Allama Iqbal?,Poonja,Muhammad Ali,Sheikh Noor Muhammad,Javed Iqbal,C
1136,Who founded the school of Dars-e-Nizamia in Indo-Pak:,Mullah Nizam-ud-Din,Shaikh Sirhindi,Fareed-ud-din Atar,None of these,A
1137,Under whose Viceroyalty was the Vernacular Press Act passed in 1878?,Lord Lytton,Lord Lawrence,Lord Dalhousie,Lord Canning,A
1139,The official language of Jammu and Kashmir is what?,Kashmiri,Urdu,Urdu and Hindi,None of these,B
1140,The proposed Kalabagh Dam will produce how much electricity?,3000 MW,3600 MW,4000 MW,None of these,B
1141,The Governor of former NWFP at the time of the independence of Pakistan in 1947 was:,Sir Olaf Caroe,Sir George Cunningham,Henry Grady,Rob Lockhart,B
1142,When was PPPP established?,1962,1965,1967,1970,C
1143,Kitab-ul-Hind was written by:,Ibn Battuta,Al-Razi,Al-Biruni,Al-Khwarizmi,C
1144,The Gandhara Civilization belonged primarily to which religion?,Buddhism,Hinduism,Christianity,None of these,A
1145,"At the time of the 1965 War, the Commander-in-Chief of the Pakistan Army was _______.",General Muhammad Musa Khan,General Muhammad Ayub Khan,General Muhammad Zia-ul-Haq,None of them,A
1146,The Baktar-Shikan missile system is ________.,Air-to-surface,Anti-aircraft,Anti-tank guided,Air-to-air,C
1147,Who was the opponent of Alexander the Great in the Battle of Hydaspes?,Chandragupta,Ashoka,Raja Dahir,King Porus,D
1148,Who founded the Indian National Congress in 1885?,Lord Dufferin,A.O. Hume,Dadabhai Naoroji,W.C. Banerjee,B
1149,Name the first president of the Balochistan Muslim Student Federation.,Fayyaz Khan,Ahmad Fazal Ghazi,Zafar Ullah,Ijaz Hassan,B
1150,What is the length of the Bolan Pass?,89 km,90 km,95 km,None of these,A
1152,The Government of India Act 1858 was passed on:,"on August 2, 1858","on September 2, 1858","on October 2, 1858","on November 2, 1858",A
1153,"The deposits of copper, gold and silver have been discovered at:",Aghdar,Dadkhak,Dakhni,Saindak,D
1154,"Badshahi Mosque is in Lahore, built by ______ in 1673.",Jahangir,Akbar,Shah Jahan,Aurangzeb,D
1155,"In the 1937 provincial elections, how many total provincial seats did the Congress win?",489,711,104,1585,B
1156,Who was the Secretary of State for India who announced the Cabinet Mission in 1946?,Stafford Cripps,A.V. Alexander,Lord Pethick-Lawrence,Clement Attlee,C
1158,What is the total length of the Line of Control (LOC) in Kashmir?,520 km,680 km,740 km,850 km,C
1159,Who was the Prime Minister of Pakistan for the shortest period of 13 days?,I. I. Chundrigar,Nurul Amin,M. Feroz Khan Noon,M. Ali Bogra,B
1161,When was Darul Uloom Deoband established?,1862,1864,1866,1867,C
1162,"If the PM of Pakistan wants a bill to be passed, it is necessary to get the bill approved from the ________.",National Assembly of Pakistan,Senate of Pakistan,President of Pakistan,All of the above,D
1164,"In Punjab, Radcliffe gave an unjust award, including the following tehsils in the Indian side:","Sheikhupura, Kasur","Gurdaspur, Pathankot","Ferozepur, Hoshiarpur","Shakargarh, Pakpattan",B
1165,"The Lodhi Dynasty, also known as the Afghan Dynasty, was founded by whom?",Sikandar Lodhi,Ibrahim Lodhi,Bahlol Lodhi,Daulat Khan Lodhi,C
1167,"Changa Manga, a man-made forest, is in which province of Pakistan?",KPK,Punjab,Sindh,Balochistan,B
1168,Who won the Third Battle of Panipat in 1761?,Shuja,Hemu,Salman,Ahmed Shah Abdali,D
1169,Sultan of Sindh is the title of ___________.,Muhammad Bin Qasim,Mian Ghulam Shah Kalhoro,Jam Unar Bin Babinah,Shah Abdul Latif Bhittai,C
1170,The first Cabinet of Pakistan consisted of ______ members.,5,7,9,11,B
1171,The ancient port city of Bhambore is located in the __________ district.,Thatta,Larkana,Sukkur,Sahiwal,A
1172,The Ghaznavid dynasty completely came to an end when Muhammad Ghuri annexed Lahore in which year?,In 1179 AD,In 1191 AD,In 1206 AD,In 1186 AD,D
1173,What is the height of the Takht-e-Sulaiman peak?,"3,200 m","3,500 m","3,487 m","3,310 m",C
1174,Pakistan lost to India in the final of the 2016 Asian Men's Hockey Champions Trophy. Where was the final match played?,"Kuala Lumpur, Malaysia","Ipoh, Malaysia","Kuantan, Malaysia","Johor, Malaysia",C
1175,"The Moplah uprising/revolt in 1921 against the British colonial power in India, was:",For getting release of their detained companions,To protest against the Rowlatt Act,To lend support to the Khilafat Movement,On account of a fishing dispute in Malabar,C
1176,When Zia ul Haq became President:,1977,1978,1980,1988,B
1177,"When was ""Salvation Day"" observed?","On December 21, 1939","On December 23, 1939","On December 20, 1939","On December 22, 1939",D
1178,Pakistan made sugar from sugar and _____.,Carrot,Beet,Banana,Mango,B
1179,Which city served as the interim capital of Pakistan from 1959 to 1968?,Rawalpindi,Multan,Peshawar,Lahore,A
1180,Kallar Kahar Lake is in ________.,Peshawar,Muzaffarabad,Gilgit-Baltistan,Chakwal,D
1181,Which of the following leaders helped Quaid-e-Azam in the preparation of his Fourteen Points in 1929?,Maulana Shaukat Ali,Liaquat Ali Khan,Maulana Hasrat Mohani,Maulana Muhammad Ali Jauhar,D
1182,"Dr. Ruth Pfau, the ""Mother Teresa"" of Pakistan, campaigned against which disease?",Cholera,Leprosy,Tuberculosis,Diarrhea,B
1183,Pakistan became a member of the Southeast Asia Treaty Organization (SEATO) in which year?,in 1953,in 1954,in 1955,in 1958,B
1184,What was the important element in the strength of the revolt of 1857?,Leadership of Nana Sahib,Leadership of the Rani of Jhansi,Support of Bahadur Shah,Hindu-Muslim unity,D
1185,First Pakistani film released on 2nd Sep 1947?,Shahida,Teri Yaad,Pheray,Zeher-e-Ishq,B
1186,When did an avalanche hit a Pakistan Army base in which 140 soldiers and civilian contractors were martyred?,on 6th April 2012,on 7th April 2012,on 8th April 2012,None of these,B
1187,How many Round Table Conferences were attended by Jinnah?,1,2,3,None,B
1188,The first indigenous Constitution was given to Pakistan by ____________.,Muhammad Ali Jinnah,Liaquat Ali Khan,Zulfiqar Ali Bhutto,Chaudhry Muhammad Ali,D
1189,The Awami League contested against the Muslim League in:,1951,1954,1953,None of the above,B
1190,Name the first governor of Khyber Pakhtunkhwa from August 1947 to April 1948.,Sir Francis Moody,Sir L. Perry-Keene,Sir Frank Messervy,Sir George Cunningham,D
1192,"During the anti-government movement of 1977, who was the president of PNA (Pakistan National Alliance)?",Maulana Mufti Mehmud,Nawabzada Nasarullah Khan,Air Marshal (Retd) Asghar Khan,Khan Abdul Wali Khan,C
1193,General Pervez Musharraf introduced the District System in the year:,1999,2000,2001,2004,C
1195,For how many days must the National Assembly of Pakistan meet in a year?,100 days,130 days,150 days,200 days,B
1196,"The resolution of non-cooperation with the British Government was passed in the meeting of the ""All-India National Congress"" in 1920, which was held at _________.",Madras,Bombay,Nagpur,Calcutta,D
1198,Muhammad Tughluq shifted his capital from Delhi to ___________.,Lahore,Calcutta,Bombay,Daulatabad,D
1199,The Pakistan ideology is based on which theory?,Two Nation Theory,One Nation Theory,Three Nation Theory,None of these,A
1201,Makran acceded to Pakistan in:,on 28th August 1948,on 17th March 1948,on 14th June 1948,None of these,B
1202,Which province of Pakistan has cultural roots in line with the Indus Valley Civilization?,Punjab,Sindh,KPK,Balochistan,B
1203,The real name of Nawab Mohsin ul Mulk was:,Syed Mehdi Ali,Nawab Khizar Hayat,Muhammad Eahi,Nawab Mushtaq Hussain,A
1204,The Pakistan Maritime Museum is located in which city?,Karachi,Lahore,Islamabad,Gwadar,A
1205,Article 25 of the 1973 Constitution of Pakistan deals with:,Rule of Law,Equality of citizens,Equal protection of law,All of these,D
1206,Who was the first governor of Balochistan?,Lt. Gen. Riaz Hussain,Nawab Akbar Bugti,Mir Ghaus Bakhsh Bizenjo,Sardar Ataullah Mengal,A
1208,The Battle of Khanwa was fought in 1527 between Babur and which other ruler?,Ibrahim Lodhi,Rana Sanga,Daulat Khan Lodhi,Mahmud Lodhi,B
1209,"The famous book ""The Daughter of the East"" is written by:",Benazir Bhutto,K.K. Aziz,Herndon,Ayesha Jalal,A
1211,Chowk Yadgar in Peshawar commemorates the heroes of the _________.,Kashmir War,1965 Indo-Pakistani War,1971 War,None of them,B
1212,What were the national languages declared in the 1956 Constitution?,Urdu,Bengali,Both a & b,None of these,C
1214,Where is the headquarter of PTCL?,Karachi,Lahore,Islamabad,Rawalpindi,C
1215,What is the old name of Gujranwala?,Shal Kot,Khan Garh,Gujjar Kot,Khanpur Sansi,D
1217,When was the first regular session of the Muslim League held?,in November 1907,in September 1907,in December 1907,in August 1907,C
1218,Viceroy of India from 1943 to 1947:,Lord Mountbatten,Lord Wavell,Lord Minto,Lord Chelmsford,B
1219,"The Muslim League, Congress, and the Sikhs mutually agreed to which agreement with Lord Mountbatten?",Govt. of India Act 1935,Indian Independence Act 1947,Govt. of India Act 1919,Simla Agreement,B
1220,Derawar Fort is located in the district:,Jhelum,Bahawalpur,Muzaffarabad,Chakwal,B
1221,The Council of Common Interests (CCI) resolves the disputes of ___________.,Provinces,Federation,Power sharing between the Federation and provinces,All,C
1222,Which act gave representation to Indians for the first time in the legislation?,The Indian Councils Act of 1892,The Government of India Act 1909 (Morley-Minto Reforms),The Government of India Act 1919,The Government of India Act 1935,D
1223,Rachna Doab is located between two rivers which are:,Indus & Chenab,Jhelum & Chenab,Ravi & Chenab,Sutlej & Ravi,C
1224,Who established the Federal Security Force?,Ayub Khan,Yahya Khan,Nawaz Sharif,Z.A. Bhutto,D
1225,Pakistan’s capital was shifted from Karachi to Islamabad on:,on 1 August 1960,on 1 July 1961,on 1 August 1961,on 1 July 1960,A
1227,"In ____________ A.D, Subuktigin, a Turkish slave, became the master of Ghazni.",in 965,in 873,in 977,in 882,C
1228,Who is the only Indian leader awarded the highest civilian award of Pakistan?,Jawaharlal Nehru,Moraji Desai,Indira Gandhi,Lal Bahadur Shastri,B
1230,Article _____ of the 1973 Constitution provides that the President is the Head of State.,Article 47,Article 370,Article 41,None of these,C
1231,The convergence point of five rivers in Punjab is _________.,"Sukkur, Sindh","Panjnad, Muzaffargarh","Kalabagh, Mianwali",None of these,B
1233,China lies to the ________ of Pakistan.,East,West,North,South,C
1234,Ayub Khan promulgated the 1962 Constitution on _________.,"On June 1, 1962","On June 2, 1962","On June 3, 1962","On June 8, 1962",D
1236,Who was appointed as the joint secretary of the Board of Trustees of Aligarh College?,Syed Mahmud,Abid Muhammad,Iqbal Muhammad,Noor Muhammad,A
1237,"Who drafted the ""Wardha Scheme"" under the guidance of Gandhi:",Abul Kalam Azad,Dr Zakir Hussain,Lal Bahadur,None of these,B
1238,How many nuclear power plants are under construction in Pakistan?,3,4,2,None of these,D
1239,Which one of the following politicians has served as the Deputy Prime Minister of Pakistan?,Zulfiqar Ali Bhutto,Zafarullah Khan Jamali,Nur-ul-Amin Khan,Chaudhri Pervez Elahi,D
1240,The Muslim League was founded at Decca on:,on 1 October 1906,on 15 August 1905,on 30 December 1906,on 25 December 1907,C
1241,The Indus Waters Treaty between India and Pakistan was brokered by:,SEATO,World Bank,United Nations,None of these,B
1242,Lord Mountbatten retired as:,Army Officer,Navy Officer,Air Force Officer,None of the above,B
1243,"What advice was given by the Quaid-e-Azam to solve the dispute of Kashmir, which was rejected by India?",Fair elections,A fair and impartial plebiscite under the UNO,Intervention of the Security Council,None of these,B
1244,The official language of AJ&K is __________.,Urdu,Kashmiri,Punjabi,None of them,A
1245,Jansher Khan won the Junior Squash Championship in:,1986,1984,1981,None of these,A
1246,The Objective Resolution was presented in the Constituent Assembly by ____?,Khawaja Nazimuddin,Liaquat Ali Khan,Ghulam Muhammad,A. K. Fazlul Huq,B
1247,The Nehru Report was published in:,1927,1928,1929,None of these,B
1248,High Courts hear appeals arising out of judgments and orders made by _____________.,District Judges on the civil side,Sessions Judges on the criminal side,Both of them,None of them,C
1249,Who was the first President of the Indian National Congress?,Womesh Chunder Bonnerjee,Dadabhai Naoroji,George Yule,Badruddin Tyabji,A
1250,The main purpose of the China Pakistan Economic Corridor (CPEC) is:,Development of infrastructure,Regional connectivity for trade,Roads and Railways,All of these,D
1251,Sultan Mahmud's last and seventeenth expedition was undertaken against whom?,The Rajputs,The Gakhars,The Jats,The Marathas,C
1252,The title 'Ulugh Khan' was held by which powerful sultan?,Ghiyasuddin Balban,Alauddin Khalji,Jalaluddin Khalji,Iltutmish,A
1253,"Who was the Minister for Internal Affairs, Information & Education in the first cabinet?",Malik Ghulam Muhammad,I.I. Chundrigar,Fazal ur Rehman,Ch. Khaliquzaman,C
1254,"In Kashmir, when was the ceasefire between Pakistan and India, monitored by the UN, signed?","On July 27, 1948","On July 27, 1949","On July 27, 1950",None of these,B
1255,The famous fruit of Larkana is the ________.,Banana,Orange,Apple,Guava,D
1256,"Shakarparian, a hill and local park, is in __________.",Lahore,Islamabad,Peshawar,Abbottabad,B
1257,"Which Pakistani Poet Got ""Lenin Prize""?",Habib Jalib,Faiz Ahmad Faiz,Ahmad Faraz,None of these,B
1258,Which is the highest peak of the Himalayan range in Pakistan?,Nanga Parbat,K2,Tirich Mir,Sakaser,A
1259,In which year were the Delhi Proposals presented by Quaid-e-Azam?,In 1927,In 1928,In 1929,None of these,A
1260,Who appointed an eight-member National Security Council to work as the 'supreme governing body' after his military coup?,Field Marshal Ayub Khan,General Pervez Musharraf,General Zia-ul-Haq,President Zulfiqar Ali Bhutto,B
1261,The land lying between the River Indus and River Jhelum is called the ________.,Bari Doab,Chaj Doab,Rachna Doab,Sindh Sagar Doab,D
1262,"When did the Government of India Act, 1935 come into force?",13150,13606,12844,13850,B
1263,The Wavell Plan was first presented at the Shimla Conference in:,1943,1944,1945,1946,C
1264,The London branch of the Muslim League was started by:,Sir Agha Khan,Muhammad Ali Jinnah,Syed Amir Ali,Maulana Muhammad Ali Jauhar,C
1265,Where was Sir Syed Ahmed Khan born on 17 October 1817?,Lucknow,Bijnor,Delhi,Rampur,C
1267,The first Urdu-language newspaper in the Indian subcontinent was ____________.,Jam-e-Jahan Numa',Nawa-i-Waqt',Imroz',Indian Gazette',A
1268,Who was the author of “Emergence of Pakistan”?,I.H Qureshi,Waheed-ud-Zaman,Ch. Muhammad Ali,None of these,C
1270,The concept of acting in aid of civil power by the Armed Forces has been laid down in the Constitution of Pakistan 1973 vide:,Article 245,Article 270,Article 243,Article 200,A
1271,Who was appointed by Quaid-e-Azam as the first ambassador of Pakistan to Iran?,Abdur Rab Nishtar,Qazi Muhammad Isa,Agha Shahi,Raja Ghazanfar Ali,D
1273,Pakistan’s ambassador to USA,A.H. Isphahani,Liaquat Ali Khan,Muhammad Zafarullah Khan,Ghulam Muhammad,A
1274,Benazir Bhutto was the __________ female Prime Minister of Pakistan.,First,Fourth,Third,Second,A
1276,The Tashkent Declaration between Pakistan and India was signed on:,on 10 January 1966,on 10 January 1965,on 10 January 1964,on 10 January 1963,A
1277,The Toot oil and natural gas field is located in _________.,Punjab,Sindh,Khyber Pakhtunkhwa,Balochistan,A
1278,"The constitution of the All-India Muslim League, known as the 'Green Book', was written by __________.",Mohsin-ul-Mulk,Maulana Muhammad Ali Jauhar,Nawab Salimullah of Dacca,None of these,B
1279,"Before Mountbatten, who was the viceroy?",Lord Linlithgow,Lord Wavell,Lord Irwin,Lord Reading,B
1280,Who was the first President of the AIML?,Nawab Salimullah Khan,Sir Agha Khan,Muhammad Amir Ahmed Khan,Hassan Bilgrami,B
1281,Plan of division (partition) of Indo-Pak was announced on:,on 13 May 1947,"on June 3, 1947",on 24 June 1947,on 5 August 1947,B
1282,"Chaudhri Rehmat Ali first used the word ""Pakistan"" in his pamphlet ""Now or Never"" in:",1933,1935,1937,1938,A
1283,The 18th amendment was passed in the reign of which government?,PPP,PMLN,PTI,None of these,A
1284,Which port was called 'Babul Makkah' (Gate of Makkah) during the Mughal period?,Surat,Calicut,Cambay,Broach,A
1286,Renowned Urdu writer Mushtaq Ahmad Yusufi by profession was:,Civil servant,Newscaster,Banker,Publisher,C
1287,Faiz Ahmad Faiz got the Lenin Award in:,1952,1962,1972,None of these,B
1289,Which of the following Mughal rulers banned music in his regime?,Akbar,Jahangir,Shah Jahan,Aurangzeb,D
1290,Ayub Khan was a member of the 'Ministry of Talents' in 1954. Who was the Prime Minister at that time?,Muhammad Ali Bogra,Ch. Muhammad Ali,Iskandar Mirza,Firoz Khan Noon,A
1292,How many years did Jahangir Khan remain unbeaten?,3 years,7 years,8 years,5 years,D
1293,"According to the Second Draft Constitution (Bogra Formula), the Head of State was to be elected for _________ years.",4 years,5 years,6 years,7 years,B
1295,Pakistan Television started in the regime of ________.,Zulfiqar Ali Bhutto,Yahya Khan,Zia-ul-Haq,Ayub Khan,D
1296,Who is the founder of Pakistan?,Allama Iqbal,Iskander Mirza,Rahmat Ali,Quaid-e-Azam,D
1297,"According to the Mountbatten Plan, when was power to be transferred?","Midnight of August 14 and 15, 1947",17366,17386,17047,A
1298,Who was the first Chief of Army of Pakistan?,Zia-ul-Haq,Ayub Khan,General Sir Frank Messervy,Musharraf,C
1299,Who was the Chief Minister of Sindh from August 1947 to April 1948?,Nisar Khuhro,Ayub Khuhro,Rahim Talpur,Noor Muhammad Talpur,B
1300,Which is the national bird of Pakistan?,Parrot,Pigeon,Markhor,Chukar,D
1301,Who was the last prime minister of United Punjab?,Sir Evan Jenkins,Khizer Tiwana,Sikandar Hayat,None of these,B
1302,In which year was Allama Iqbal’s tomb built?,in 1947,in 1950,in 1951,in 1952,C
1303,'Din-e-Ilahi was abolished by which Mughal king?,Akbar,Shah Jahan,Jehangir,Aurangzeb,D
1304,Where was the first Agriculture University established in Pakistan?,Peshawar,Lahore,Faisalabad,Quetta,C
1305,PRODA (Public and Representative Offices Disqualification Act) was passed in:,1949,1950,1951,1952,A
1306,Which Chief Justice of Pakistan died in office nine days after taking the oath?,Iftikhar Muhammad Chaudhry,Sir Abdul Rashid,Muhammad Shahabuddin,Mohammad Haleem,C
1307,"Who headed the committee that drafted the AIML constitution known as the ""Green Book""?",Nawab Salimullah Khan,Maulana Muhammad Ali Johar,Sir Agha Khan,Quaid-i-Azam,B
1308,The Mughal era period is:,1526-1757,1526-1857,1526-1861,None of these,B
1309,The British Government announced the annulment of the partition of Bengal after ____ years:,5,6,9,11,B
1310,The 'Sangathan' Movement was started by __________.,Dr. Hedgewar,Dr. Moonje,Swami Shraddhanand,None,B
1311,"Islamia College, Peshawar was founded in:",1947,1916,1913,None of these,C
1312,The first female Governor of Pakistan was:,Shaista Suhrawardy Ikramullah,Begum Ra'ana Liaquat Ali Khan,Begum Shams-un-Nihar,None of the above,B
1314,"In his journal 'Tehzeeb-ul-Akhlaq', Sir Syed focused on the social and religious reform of the ________.",Muslims,Hindus,Sikhs,British,A
1315,The Khaksar Movement was founded in 1931 by:,Maulana Hasrat Mohani,Allama Inayatullah Mashriqi,Maulana Mahmood-ul-Hasan,Maulana Muhammad Ali Jauhar,B
1317,Shah Abdul Latif Bhittai is the famous Sindhi Poet of __________.,In the 16th century,In the 17th century,In the 18th century,In the 19th century,C
1318,Who has the power to grant pardons or commute sentences passed by any court or tribunal in Pakistan?,The Prime Minister,The President,The Chief Justice of Pakistan,The Chief of Armed Forces,B
