Question,Option_a,Option_b,Option_c,Option_d,Correct_answer,Explanation,Subtopic,Difficulty,Subject,Topic
A 16-year-old athlete is sprinting and needs to produce rapid ATP. Which process is responsible for the rapid ATP production in this situation?,Anaerobic glycolysis producing 2 ATP per glucose molecule,Aerobic respiration producing 36-38 ATP per glucose molecule,Lactic acid fermentation producing 2 ATP per glucose molecule and releasing lactic acid,The citric acid cycle producing 2 ATP per glucose molecule,C,"Lactic acid fermentation is responsible for rapid ATP production in anaerobic conditions, unlike anaerobic glycolysis or aerobic respiration.",Muscle Fatigue and Energy Production,Easy,Physics,Alternating Current
A transformer in an AC circuit is used to decrease the voltage and increase the current. What is the physical principle behind this transformation?,The transformer uses electromagnetic induction to increase the voltage and reduce the current,The transformer uses the principle of conservation of energy to decrease the voltage and increase the current,The transformer uses electromagnetic induction to transfer energy between coils,The transformer uses impedance matching to decrease the voltage and increase the current,C,"The transformer uses electromagnetic induction to transfer energy between coils, not conservation of energy, impedance matching, or just electromagnetic induction.",Transformers and Electromagnetic Induction,Hard,Physics,Alternating Current
"When a capacitor is connected in parallel with a resistor in an AC circuit, what phenomenon occurs due to the phase difference between voltage and current?",The current increases due to the capacitive reactance,The voltage across the resistor increases due to its impedance,"The phase difference results in a resonant frequency, increasing the circuit's efficiency","The resistor's impedance causes a phase shift, making the circuit's current lag behind the voltage",A,"The current increases due to the capacitive reactance, unlike the increased voltage or phase shift.",Impedance and Phase Difference,Easy,Physics,Alternating Current
A transformer in an AC circuit is used to increase the voltage and decrease the current. What is the physical principle behind this transformation?,The transformer uses electromagnetic induction to increase the voltage and reduce the current,The transformer uses impedance matching to increase the voltage and decrease the current,The transformer uses electromagnetic induction to transfer energy between coils,The transformer uses the principle of conservation of energy to increase the voltage and decrease the current,A,"The transformer uses electromagnetic induction to increase the voltage and reduce the current, not impedance matching, electromagnetic induction, or conservation of energy.",Transformers and Electromagnetic Induction,Easy,Physics,Alternating Current
"When a resistor and capacitor are connected in series in an AC circuit, what phenomenon occurs due to the phase difference between voltage and current?",The current increases due to the capacitive reactance,The voltage across the resistor increases due to its impedance,"The phase difference results in a resonant frequency, increasing the circuit's efficiency","The resistor's impedance causes a phase shift, making the circuit's current lag behind the voltage",D,"The phase difference between voltage and current due to the resistor's impedance causes the current to lag behind the voltage, not the capacitive reactance or increased voltage.",Impedance and Phase Difference,Medium,Physics,Alternating Current
A 16-year-old athlete is training for a marathon. Which process is responsible for the energy production in this situation?,Anaerobic glycolysis producing 2 ATP per glucose molecule,Aerobic respiration producing 36-38 ATP per glucose molecule,Lactic acid fermentation producing 2 ATP per glucose molecule and releasing lactic acid,The citric acid cycle producing 2 ATP per glucose molecule,B,"Aerobic respiration is responsible for energy production in aerobic conditions, unlike anaerobic glycolysis or lactic acid fermentation.",Muscle Fatigue and Energy Production,Easy,Physics,Alternating Current
A transformer in an AC circuit is used to decrease the voltage and reduce the current. What is the physical principle behind this transformation?,The transformer uses electromagnetic induction to increase the voltage and reduce the current,The transformer uses impedance matching to decrease the voltage and reduce the current,The transformer uses electromagnetic induction to transfer energy between coils,The transformer uses the principle of conservation of energy to decrease the voltage and reduce the current,C,"The transformer uses electromagnetic induction to transfer energy between coils, not conservation of energy, impedance matching, or just electromagnetic induction.",Transformers and Electromagnetic Induction,Hard,Physics,Alternating Current
A resistor and capacitor are connected in parallel in an AC circuit. What phenomenon occurs due to the phase difference between voltage and current?,The current increases due to the capacitive reactance,The voltage across the resistor increases due to its impedance,"The phase difference results in a resonant frequency, increasing the circuit's efficiency","The resistor's impedance causes a phase shift, making the circuit's current lag behind the voltage",A,"The current increases due to the capacitive reactance, unlike the increased voltage or phase shift.",Impedance and Phase Difference,Medium,Physics,Alternating Current
A 15-year-old student is preparing for a science project. She needs to measure the inductive reactance of a circuit with an AC source. What is the SI unit of inductive reactance?,Oersted,Henry,Ohm,Tesla,B,"The correct unit of inductive reactance is Henry, while Ohms are used for resistance.",Inductive Reactance,Easy,Physics,Alternating Current
An electrician is designing a safety circuit. She needs to calculate the impedance of the circuit when it contains both a resistor and an inductor. What is the formula for impedance in this scenario?,Z = sqrt(R^2 + Xc^2),Z = sqrt(R^2 + Xl^2),Z = sqrt(R^2 + Xl * Xc),Z = sqrt(R^2 + L * C),B,The correct formula for impedance involves the square root of the sum of resistance squared and inductive reactance squared.,Impedance,Medium,Physics,Alternating Current
A research scientist is studying the effects of electromagnetic fields on the human brain. She observes an increase in the amplitude of the AC signal over time. What is the likely cause of this phenomenon?,Resonance,Oscillation,Hysteresis,Inductive Coupling,A,An increase in amplitude due to resonance would occur when the circuit is tuned to a specific frequency.,Resonance,Hard,Physics,Alternating Current
A 14-year-old student is building an AC circuit with a variable resistor. She notices that the current flowing through the circuit increases as the resistance decreases. What is the likely relationship between resistance and current in this scenario?,Inversely proportional,Directly proportional,Exponentially related,Cyclical relationship,B,"When resistance decreases, current increases, indicating a directly proportional relationship.",Ohm's Law,Easy,Physics,Alternating Current
A physicist is studying the behavior of an LC circuit. She observes that the energy stored in the capacitor is not dissipated over time. What is the likely reason for this phenomenon?,Damping,Inductive coupling,Oscillatory behavior,Circuits conservation of energy,D,"In an LC circuit, energy is conserved due to the absence of any dissipative elements.",LC Circuits,Medium,Physics,Alternating Current
A 16-year-old student is analyzing the characteristics of an AC signal. She observes that the voltage and current waveform are out of phase with each other. What is the likely cause of this phenomenon?,Resonance,Oscillation,Hysteresis,Capacitive coupling,D,The phase difference between voltage and current in a capacitor is a characteristic of capacitive coupling.,Capacitive Reactance,Hard,Physics,Alternating Current
A researcher is studying the efficiency of a power transformer. She observes that the output power is greater than the input power. What is the likely cause of this phenomenon?,Transformer action,Inductive coupling,Resistance losses,Circuits conservation of energy,A,A transformer can increase output power while maintaining efficiency due to its ability to handle AC signals.,Transformers,Medium,Physics,Alternating Current
A 17-year-old student is analyzing the behavior of an RL circuit. She observes that the current flowing through the circuit is not directly proportional to the voltage. What is the likely reason for this phenomenon?,Resistance,Inductance,Capacitance,Circuits conservation of energy,B,"In an RL circuit, current is affected by inductive reactance, making it non-linear with respect to voltage.",RL Circuits,Hard,Physics,Alternating Current
A 15-year-old student is building an AC circuit with a variable capacitor. She notices that the current flowing through the circuit decreases as the capacitance increases. What is the likely relationship between capacitance and current in this scenario?,Inversely proportional,Directly proportional,Exponentially related,Cyclical relationship,A,"When capacitance increases, inductive reactance decreases, resulting in a decrease in current.",Capacitive Reactance,Easy,Physics,Alternating Current
A physicist is studying the behavior of an RL circuit. She observes that the energy stored in the capacitor is maximum when the inductor is at its minimum value. What is the likely reason for this phenomenon?,Conservation of energy,Inductive coupling,Oscillatory behavior,Circuits resonance,D,"In an RL circuit, energy is transferred between the inductor and capacitor at resonance, resulting in a phase difference.",RL Circuits,Medium,Physics,Alternating Current
A 17-year-old student is analyzing the behavior of an LC circuit. She observes that the energy stored in the inductor is maximum when the capacitor is at its maximum value. What is the likely reason for this phenomenon?,Conservation of energy,Inductive coupling,Oscillatory behavior,Circuits resonance,D,"In an LC circuit, energy is transferred between the inductor and capacitor at resonance, resulting in a phase difference.",LC Circuits,Hard,Physics,Alternating Current
A physicist is studying the behavior of an RL circuit. She observes that the current flowing through the circuit is maximum when the voltage is minimum. What is the likely reason for this phenomenon?,Resistance,Inductance,Capacitance,Circuits conservation of energy,B,"In an RL circuit, current is affected by inductive reactance, making it non-linear with respect to voltage.",RL Circuits,Medium,Physics,Alternating Current
A patient with a pacemaker requires a power source for the implantable cardioverter-defibrillator. Which type of electrical current is used to power the device?,Direct Current,Alternating Current with High Frequency,Alternating Current with Low Frequency,Pulsating Direct Current,C,"Alternating Current with Low Frequency is used to power the pacemaker, not Direct Current, Alternating Current with High Frequency, or Pulsating Direct Current.",Sources of Alternating Current,Easy,Physics,Alternating Current
A medical device requires a power source that can be efficiently transmitted over long distances. Which characteristic of Alternating Current makes it suitable for this application?,Higher Peak Voltage,Lower Peak Voltage,Lower Power Loss During Transmission,Higher Power Loss During Transmission,C,"Alternating Current has lower power loss during transmission due to its ability to use transformers, making it suitable for long-distance transmission, not Higher Peak Voltage, Lower Peak Voltage, or Higher Power Loss During Transmission.",Characteristics and Applications of Alternating Current,Medium,Physics,Alternating Current
A researcher is studying the effects of electromagnetic induction on biological tissues. Which type of Alternating Current is most commonly used in this context?,Alternating Current with High Frequency,Alternating Current with Low Frequency,Pulsating Direct Current,Direct Current,B,"Alternating Current with Low Frequency is most commonly used in electromagnetic induction studies, not Alternating Current with High Frequency, Pulsating Direct Current, or Direct Current.",Applications of Alternating Current,Medium,Physics,Alternating Current
A medical imaging technique uses a strong magnetic field to align hydrogen nuclei. Which type of Alternating Current is required to generate this magnetic field?,Alternating Current with High Frequency,Alternating Current with Low Frequency,Pulsating Direct Current,Direct Current,A,"Alternating Current with High Frequency is required to generate the strong magnetic field in medical imaging techniques, not Alternating Current with Low Frequency, Pulsating Direct Current, or Direct Current.",Applications of Alternating Current,Medium,Physics,Alternating Current
A 60 Hz AC power source is used in a household. What is the frequency of the power supply to a refrigerator connected to the same source?,60 Hz,120 Hz,30 Hz,90 Hz,A,Frequency remains constant for the same AC power source.,Frequency of AC Power Supply,Easy,Physics,Alternating Current
A hospital patient with a pacemaker is being operated on with an electrocautery tool. The pacemaker's battery will likely be influenced by the tool's,High frequency (HF) electromagnetic field,Low frequency (LF) electromagnetic field,Direct current (DC),Alternating current (AC),A,"HF electromagnetic fields interfere with pacemaker's operation, not LF, DC, or AC.",Pacemaker Interference by Electromagnetic Fields,Medium,Physics,Alternating Current
A 3-phase AC power supply to a factory is represented by the equation ΔV = V0 sin(ωt). What is the angular frequency (ω) in terms of the frequency (f) of the supply?,2πf,4πf,ω = πf,ω = f/2π,A,"Angular frequency ω = 2πf, not 4πf, πf, or f/2π.",Angular Frequency of AC Power Supply,Hard,Physics,Alternating Current
"In a 3-phase AC power supply, what is the phase angle difference between adjacent phases?",0°,30°,45°,90°,D,"Phase angle difference between adjacent phases is 120°, not 0°, 30°, or 45°.",Phase Angle Difference in 3-Phase AC Power Supply,Medium,Physics,Alternating Current
A musician uses a guitar with a pickup that converts the vibrating strings' motion into an alternating current. Which type of AC current is produced?,Sine wave,Square wave,Triangle wave,Triangular current,A,"The pickup produces a sine wave AC current, not a square wave, triangle wave, or triangular current.",AC Current Produced by a Pickup,Easy,Physics,Alternating Current
A hospital uses an MRI machine that operates at a high frequency of 128 MHz. What is the corresponding angular frequency (ω) in rad/s?,2π × 10^7 rad/s,4π × 10^7 rad/s,ω = π × 10^7 rad/s,ω = 10^6 rad/s/2π,A,"Angular frequency ω = 2πf, so ω = 2π × 128 × 10^6 rad/s.",Angular Frequency of High-Frequency AC Power Supply,Hard,Physics,Alternating Current
"In a simple AC generator, what is the relationship between the output voltage (ε) and the angular frequency (ω) of the rotation?",ε ∝ ω,ε ∝ 1/ω,ε ∝ √ω,ε ∝ ω^2,A,"Output voltage ε ∝ ω, not 1/ω, √ω, or ω^2.",Relationship between Output Voltage and Angular Frequency,Medium,Physics,Alternating Current
A 3-phase AC power supply has a line voltage of 440 V. What is the phase voltage?,440 V,220 V,440/√3 V,2 × 220 V,C,"Phase voltage Vp = Vline / √3, so Vp = 440 / √3 V.",Phase Voltage of 3-Phase AC Power Supply,Medium,Physics,Alternating Current
A musician uses a microphone to capture the singer's voice. Which type of AC signal is detected by the microphone?,AC current,AC voltage,Both AC current and voltage,Neither AC current nor voltage,B,"The microphone detects an AC voltage signal, not an AC current, both, or neither.",AC Signal Detected by a Microphone,Easy,Physics,Alternating Current
A hospital uses an electroencephalogram (EEG) to measure the brain's electrical activity. What type of AC signal is recorded by the EEG?,Sine wave,Square wave,Triangle wave,"Alpha, beta, or theta waves",D,"The EEG records alpha, beta, or theta waves, which are types of AC signals, not sine, square, or triangle waves.",AC Signal Recorded by an EEG,Medium,Physics,Alternating Current
A 3-phase AC power supply has a power factor of 0.8. What is the phase angle (φ) between the voltage and current?,cos^(-1)(0.8),sin^(-1)(0.8),tan^(-1)(0.8),φ = 30°,A,"Phase angle φ = cos^(-1)(power factor), so φ = cos^(-1)(0.8).",Phase Angle between Voltage and Current,Hard,Physics,Alternating Current
A hospital patient with a pacemaker has a cardiac rhythm disorder. What type of electrical activity is likely to be affected by the pacemaker?,Alpha waves,Beta waves,Delta waves,Cardiac electrical activity,D,"The pacemaker affects cardiac electrical activity, not alpha, beta, or delta waves.",Pacemaker's Effect on Cardiac Electrical Activity,Medium,Physics,Alternating Current
A 3-phase AC power supply has a line-to-line voltage of 440 V. What is the line-to-neutral voltage?,440 V,220 V,440/√3 V,440/(√3 + 1) V,C,"Line-to-neutral voltage VLN = Vline / √3, so VLN = 440 / √3 V.",Line-to-Neutral Voltage of 3-Phase AC Power Supply,Medium,Physics,Alternating Current
A musician uses a synthesizer to produce a sound wave. Which type of AC signal is generated by the synthesizer?,Sine wave,Square wave,Triangle wave,Complex wave,A,"The synthesizer generates a sine wave AC signal, not a square wave, triangle wave, or complex wave.",AC Signal Generated by a Synthesizer,Easy,Physics,Alternating Current
A 60 Hz AC generator produces 120 V peak voltage. What is the root mean square voltage?,85 V,120 V,170 V,230 V,B,The correct answer is B because the RMS voltage for a 60 Hz AC generator is directly proportional to the peak voltage.,AC Voltage and Current,Easy,Physics,Alternating Current
"A circuit contains a 100 ohm resistor, 100 ohm inductor, and 100 ohm capacitor. What is the impedance?",100 ohm,141 ohm,173 ohm,200 ohm,B,"The correct answer is B because the impedance of the circuit is determined by the square root of the sum of the squares of resistance, inductance, and capacitance.",AC Circuits,Medium,Physics,Alternating Current
A 50 Hz AC circuit contains a 500 mH inductor and a 100 nF capacitor. What is the inductive reactance?,314 ohm,628 ohm,942 ohm,1256 ohm,B,The correct answer is B because the inductive reactance is directly proportional to the frequency and inductance.,AC Circuits,Medium,Physics,Alternating Current
A 20 ohm resistor and 20 ohm inductor are connected in series. What is the phase difference between the voltage and current?,0 degrees,45 degrees,90 degrees,180 degrees,C,The correct answer is C because the phase difference between the voltage and current in a series R-L circuit is determined by the inductive reactance.,AC Circuits,Medium,Physics,Alternating Current
A 20 Hz AC circuit contains a 500 mH inductor and a 100 nF capacitor. What is the capacitive reactance?,200 ohm,400 ohm,800 ohm,1600 ohm,C,The correct answer is C because the capacitive reactance is inversely proportional to the frequency and capacitance.,AC Circuits,Hard,Physics,Alternating Current
A 100 ohm resistor and 100 ohm capacitor are connected in series. What is the impedance?,100 ohm,141 ohm,173 ohm,200 ohm,B,The correct answer is B because the impedance of the circuit is determined by the square root of the sum of the squares of resistance and capacitance.,AC Circuits,Hard,Physics,Alternating Current
A 10 Hz AC circuit contains a 500 mH inductor. What is the inductive reactance?,25 ohm,50 ohm,75 ohm,100 ohm,A,The correct answer is A because the inductive reactance is directly proportional to the frequency and inductance.,AC Circuits,Hard,Physics,Alternating Current
A 20 ohm resistor and 20 ohm capacitor are connected in series. What is the phase difference between the voltage and current?,0 degrees,45 degrees,90 degrees,180 degrees,B,The correct answer is B because the phase difference between the voltage and current in a series R-C circuit is determined by the capacitive reactance.,AC Circuits,Medium,Physics,Alternating Current
A 100 Hz AC circuit contains a 500 mH inductor and a 100 nF capacitor. What is the frequency at which the circuit is in resonance?,50 Hz,75 Hz,100 Hz,125 Hz,C,The correct answer is C because the frequency at which the circuit is in resonance is determined by the inductance and capacitance.,AC Circuits,Medium,Physics,Alternating Current
A 10 ohm resistor and 10 ohm inductor are connected in series. What is the impedance?,10 ohm,12 ohm,14 ohm,16 ohm,B,The correct answer is B because the impedance of the circuit is determined by the square root of the sum of the squares of resistance and inductance.,AC Circuits,Medium,Physics,Alternating Current
A 50 ohm resistor and 50 ohm capacitor are connected in series. What is the phase difference between the voltage and current?,0 degrees,45 degrees,90 degrees,180 degrees,C,The correct answer is C because the phase difference between the voltage and current in a series R-C circuit is determined by the capacitive reactance.,AC Circuits,Medium,Physics,Alternating Current
A 100 ohm resistor and 100 ohm inductor are connected in series. What is the phase difference between the voltage and current?,0 degrees,45 degrees,90 degrees,180 degrees,C,The correct answer is C because the phase difference between the voltage and current in a series R-L circuit is determined by the inductive reactance.,AC Circuits,Medium,Physics,Alternating Current
A 20 Hz AC circuit contains a 1000 mH inductor. What is the inductive reactance?,5 ohm,10 ohm,15 ohm,20 ohm,B,The correct answer is B because the inductive reactance is directly proportional to the frequency and inductance.,AC Circuits,Hard,Physics,Alternating Current
A 50 ohm resistor and 50 ohm inductor are connected in series. What is the impedance?,50 ohm,58 ohm,66 ohm,75 ohm,A,The correct answer is A because the impedance of the circuit is determined by the square root of the sum of the squares of resistance and inductance.,AC Circuits,Medium,Physics,Alternating Current
A 1000 mH inductor and a 50 nF capacitor are connected in series. What is the frequency at which the circuit is in resonance?,100 Hz,200 Hz,500 Hz,1000 Hz,C,The correct answer is C because the frequency at which the circuit is in resonance is determined by the inductance and capacitance.,AC Circuits,Hard,Physics,Alternating Current
A 20 ohm resistor and 20 ohm capacitor are connected in series. What is the capacitive reactance?,5 ohm,10 ohm,15 ohm,20 ohm,C,The correct answer is C because the capacitive reactance is inversely proportional to the frequency and capacitance.,AC Circuits,Hard,Physics,Alternating Current
A 3-phase AC power supply is used to power a factory's lights. What is the relationship between the current and voltage in each phase?,Current and voltage are 90° out of phase,Current and voltage are in phase,Current leads voltage by 90°,Current lags voltage by 90°,D,Current and voltage are 90° out of phase in each phase; this is known as a 'lagging' phase,Phase Relationships,Easy,Physics,Alternating Current
"A 60 Hz AC generator has an internal resistance of 5 Ω. If the generator produces 10 A RMS, what is the maximum voltage produced?",120 V,144 V,169 V,196 V,C,"Using Ohm's law, the maximum voltage is 169 V RMS, calculated from V = I * sqrt(2) * Z",AC Generator Theory,Medium,Physics,Alternating Current
"A 3-phase AC motor has a power factor of 0.8. If the load current is 20 A per phase, what is the total power consumed by the motor?",3 kW,3.8 kW,4.8 kW,5 kW,C,"Using the power factor formula, the total power is 4.8 kW, calculated from P = √3 * V * I * PF",Power Factor and Three Phase Systems,Medium,Physics,Alternating Current
A student using a 100 W light bulb at 120 V AC notices a drop in brightness when a 200 Ω resistor is added in series. Why does the brightness decrease?,The bulb is overloaded,The resistor dissipates energy,The bulb has an inductive reactance,The bulb has a resistive reactance,B,"The added resistor dissipates energy, reducing the bulb's power output and brightness",AC Circuit Analysis,Medium,Physics,Alternating Current
"A 500-turn coil is connected to a 60 Hz AC source. If the coil has an inductance of 0.5 H, what is the frequency at which the coil's inductive reactance is 50 Ω?",20 Hz,30 Hz,40 Hz,50 Hz,A,"Using the inductive reactance formula, the new frequency is calculated from X = 2 * π * f * L, giving 20 Hz",Inductive Reactance,Hard,Physics,Alternating Current
A 1000 Ω resistor is connected in series with a 500 mH inductor and a 10 mF capacitor. At what frequency does the circuit have a phase angle of +45°?,10 Hz,20 Hz,30 Hz,40 Hz,C,"Using the phase angle formula, the new frequency is calculated from tan(45°) = Xc / R, giving 30 Hz",Resonance and Phase Angle,Hard,Physics,Alternating Current
"A 120 V AC source supplies power to a 6 Ω load. If the source has an internal impedance of 20 Ω, what is the maximum current drawn by the load?",2.5 A,3 A,3.2 A,4 A,C,"Using the maximum current formula, the maximum current is calculated from I_max = V_max / Z_total, giving 3.2 A",AC Circuit Analysis,Hard,Physics,Alternating Current
"A 4-pole, 50 Hz, 3-phase AC motor has a synchronous speed of 1500 rpm. What is the number of poles on a 10-pole, 50 Hz, 3-phase AC alternator that has the same synchronous speed?",4,6,8,10,B,"Using the synchronous speed formula, the number of poles is calculated from n = 120 * f / P, giving 6 poles",Synchronous Speed and Alternators,Hard,Physics,Alternating Current
"A 3-phase AC transmission line has a voltage drop of 10 kV from the source to the load. If the load current is 100 A per phase, what is the total power loss in the transmission line?",5 kW,10 kW,20 kW,30 kW,B,"Using the power loss formula, the total power loss is calculated from P_loss = 3 * I^2 * R, giving 10 kW",Three Phase Systems and Power Loss,Medium,Physics,Alternating Current
"A 3-phase AC motor has a power factor of 0.8 and an efficiency of 90%. If the load current is 20 A per phase, what is the total power input to the motor?",3 kW,3.5 kW,4 kW,4.5 kW,C,"Using the power input formula, the total power input is calculated from P_input = P_out / η, giving 4 kW",Power Factor and Three Phase Systems,Medium,Physics,Alternating Current
"A 1000 Ω resistor is connected in series with a 1000 μH inductor and a 10 nF capacitor. If the capacitor is charged to 10 V, what is the instantaneous voltage across the inductor?",10 V,20 V,30 V,40 V,C,"Using the inductor voltage formula, the instantaneous voltage is calculated from v_L = -L * di/dt, giving 30 V",Inductive Reactance and AC Circuit Analysis,Hard,Physics,Alternating Current
"A 4-pole, 50 Hz, 3-phase AC motor has a synchronous speed of 1500 rpm. If the motor is connected to a 120 V AC source, what is the induced EMF in the motor?",120 V,150 V,180 V,200 V,C,"Using the induced EMF formula, the induced EMF is calculated from E = 4.44 * f * N * Φ, giving 180 V",Induced EMF and Synchronous Motors,Hard,Physics,Alternating Current
"A 3-phase AC transmission line has a total resistance of 10 Ω and a total reactance of 20 Ω. If the load current is 100 A per phase, what is the total power loss in the transmission line?",2 kW,4 kW,6 kW,8 kW,B,"Using the power loss formula, the total power loss is calculated from P_loss = 3 * I^2 * (R + X^2/R), giving 4 kW",Three Phase Systems and Power Loss,Hard,Physics,Alternating Current
