Question,Option_a,Option_b,Option_c,Option_d,Correct_answer,Explanation,Target_exam,Question_type,Difficulty,Subject,Topic
"The current in a circuit is 1 A. If the resistance is 10 ohms, what is the voltage?",5 V,10 V,15 V,20 V,B,"V = IR = 1*10 = 10 V, using Ohm's law.",GIKI_PIEAS,Conceptual,Medium,Physics,Current Electricity
"A battery has an emf of 15 V. If the internal resistance is 3 ohms and the current is 2 A, what is the terminal voltage?",9 V,12 V,6 V,15 V,A,"V = E - Ir = 15 - 2*3 = 15 - 6 = 9 V, using emf and internal resistance formula.",GIKI_PIEAS,Conceptual,Medium,Physics,Current Electricity
"The resistance of a wire is 10 ohms at 0°C. If the temperature coefficient is 0.005/°C, what is its resistance at 50°C?",12.5 ohms,15 ohms,17.5 ohms,20 ohms,A,"R = R0(1 + αΔT) = 10(1 + 0.005*50) = 10(1 + 0.25) = 10*1.25 = 12.5 ohms, using temperature coefficient formula.",GIKI_PIEAS,Conceptual,Medium,Physics,Current Electricity
A 20 ohm resistor is connected in parallel with a 30 ohm resistor. What is the equivalent resistance?,10 ohms,12 ohms,15 ohms,20 ohms,B,"1/R = 1/20 + 1/30 = (3+2)/60 = 5/60, R = 60/5 = 12 ohms, using parallel resistance formula.",GIKI_PIEAS,Conceptual,Medium,Physics,Current Electricity
"The power dissipated in a resistor is 50 W. If the resistance is 10 ohms, what is the current?",2.24 A,1.58 A,2.58 A,3.16 A,A,"P = I²R, I = √(P/R) = √(50/10) = √5 = 2.24 A, using power dissipation formula.",GIKI_PIEAS,Conceptual,Medium,Physics,Current Electricity
"A wire has a resistance of 20 ohms. If the length is doubled and the area is halved, what is the new resistance?",40 ohms,80 ohms,60 ohms,100 ohms,B,"R ∝ L/A, when L is doubled and A is halved, R' = 4R = 4*20 = 80 ohms, using resistance formula.",GIKI_PIEAS,Conceptual,Medium,Physics,Current Electricity
"The voltage across a resistor is 15 V. If the current is 3 A, what is the resistance?",5 ohms,3 ohms,4 ohms,6 ohms,A,"R = V/I = 15/3 = 5 ohms, using Ohm's law.",GIKI_PIEAS,Conceptual,Medium,Physics,Current Electricity
Two resistors of 3 ohm and 6 ohm are connected in parallel. What is their equivalent resistance?,2 ohm,3 ohm,4 ohm,9 ohm,A,"1/R_eq = 1/R1 + 1/R2 = 1/3 + 1/6 = (2+1)/6 = 3/6 = 1/2, R_eq = 2 ohm.",LUMS_SAT,Conceptual,Medium,Physics,Current Electricity
A capacitor of capacitance 100 μF is charged to 20 V. What is the energy stored?,0.01 J,0.02 J,0.1 J,0.2 J,B,Energy stored = 1/2 * C * V² = 1/2 * 100 * 10^(-6) * 20² = 0.02 J.,LUMS_SAT,Conceptual,Medium,Physics,Current Electricity
A 5 ohm resistor is connected across a battery of emf 10 V. What is the power dissipated?,10 W,20 W,5 W,15 W,B,Power dissipated = V² / R = 10² / 5 = 100 / 5 = 20 W.,LUMS_SAT,Conceptual,Medium,Physics,Current Electricity
The resistivity of a wire is 1.7 * 10^(-8) ohm-m. What is its resistance if it is 1 m long and 1 mm² in area?,0.017 ohm,1.7 ohm,0.17 ohm,17 ohm,A,R = ρ * L / A = 1.7 * 10^(-8) * 1 / (1 * 10^(-6)) = 1.7 * 10^(-2) = 0.017 ohm.,LUMS_SAT,Conceptual,Medium,Physics,Current Electricity
A 100 W bulb is operated for 8 hours. What is the energy consumed in kWh?,0.8 kWh,0.4 kWh,0.2 kWh,1.6 kWh,A,Energy = Power * time = 100 W * 8 h = 800 Wh = 0.8 kWh.,LUMS_SAT,Conceptual,Medium,Physics,Current Electricity
A wire has a resistance of 10 ohm. What is the resistance of another wire of same material but double the length and half the diameter?,40 ohm,80 ohm,20 ohm,10 ohm,B,"R ∝ L / A, A ∝ d². When L doubles and d halves, R increases by 2 * 2² = 8 times, R_new = 8 * 10 = 80 ohm.",LUMS_SAT,Conceptual,Medium,Physics,Current Electricity
The current in a circuit is 2 A when the voltage is 10 V. What is the resistance?,5 ohm,10 ohm,2 ohm,20 ohm,A,R = V / I = 10 / 2 = 5 ohm.,LUMS_SAT,Conceptual,Medium,Physics,Current Electricity
A 2 ohm and a 3 ohm resistor are connected in series. What is the total resistance?,2 ohm,3 ohm,5 ohm,6 ohm,C,R_total = R1 + R2 = 2 + 3 = 5 ohm.,LUMS_SAT,Conceptual,Medium,Physics,Current Electricity
A cell of emf 2 V and internal resistance 1 ohm is connected to a 2 ohm resistor. What is the current?,0.5 A,1 A,0.67 A,2 A,C,"Total resistance = 1 + 2 = 3 ohm, I = emf / total resistance = 2 / 3 = 0.67 A.",LUMS_SAT,Conceptual,Medium,Physics,Current Electricity
The power dissipated in a resistor is 20 W when the current is 2 A. What is the resistance?,5 ohm,10 ohm,2 ohm,4 ohm,A,"P = I² * R, R = P / I² = 20 / 2² = 20 / 4 = 5 ohm.",LUMS_SAT,Conceptual,Medium,Physics,Current Electricity
The resistance of a wire at 20°C is 10 ohm. What is its resistance at 100°C if α = 0.004 /°C?,12 ohm,14 ohm,13.2 ohm,16 ohm,C,R = R0 * (1 + α * ΔT) = 10 * (1 + 0.004 * (100 - 20)) = 10 * (1 + 0.32) = 10 * 1.32 = 13.2 ohm.,LUMS_SAT,Conceptual,Medium,Physics,Current Electricity
"A battery of emf 15 V is connected to a 5 ohm resistor. If the current is 2 A, what is the internal resistance?",1 ohm,2.5 ohm,3 ohm,4 ohm,B,"I = emf / (R + r), 2 = 15 / (5 + r), 5 + r = 15 / 2 = 7.5, r = 7.5 - 5 = 2.5 ohm.",LUMS_SAT,Conceptual,Medium,Physics,Current Electricity
"Three resistors of 2 ohm, 3 ohm, and 6 ohm are connected in parallel. What is their equivalent resistance?",1 ohm,2 ohm,3 ohm,1.5 ohm,A,"1/R_eq = 1/2 + 1/3 + 1/6 = (3+2+1)/6 = 6/6 = 1, R_eq = 1 ohm.",LUMS_SAT,Conceptual,Medium,Physics,Current Electricity
A 10 V battery is connected to a 2 ohm resistor. What is the energy dissipated in 5 seconds?,250 J,100 J,50 J,200 J,A,"P = V² / R = 10² / 2 = 50 W, Energy = P * t = 50 * 5 = 250 J.",LUMS_SAT,Conceptual,Medium,Physics,Current Electricity
The potential difference across a resistor is 10 V when the current is 2 A. What is the resistance?,5 ohm,10 ohm,2 ohm,20 ohm,A,R = V / I = 10 / 2 = 5 ohm.,LUMS_SAT,Conceptual,Medium,Physics,Current Electricity
A 5 ohm resistor is connected in parallel with a 10 ohm resistor. What is the current in the 5 ohm resistor if the total current is 3 A?,1 A,2 A,2.5 A,1.5 A,B,"I1 = (R2 / (R1 + R2)) * I_total for series, but for parallel, I1 = (R2 / (R1 + R2)) is not valid. Use I1*R1 = I2*R2 and I1 + I2 = 3, 5*I1 = 10*I2, I2 = I1/2, I1 + I1/2 = 3, 3*I1/2 = 3, I1 = 2 A.",LUMS_SAT,Conceptual,Medium,Physics,Current Electricity
"A battery of emf 12 V and internal resistance 2 ohm is connected to a resistor. If the current in the circuit is 0.5 A, the resistance of the resistor is?",20 ohm,22 ohm,18 ohm,24 ohm - 2 ohm,B,"Using I = E / (R + r), we have 0.5 = 12 / (R + 2). So, R + 2 = 24, R = 22 ohm.",NET,Conceptual,Medium,Physics,Current Electricity
The equivalent resistance between points A and B in the given circuit is?,2R,R / 2,R,3R / 2,C,"The two resistors are in parallel, so 1/Req = 1/R + 1/R, giving Req = R / 2 + R / 2 = R.",NET,Conceptual,Medium,Physics,Current Electricity
A wire of resistance 4 ohm is stretched to twice its original length. The resistance of the stretched wire would be?,16 ohm,8 ohm,4 ohm,2 ohm,A,"Resistance R = ρl / A. When l doubles, A halves, so R' = 4R = 16 ohm.",NET,Conceptual,Medium,Physics,Current Electricity
The current in a circuit with a battery of emf 10 V and internal resistance 1 ohm is 2 A. The potential difference across the terminals of the battery is?,10 V,8 V,12 V,6 V,B,V = E - Ir = 10 - 2 * 1 = 8 V.,NET,Conceptual,Medium,Physics,Current Electricity
The drift velocity of free electrons in a conductor is proportional to?,Electric field,1 / Electric field,Square of electric field,1 / Square of electric field,A,"Drift velocity is directly proportional to the electric field, vd = μE.",NET,Conceptual,Medium,Physics,Current Electricity
The power dissipated in a resistor is 100 W when the current is 5 A. The resistance of the resistor is?,4 ohm,2 ohm,1 ohm,0.5 ohm,A,"P = I²R, so R = P / I² = 100 / 25 = 4 ohm.",NET,Conceptual,Medium,Physics,Current Electricity
A 10 V battery is connected to a 5 ohm resistor. The current in the circuit is?,0.5 A,1 A,2 A,5 A,C,I = V / R = 10 / 5 = 2 A.,NET,Conceptual,Medium,Physics,Current Electricity
The resistance of a conductor is inversely proportional to?,Length,Area of cross-section,Resistivity,Temperature,B,"R = ρl / A, so R is inversely proportional to A.",NET,Conceptual,Medium,Physics,Current Electricity
The current through a resistor is 2 A when the potential difference across it is 6 V. The resistance of the resistor is?,1 ohm,2 ohm,3 ohm,4 ohm,C,R = V / I = 6 / 2 = 3 ohm.,NET,Conceptual,Medium,Physics,Current Electricity
A cell of emf E and internal resistance r is connected across a variable resistor R. The maximum power dissipated in R is?,E² / r,E² / 4r,E² / R,E² / 4R,B,"Maximum power is dissipated when R = r, P_max = E² / 4r.",NET,Conceptual,Medium,Physics,Current Electricity
The resistivity of a material is 1.7 × 10⁻⁸ ohm-m. The resistance of a wire of length 1 m and area of cross-section 1 mm² is?,1.7 × 10⁻² ohm,1.7 × 10⁻⁵ ohm,1.7 × 10⁻⁸ ohm,1.7 ohm,A,R = ρl / A = 1.7 × 10⁻⁸ × 1 / (1 × 10⁻⁶) = 1.7 × 10⁻² ohm.,NET,Conceptual,Medium,Physics,Current Electricity
The temperature coefficient of resistance of a material is 0.004 / K. The resistance of a wire made of this material at 20°C is 10 ohm. At what temperature will its resistance be 12 ohm?,60°C,70°C,80°C,90°C,B,"Using R = R0(1 + αΔT), we have 12 = 10(1 + 0.004 × ΔT), giving ΔT = 50, T = 20 + 50 = 70°C.",NET,Conceptual,Medium,Physics,Current Electricity
The potential difference across a resistor is 10 V when the current through it is 2 A. The resistance of the resistor is?,2 ohm,5 ohm,10 ohm,20 ohm,B,R = V / I = 10 / 2 = 5 ohm.,NET,Conceptual,Medium,Physics,Current Electricity
The power dissipated in a resistor is 50 W when the voltage across it is 10 V. The resistance of the resistor is?,1 ohm,2 ohm,4 ohm,8 ohm,B,"P = V² / R, so R = V² / P = 100 / 50 = 2 ohm.",NET,Conceptual,Medium,Physics,Current Electricity
"The emf of a cell is 2 V and its internal resistance is 1 ohm. When it is connected to an external resistance of 4 ohm, the current is?",0.4 A,0.5 A,0.6 A,0.8 A,A,I = E / (R + r) = 2 / (4 + 1) = 0.4 A.,NET,Conceptual,Medium,Physics,Current Electricity
The resistance of a wire is 5 ohm at 20°C and 6 ohm at 100°C. The temperature coefficient of resistance of the wire is?,0.0025 / K,0.005 / K,0.01 / K,0.025 / K,B,"Using R = R0(1 + αΔT), we have 6 = 5(1 + α × 80), giving α = 0.005 / K.",NET,Conceptual,Medium,Physics,Current Electricity
"A 10 V battery is connected to a 5 ohm resistor. If the internal resistance of the battery is 1 ohm, what is the current?",1 A,2 A,1.67 A,5 / 3 A,C,"Total resistance = 5 + 1 = 6 ohm. Using I = V/R, we get I = 10 / 6 = 1.67 A.",ECAT,Conceptual,Medium,Physics,Current Electricity
"A wire has a resistance of 10 ohm at 20°C. If the temperature coefficient of resistance is 0.005 /°C, what is its resistance at 100°C?",14 ohm,15 ohm,12 ohm,18 ohm,A,"Using R = R0(1 + αΔT), we get R = 10(1 + 0.005 * 80) = 10(1 + 0.4) = 14 ohm.",ECAT,Conceptual,Medium,Physics,Current Electricity
"In a meter bridge, the null point is at 40 cm. What is the ratio of resistances?", 2 / 3, 3 / 2, 4 / 6, 2 / 5,A,"Using R1/R2 = l/(100-l), we get R1/R2 = 40 / 60 = 2 / 3.",ECAT,Conceptual,Medium,Physics,Current Electricity
"A capacitor is charged to 10 V and then discharged through a 1 kΩ resistor. If the time constant is 1 ms, what is the capacitance?",1 μF,1 nF,10 μF,100 nF,A,"Using τ = RC, we get C = τ/R = 1 ms / 1 kΩ = 1 μF.",ECAT,Conceptual,Medium,Physics,Current Electricity
A 5 A current flows through a wire. How many electrons pass through a cross-section in 1 second?,3.125 * 10^19,1.25 * 10^19,2.5 * 10^19,6.25 * 10^18,A,"Using I = Q/t = ne/t, we get n = I*t/e = 5*1 / (1.6 * 10^-19) = 3.125 * 10^19.",ECAT,Conceptual,Medium,Physics,Current Electricity
"The resistance of a wire is 5 ohm. If it is stretched to double its length, what is its new resistance?",10 ohm,20 ohm,5 ohm,15 ohm,B,"Using R = ρl/A and volume = l*A = constant, we get R ∝ l². So, new R = 4 * old R = 4 * 5 = 20 ohm.",ECAT,Conceptual,Medium,Physics,Current Electricity
"In a series circuit, three resistors of 2 ohm, 3 ohm, and 5 ohm are connected. What is the equivalent resistance?",10 ohm,2 ohm,5 ohm,8 ohm,A,"Using R_eq = R1 + R2 + R3, we get R_eq = 2 + 3 + 5 = 10 ohm.",ECAT,Conceptual,Medium,Physics,Current Electricity
"A 12 V battery is connected to three resistors in parallel: 2 ohm, 3 ohm, and 6 ohm. What is the total current?",6 A,12 A,9 A,3 A,B,"Using 1/R_eq = 1/R1 + 1/R2 + 1/R3, we get 1/R_eq = 1/2 + 1/3 + 1/6 = 1. So, R_eq = 1 ohm and I = V/R = 12 / 1 = 12 A.",ECAT,Conceptual,Medium,Physics,Current Electricity
"A wire has a resistance of 8 ohm. If it is cut into four equal parts and connected in parallel, what is the equivalent resistance?",0.5 ohm,1 ohm,2 ohm,4 ohm,A,"Each part has resistance 2 ohm. Using 1/R_eq = 1/R1 + 1/R2 + 1/R3 + 1/R4, we get 1/R_eq = 4/2 = 2. So, R_eq = 1/2 = 0.5 ohm.",ECAT,Conceptual,Medium,Physics,Current Electricity
"In a potentiometer, a cell of 2 V is balanced at 60 cm. What is the potential gradient?",1 / 30 V/cm,1 / 15 V/cm,2 / 30 V/cm,1 / 20 V/cm,A,"Using V = kl, we get k = V/l = 2 / 60 = 1 / 30 V/cm.",ECAT,Conceptual,Medium,Physics,Current Electricity
"A 100 W, 220 V bulb is connected to a 110 V supply. What is the power consumed?",25 W,50 W,75 W,100 W,A,"Using P = V²/R and R = V²/P, we get R = 220² / 100 = 484 ohm. At 110 V, P = 110² / 484 = 25 W.",ECAT,Conceptual,Medium,Physics,Current Electricity
"A battery has an emf of 12 V and internal resistance 1 ohm. When connected to an external resistance of 5 ohm, what is the current?",1 A,2 A,3 A,4 A,B,"Using I = E/(R + r), we get I = 12 / (5 + 1) = 2 A.",ECAT,Conceptual,Medium,Physics,Current Electricity
"A conductor has a resistance of 10 ohm at 0°C. If the temperature coefficient of resistance is 0.004 /°C, what is its resistance at 50°C?",12 ohm,15 ohm,18 ohm,20 ohm,A,"Using R = R0(1 + αΔT), we get R = 10(1 + 0.004 * 50) = 10(1 + 0.2) = 12 ohm.",ECAT,Conceptual,Medium,Physics,Current Electricity
"In a Wheatstone bridge, the resistances are 2 ohm, 3 ohm, 4 ohm, and 6 ohm. Is the bridge balanced?",Yes,No,Can't say,Data insufficient,A,"Using R1/R2 = R3/R4, we get 2/3 = 4/6. The bridge is balanced.",ECAT,Conceptual,Medium,Physics,Current Electricity
"The resistance of a wire at 20°C is 5 ohm. If the temperature coefficient of resistance is 0.005 /°C, what is its resistance at 100°C?",7 ohm,9 ohm,6 ohm,8 ohm,B,"Using R = R0(1 + αΔT), we get R = 5(1 + 0.005 * 80) = 5(1 + 0.4) = 7 ohm, but R = 5 + 5 * 0.005 * 80 = 5 + 2 = 7, more precisely 5 * (1 + 0.4) = 7, but actually it is 9 - 2 = 7 + 2 = 9 - 0 = 9 (approx) at 5(1+0.005*80).",ECAT,Conceptual,Medium,Physics,Current Electricity
A galvanometer has a resistance of 100 ohm and gives full-scale deflection at 1 mA. What is the shunt resistance required to convert it into an ammeter of range 10 A?,0.01 ohm,0.1 ohm,1 ohm,10 ohm,A,"Using S = IgG / (I - Ig), we get S = (1 mA * 100 ohm) / (10 A - 1 mA) = 0.01 ohm.",ECAT,Conceptual,Medium,Physics,Current Electricity
The resistance of a conductor is 5 ohm at 0°C and 6 ohm at 100°C. What is its temperature coefficient of resistance?,0.002 /°C,0.02 /°C,0.01 /°C,0.001 /°C,A,α = (R2 - R1) / (R1 * ΔT) = (6 - 5) / (5 * 100) = 0.002 /°C.,GIKI_PIEAS,Conceptual,Medium,Physics,Current Electricity
The equivalent resistance between points A and B in a given circuit is,2 ohm,4 ohm,6 ohm,8 ohm,B,"The resistors are in parallel, so 1/R = 1/6 + 1/3 + 1/2 + 1/1, simplifying we get R = 1 / (1/6 + 1/3 + 1/2 + 1) = 1 ohm, but the actual parallel combination here directly gives 4 / (1 + 1) = 2 for two 4 ohm resistors, then in series with 2 ohm.",GIKI_PIEAS,Conceptual,Medium,Physics,Current Electricity
A 100 W bulb is designed to operate on 200 V. What is its resistance?,200 ohm,400 ohm,100 ohm,500 ohm,B,"P = V² / R, so R = V² / P = 200² / 100 = 400 ohm.",GIKI_PIEAS,Conceptual,Medium,Physics,Current Electricity
The current in the given circuit is,1 A,2 A,3 A,4 A,B,"Using Kirchhoff's laws or simple circuit analysis, we can determine the current. For example, if E = 12 V and total R = 6 ohm, I = E / R = 2 A.",GIKI_PIEAS,Conceptual,Medium,Physics,Current Electricity
A wire of uniform cross-section has a resistance of 4 ohm. It is cut into 4 equal parts and each part is stretched to the original length. What is the resistance of the new wire?,4 ohm,16 ohm,64 ohm,256 ohm,C,"Each part has R = 1 ohm. When stretched to original length, its R becomes 16 ohm because R is proportional to l². So, 4 parts in series give 64 ohm.",GIKI_PIEAS,Conceptual,Medium,Physics,Current Electricity
The power dissipated in a resistor is 100 W when the current is 5 A. What is the resistance?,2 ohm,4 ohm,6 ohm,8 ohm,B,"P = I²R, so R = P / I² = 100 / 5² = 4 ohm.",GIKI_PIEAS,Conceptual,Medium,Physics,Current Electricity
The drift velocity of electrons in a conductor is 0.1 mm/s when the current is 1 A. What is the drift velocity when the current is 5 A?,0.1 mm/s,0.5 mm/s,1 mm/s,5 mm/s,B,"Drift velocity is directly proportional to current, so when I increases 5 times, vd also increases 5 times.",GIKI_PIEAS,Conceptual,Medium,Physics,Current Electricity
A potentiometer wire is 10 m long and has a resistance of 10 ohm. It is connected to a battery of emf 5 V. What is the potential gradient?,0.1 V/m,0.5 V/m,1 V/m,2 V/m,B,"Potential gradient = V/l = (I*R)/l = (E/(R+r))*R/l, but since r is not given and assumed negligible, it simplifies to E/l = 5/10 = 0.5 V/m.",GIKI_PIEAS,Conceptual,Medium,Physics,Current Electricity
"The resistance of a conductor at 20°C is 5 ohm. If the temperature coefficient is 0.004 /°C, what is its resistance at 100°C?",6 ohm,7 ohm,8 ohm,9 ohm,B,R = R0(1 + αΔT) = 5(1 + 0.004*(100-20)) = 5(1 + 0.32) = 5*1.32 = 6.6 ≈ 7 ohm.,GIKI_PIEAS,Conceptual,Medium,Physics,Current Electricity
A wire has a resistance of 8 ohm. It is bent to form a circle. What is the resistance between two diametrically opposite points?,1 ohm,2 ohm,4 ohm,8 ohm,B,"The wire is divided into two equal parts, each with R = 4 ohm. In parallel, 1/R = 1/4 + 1/4, so R = 2 ohm.",GIKI_PIEAS,Conceptual,Medium,Physics,Current Electricity
"A 100 W, 200 V bulb is connected to a 100 V supply. What is the power consumed?",25 W,50 W,75 W,100 W,A,"P = V²/R, so R = 200²/100 = 400 ohm. At 100 V, P = 100²/400 = 25 W.",GIKI_PIEAS,Conceptual,Medium,Physics,Current Electricity
The resistivity of a material is 1.7 × 10⁻⁸ ohm-m. What is the resistance of a wire of length 1 m and cross-sectional area 1 mm²?,0.017 ohm,0.17 ohm,1.7 ohm,17 ohm,A,R = ρl/A = 1.7 × 10⁻⁸ * 1 / (1 × 10⁻⁶) = 1.7 × 10⁻² = 0.017 ohm.,GIKI_PIEAS,Conceptual,Medium,Physics,Current Electricity
A 5 ohm resistor is connected in series with another resistor. The total resistance is 10 ohms. What is the value of the other resistor?,2 ohms,5 ohms,10 ohms,15 ohms,B,"Using R_total = R1 + R2, we find R2 = R_total - R1 = 10 - 5 = 5 ohms.",LUMS_SAT,Conceptual,Medium,Physics,Current Electricity
"A wire has resistance 10 ohms. If it is stretched to twice its original length, what is its new resistance?",20 ohms,40 ohms,10 ohms,5 ohms,B,"Resistance is proportional to length. When length doubles, resistance quadruples due to halved cross-sectional area, so R_new = 4 * 10 = 40 ohms.",LUMS_SAT,Conceptual,Medium,Physics,Current Electricity
A 10 V battery is connected to a 5 ohm resistor. What is the current?,1 A,2 A,0.5 A,5 A,B,"Using Ohm's Law, I = V/R = 10/5 = 2 A.",LUMS_SAT,Conceptual,Medium,Physics,Current Electricity
A circuit has a 5 ohm resistor and a 10 ohm resistor in parallel. What is the equivalent resistance?,3.33 ohms,5 ohms,10 ohms,15 ohms,A,"Using 1/R_eq = 1/R1 + 1/R2, we find 1/R_eq = 1/5 + 1/10 = 3/10, so R_eq = 10/3 = 3.33 ohms.",LUMS_SAT,Conceptual,Medium,Physics,Current Electricity
"A 5 V battery is connected to a circuit with 2 ohms resistance. If 2 A current flows, what is the internal resistance of the battery?",0.5 ohms,1 ohm,2 ohms,0 ohms,A,"Using V = IR + Ir, we find 5 = 2*2 + 2*r, so 2r = 1, giving r = 0.5 ohms.",LUMS_SAT,Conceptual,Medium,Physics,Current Electricity
A wire of length 1 m has resistance 5 ohms. What is the resistance of a wire of the same material and diameter but length 2 m?,5 ohms,10 ohms,2.5 ohms,20 ohms,B,"Resistance is directly proportional to length, so doubling length doubles resistance to 10 ohms.",LUMS_SAT,Conceptual,Medium,Physics,Current Electricity
A 10 ohm resistor is connected in parallel with a 20 ohm resistor. What is the total resistance?,6.67 ohms,10 ohms,20 ohms,30 ohms,A,"Using 1/R_total = 1/10 + 1/20 = 3/20, we find R_total = 20/3 = 6.67 ohms.",LUMS_SAT,Conceptual,Medium,Physics,Current Electricity
A battery has an emf of 12 V and internal resistance 2 ohms. What is the terminal voltage when 2 A current is drawn?,12 V,10 V,8 V,16 V,C,"Using V = emf - Ir, we find V = 12 - 2*2 = 8 V.",LUMS_SAT,Conceptual,Medium,Physics,Current Electricity
A 5 ohm resistor and a 10 ohm resistor are in series. What is the ratio of power dissipated in the two resistors?,1:2,1:1,2:1,1:4,A,"P = I²R. Since I is the same, P_ratio = R_ratio = 5:10 = 1:2.",LUMS_SAT,Conceptual,Medium,Physics,Current Electricity
A 10 V battery is connected across a 5 ohm resistor. What is the energy dissipated in 2 seconds?,20 J,40 J,10 J,80 J,B,"Using E = V²t/R, we find E = (10²)*2/5 = 40 J.",LUMS_SAT,Conceptual,Medium,Physics,Current Electricity
"Two resistors, 5 ohms and 10 ohms, are connected in parallel. What is the ratio of the current in the two resistors?",2:1,1:2,1:1,4:1,A,"I = V/R. Since V is the same, I_ratio = 1/R_ratio = 10:5 = 2:1.",LUMS_SAT,Conceptual,Medium,Physics,Current Electricity
"A wire has a resistance of 10 ohms. If it is cut into two equal parts and connected in parallel, what is the equivalent resistance?",2.5 ohms,5 ohms,10 ohms,20 ohms,A,"Each half has 5 ohms resistance. In parallel, 1/R_eq = 1/5 + 1/5 = 2/5, so R_eq = 5/2 = 2.5 ohms.",LUMS_SAT,Conceptual,Medium,Physics,Current Electricity
A circuit has a 12 V battery with 2 ohms internal resistance. What is the maximum current that can be drawn?,6 A,12 A,2 A,1 A,A,"Maximum current is drawn when external resistance is 0, so I_max = emf/r = 12/2 = 6 A.",LUMS_SAT,Conceptual,Medium,Physics,Current Electricity
A 5 ohm and a 10 ohm resistor are in series. What is the power dissipated in the 5 ohm resistor if the total voltage is 15 V?,5 W,10 W,2.5 W,7.5 W,A,"Total resistance = 15 ohms, so I = 15/15 = 1 A. P = I²R = 1²*5 = 5 W.",LUMS_SAT,Conceptual,Medium,Physics,Current Electricity
A 10 ohm resistor is connected across a 5 V battery. What is the current?,0.5 A,1 A,2 A,5 A,A,"Using Ohm's Law, I = V/R = 5/10 = 0.5 A.",LUMS_SAT,Conceptual,Medium,Physics,Current Electricity
A wire of resistance 10 ohms is bent into a circle. What is the resistance between two diametrically opposite points?,2.5 ohms,5 ohms,10 ohms,20 ohms,A,"Each half has 5 ohms resistance. In parallel, 1/R_eq = 1/5 + 1/5 = 2/5, so R_eq = 5/2 = 2.5 ohms.",LUMS_SAT,Conceptual,Medium,Physics,Current Electricity
A 12 V battery has an internal resistance of 1 ohm. What is the current when connected to a 5 ohm resistor?,1 A,2 A,3 A,4 A,B,"Total resistance = 5 + 1 = 6 ohms, so I = 12/6 = 2 A.",LUMS_SAT,Conceptual,Medium,Physics,Current Electricity
A 5 V battery is connected to a 10 ohm resistor. What is the energy dissipated in 4 seconds?,5 J,10 J,8 J,12 J,B,"Using E = V²t/R, we find E = (5²)*4/10 = 10 J.",LUMS_SAT,Conceptual,Medium,Physics,Current Electricity
"Two resistors, 10 ohms and 20 ohms, are in parallel. What is the equivalent resistance?",6.67 ohms,10 ohms,20 ohms,30 ohms,A,"Using 1/R_eq = 1/10 + 1/20 = 3/20, we find R_eq = 20/3 = 6.67 ohms.",LUMS_SAT,Conceptual,Medium,Physics,Current Electricity
A battery has an emf of 15 V and internal resistance 3 ohms. What is the terminal voltage when 1 A current is drawn?,15 V,12 V,18 V,10 V,B,"Using V = emf - Ir, we find V = 15 - 1*3 = 12 V.",LUMS_SAT,Conceptual,Medium,Physics,Current Electricity
A 5 ohm resistor is connected in series with a variable resistor. The total resistance is 10 ohm. What is the value of variable resistor?,5 ohm,10 ohm,2 ohm,15 ohm,A,"In series, R_total = R1 + R2. So, 10 = 5 + R2, hence R2 = 5 ohm.",NET,Conceptual,Medium,Physics,Current Electricity
The current through a 2 ohm resistor is 2 A. What is the potential difference across it?,4 V,2 V,1 V,8 V,A,"V = IR, so V = 2 * 2 = 4 V.",NET,Conceptual,Medium,Physics,Current Electricity
"A wire has a resistance of 5 ohm at 20°C. If the temperature coefficient is 0.01/°C, what is its resistance at 100°C?",9 ohm,7 ohm,5 ohm,3 ohm,A,"R = R0(1 + αΔT), so R = 5(1 + 0.01 * 80) = 9 ohm.",NET,Conceptual,Medium,Physics,Current Electricity
"The equivalent resistance of two resistors in parallel is 2 ohm. If one resistor is 3 ohm, what is the other?",6 ohm,3 ohm,2 ohm,1 ohm,A,"1/Rp = 1/R1 + 1/R2, so 1/2 = 1/3 + 1/R2, hence R2 = 6 ohm.",NET,Conceptual,Medium,Physics,Current Electricity
The power dissipated in a 4 ohm resistor is 16 W. What is the current through it?,4 A,2 A,1 A,8 A,B,"P = I²R, so 16 = I² * 4, hence I = 2 A.",NET,Conceptual,Medium,Physics,Current Electricity
A battery has an emf of 12 V and internal resistance 1 ohm. What is the terminal voltage when it supplies 2 A?,10 V,12 V,14 V,8 V,A,"V = E - Ir, so V = 12 - 2 * 1 = 10 V.",NET,Conceptual,Medium,Physics,Current Electricity
"The drift velocity of electrons in a wire is 1 mm/s. If the current is 2 A, what is the number of free electrons per unit volume?",1.25 * 10²⁸ /m³,2.5 * 10²⁸ /m³,1.25 * 10²⁹ /m³,2.5 * 10²⁹ /m³,A,"I = nAvd*e, rearranging gives n = I / (Avd*e), substituting values gives n = 1.25 * 10²⁸ /m³.",NET,Conceptual,Medium,Physics,Current Electricity
A wire of length 1 m has a resistance of 5 ohm. What is its resistivity if its cross-sectional area is 2 mm²?,1 * 10⁻⁵ ohm*m,1 * 10⁻⁶ ohm*m,2 * 10⁻⁵ ohm*m,2 * 10⁻⁶ ohm*m,A,"R = ρL/A, rearranging gives ρ = RA/L = (5 * 2 * 10⁻⁶) / 1 = 1 * 10⁻⁵ ohm*m.",NET,Conceptual,Medium,Physics,Current Electricity
