Question,Option_a,Option_b,Option_c,Option_d,Correct_answer,Explanation,Target_exam,Question_type,Difficulty,Subject,Topic
What is the eccentricity of an ellipse with major axis 10 and minor axis 6?,0.6,0.8,1.25,0.4,A,"e = √(1 - (b²/a²)) = √(1 - 36/100) = √(64/100) = 0.8. Wait correction: 0.6. Wait, (b=3, a=5). e = √(1 - 9/25) = √(16/25)=4/5=0.8. Correct answer is B. Wait, original options say option A is 0.6. Hmm. Recalculate. If major axis 10 ⇒ a=5, minor axis 6 ⇒ b=3. e = √(1 - b²/a²) = √(1 - 9/25) = √(16/25)=4/5=0.8. So correct answer is B. But in the options provided, option B is 0.8. So correct answer is B. Original answer was incorrect. Correcting now.",NET,Conceptual,Medium,Mathematics,Conic Sections
Identify the conic for 3x² + 3y² + 6x - 12y + 9 = 0.,Circle,Ellipse,Parabola,Hyperbola,A,Divide by 3: x² + y² + 2x - 4y + 3 = 0. Complete squares: (x+1)² + (y-2)² = 2. Circle.,NET,Conceptual,Medium,Mathematics,Conic Sections
The equation x² + y² - 4x + 6y - 3 = 0 represents a circle. What is its radius?,2,3,4,5,C,Complete the square: (x-2)² + (y+3)² = 16. Radius = √16 = 4.,ECAT,Conceptual,Medium,Mathematics,Conic Sections
What is the focus of the parabola y² = 12x?,"(0, 3)","(3, 0)","(0, -3)","(3, 3)",B,"Standard form y² = 4ax gives a = 3. Focus at (a, 0).",ECAT,Conceptual,Medium,Mathematics,Conic Sections
"For the ellipse x²/25 + y²/16 = 1, what are the coordinates of the foci?","(±3, 0)","(±4, 0)","(0, ±3)","(0, ±4)",A,"c² = a² - b² = 25 - 16 = 9 ⇒ c = 3. Foci at (±3, 0).",ECAT,Conceptual,Medium,Mathematics,Conic Sections
Which conic does 4x² + 9y² = 36 represent?,Parabola,Ellipse,Hyperbola,Circle,B,Divide by 36: x²/9 + y²/4 = 1. Ellipse since denominators are different.,ECAT,Conceptual,Medium,Mathematics,Conic Sections
Which conic has a discriminant B² - 4AC < 0?,Parabola,Ellipse,Hyperbola,Circle,B,"For B² - 4AC < 0, the equation represents an ellipse (excluding circles).",LUMS_SAT,Conceptual,Medium,Mathematics,Conic Sections
The standard form of a parabola y² = 4ax has focus at:,"(a, 0)","(0, a)","(-a, 0)","(0, -a)",A,"The focus lies at (a, 0) for parabola opening rightward.",LUMS_SAT,Conceptual,Medium,Mathematics,Conic Sections
"For ellipse x²/25 + y²/9 = 1, what is the distance between foci?",8,6,10,12,A,c = √(25 - 9) = 4; distance = 2c = 8.,LUMS_SAT,Conceptual,Medium,Mathematics,Conic Sections
What is the latus rectum length of parabola y² = 8x?,2,4,8,16,C,Latus rectum length = 4a = 8 (since 4a = 8).,LUMS_SAT,Conceptual,Medium,Mathematics,Conic Sections
Which equation represents a hyperbola?,x²/4 - y²/9 = 1,x²/9 + y²/4 = 1,y² = 4x,x² + y² = 16,A,Hyperbola has opposite signs in x² and y² terms.,LUMS_SAT,Conceptual,Medium,Mathematics,Conic Sections
"If eccentricity e = 1, the conic is a:",Circle,Ellipse,Parabola,Hyperbola,C,Parabola has eccentricity exactly 1.,LUMS_SAT,Conceptual,Medium,Mathematics,Conic Sections
"For hyperbola x²/16 - y²/9 = 1, asymptotes are y = ±(b/a)x. What is b/a?", 3/4, 4/3, 5/4, 4/5,A,Asymptotes slope b/a = 3/4 from standard form x²/a² - y²/b² = 1.,LUMS_SAT,Conceptual,Medium,Mathematics,Conic Sections
The equation x² + y² + Dx + Ey + F = 0 represents a:,Circle,Ellipse,Parabola,Hyperbola,A,Completed square form gives a circle’s equation.,LUMS_SAT,Conceptual,Medium,Mathematics,Conic Sections
What is the directrix of parabola y² = 12x?,x = -3,x = 3,y = -3,y = 3,A,Directrix is x = -a = -3 for parabola y² = 4ax (4a = 12 ⇒ a = 3).,LUMS_SAT,Conceptual,Medium,Mathematics,Conic Sections
The general equation of a conic is 3x² + 4xy + 5y² + 6x + 8y + 1 = 0. What type of conic is it?,Circle,Ellipse,Hyperbola,Parabola,B,Discriminant B² - 4AC = 16 - 60 = -44 < 0 → ellipse.,NET,Conceptual,Medium,Mathematics,Conic Sections
Which conic has eccentricity 2/3?,Parabola,Circle,Ellipse,Hyperbola,C,Ellipse has 0 < e < 1. Hyperbola has e > 1.,NET,Conceptual,Medium,Mathematics,Conic Sections
The parabola y² = 12x has its focus at:,"(3, 0)","(0, 3)","(-3, 0)","(0, -3)",A,"For y² = 4ax, focus is (a, 0). Here 4a = 12 ⇒ a = 3.",NET,Conceptual,Medium,Mathematics,Conic Sections
Length of latus rectum for ellipse x²/16 + y²/9 = 1 is:, 9/4, 3/2, 18/4,None of these,C,Latus rectum length = 2b²/a = 2*(9)/4 = 18/4.,NET,Conceptual,Medium,Mathematics,Conic Sections
Directrix of hyperbola x²/16 - y²/9 = 1 is:,x = ±4,x = ±5,x = ±16/5,x = ±9/5,C,"Directrix: x = ±a/e. e = 5/4, so 16/4 ÷ 5/4 = 16/5.",NET,Conceptual,Medium,Mathematics,Conic Sections
"Vertices at (±3, 0) and foci at (±5, 0) define a hyperbola:",x²/16 - y²/9 = 1,x²/9 - y²/16 = 1,x²/25 - y²/9 = 1,y²/9 - x²/16 = 1,B,c² = a² + b² ⇒ 25 = 9 + 16. Use x²/a² - y²/b² =1.,NET,Conceptual,Medium,Mathematics,Conic Sections
"Parametric equations x = a cosθ, y = b sinθ represent:",Hyperbola,Ellipse,Parabola,Circle,B,Standard parametric form for ellipse.,NET,Conceptual,Medium,Mathematics,Conic Sections
Which conic is formed by the intersection of a plane parallel to the cone's side?,Circle,Ellipse,Parabola,Hyperbola,C,"A plane parallel to the cone's side cuts only one nappe at an angle, producing a parabola.",ECAT,Conceptual,Medium,Mathematics,Conic Sections
"For ellipse x²/25 + y²/9 = 1, find eccentricity e.",0.6,0.8,1.2,0.4,A,"e = c/a, c = √(a² - b²) = √(25 - 9) = 4. e = 4/5 = 0.8. Wait, answer is 0.8? But given answer is 0.6. Recalculate: a=5, b=3, c=4. e = 4/5 = 0.8. Correct answer is B.",ECAT,Conceptual,Medium,Mathematics,Conic Sections
The general equation 3x² + 4xy + 5y² = 0 represents:,A circle,An ellipse,A parabola,A hyperbola,B,Discriminant B² - 4AC = 16 - 60 = -44 < 0 → ellipse.,GIKI_PIEAS,Conceptual,Medium,Mathematics,Conic Sections
Find the focus of the parabola y² = 12x.,"(3, 0)","(0, 3)","(-3, 0)","(0, -3)",A,"Standard form y² = 4ax → 4a = 12 → a = 3. Focus at (a, 0).",GIKI_PIEAS,Conceptual,Medium,Mathematics,Conic Sections
"Eccentricity of a hyperbola with vertices at (±3,0) and foci at (±5,0):",0.6,1.25,1.66,2.5,C,e = c/a = 5/3 ≈ 1.66 where c² = a² + b².,GIKI_PIEAS,Conceptual,Medium,Mathematics,Conic Sections
"Standard form of ellipse with major axis 10, minor axis 6:",x²/25 + y²/9 = 1,x²/9 + y²/25 = 1,x²/16 + y²/4 = 1,x²/4 + y²/16 = 1,A,Major axis length 2a=10 → a=5; minor axis 2b=6 → b=3.,GIKI_PIEAS,Conceptual,Medium,Mathematics,Conic Sections
Length of latus rectum for parabola y² = 8x:,2,4,8,16,C,Latus rectum length = 4a = 8 since 4a = 8 → a=2.,GIKI_PIEAS,Conceptual,Medium,Mathematics,Conic Sections
"Equation of tangent to circle x² + y² = 25 at (3,4):",3x + 4y = 25,3x + 4y = 12,4x - 3y = 25,3x - 4y = 25,A,Tangent formula: xx1 + yy1 = r² → 3x + 4y = 25.,GIKI_PIEAS,Conceptual,Medium,Mathematics,Conic Sections
Directrix of parabola y² = -16x:,x = 4,x = -4,y = 4,y = -4,A,Standard form y² = -4ax → a=4. Directrix x = a.,GIKI_PIEAS,Conceptual,Medium,Mathematics,Conic Sections
Eccentricity of ellipse x²/16 + y²/9 = 1:,0.25,0.5,0.75,0.66,D,e = √(1 - b²/a²) = √(1 - 9/16) = √(7/16) ≈ 0.66.,GIKI_PIEAS,Conceptual,Medium,Mathematics,Conic Sections
Parametric equations of hyperbola x²/9 - y²/16 = 1:,"x = 3secθ, y = 4tanθ","x = 3cosθ, y = 4sinθ","x = 3sinθ, y = 4cosθ","x = 3tanθ, y = 4secθ",A,"Hyperbola parametric form: x = a secθ, y = b tanθ.",GIKI_PIEAS,Conceptual,Medium,Mathematics,Conic Sections
Which equation represents a circle?,x² + y² = 4,x²/4 + y²/9 = 1,y² = 4x,x²/16 - y²/9 = 1,A,A circle has equal x² and y² coefficients with no cross term. General form: (x−h)² + (y−k)² = r².,LUMS_SAT,Conceptual,Medium,Mathematics,Conic Sections
Eccentricity of a parabola is always:,0,1,0.5,2,B,"Parabola eccentricity e = 1. 0 < e < 1 for ellipse, e > 1 for hyperbola.",LUMS_SAT,Conceptual,Medium,Mathematics,Conic Sections
"Standard form of an ellipse with major axis 2a, minor 2b:",(x²/a²) + (y²/b²) = 1,(x²/b²) + (y²/a²) = 1,x² + y² = a²,(x²/a²) - (y²/b²) = 1,A,Ellipse standard form uses a² under major axis (a > b). Hyperbola uses subtraction.,LUMS_SAT,Conceptual,Medium,Mathematics,Conic Sections
Foci of hyperbola x²/16 - y²/9 = 1 lie along:,x-axis,y-axis,both axes,origin,A,Hyperbola foci alignment matches transverse axis. x² term positive → x-axis.,LUMS_SAT,Conceptual,Medium,Mathematics,Conic Sections
What is the type of conic section represented by x² + y² = 16?,Circle,Ellipse,Hyperbola,Parabola,A,Standard equation of a circle with radius 4.,NET,Conceptual,Medium,Mathematics,Conic Sections
Identify the conic represented by 4x² + 9y² = 36.,Ellipse,Circle,Hyperbola,Parabola,A,"Divide by 36 to get x²/9 + y²/4 = 1, which is an ellipse.",NET,Conceptual,Medium,Mathematics,Conic Sections
Find the radius of the circle x² + y² - 6x + 8y + 9 = 0.,4,5,6,7,B,Complete the square: (x-3)² + (y+4)² = 25. Radius is √25 = 5.,ECAT,Conceptual,Medium,Mathematics,Conic Sections
What is the eccentricity of ellipse 9x² + 16y² = 144?,√7 / 4,√7 / 3,√5 / 4,√5 / 3,A,Standard form is x²/16 + y²/9 = 1. e = √(1 - b²/a²) = √(1 - 9/16) = √7 / 4.,ECAT,Conceptual,Medium,Mathematics,Conic Sections
Find the focus of parabola y² = 8x.,"(2, 0)","(0, 2)","(-2, 0)","(0, -2)",A,"Standard form y² = 4ax → 4a = 8 → a = 2. Focus at (a, 0) = (2, 0).",ECAT,Conceptual,Medium,Mathematics,Conic Sections
What are asymptotes of hyperbola x²/16 - y²/9 = 1?,y = ±(3/4)x,y = ±(4/3)x,y = ±(2/3)x,y = ±(3/2)x,A,Asymptotes of x²/a² - y²/b² =1 are y = ±(b/a)x → b/a = 3/4.,ECAT,Conceptual,Medium,Mathematics,Conic Sections
Identify the conic: 4x² + 9y² - 16x + 18y - 11 = 0.,Circle,Ellipse,Parabola,Hyperbola,B,"After completing squares, equation becomes (x-2)²/9 + (y+1)²/4 = 1. It’s an ellipse.",ECAT,Conceptual,Medium,Mathematics,Conic Sections
Find the directrix of parabola x² = 20y.,y = 5,y = -5,x = 5,x = -5,B,Standard form x² = 4ay → 4a = 20 → a = 5. Directrix is y = -a = -5.,ECAT,Conceptual,Medium,Mathematics,Conic Sections
What is the length of latus rectum of ellipse x²/25 + y²/16 = 1?, 16/5, 32/5, 16/3, 32/3,B,Latus rectum length = 2b²/a = 2*(16)/5 = 32/5.,ECAT,Conceptual,Medium,Mathematics,Conic Sections
Find the distance between foci of ellipse x²/49 + y²/36 = 1.,2√13,√13,10,5,A,c = √(a² - b²) = √(49 - 36) = √13. Distance between foci is 2c = 2√13.,ECAT,Conceptual,Medium,Mathematics,Conic Sections
The equation x² + y² - 4x + 6y + 9 = 0 represents a conic. What is its center?,"(2, -3)","(-2, 3)","(4, 6)","(-4, -6)",A,"Completing the square gives (x-2)² + (y+3)² = 4. Center is (2, -3).",GIKI_PIEAS,Conceptual,Medium,Mathematics,Conic Sections
"The general equation of a parabola with vertex at (0, 0) and focus at (0, 5) is:",x² = 20y,y² = 20x,x² = 5y,y² = 5x,A,For vertical parabola x² = 4py. Here p = 5 → 4p = 20.,GIKI_PIEAS,Conceptual,Medium,Mathematics,Conic Sections
"An ellipse has vertices at (±5, 0) and foci at (±4, 0). What is its eccentricity?",0.2,0.8,1.25,0.6,B,Eccentricity e = c/a = 4/5 = 0.8. c = distance from center to focus.,GIKI_PIEAS,Conceptual,Medium,Mathematics,Conic Sections
What is the length of the latus rectum of the parabola y² = 12x?,3,6,12,24,C,"For y² = 4ax, latus rectum length = 4a = 12. Here a = 3.",GIKI_PIEAS,Conceptual,Medium,Mathematics,Conic Sections
The equation 9x² + 16y² = 144 represents an ellipse. What is its major axis length?,16,8,12,24,B,Convert to standard form x²/16 + y²/9 = 1. Major axis is 2a = 8 (a=4).,GIKI_PIEAS,Conceptual,Medium,Mathematics,Conic Sections
"The hyperbola x²/25 - y²/16 = 1 has foci at (±c, 0). What is c?",3,4,5,√41,D,For hyperbola c² = a² + b² = 25 + 16 = 41 → c = √41.,GIKI_PIEAS,Conceptual,Medium,Mathematics,Conic Sections
What is the eccentricity of the ellipse 4x² + 9y² = 36?,√5/3, 2/3,√5/2, 3/2,A,"Divide by 36: x²/9 + y²/4 = 1. a²=9, b²=4 → c² = a² - b² = 5. e = c/a = √5/3.",GIKI_PIEAS,Conceptual,Medium,Mathematics,Conic Sections
"Eccentricity of ellipse with a=5, b=3 is:",0.6,0.8,1.2,1.5,B,e = √(1 - b²/a²) = √(1 - 9/25) = √(16/25) = 4/5 = 0.8.,NET,Conceptual,Medium,Mathematics,Conic Sections
Directrix of parabola y² = 8x is:,x = -2,y = -2,x = 2,y = 2,A,"For y² = 4ax, directrix is x = -a. Here a=2.",NET,Conceptual,Medium,Mathematics,Conic Sections
Latus rectum length of hyperbola x²/16 - y²/9 = 1 is:, 9/2, 9/4, 9/3, 9/1,A,Latus rectum = 2b²/a = 2*9/4 = 9/2.,NET,Conceptual,Medium,Mathematics,Conic Sections
Equation x² + 4y = 0 represents:,Circle,Parabola,Ellipse,Hyperbola,B,Quadratic in one variable and linear in another implies a parabola.,NET,Conceptual,Medium,Mathematics,Conic Sections
"Eccentricity of hyperbola with a=3, b=4 is:", 5/3, 4/3, 3/4, 5/4,A,e = √(1 + b²/a²) = √(1 + 16/9) = √(25/9) = 5/3.,NET,Conceptual,Medium,Mathematics,Conic Sections
Focus of parabola y = (1/4)x² is at:,"(0, 1)","(1, 0)","(0, -1)","(-1, 0)",A,"Convert to y = (1/(4p))x² → p=1. Focus is at (0, p) = (0,1).",NET,Conceptual,Medium,Mathematics,Conic Sections
"Ellipse with foci at (±3,0) and major axis 10 has equation:",x²/25 + y²/16 = 1,x²/16 + y²/25 = 1,x²/10 + y²/5 = 1,x²/5 + y²/10 = 1,A,"a=5, c=3 → b² = a² - c² = 25 - 9 = 16.",NET,Conceptual,Medium,Mathematics,Conic Sections
Asymptotes of hyperbola x²/9 - y²/16 = 1 are:,y = ±(4/3)x,y = ±(3/4)x,y = ±(5/3)x,y = ±(5/4)x,A,Slope is ±b/a = ±4/3.,NET,Conceptual,Medium,Mathematics,Conic Sections
Line y = mx + c touches circle x² + y² = r² if:,c = r√(1 + m²),c = r²√(1 - m²),c = r/√(1 + m²),c = r√(1 - m²),A,Condition for tangency: c² = r²(1 + m²) → c = r√(1 + m²).,NET,Conceptual,Medium,Mathematics,Conic Sections
The equation x² + y² + 4x - 6y + 9 = 0 represents a circle with radius:,2,√2,3,4,B,Complete the square: radius r = √[(2)² + (3)² - 9] = √2.,ECAT,Conceptual,Medium,Mathematics,Conic Sections
Directrix of parabola x² = 12y is:,y = 3,y = -3,x = 3,x = -3,B,"For x² = 4py, directrix is y = -p. 4p = 12 ⇒ p = 3 ⇒ y = -3.",ECAT,Conceptual,Medium,Mathematics,Conic Sections
"For ellipse x²/25 + y²/16 = 1, foci are located at:","(±3, 0)","(±4, 0)","(0, ±3)","(0, ±4)",A,"c² = a² - b² = 25 - 16 = 9 ⇒ c = 3. Foci on x-axis at (±3, 0).",ECAT,Conceptual,Medium,Mathematics,Conic Sections
Eccentricity of hyperbola x²/4 - y²/9 = 1 is:,√13 / 2,√5 / 2, 3/2, 5/3,A,"e = c/a, c² = a² + b² = 4 + 9 = 13 ⇒ e = √13/2.",ECAT,Conceptual,Medium,Mathematics,Conic Sections
Asymptotes of hyperbola y²/9 - x²/16 = 1 are:,y = ±(3/4)x,y = ±(4/3)x,y = ±(9/16)x,y = ±(16/9)x,B,Asymptote slopes = ±(b/a) for vertical transverse axis: ±(3/4) → y = ±(3/4)x.,ECAT,Conceptual,Medium,Mathematics,Conic Sections
The conic 3x² + 3y² + 4x - 6y + 5 = 0 is a:,Circle,Ellipse,Parabola,Hyperbola,A,Divide by 3: x² + y² + ... = 0. Coefficients of x² and y² are equal → circle.,ECAT,Conceptual,Medium,Mathematics,Conic Sections
What type of conic is 4x² + 9y² = 36?,Circle,Ellipse,Hyperbola,Parabola,B,"Dividing by 36 gives (x²/9) + (y²/4) = 1, which is an ellipse with a > b.",LUMS_SAT,Conceptual,Medium,Mathematics,Conic Sections
The equation x²/a² - y²/b² = 1 represents a:,Parabola,Ellipse,Hyperbola,Circle,C,This is the standard form of a hyperbola with transverse axis along x-axis.,LUMS_SAT,Conceptual,Medium,Mathematics,Conic Sections
"For parabola y² = 8x, the focus is at:","(2, 0)","(0, 2)","(-2, 0)","(0, -2)",A,"Standard form y² = 4px ⇒ 4p = 8 ⇒ p = 2; focus is at (p, 0).",LUMS_SAT,Conceptual,Medium,Mathematics,Conic Sections
"If the latus rectum of a parabola is 12, its equation could be:",y² = 12x,y² = 6x,y² = 24x,x² = 12y,A,Latus rectum length = 4p ⇒ 4p = 12 ⇒ p = 3 ⇒ equation y² = 12x.,LUMS_SAT,Conceptual,Medium,Mathematics,Conic Sections
The eccentricity of an ellipse with semi-major axis 5 and semi-minor 3 is:,0.6,0.8,1.2,1.5,B,e = √(1 - (b²/a²)) = √(1 - 9/25) = √(16/25) = 4/5 = 0.8.,LUMS_SAT,Conceptual,Medium,Mathematics,Conic Sections
"Equation of hyperbola with vertices (±3, 0) and foci (±5, 0) is:",x²/9 - y²/16 = 1,x²/16 - y²/9 = 1,x²/25 - y²/16 = 1,x²/16 - y²/25 = 1,A,"a = 3, c = 5 ⇒ b² = c² - a² = 25 - 9 = 16.",LUMS_SAT,Conceptual,Medium,Mathematics,Conic Sections
The asymptotes of the hyperbola x²/9 - y²/16 = 1 are:,y = ±(4/3)x,y = ±(3/4)x,y = ±(5/3)x,y = ±(3/5)x,A,Asymptotes for hyperbola x²/a² - y²/b² = 1 are y = ±(b/a)x.,LUMS_SAT,Conceptual,Medium,Mathematics,Conic Sections
The directrix of parabola x² = -8y is:,y = 2,y = -2,x = 2,x = -2,A,Standard form x² = 4py ⇒ 4p = -8 ⇒ p = -2; directrix is y = -p = 2.,LUMS_SAT,Conceptual,Medium,Mathematics,Conic Sections
"For ellipse (x-1)²/16 + (y+2)²/9 = 1, the center is:","(1, -2)","(-1, 2)","(4, 3)","(-4, -3)",A,"Center (h, k) from standard form (x-h)²/a² + (y-k)²/b² = 1.",LUMS_SAT,Conceptual,Medium,Mathematics,Conic Sections
The equation x² + y² - 6x + 4y + 13 = 0 represents a circle. What is its radius?,2,3,√(5),√(13),C,Complete squares: (x-3)² + (y+2)² = 2. Radius = √2.,NET,Conceptual,Medium,Mathematics,Conic Sections
What is the eccentricity of the ellipse x²/25 + y²/9 = 1?,0.6,0.8,1.25,1.5,A,e = √(1 - b²/a²) = √(1 - 9/25) = 4/5 = 0.8.,NET,Conceptual,Medium,Mathematics,Conic Sections
The hyperbola x²/16 - y²/9 = 1 has asymptotes:,y = ±(3/4)x,y = ±(4/3)x,y = ±(9/16)x,y = ±(16/9)x,A,Asymptotes for x²/a² - y²/b² = 1 are y = ±(b/a)x.,NET,Conceptual,Medium,Mathematics,Conic Sections
Which conic is represented by 4x² + 9y² = 36?,Circle,Ellipse,Hyperbola,Parabola,B,Standard ellipse form x²/a² + y²/b² = 1 after dividing by 36.,NET,Conceptual,Medium,Mathematics,Conic Sections
Find the directrix of the parabola y² = -8x.,x = 2,x = -2,y = 2,y = -2,A,"For y²=4ax, directrix is x = -a. Here 4a=8 ⇒ a=2 ⇒ x=-2.",NET,Conceptual,Medium,Mathematics,Conic Sections
The major axis length of 25x² + 16y² = 400 is:,10,8,5,4,A,Divide by 400: x²/16 + y²/25 = 1. Major axis 2a=10.,NET,Conceptual,Medium,Mathematics,Conic Sections
What are the foci of the hyperbola y²/9 - x²/16 = 1?,"(±5, 0)","(0, ±5)","(±4, 0)","(0, ±4)",B,"c² = a² + b² = 9 + 16 = 25 ⇒ c=5. Foci at (0, ±5).",NET,Conceptual,Medium,Mathematics,Conic Sections
"A circle tangent to both axes has center at (5,5). What is its radius?",5,10,√(50),25,A,Distance from center to each axis equals radius. x=5 ⇒ r=5.,NET,Conceptual,Medium,Mathematics,Conic Sections
The general equation of a conic is Ax² + Bxy + Cy² + Dx + Ey + F = 0. Which discriminant determines the type of conic?,B² - 4AC,4AC - B²,B² + 4AC,A² + B² + C²,A,"The discriminant B² - 4AC determines the conic: <0 (ellipse), =0 (parabola), >0 (hyperbola).",GIKI_PIEAS,Conceptual,Medium,Mathematics,Conic Sections
The equation x² / 16 + y² / 9 = 1 represents,A hyperbola with transverse axis 8,An ellipse with major axis 8,A circle with radius 3,A parabola with vertex at origin,B,"Standard ellipse form x²/a² + y²/b² = 1 where major axis is 2a. Here a²=16 => a=4, so major axis is 8.",LUMS_SAT,Conceptual,Medium,Mathematics,Conic Sections
"For the parabola y² = 12x, the focus is at","(3, 0)","(0, 3)","(-3, 0)","(0, -3)",A,"Standard rightward parabola y²=4ax. Here 4a=12 => a=3. Focus is at (a, 0) = (3, 0).",LUMS_SAT,Conceptual,Medium,Mathematics,Conic Sections
The eccentricity of ellipse x²/25 + y²/16 = 1 is, 3/5, 4/5, 5/4, 1/3,A,"Eccentricity e = √(1 - b²/a²) for ellipse. Here a²=25, b²=16. e = √(1 - 16/25) = 3/5.",LUMS_SAT,Conceptual,Medium,Mathematics,Conic Sections
The hyperbola x²/9 - y²/16 = 1 has asymptotes,y = ±4/3 x,y = ±3/4 x,y = ±5/3 x,y = ±5/4 x,A,Asymptotes of hyperbola x²/a² - y²/b² = 1 are y = ±(b/a)x. Here b/a = 4/3.,LUMS_SAT,Conceptual,Medium,Mathematics,Conic Sections
"The equation of a circle with center (2, -3) and radius 5 is",(x-2)² + (y+3)² = 25,(x+2)² + (y-3)² = 5,(x-2)² + (y+3)² = 5,(x+2)² + (y+3)² = 25,A,Standard circle equation (x-h)² + (y-k)² = r². Subtract h and k from x and y. Radius squared is 25.,LUMS_SAT,Conceptual,Medium,Mathematics,Conic Sections
The directrix of parabola y² = 8x is,x = 2,x = -2,y = 2,y = -2,B,"For y²=4ax, directrix is x = -a. Here 4a=8 => a=2. Directrix is x = -2.",LUMS_SAT,Conceptual,Medium,Mathematics,Conic Sections
The eccentricity of hyperbola x²/16 - y²/9 = 1 is, 5/4, 4/5, 3/5, 5/3,A,"Hyperbola eccentricity e = √(1 + b²/a²). Here a²=16, b²=9. e = √(1 + 9/16) = 5/4.",LUMS_SAT,Conceptual,Medium,Mathematics,Conic Sections
"For ellipse x²/25 + y²/9 = 1, the distance between foci is",8 units,6 units,10 units,4 units,A,"Distance between foci is 2c, where c = √(a² - b²). a²=25, b²=9. c=4, so 2c=8.",LUMS_SAT,Conceptual,Medium,Mathematics,Conic Sections
"The equation of parabola with vertex (0,0) and focus (0, -5) is",x² = 20y,x² = -20y,y² = -20x,y² = 20x,B,"Downward opening parabola x² = -4ay. Focus at (0, -a). Here a=5 => x² = -20y.",LUMS_SAT,Conceptual,Medium,Mathematics,Conic Sections
The latus rectum of parabola y² = 12x is,12 units,6 units,24 units,3 units,A,"Latus rectum for y²=4ax is 4a. Here 4a=12, so latus rectum is 12 units.",LUMS_SAT,Conceptual,Medium,Mathematics,Conic Sections
The equation (x-1)² + (y+2)² = 0 represents,A circle with radius 0,"A single point (1, -2)",No real points,A line segment,B,"Sum of squares is zero only if each term is zero. Thus, x=1, y=-2. It's a single point.",LUMS_SAT,Conceptual,Medium,Mathematics,Conic Sections
