Question_Number,Question,Option_A,Option_B,Option_C,Option_D,Correct_Answer
846,What was the religion of the forefathers of the Holy Prophet (SAW)?,Idolatry,Din-e-Ibrahimi,Hinduism,Buddhism,B
847,What was the real (original) name of Hazrat Abu Bakr (R.A.)?,Abdullah ibn Uthman,Sulaiman ibn Ja'far,Abdur Rahman ibn Awf,Suraqah ibn Jusham,A
848,Who was the first male Shaheed (martyr) of Islam?,Hazrat Shoaib Rumi (R.A.),Hazrat Hamza (R.A.),Hazrat Harith bin Halla (R.A.),Hazrat Zaid bin Harith (R.A.),C
849,When was the Battle of Siffin fought?,In 657 AD,In 567 AD,In 756 AD,In 576 AD,A
850,After which battle did the Prophet Muhammad (PBUH) stay in a house named Al-Asad for three days?,Battle of Tabuk,Battle of Mu'tah,Battle of Uhud,None of these,C
851,The foundation of Bayt al-Hikmah was laid down during the:,Abbasid Period,Fatimid Period,Umayyad Dynasty,Sub-Continent,A
852,"In which battle was Khalid ibn al-Walid (RA) awarded the title ""Saif-ullah"" (The Sword of Allah) by the Prophet (PBUH)?",Hunayn,Tabuk,Mu'tah,Khyber,C
853,"At the time of the Bayt al-Maqdis destruction, all the copies of the Torah were destroyed and scattered. Who reassembled the Torah?",Hazrat Harun (AS),Hazrat Uzair (AS),Hazrat Zakariya (AS),Hazrat Yunus (AS),B
854,What is the compulsory tax on the produce of agricultural lands?,Ushr,Poll tax,Zakat,Poor tax,A
855,Which Surah is known as Thuluth al-Qur'an?,Al-Kawthar,Al-Ikhlas,An-Nas,Ar-Rahman,B
856,Ur is located in:,Hijaz,Jerusalem,Yemen,Mesopotamia,D
857,"The ""Kufic"" script is a style of Arabic calligraphy known for its:",Cursive and flowing nature,Use in personal correspondence,Small and delicate form,Angular and rectilinear letters,D
858,"The ""Mihrab"" of the Great Mosque of Cordoba is renowned for its intricate:",Marble latticework,Wooden carvings,Mosaic artwork,Calligraphic tiles,C
859,"After performing Sa'i, what is the next step for a pilgrim completing an Umrah?",Go to Mina,Cut or shave the hair (Halq/Taqsir),Perform Tawaf al-Wada',Go to Muzdalifah,B
860,"What is the meaning of the name of Muhammad (PBUH), ""Muddathir""?",The Wrapped One,The Sun,The Guided,None,A
861,Name the Kalimah which is recited in a funeral procession.,Shahadat,Tamjeed,Tauheed,Tayyaba,A
862,Ushr is levied on:,Agriculture,Land,Property,All of these,A
863,Where does the Haji go after completing the seven rounds?,Arafat,Al-Multazim,Sa'i,Tawaf-e-Rukh,B
864,Ghar e Hira is located in:,Arafat,Jabl e Noor,Ghar Thawr,Jabal Uhud,B
865,The Banu Abbasid caliphate ended in which Hijri year?,650 Hijri,656 Hijri,660 Hijri,666 Hijri,B
866,How many Fard are in Ghusl?,3,4,5,6,A
867,'Maseeh ul Islam' is the title of:,Hazrat Abu Talha (R.A.),Hazrat Abu Zar Ghaffari (R.A.),Hazrat Ali (R.A.),None of these,D
868,What is the birth year of the Holy Prophet (PBUH)?,in 569 A.D.,in 570 A.D.,in 571 A.D.,None of these,B
869,By what collective name did pre-Islamic Arabs recall their famous battle days in their poetry?,Ayyam al-Arab,Fijar al-Arab,Harb al-Arab,None of these,A
870,Manna and Salwa were provided to the Bani Israel in which place?,The Valley of Sinai,The Valley of Elah,The Valley of Jezreel,None of these,A
871,Which part of Zakat is not collected if it falls in:,Already paid,Arrears,Paid,None of the above,B
872,Which Surah is the only one named after a woman who was not related to a prophet?,Maryam,Al-Nisa,Al-Mujadila,Al-Mumtahanah,A
873,Naskh in Quranic sciences refers to the concept of:,Abrogation or supersession of a ruling,Interpretation,Revelation,Recitation,A
874,Uzza was the name of:,A specific goddess of the Quraysh,Honour and respect,Name of a tree,Name of a snake,A
875,What is the 'iddah (waiting period) for a divorced woman who was not consummated?,Three months,Four months,No Iddah,None of these,C
876,In which Surah of the Holy Quran is the word ALLAH mentioned in every verse?,Surah Muhammad,Surah Al-Mujadila,Surah Ikhlas,None of these,B
877,The Battle of Hattin in 1187 was a decisive victory for Salahuddin al-Ayyubi against the:,Mongol Empire,Byzantine Empire,Crusader States,Seljuk Sultanate,C
878,In which year did the tragedy of Karbala take place?,55 Hijrah,61 Hijrah,63 Hijrah,65 Hijrah,B
879,Name the Book that was revealed to Hazrat Dawood (A.S.).,Injeel,Torait,Zaboor,None of these,C
880,How many days are forbidden for fasting in a year?,Two days,Three days,Five days,None of these,C
881,"The second pledge of Aqabah, which included an oath of protection, involved how many people from Madinah?",73 men and 2 women,12 men,About 50 people,100 men,A
882,"The ""Millet system"" of the Ottoman Empire allowed religious minorities to:",Govern their own communities under their own laws,Serve in the military,Pay a lower rate of tax,Hold the highest offices of state,A
883,Who was/were the pioneer(s) of the hadith school of Basra?,Imam Zuhri,Imam Hasan al-Basri,Both of these,None of these,C
884,"The legal term for a marriage that is invalid (e.g., marrying a fifth wife) is:",Batil,Sahih,Fasid,Makruh,A
885,"Who is reported to have said that Hajj is the ""Jihad of every old person, child, and woman""?",Hazrat Ali (RA),Hazrat Umar (RA),The Prophet Muhammad (PBUH),Imam Malik,C
886,"The great book ""Al-Itqan fi Uloom al-Quran"" was composed by:",Muhammad Ali-al-Sabuni,Muhammad Hussain Zahid,Imran Ghazali,Jalal al-Din Suyuti,D
887,What is the meaning of Khums?,One-sixth,One-fifth,One-fourth,One-seventh,B
888,Mention the famous City/Cities of Hijaz:,Makkah,Madinah,Ta'if,All of these,D
889,Who was the first prominent man to embrace Islam on the eve of the conquest of Makkah?,Abu al-Basir,Abu Sufyan,Amr ibn Salim,Utbah,B
890,The first battle in Islam fought with the Quraysh was:,Uhud,Badr,Khandaq,None of these,B
891,Which Muslim Caliph had all his four sons as caliphs too?,Hazrat Abu Bakr (R.A),Hazrat Umar (R.A),Abdul Malik bin Marwan (R.A.),None of these,C
892,Whose nation was destroyed by a rain of stones?,Hazrat Hud (AS),Hazrat Lut (AS),Hazrat Salih (AS),Hazrat Ibrahim (AS),B
893,Name the father of Hazrat Yousaf (A.S.) who lost his eyesight in the memory of Hazrat Yousaf (A.S.).,Hazrat Ishaq (A.S.),Hazrat Ismaeel (A.S.),Hazrat Yaqoob (A.S.),Hazrat Moosa (A.S.),C
894,False Prophets were subdued in the period of,Abu Bakr (R.A.),Umar (R.A.),Usman (R.A.),Ali (R.A.),A
895,"Which Islamic month is it forbidden to start an optional fast in the second half of, according to some scholars?",Shawwal,Rajab,Sha'ban,Safar,C
896,Which Prophet is titled as 'Abul Bashar?,Hazrat Yaqub (A.S),Hazrat Adam (A.S),Hazrat Yousaf (A.S),Hazrat Daood (A.S),B
897,Name the maternal grandmother of Muhammad (PBUH) whose real name was Barrah.,Umm Habibah,Umm Raqibah,Umm Hafsa,Umm Ahmad,B
898,Muhammad ibn Ismail al-Bukhari wrote which book of Hadith:,Sahih al-Bukhari,Sahih Muslim,Tirmizi,Abu Dawood,A
899,Which companion of the Holy Prophet (SAW) is included among the ten scribes of revelation?,Hazrat Usman RA,Hazrat Zaid Ibn Sabit RA,Hazrat Abdullah Bin Masood RA,Hazrat Umar RA,A
900,Who mutilated the body of Hamza (RA) after the Battle of Uhud?,Umm Hakim,Hind bint Utbah,Bint Shaibah,None of them,B
901,Which prophet would ride a donkey?,Hazrat Dhul-Kifl (AS),Hazrat Uzair (AS),Hazrat Hud (AS),Hazrat Yahya (AS),B
902,"Which companion was nicknamed ""Tarjuman al-Quran"" (The Interpreter of the Quran)?",Ubayy ibn Ka'b (RA),Abdullah ibn Mas'ud (RA),Abdullah ibn Abbas (RA),Zayd ibn Thabit (RA),C
903,Jami' al-Qur'an is a title for:,Hazrat Ali,Hazrat Sa'd,Hazrat Usman,Hazrat Mas'ud,C
904,The conquest of North Africa (Maghreb) was completed by the Umayyad general:,Hassan ibn al-Nu'man,Uqba ibn Nafi,Musa ibn Nusayr,Tariq ibn Ziyad,A
905,Zakat in terms of importance in the Islamic pillars stands:,3rd,4th,5th,6th,A
906,"The fasting on the ""Day of Arafah"" (9th Dhul-Hijjah) is a highly recommended Sunnah for:",Everyone,Pilgrims at Arafat,Non-pilgrims,Only the people of Makkah,C
907,Name the first Kalimah.,Kalimah-e-Tauba,Kalimah-e-Tayyaba,Kalimah-e-Tamjeed,Kalimah-e-Shahadat,B
908,"What is the rank of the month ""Rajab"" in the Islamic Calendar?",First,Seventh,Fifth,Eleventh,B
909,The word Namaz is repeated for how many times in the Holy Quran?,700 times,600 times,500 times,800 times,C
910,The first major Muslim dynasty to rule over India was the:,Mughal Dynasty,Khilji Dynasty,Tughlaq Dynasty,Mamluk Sultanate of Delhi,D
911,"Name the first martyred woman of Islam, mother of Ammar, who was martyred by the attack of Abu Jahl.",Labeebah,Huba,Sumayyah,None of these,C
912,How many times in the Qur'an is the Prophet Muhammad (PBUH) addressed as Yaa Ayyuhan Nabiy?,11,14,20,17,A
913,Room ka kuan kis sahabi ne kharid kar waqf kiya?,Hazrat Abu Bakr Siddiq,Hazrat Umar,Hazrat Usman,Hazrat Ali,C
914,"The ""Zahirite"" school of law, founded by Dawud al-Zahiri, is known for its strict adherence to the:",Literal meaning of the texts,Consensus of scholars,Public interest,Analogical reasoning,A
915,Who admired Muslim efforts to save Ahadith?,Haiti,J. Springer,W. Montgomery Watt,None of these,B
916,Which Surah was the last to be revealed?,An-Nas,Al-Falaq,Al-Alaq,An-Nasr,D
917,"Which Prophet's people were destroyed by a ""furious wind"" (Rih al-Sarsar)?",People of 'Ad,People of Thamud,People of Madyan,People of Lut,A
918,"""There is no God but Allah, Hazrat Muhammad (SAW) is the Messenger of Allah."" This is the translation of ________.",Kalima-e-Shahadat,Kalima-e-Tayyaba,Iman-e-Mufassal,Iman-e-Mujammal,B
919,Name the fundamental pillar of Islam which is often mentioned in the Holy Qur'an along with Salat.,Jihad,Hajj,Salat,Zakat,D
920,Name the brother of Hazrat Yusuf (A.S.) to whom Hazrat Yusuf (A.S.) disclosed that he was his lost brother.,Hazrat Daniyal (A.S.),Hazrat Luqman (A.S.),Hazrat Binyamin (A.S.),Hazrat Dhul-Qarnayn (A.S.),C
921,"Before Islam, the worship of which idol was considered a part of the Hajj rituals by some tribes?",Lat,Manat,Uzza,Hubal,C
922,Mustadrak al-Hakim was written by:,Ibn Taymiyyah,Muhammad Bin Abdullah Al-Hakim,Imam Ibn Hajar al-Asqalani,None of these,B
923,When does a Haji travel to Mina?,on the 2nd Zil-Hajj,on the 5th Zil-Hajj,on the 8th Zil-Hajj,on the 9th Zil-Hajj,C
924,With which Surah does the Holy Qur'an open?,Al-Baqarah,Al-Falaq,Al-Fatihah,An-Nisa,C
925,The key of the Kaaba is traditionally held by which tribe?,Bani Hashim,Bani Shaiba,Bani Quraysh,None of these,B
926,Which of the following tribes is the offspring of Hazrat Ismaeel (A.S.)?,Bani Ummaya,Quraish,Aad,All of these,B
927,"During the Miraj, the Holy Prophet Muhammad (SAW) met with _____ on the seventh sky?",Hazrat Adam (A.S),Hazrat Moses (A.S),Hazrat Ibrahim (A.S),Hazrat Idress (A.S),C
928,What was the religion of the majority of the Arabs before Islam?,Buddhism,Jewish,Idolatry,Christianity,C
929,Which Prophet's people were punished with a mighty cry (al-Sayhah)?,The people of Thamud (Salih AS),The people of 'Ad (Hud AS),The people of Madyan (Shu'ayb AS),The people of Sodom (Lut AS),A
930,How many Surahs begin with the disjointed letters (Huroof-e-Muqatta'at)?,25,26,28,29,D
931,Ghazwa-e-Tabook was fought between Muslims and ___:,Jews,Romans (Byzantine Empire),Quraysh,Egyptians,B
932,The Adhan was started in:,1 A.H.,2 A.H.,3 A.H.,4 A.H.,A
933,On which occasion did Salat become an obligation (Farz)?,Miraj,Migration,Boycott,Visit to Ta'if,A
934,The Holy Prophet (PBUH) made his first journey to Syria at the age of:,12,15,16,18,A
935,During which Caliph's reign was the Arabian Peninsula cleared of non-Muslim garrisons?,Abu Bakr (RA),Umar (RA),Uthman (RA),Ali (RA),B
936,What is an authentic Hadith called?,Sahifah,Sahih,Musnad,Sadiqah,B
937,Bait ul Muqadas was conquered in the reign of:,Hazrat Abu Bakar (R.A.),Hazrat Umar (R.A.),Hazrat Usman (R.A.),None of these,B
938,Who was the first to offer prayer before martyrdom?,Hazrat Hamza (R.A.),Hazrat Talha (R.A.),Hazrat Zubair (R.A.),Hazrat Khubayb (R.A.),D
939,Had-e-Qazf aur zina ka zikr kis surat mein aaya hai?,Surah Al-Baqarah,Surah Noor,Surah Al-Ma'idah,In mein se koi nahi,B
940,Who is the greatest angel according to the teachings of Islam?,Hazrat Mikail (AS),Hazrat Izra'il (AS),Hazrat Jibra'il (AS),Hazrat Israfil (AS),C
941,Who suggested to Umar (RA) that the Islamic calendar should start from the year of the Hijrah?,Uthman (RA),Sa'id ibn Zayd (RA),Talha (RA),Ali (RA),D
942,"In Hadith terminology, ""Jarh wa Ta'dil"" is the science of:",Determining abrogation,Explaining difficult words,Evaluating the reliability of narrators,Classifying hadith by topic,C
943,Imam Ahmad ibn Hanbal was the founder of which school of law?,The Fourth School,The Hanbali school,The Zahiri school,The Jariri school,B
944,Sahib al-Sirr (The Keeper of the Secret) is the nickname of:,Hudhayfah ibn al-Yaman (RA),Uqba (RA),Sa'd (RA),None of these,A
945,"Mu'tah, the site of the famous battle, was located in the territory of modern-day:",Syria/Jordan (Balqa region),Iraq,Jerusalem,Oman,A
946,Who built the first structure of the Holy Ka'ba?,Hazrat Adam (AS),Hazrat Isma'il (AS),Hazrat Ibrahim (AS),Hazrat Musa (AS),A
947,How many Manazil (stages) does the Quran contain for recitation purposes?,8,7,9,12,B
948,How many Umrahs did the Holy Prophet perform in his life?,1,4,10,15,B
949,Who ordered the official compilation of Ahadith and their dispatch to the conquered territories?,Hazrat Umar ibn Abd al-Aziz (RA),Hazrat Umar (RA),Hazrat Uthman (RA),None of these,A
950,Nabi literally means:,The one who gives news (from God),The one who follows,The chosen one,None of these,A
951,The Sasanian dynasty ruled over:,Cyprus,Iran,Tajikistan,Azerbaijan,B
952,During which caliphate was the punishment for drinking alcohol (lashes) prescribed?,During the caliphate of Siddiq (Abu Bakr),During the caliphate of Farooq (Umar),During the caliphate of Uthman,During the caliphate of Marwan,B
953,Name the first slave who embraced Islam.,Zayd ibn Harithah (RA),Bilal ibn Rabah (RA),Mus'ab ibn Umayr (RA),None of these,B
954,Masjid-e-Quba is also known as:,Masjid-ul-Taqwa,Masjid-al-Haram,Masjid-ul-Aala,Masjid-ul-Namra,A
955,Which Ansari was martyred by Abu Sufyan during the raid of Al-Urayd?,Abu Khuzaifah (RA),Abu Sa'd (RA),Sa'd ibn Umar (RA),Ma'bad ibn Amr,A
956,How many miles from Mina is Muzdalifah located?,Two mi,Three mi,Five mi,Six mi,B
957,Which Ayat of the Holy Quran is the longest in Surah Al-Baqarah?,Ayat 286,Ayat 282,Ayat 256,None of these,B
958,Which Surah of the Holy Quran is called 'the heart of the Quran'?,Surah Al-Ikhlas,Surah Yaseen,Surah Al-Baqarah,Surah Ar-Rahman,B
959,"Give the name of the founder of the Abbasid dynasty who is historically known as ""As- Saffah"".",Al-Mansoor,Abu Al-Abbas,Al-Mahdi,None of these,B
960,"Which Surah of the Quran contains ""Bismillah"" twice?",Al-Nahl,Al-Naml,Al-Ahzab,Al-Nur,B
961,Hazrat Nabi Kareem (PBUH) ki wiladat waqia al-feel ke kitne roz baad hui?,25 roz baad,35 roz baad,40 roz baad,50 roz baad,D
962,Safiullah is a title of:,Hazrat Musa,Hazrat Adam,Hazrat Daud,Hazrat Ibrahim,B
963,What does Sahih mean?,Authentic,TRUE,Right,Exact,A
964,How many articles were in the Charter of Madinah?,Fifty,Forty-seven,Fifty-eight,None of these,B
965,In which language was the Holy Qur'an first translated?,Arabic,Persian,Latin,None of them,C
966,What is called something that provides benefit?,Sustenance,Charity (spending in the way of Allah),Interest (riba),None of these,B
967,"Name the first ghazwa, which is also called Ghazwa al-Abwa.",Badr,Waddan,Al-Asad,Banu Nadir,B
968,Hazrat Usman (RA) belonged to which tribe?,Banu Adi,Umayyad,Hashim,None of these,B
969,"The ""Druze"" are a religious community whose beliefs originated as an offshoot of which branch of Islam?",Sunni,Twelver Shia,Isma'ili Shia,Zaydi Shia,C
970,Which prophet was called Abu al-Arab?,Hazrat Ibrahim (A.S.),Hazrat Ismail (A.S.),Hazrat Ya'qub (A.S.),Hazrat Shees (A.S.),B
971,How many prayers were led by Hazrat Abu Bakr during the life of the Holy Prophet?,10,17,19,20,B
972,Surah ___________ is known as Heart of Quran:,Rehman,Yasin,Al Imran,Al Baqarah,B
973,"Where is Jabal al-Rahmah, the place where the Prophet (PBUH) delivered his last address, located?",Arafat,Mina,Muzdalifah,Safa,A
974,Which Muslim country among the following has the highest per capita income?,UAE,Saudi Arabia,Turkey,Kuwait,A
975,Which famous Ghazwa is mentioned in Surah Al-Imran?,Badr,Uhud,Khandaq,None of these,B
976,Salat-e-Khusoof is performed on the occasion of:,Drought,Flood,Lunar eclipse,Earthquake,C
977,A Hadith whose text (`matn`) contradicts the Quran or established facts is considered:,Hasan (Good),Sahih (Authentic),Shadhdh or Munkar (Anomalous or Denounced),Da'if (Weak),C
978,Which Surah is also called Surah al-Insan?,Al-Dahr,Al-Falaq,Al-Imran,An-Nisa,A
979,Hercules was the king of:,Iran,Egypt,Syria,Rome,D
980,Identify the person whose house became the centre of preaching of Islam at the beginning?,Hazrat Arqam (RA),Hazrat Abu Bakr (RA),Hazrat Talha (RA),Hazrat Usman (RA),A
981,Which animal was provided by Allah for sacrifice in place of Hazrat Ismail (A.S.)?,Camel,Goat,Cow,Ram,D
982,The Kaffarah for breaking a fast (Roza) is to keep _____ fasts for continuous days.,60,70,50,40,A
983,Qurbani (Holy Slaughtering) is performed during Hajj at:,Arafat,Mina,Muzdalifah,Safa,B
984,What was the duration of the caliphate of Ali (RA)?,5 years & 10 months,4 years & 9 months,8 years & 8 months,None of these,B
985,Khalilullah is the title of:,Hazrat Musa (AS),Hazrat Nuh (AS),Hazrat Ibrahim (AS),None of these,C
986,"Which of the following countries is home to Najaf, a major pilgrimage site?",Saudi Arabia,Iraq,Iran,Pakistan,B
987,The conquest of Makkah (Fath Makkah) occurred in which Hijri year?,In 6 AH,In 8 AH,In 7 AH,In 9 AH,B
988,The first Surah to be revealed completely was:,Surah Al-Alaq,Surah Al-Fatiha,Surah Al-Muddaththir,Surah Al-Ikhlas,B
989,"All of the Prophet's (PBUH) children, except for his son Ibrahim, were from which wife?",Khadijah (RA),Aisha (RA),Maymunah (RA),Zaynab (RA),A
990,The Battle of Harra was a tragic event where an Umayyad army quelled a rebellion in which city?,Madinah,Kufa,Makkah,Basra,A
991,Adi ibn Hatim al-Ta'i embraced Islam in:,3 A.H.,9 A.H.,6 A.H.,11 A.H.,C
992,Umrah can be performed at any time except for which specific days of Dhul-Hijjah?,From the 9th to the 13th,"From the 8th to the 13th (if performing Hajj, no separate Umrah)",From the 10th to the 12th,No restriction,B
993,Who was the leader of the Quraysh army at the Battle of Uhud?,Ikrimah ibn Abi Jahl,Abu Jahl,Abu Sufyan,Khalid ibn al-Walid,C
994,"Who, on behalf of the Quraysh, insisted on writing ""Bismikallahumma"" instead of ""Bismillah-ir-Rahman-ir-Rahim"" on the Treaty of Hudaybiyyah?",Suhayl ibn Amr,Abu Sufyan,Hassan ibn Adeel,None of these,A
995,Identify the number of Surahs in the Holy Qur'an which are named after various prophets.,4,6,8,9,B
996,The old name of Medina was:,Batha,Mesopotamia,Yathrib,Kufa,B
997,Who was called Abul Bashar Sani?,Hazrat Adam (A.S.),Hazrat Nuh (A.S.),Hazrat Ibrahim (A.S.),Hazrat Musa (A.S.),B
998,Kitab al-Athar is a Hadith collection compiled by:,Imam Abu Hanifah (RA),Imam Shafi'i (RA),Imam Malik (RA),Imam Ahmad ibn Hanbal (RA),A
999,Which of the following was the native area of Hazrat Ibrahim (A.S.)?,Palestine,Iraq,Mesopotamia,Oman,C
1000,Hadd-e-Qazf (the punishment for Wrong accusation of adultery) is:,50 Lashes,70 Lashes,80 Lashes,90 Lashes,C
1001,The conqueror of Central Asia was:,Khalid ibn al-Walid,Qutayba ibn Muslim,Muhammad bin Qasim,None of these,B
1002,"In Islam, there is a close relation between:",Politics and Matter,World and Politics,Shariat and mysticism,Politics and Shariat,D
1003,What is the second pillar of Islam?,Salat,Sawm,Hajj,Zakat,A
1004,"After the initial commanders were martyred in the Battle of Mu'tah, who took command and led the army to a successful withdrawal?",Sa'd ibn Abi Waqqas (RA),Khalid ibn al-Walid (RA),Abu Ubaidah ibn al-Jarrah (RA),Ali ibn Abi Talib (RA),B
1005,"The ""Fihrist"" by Ibn al-Nadim is a comprehensive 10th-century catalogue of:",Hadith narrators,Quranic recitations,Famous poets,Books,D
1006,"Which one of the wives of the Holy Prophet (PBUH) gained the title of ""Umm-ul- Masakeen"" (Mother of the poor)?",Hazrat Khadijah (R.A.),Hazrat Maimoona (R.A.),Hazrat Zainab bint Khuzaymah (R.A.),Hazrat Aaisha (R.A.),C
1007,"The ""Treaty of Tudmir"" was a pact that granted autonomous rule to a Visigothic count in which region?",Southeastern Spain (Murcia),Southern France,Sicily,Crete,A
1008,When did the event of the 'social boycott' of Banu Hashim take place?,8th year of Prophethood,5th year of Prophethood,6th year of Prophethood,7th year of Prophethood,D
1009,The compiler of the Al-Kafi is Abu Jaafar Ya'qoob Al-Kaleni. When he died?,in 339 A.H.,in 340 A.H.,in 341 A.H.,in 342 A.H.,A
1010,"During the Hudaybiyyah negotiations, how many Makkans who attacked the Muslim camp were captured, according to varying historical reports?",Exactly 85,Between 40 and 80,Exactly 100,Exactly 25,B
1011,How many obligations or Farz are in Wudu?,Three,Five,Six,Four,D
1012,"Name the she-camel of the Holy Prophet (PBUH), while sitting on which he delivered an address in the plain of Arafat.",Qaswa,Qiswa,Jabal,Zulfiqar,A
1013,Which Caliph's profession before his caliphate included agriculture and trade?,Ali (RA),Umar (RA),Abu Bakr (RA),Uthman (RA),A
1014,How many Muslims participated in the Battle of Badr?,1313,666,500,313,D
1015,"Which companion of Prophet Muhammad (PBUH) was awarded the title ""The Sword of Allah""?",Abu Bakr Siddique (RA),Umar Farooq (RA),Khalid bin Waleed (RA),None of these,C
1016,"The ""Ottoman Interregnum"" was a period of civil war between the sons of which Sultan?",Murad I,Osman I,Orhan,Bayezid I,D
1017,Which Salah (prayer) is specifically performed during a time of fear or war?,Salat al-Khawf,Salat al-Istisqa,Salat al-Wusta,None of these,A
1018,"The ""Shahnameh"" (Book of Kings), the national epic of Iran, was completed by the poet:",Rumi,Saadi,Hafiz,Ferdowsi,D
1019,The Islamic legal term for a testament or will is:,Hibah,Waqf,Wasiyyah,Fara'id,C
1020,How many undesirable (Makruh) acts of Ihram are there?,6,7,5,8,A
1021,Which Prophet of ALLAH had the minimum age?,Hazrat Ibraheem (A.S),Hazrat Muhammad (S.A.W),Hazrat Musa (A.S),Hazrat Eesa (A.S),D
1022,What is the rate of Ushr on the produce of artificially irrigated land?,45672,45677,45667,45662,B
1023,"In Khyber, who took charge of the Jewish forces after the death of Sallam ibn Mishkam?",Al-Harith ibn Abu Khola,Marhab,Al-Harith,Kinana ibn al-Rabi,C
1024,A Quranic commentary that focuses on mystical and spiritual insights is known as:,Tafsir al-Fiqhi,Tafsir al-Lughawi,Tafsir al-Ishari,Tafsir bi-al-Ra'y,C
1025,Who is called Najiyyullah?,Hazrat Musa (AS),Hazrat Isa (AS),Hazrat Nuh (AS),None of these,C
1026,The siege of Ta'if was laid immediately after which battle?,Battle of Hunayn,Battle of Tabuk,Battle of Mu'tah,Battle of Banu Salim,A
1027,In which year did the Holy Prophet (Peace Be Upon Him) perform his last Hajj?,6 AH,7 AH,10 AH,11 AH,C
1028,What is Arafat?,Plain,Mountain,Forest,Desert,A
1029,"The ""Asma'iyyat"" and ""Mufaddaliyyat"" are famous collections of:",Pre-Islamic poetry,Legal rulings,Historical chronicles,Sufi aphorisms,A
1030,The Prophet (PBUH) ordered the digging of a trench on the border of:,Madinah,Iraq,Kuwait,Yemen,A
1031,"Which cousin of the Holy Prophet Muhammad (PBUH) was ""Mufassir-e-Quran""?",Hazrat Hamza bin Abdul Muttalib (R.A),Hazrat Abdullah bin Abbas (R.A),Hazrat Abdullah bin Mas'ood (R.A),Hazrat Ali Murtaza bin Abi Talib (R.A),B
1032,Ayat-ul-Kursi is part of which Surah in the Holy Quran?,Al Imran,Al Baqarah,Al Anfal,Al-Nisa,B
1033,The nation of ____ was exterminated through the scourge of floods.,Hazrat Loot (A.S),Hazrat Yaqoob (A.S),Hazrat Noah (A.S),None of these,C
1034,"The ""Iwan"" is a defining feature of Persian and Central Asian mosques, which is a:",Courtyard,Fountain for ablution,Pulpit,"Rectangular hall or space, vaulted and walled on three sides",D
1035,Abraha was the king of which country?,Iraq,Yemen,Kufa,None of these,B
1036,In which year did the tragedy of Karbala take place?,55 AH,61 AH,63 AH,65 AH,B
1037,How many people did Hazrat Umar (RA) appoint in the council (shura) at the time of his passing?,Four,Five,Six,None of these,C
1038,Al-Mufassal are the Surahs of the Quran that generally have:,100 or more verses,Short chapters generally starting from Surah Qaf (50) with fewer than 100 verses,50 or more verses,More than 200 verses,B
1039,"The Prophet (PBUH) once said, ""If there were to be a prophet after me, it would have been..."":",Umar ibn al-Khattab (RA),Abu Bakr (RA),Ali (RA),Uthman (RA),A
1040,Halimah Sadia (R.A.) took care of the Prophet (PBUH) for,4 Years,5 Years,6 Years,7 Years,C
1041,The siege of Damascus occurred on:,on 15th March 634,on 21st August 634,on 10th December 634,None of these,B
1042,Who among the following belongs to the Ashra Mubashra?,Khalid Bin Waleed,Abdullah bin Umar,Hazrat Talha,Anas bin Malik,C
1043,The first Ghazwa of Islam is:,Badr,Uhud,Abwa,Khandaq,C
1044,Which of the following punishments was introduced by Hazrat Umar (R.A) during his caliphate?,Flogging,Exile,Capital Punishment,Cutting off hands,B
1045,"According to some historical accounts, how many believers performed Hajj with the Prophet (PBUH)?",114000,"Approximately 100,000 (approximate, varies by account)",50000,124000,B
1046,Who was the founder of the Umayyad Dynasty?,Hazrat Amir Muawiyah (RA),Marwan ibn al-Hakam,Walid ibn Abd al-Malik,None of these,A
1047,What is the meaning of Sahih?,Authentic,TRUE,Right,Exact,A
1048,How many Ayaat are there in the Qur'an?,6236,6636,6276,6666,D
1049,When the truce of Hudaibiya took place:,3 Hijri,4 Hijri,5 Hijri,6 Hijri,D
1050,"The ""Takbirat al-Ihram"" is the opening ""Allahu Akbar"" which:",Is said before prostration,Ends the prayer,Initiates the state of prayer (Salah),Is recited during the call to prayer,C
1051,Who was the first person from the Banu Umayyah clan to become a Muslim?,Uthman (RA),Ali (RA),Abd al-Rahman ibn Awf (RA),Umar (RA),A
1052,Who was the mother of Ali (RA)?,Fatimah bint Asad (RA),Salma bint Sakhar (RA),Halimah bint Hashim (RA),None of them,A
1053,"In which Ghazwa did the Prophet's (PBUH) uncle, Hamza (RA), get martyred?",Battle of Badr,Battle of Uhud,Battle of Khandaq,Battle of Hunayn,B
1054,Muzdalifah is located between:,Makkah and Medina,Makkah and Ta'if,Mina and Arafat,Arafat and Jamarat,C
1055,Which is the third primary source of Islamic Jurisprudence?,Quran,Ijma,Qiyas,Hadith,B
1056,Where is Imam Abu Hanifa buried?,Makkah al-Mukarramah,Madina Munawwarah,Baghdad,None of these,C
1057,Where does a Haji go after performing Sa'i?,Safa,Mina,Arafat,Muzdalifah,B
1058,Who was the first Commander-in-Chief of the Islamic Army?,Hazrat Hamza ibn Abdul Muttalib (RA),Hazrat Sa'd ibn Abi Waqqas (RA),Hazrat Ali ibn Abi Talib (RA),None of these,A
1059,Name the person who first translated the Holy Quran into Persian.,Abdullah Yusuf Ali,Shah Wali Ullah,Abul Fazl,None of these,B
1060,Which pillar of Islam is the key to paradise?,Hajj,Roza,Salat,Zakat,C
