Question_Number,Question,Option_A,Option_B,Option_C,Option_D,Correct_Answer
382,Uncle Urfi kis ka kirdar hai?,Ashfaq Ahmed,Haseena Moin,Ahmad Nadeem Qasmi,Amjad Islam Amjad,B
383,Iqbal ka mazmoon kaun sa hai?,Qaumiyat,Maghribi mada parasti,Maashi istehkam,Qaumi zindagi,A
384,"Mashhoor nazm ""Tulu-e-Islam"" ke shair kaun hain?",Hafeez Jalandhari,Ehsan Danish,Allama Iqbal,Altaf Hussain Hali,C
385,"Woh wasfi naam jo kisi khususiyat ya wasf ki wajah se awam-o-khawas mein mashhoor ho jaye (maslan: Ibrahim Khalilullah, Shair-e-Mashriq Allama Iqbal) kya kehlata hai?",Kuniyat,Takhallus,Khitaab,Luqab,D
386,Paidha uthana ka kya matlab hai?,Mushkil kaam se bhagna,Kisi mushkil kaam ko sar anjam dene ka zimma,Musibat mein kaam aana,In mein se koi nahi,B
387,Kis shair ko Urdu ka romanvi shair kaha jata hai?,Nazeer Akbarabadi,Nasir Kazmi,Jon Elia,In mein se koi nahi,D
388,Hajra Masroor kis hawale se apni shanakht rakhti hain?,Maktoob,Afsana nigari,Drama nigari,In mein se koi nahi,B
389,"Urdu grammar mein anay walay alfaaz jo 'daan', 'andesh' kehlate hain?",Sabiqay,Lahqay,Murakkab,In mein se koi nahi,B
390,"""Hum apni zaat ke kafir"" aur ""Bargad ki dhoop mein"" jaise munfarid unwanat par mabni shairi majmuaon ke takhleeq kar hain?",Syed Mubarak Shah,Akhter Usman,Shehzad Nayyar,Dr. Faheem Azmi,A
391,Urdu ko sab se pehle kahan se shahi ahkamaat mein raaij kiya gaya?,Lucknow,Dakkan,Dehli,Calcutta,B
392,Ibn-e-Insha ka asal naam kya tha?,Sher Ali Khan,Sher Muhammad Khan,Muhammad Sher Ali,Sher Inayat Ali,B
393,Tazabzub ke kya maani hain?,Pareshani,Soch bichaar,Nuqsan,In mein se koi nahi,B
394,"Idiom ""Hand in Glove"" ke durust matlab ka intikhab kijiye.",Aapas mein sheir o shakar karna,Chori chhupe,Dost numa qatil,Panah dena,A
395,Mandarja zail mein se kaun sa lafz imla ke itibar se sahi hai?,Abajaan! Assalam o Alaikum,Abajaan! Islam Alaikum,Abajaan! Islam Alaikum,Abajaan! Islam o Alaikum,A
396,"Har chand Urdu mein sab se kam sarmaya chhora hai, magar kitna ooncha maqam paya. Rasheed Ahmed Siddiqui ka yeh jumla kis mazah nigar ke baray mein hai?",Shoukat Thanvi,Pitras Bukhari,Mirza Farhatullah Baig,Ibn-e-Insha,B
397,Inkar ki shaira batain?,Noshi Gilani,Parveen Shakir,Ada Jafri,Rehana Qamar,B
398,"""Sir qalam karna"" ka kya matlab hai?",Sar kaat dena,Qalam tarashna,Poda kaasht karna,In mein se koi nahi,A
399,Sureelay Bol ka Shair kis ki kitab hai?,Israr ul Haq,Azmatullah Khan,Toqeer Shah,In mein se koi nahi,B
400,Rahiq-ul-Makhtoom kis ki kitab hai?,Sir Syed Ahmad Khan,Safi ur Rehman,Agha Hashar Kashmiri,Suleman Nadvi,B
401,Allama Iqbal ki nazm Hamdardi kisi writer se makhuz hai?,William Cooper,Lawrence,Shakespeare,In mein se koi nahi,A
402,Musaddas-e-Hali kis bahr mein likhi gayi hai?,Bahr-e-Hazaj,Bahr-e-Mutadark,Bahr-e-Kamil,Bahr-e-Ramal,D
403,"""Fakhta urana"" muhawara hai, iska matlab hai:",Bang lagana,Maze urana,Shor machana,Tumhein nahi karna,B
404,"Mulla Wajhi ne masnavi ""Qutb Mushtari"" kis ke kehne par likhi?",Akbar Shah,Meer Taqi Meer,Quli Qutb Shah,In mein se koi nahi,C
405,"Jaan tum par nisaar karta hoon, main nahi jaanta ______ kya hai.",Dua,Wafa,Sila,In mein se koi nahi,A
406,"Jumla mukammal karein: 'Jis ke saath Rab, us ke saath ____?'",Sab,Hum,Kuch,In mein se koi nahi,A
407,"Koi veerani se veerani hai, dast ko dekh kar ghar yaad aaya"" sher mein mustamil sifat ki nishandahi karein?",Husn-e-Tateel,Sanat-e-Ibham,Istiara,Majma,B
408,Aisi bulandi aisi pasti kis ka novel hai?,Syed Zameer Jafri,Aziz Ahmed,Sheikh Nazir Ahmad,In mein se koi nahi,B
409,Woh shairi jis ke ashaar aapas mein marboot aur mutabiqat rakhte hon use kehte hain?,Nazm,Ghazal,Qasida,In mein se koi nahi,A
410,'Masjid Qurtuba kis ki nazm hai?,Molana Zafar Ali Khan,Allama Iqbal,Hasrat Mohani,In mein se koi nahi,B
411,Qawaid ki ro se Qaed-e-Azam kya hai?,Laqab,Khitaab,Kunyat,Urf,B
412,Kisi ghair zaban ke lafz ko Urdu mein tabdeel karna ______ kehlata hai?,Ta'arub,Tafrees,Tareed,Tahneed,C
413,Mu'tariza ya ghair mu'tariz jumlon ki wazaahat ke liye kaun si alamat istemal hoti hai?,Waqfa,Waween,Qosain,In mein se koi nahi,C
414,Banda Parwar kitaab kis ki tehreer hai?,Javed Iqbal,Allama Iqbal,Sahir Ludhianvi,In mein se koi nahi,C
415,Urdu nasr mein tanqeed ka aaghaz sab se pehle kis ne kiya?,Mulla Vajhi,Khwaja Meer Dard,Sauda,Ibn-e-Insha,A
416,Na munh mein daant na pait mein ____,Chanp,Dil,Aant,In mein se koi nahi,C
417,"Urdu adab ka aik shahkar afsana ""Aakhri Aadmi"" kis ki tasneef hai?",Intizar Hussain,Abdullah Hussain,Deputy Nazir Ahmed,In mein se koi nahi,A
418,Qudratullah Shahab ne masooda kaise likha?,Farsi mein,Punjabi mein,Short hand mein,In mein se koi nahi,C
419,Khushbu kis ki shairi ka majmua-e-kalaam hai?,Parveen Shakir,Bushra,Shabnam Shakeel,Manwar Sultana,A
420,"Yeh sher kis shair ka hai? ""Nisar main teri galiyon ke aye watan ke jahan chali hai rasm ke koi na sar utha ke chale""",Ghalib,Iqbal,Faiz Ahmed Faiz,Ahmad Faraz,C
421,Qadam Rao Padam Rao Urdu adab ki qadeem masnavi hai. Is ke musannif ka naam kya hai?,Fakhruddin Nizami,Maulvi Noor Ahmed,Ram Chandar,In mein se koi nahi,A
422,"""Aagay naath na peeche pagha"" aam zarb-ul-misl hai. Is ka mafhoom kya hai?",Bekaar,Lawariss,Laparwah,In mein se koi nahi,B
423,Munshi Prem Chand ka kaunsa afsana zabt kar liya gaya tha?,Akhri tohfa,Zad raah,Soz e Watan,In mein se koi nahi,C
424,"Mera tareeqa amiri nahi faqiri hai, khudi na bech ghareebi mein naam paida kar. Yeh sher kis ka hai?",Faiz Ahmed Faiz,Allama Muhammad Iqbal,Ata Shad,Ahmed Nadeem Qasmi,B
425,Urdu ka romanvi shair kise kaha jata hai?,Akhtar Sherani,Ismail Meeruthi,Prem Chand,In mein se koi nahi,A
426,Rajab Ali Baig ki tahreer kaun si hai?,Fasana-e-Ajaib,Angaray,Aag ka Darya,In mein se koi nahi,A
427,Urdu ka zareen daur kehlata hai:,Ghalib o Zauq,Meer o Saudaa,Meer o Zauq,In mein se koi nahi,C
428,"Lafz ""Mafar"" ka mutazad kya hai?",Asfar,Hazar,Sifar,Hazar,B
429,"Bachon ki nazm ""Toot Batoot"" kis shaair ne likhi hai?",Dilawar Figar,Mirza Adeeb,Sufi Tabassum,Altaf Hussain Hali,C
430,Israr ul Haq kis shair ka asal naam hai?,Qateel Shifai,Majaz Lucknavi,Nasir Kazmi,In mein se koi nahi,B
431,Dastan-e-Mujahid kis ki tahreer hai?,Naseem Hijazi,Ibn-e-Insha,Mumtaz Mufti,Intizar Hussain,A
432,Faiz Ahmed Faiz ka pehla majmua-e-kalam kaun sa hai?,Dast-e-Teh-e-Sang,Mere Dil Mere Musafir,Naqsh-e-Faryadi,Shaam Shehr Yaran,C
433,"""Bint-ul-Anab"" se kya murad hai?",Joon ka pani,Angoor ki sharab,Angoor ka sirka,Angoor ka pani,B
434,Mundarja zail mein se kaun sa jumla durust hai?,Salam Alaikum ke baad arz hai.,Assalam Alaikum ke baad arz hai.,Salam-o-Alaikum ke baad arz hai.,Assalam-o-Alaikum ke baad arz hai.,A
435,Woh naam jo qoum ki taraf se diya jata hai kya kehlata hai?,Lakab,Khitab,Takhallus,In mein se koi nahi,A
436,Khaama bagoosh kis adeeb ka qalmi naam hai?,Muzaffar Ali Syed,Mushfiq Khwaja,Jameel Jalibi,Haider Ali Atish,B
437,Mirza Zahir Dar Baig ka kirdar kis novel nigar ka takhleeq kardah hai?,Deputy Nazir Ahmad,Munshi Prem Chand,Deputy Nazir Ahmad,In mein se koi nahi,A
438,Zarqa film ki heroin ka naam kya tha?,Nashu,Neelo,Firdous,Zaiba,B
439,Aab-e-Hayat kis ki tasneef hai?,Molana Muhammad Hussain Azad,Molana Altaf Hussain Hali,Sir Syed Ahmed Khan,In mein se koi nahi,A
440,Zaban ki islaah ka kaam kis shair ne kiya?,Manzar Azmi,Nasikh,Daagh Dehlvi,In mein se koi nahi,B
441,"Woh alfaaz jo talaffuz ke aitbaar se to mukhtalif hon magar un ke ma'ani aik hi hon, maslan: gham, alam, huzn waghera - kya kehlate hain?",Mutaradif,Mutazaad,Hum Awaz,Mohmil,A
442,Girez ka taalluq kis sanf-e-sukhan se hai?,Nazm,Ghazal,Qasida,In mein se koi nahi,C
443,"Le saans bhi aahista ke naazuk hai bohat kaam, aafaq ki is kargah-e-sheesha gari ka yeh sher kis ka hai?",Ahmad Nadeem Qasmi,Shauq Bahraichi,Meer Taqi Meer,In mein se koi nahi,C
444,Shair-e-mazdoor kise kaha jata hai?,Ehsan Danish,Nazeer Akbarabadi,Majeed Amjad,Faiz Ahmed Faiz,A
445,'Baba-e-Urdu kis ka laqab hai?,Deputy Nazir Ahmad,Maulvi Abdul Haq,Sir Syed Ahmed Khan,In mein se koi nahi,B
446,Aud-e-Hindi sanf ke aitbaar se kya hai?,Khutoot,Sawaneh Umri,Aap beeti,In mein se koi nahi,A
447,Mirza Ghalib ka intiqal kab hua?,1863,1869,1860,In mein se koi nahi,B
448,Lafzi tasveer kashi ke amal ko kya kehte hain?,Asloob,Tamseel,Muhaakat,In mein se koi nahi,C
449,Badiha goi ka matlab hai?,Shair-e-Ilm,Barjasta shair,Shair waqif,In mein se koi nahi,B
450,Akhtar Hussain Raipuri ka taalluq kis adabi tehreek se tha?,Taraqqi Pasand Tehreek,Rawayati Tehreek,Islami Adab ki Tehreek,Aligarh Tehreek,A
451,Muhawara mukammal kijiye: Aaj ____ kal doosra din.,Soye,Mare,Uthay,Gire,B
452,Tajahul Arifana se kya murad hai?,Naik logon ka anjaan banana,Jaan boojh kar anjaan banna,Doosron ki ghaltiyon par parda dalna,In mein se koi nahi,B
453,"Yeh khubsurat gulab ka phool hai. Is jumlay mein ""yeh"" kya hai?",Ism-e-Mosool,Ism-e-Ishara,Ism-e-Zameer,Ism-e-Musaghar,B
454,"Aam ke aam, guthliyon ke daam - is zarb-ul-misl ka kya matlab hai?",Dohra faida,Dohra nuqsaan,Nuqsaan,In mein se koi nahi,A
455,"""Shaikh o Shaab"" ki tarkeeb ka kya mafhoom hai?",Aaqa o ghulam,Muttaqi o parheizgar,Rind o paarsa,Boorhay o jawaan,D
456,Awami shaair ke laqab se kis shaair ko yaad kiya jata hai?,Maulvi Abdul Haq,Nazeer Akbarabadi,Mirza Asadullah Ghalib,Akbar Allahabadi,B
457,"Yeh sab tumhara karam hai aaqa ke baat ab tak bani hui hai, yeh naat kis ne likhi hai?",Iqbal Azim,Khalid Mahmood Naqshbandi,Muzaffar Waris,In mein se koi nahi,B
458,"Tujhe is qoum ne pala hai aaghosh-e-mohabbat mein, kuchal dala tha jis ne paon mein taj-e-sar-e-dara Iqbal ke is sher mein koi lafz aafat istemal hua hai?",Tashbeeh,Talmih,Istiara,In mein se koi nahi,A
459,"""Siraaj"" ke kya maani hain?",Charagh,Na-umeedi,Dhuan,Roshni,A
460,Urdu Braj Bhasha se nikli hai. Yeh kis adeeb se mansoob hai?,Molana Muhammad Hussain Azad,Molana Altaf Hussain Hali,Maqsood Hussain,In mein se koi nahi,A
461,Zindagi zinda dili ka naam hai murda dil khaak jiya karte hain. Yeh sher kis ka hai?,Imam Bakhsh Nasikh,Insha Allah Khan Insha,Haider Ali Atish,In mein se koi nahi,A
462,Khayalistaan kis ka majmua hai?,Farhatullah Baig,Sajjad Haider Yaldaram,Tauseef Ahmed,In mein se koi nahi,B
463,Molana Salahuddin Ahmed ka naam kis adabi risalay ke saath jura hua hai?,Adabi tajurbe,Dunya-e-adab,Adabi duniya,Adabi halqa,C
464,Urdu ke pehle novel nigar kaun thay?,Meer Aman Dehlvi,Muhammad Ali Tayyib,Nazir Ahmad,Rashid Khairi,C
465,Durust zarb-ul-misl ki nishandahi karein:,Bakray ki nani kab tak khair manaye gi,Bakray ki maan kab tak khair manaye gi,Bakray ki dadi kab tak khair manaye gi,In mein se koi nahi,B
466,Sunder Lal Rajinder Singh Bedi ke kis afsane ka kirdar hai?,Muan aur main,Lajwanti,Dosra Kinara,Kafan,B
467,"""Andalus mein ajnabi"" aur ""Khana Badosh"" kis ki tasaneef hain?",Ibn-e-Insha,Mustansar Hussain Tarar,Ashfaq Ahmed,Saadat Hasan Manto,B
468,Zameen ka gaz hona se kya murad hai?,Taweel ul qamat,Deo qamat,Zameen ka naap,Lamba safar karna,A
469,Mundarja zail mein se durust fiqray ki nishandahi karein?,Ilaj se marz barhti gayi,Ilaj se marz barhta gaya,Ilaj se marz barh gayi,Ilaj se marz barhti rahi,B
470,"Novel mein ""Baghi Hoon Main"" aur ""Mera Pakistan"" sanf ke aitbaar se kya hain?",Aap beeti,Novel,Drama,In mein se koi nahi,A
471,Urdu shora mein sab se pehle tasawwuf kis ke haan milta hai?,Zauq,Meer Dard,Ghalib,Momin,B
472,Nujum ka wahid hai?,Anjuman,Anjum,Najim,Najm,D
473,Heart Attack kis ki nazm hai?,Iqbal,Nasir Kazmi,Majeed Amjad,Faiz Ahmed Faiz,D
474,"""Footpath ki ghaas"" kis ke dramon ka majmua hai?",Ashfaq Ahmed,Bano Qudsia,Intizar Hussain,Mirza Adeeb,B
475,Jadeed aur purani shairi ka sangam kis shair ko kaha jata hai?,Mirza Ghalib,Meer Taqi Meer,Altaf Hussain Hali,In mein se koi nahi,C
476,1857 se 1914 kis adeeb ka daur-e-hayat hai?,Maulvi Abdul Haq,Shibli Naumani,Wazir Agha,In mein se koi nahi,B
477,Adat-e-tashbeeh se kya murad hai?,Mushabbah,Harf-e-Tashbeeh,Mushabbah bih,Wajah-e-shabah,B
478,Allama Iqbal ka kaun sa majmua-e-kalam un ki wafat ke baad shaya hua?,Bang-e-Dra,Zaboor-e-Ajam,Zarb Kaleem,Armaghan Hijaz,D
479,Durust fiqra batain.,Bookay maren ge to daaka hi daalain ge,Bhookay maren ge to daaka hi daalain ge,Bookay maren ge to daakay hi daalain ge,In mein se koi nahi,B
480,Mehr-e-do-neem kis ne likhi hai:,Qateel Shifai,Ada Jafri,Iftikhar Arif,Basheer Badar,C
481,"Aam ke aam, guthliyon ke daam is zarb-ul-misl ka kya matlab hai?",Dohra faida,Nuqsan,Dohra nuqsan,In mein se koi nahi,A
482,Baywa ki munajat kis ki nazm hai?,Molana Altaf Hussain Hali,Ghalib,Hasrat Mohani,In mein se koi nahi,A
483,"Zarb-ul-misl mukammal karein: ""Qazi ke ghar ke choohay bhi_______""",Sachay,Siyanay,Chalaak,In mein se koi nahi,B
484,Sir Syed Ahmed Khan ki kaunsi kitab mein Dehli ki imaraton aur Musalmanon ki tareekh ka zikr milta hai?,Aasar-us-Sanadeed,Jam-e-Jam,Tahzeeb-ul-Akhlaq,In mein se koi nahi,A
485,Jitna qareeb utna______,Ajeeb,Ghareeb,Raqeeb,In mein se koi nahi,C
486,Woh nazm jis mein aik misra bar bar dahraya jaye use kya kehte hain?,Tarkeeb Band,Mukhmas,Tarjeeh Band,In mein se koi nahi,C
487,Yeh faizaan-e-nazar tha ya ke maktab ki karamat thi / sikhaye kis ne Ismail ko adab-e- farzandi? Is sher mein Allama Iqbal ne kis sanf ko barta hai?,Talmih,Fard,Nahu,Kinaya,A
488,Fort William College ki mashhoor kitaab kaun si hai?,Aaraish-e-Mehfil,Bagh-o-Bahar,Adabi Khidmaat,In mein se koi nahi,B
489,Urdu adab ki Tashkeel-e-Jadeed kis ki kitaab hai?,Ahmad Nadeem Qasmi,Nasir Abbas Nayyar,Akbar Allahabadi,In mein se koi nahi,B
490,Urdu ka pehla drama kaun sa tha?,Anarkali,Andar Sabha,Tobat-un-Nasooh,In mein se koi nahi,B
491,Urdu ka lafz pehli baar kahan istemaal hua?,Aaeen-e-Akbari,Urdu Mazameen,Tazk-e-Babri,In mein se koi nahi,C
492,Azimat ke kya maani hain?,Talabi dua,Irada,Maqsad,Tamam durust hain,D
493,"Anisiyat Mir Anis ki shakhsiyat aur un ke kalaam ke hawalay se badi mo'tabar tasneef hai, is ke musannif hain?",Masood Hasan Rizvi Adeeb,Qaisar Barahwi,Shamsur Rahman Faruqi,Naseem Amrohvi,A
494,"Seh pehar, ""dopehar"" qawaid ki ro se kya hain?",Ism-e-Zarf-e-Makan,Ism-e-Zarf-e-Zaman,Ism-e-Nakira,In mein se koi nahi,B
495,Idiom Pros and Cons ke durust matlab ka intikhab kijiye.,Aam log,Khote sikay,Mashini zindagi,Muwafiq o Khilaf baatein,D
496,Allama Iqbal kab se kab tak Europe mein rahe?,1905-1908,1901-1905,1895-1901,In mein se koi bhi nahi,A
497,"'""Inkar"" kis ka shairi majmua hai?",Farkhunda Lodhi,Parveen Shakir,Mah Laqa Chanda,In mein se koi nahi,B
498,Rooh-e-arzi Adam ka istaqbal karti hai yeh nazm Allama Iqbal ke kis majmue mein hai?,Armaghan-e-Hijaz,Bang-e-Dara,Baal-e-Jibril,In mein se koi nahi,B
499,Allama Iqbal ki nazm Khizr-e-Rah kis kitab mein hai?,Baal-e-Jibril,Bang-e-Dara,Zaboor-e-Ajam,Armaghan-e-Hijaz,A
500,Colonel Muhammad Khan ki Urdu adab mein wajah-e-shuhurat kya hai?,Shaairi,Drama nigari,Mazah nigari,Marsiya nawisi,C
501,"Shikwa, Jawab-e-Shikwa Allama Iqbal ki kis kitaab mein hai?",Baal-e-Jibril,Israr Khudi,Bang-e-Dara,Zarb-e-Kaleem,A
502,Allama Iqbal ki nazm Masjid-e-Qurtuba kis majmua mein hai?,Baal-e-Jibril,Bang-e-Dara,Armaghan-e-Hijaz,In mein se koi nahi,A
503,Urdu lafz ka kya matlab hai?,Jhund,Alihadgi,Lashkar,In mein se koi nahi,C
504,"Aisa kalma jisko ahl-e-zaban ne munaasibat ya ghair munaasibat ke hisaab se kisi khaas maani mein istemaal kiya ho, kya kehlata hai?",Maqoola,Zarb-ul-Misal,Muhawra,Kahawat,C
505,Chah-e-zanakhdaan ka kya matlab hai?,Thori ka garha,Zakhm lagna,Ruswai hona,In mein se koi nahi,A
506,Meeraji ki maut 1949 mein waqia hui. Woh kis shehar mein dafan hain?,Lahore,Dehli,Pune,Bombay,D
507,"Lafz ""qillat"" ka mutazad lafz kya hai?",Kasrat,Kasrat,Beshtar,Aksar,A
508,Wali Dakni ko Jamal Dost ka laqab kis muhaqiq ne diya?,Mehmood Sherani,Dr. Jameel Jalibi,Naseeruddin Hashmi,Dr. Syed Abdullah,D
509,Zinda Rood ke musannif ka naam batain:,Ahmed Faraz,Allama Iqbal,Faiz Ahmed Faiz,Javed Iqbal,D
510,In mein se durust muhawara kaunsa hai?,Apni apni dafli apna apna raag,Apni apni dholki apna apna raag,Apni apni dubli apna apna raag,In mein se koi nahi,A
511,Kulliyat kise kehte hain?,Kitabon ka majmua,Shairi majmua,Afsanon ka majmua,In mein se koi nahi,B
512,Mere chand so ja main ilm-e-bayan ki kaun si soorat bayan hui hai?,Tashbeeh,Isti'ara,Kinaya,Majaz Mursal,B
513,"Allama Iqbal ki maroof nazm ""Tulu-e-Islam"" un ke kis majmua mein shamil hai?",Bang-e-Dara,Baal-e-Jibril,Zarb-e-Kaleem,Payam-e-Mashriq,A
514,Nawab Mohsin-ul-Mulk ka asal naam kya tha?,Syed Mehdi Ali Khan,Abdul Haq,Charagh Ali,Badaruddin Tayyab,A
515,Durust jumlay ka intikhab karein.,Nazeer sakht aqibat andesh hai.,Nazeer sakht aqibat na-andesh hai.,Nazeer sakht na-andesh hai.,Teenon mein se koi nahi.,D
516,'Allama Iqbal apne aap ko jis hasti ka ma'anvi shagird kehne mein fakhr mehsoos karte thay un ka ism-e-grami hai?,Hafiz Shirazi,Sheikh Saadi,Umar Khayyam,In mein se koi nahi,D
517,"""Aar"" ka mutaradif hai?",Sharm,Tanhai,Lalach,Adawat,A
518,Aftab lab-e-baam hona se kya murad hai?,Maut ke qareeb hona,Suraj tuloo hona,Naraz hona,In mein se koi nahi,A
519,"""Begmaat ke aansu"", 1857 ki jang-e-azadi ke hawale se almanak dastanon par mabni tasneef, ke musannif hain?",Khawaja Hasan Nizami,Maulana Abdul Haleem Sharar,Mulla Waheedi,Allama Rashid-ul-Khairi,A
520,Raees-ul-Mutaghazzilin kis shair ko kaha jata hai?,Nasir Kazmi,Allama Iqbal,Jigar Moradabadi,Daagh Dehlvi,C
521,Darj zail mein se zyada safarnamay kis ne likhe hain?,Mustansar Hussain Tarar,Amjad Islam Amjad,Ashfaq Ahmed,Beghum Akhtar Riazuddin,A
522,"""Naqsh-e-Faryadi"" kis ka shairi majmua hai?",Muneer Niazi,Ahmad Nadeem Qasmi,Nasir Kazmi,Faiz Ahmed Faiz,D
523,Grammar ki ro se masjid hai?,Ism-e-Zarf-e-Zaman,Ism-e-Zarf-e-Makan,Ism-e-Nakira,In mein se koi nahi,B
524,Jis se kisi cheez ko tashbeeh di jaye use kehte hain?,Mushabbah,Mushabbah bih,Wajh-e-Shabah,Harf-e-Tashbeeh,B
525,Urdu mein 72 nishtar kis ke mashhoor hain?,Mirza Suda,Mirza Ghalib,Mir Taqi Mir,Hyder Ali Atish,B
526,Sharar aur Sarshar ne Urdu adab mein konsa rawaiya mutaarif karwaya?,Qanootiyat,Fasat bo diet,Romanticiyat,Jamhuriyat,C
527,Babaye Urdu ke laqab se kis shakhs ko yaad kiya jata hai?,Muhammad Hussain Azad,Qateel Shifai,Maulvi Abdul Haq,Meer Taqi Meer,C
528,Ghazal aik neem wahshi sanf-e-sukhan hai. Yeh kis ka qoul hai?,Kaleem-ud-Din,Maulana Hali,Dr. Ibadat,Dr. Tahseen Qureshi,A
529,Wahdat-ul-wujood ko kis shair ne barta hai?,Meer Taqi Meer,Meer Hasan,Khawaja Meer Dard,In mein se koi nahi,C
530,Muqadma Sher-o-Shairi ko Hali ne kis kitaab mein muqadma ke tor par shamil kiya?,Ghazliyat-e-Hali,Deewan-e-Hali,Tahqiq Nama,Musaddas-e-Hali,B
531,"""Alif Noon"" kis ka mashhoor drama hai?",Anwar Maqsood,Kamal Ahmed Rizvi,Ashfaq Ahmed,Mirza Adeeb,B
532,'Kernal Hallride ne Anjuman Punjab kahan banai?,Lahore,Karachi,Islamabad,In mein se koi nahi,A
533,Punctuation ko Urdu mein kya kehte hain?,Ramooz-e-Auqaf,A'raab,Waween,In mein se koi nahi,A
534,"Aam ke aam, guthliyon ke daam ka kya matlab hai?",Dohra faida,Dohra nuqsan,Kuch faida kuch nuksan,"Na faida, na nuksan",A
535,Riwayat aur infiradi salahiyat ka nazriya kis ne diya?,William Henry,Stephenson,T. S. Eliot,In mein se koi nahi,C
536,"Sufi shair Khwaja Meer Dard hain, sufi nasr nigar kaun hain?",Allama Rashid-ul-Khairi,Quli Qutub Shah,Khawaja Hasan Nizami,In mein se koi nahi,C
537,"Tik tik, chham chham, reen reen, dhang dhang waghera alfaaz qawaid ki ro se hain:",Ism-e-Sifat,Ism-e-Saut,Ism-e-Aala,Ism-e-Mimber,B
538,Sifat aur mausoof mil kar konsa murakkab banate hain?,Murakkab Izafi,Murakkab Atfi,Murakkab Zarfi,Murakkab Tauseefi,D
539,Durust fiqra batain:,Bhookay maren to daaka hi daalain ge.,Bhookay maren ge to daaka hi daalain ge.,Bhookay maren ge to daakay hi daalain ge.,In mein se koi nahi,B
540,Allama Iqbal ka kaunsa kalam Urdu aur Farsi mein hai?,Zaboor-e-Ajam,Zarb-e-Kaleem,Armaghan-e-Hijaz,In mein se koi nahi,C
541,Aud-e-Hindi sanf ke aitbaar se kya hai?,Khutoot,Sawaneh Umri,Aap beeti,In mein se koi nahi,A
542,"Firqah Batniyah ke mauzo par klasiki novel ""Firdous Bareen"" ke musannif ka naam hai:",Deputy Nazir Ahmed,Maulana Abdul Halim Sharar,Mirza Hadi Ruswa,Munshi Prem Chand,B
543,"Bue gul le gayi bairun-e-chaman raaz-e-chaman, kya qayamat hai ke khud phool hain ghammaz-e-chaman. Is sher mein 'ghammaz-e-chaman' kya hai?",Tashbih,Istiara,Kinaya,In mein se koi nahi,B
544,Hindustan mein roznama Zameendar kis ki idarat mein shaya hota raha?,Ghulam Rasool Mehr,Abdul Majeed Salik,Zafar Ali Khan,Muhammad Ali Johar,C
545,"Mahnama ""Makhzan"" kahan se jari hua?",Lahore,Lucknow,Delhi,Calcutta,A
546,Urdu ka lafz sab se pehle kis kitaab mein istemal hua hai?,Tazk-e-Jahangiri,Tazk-e-Babri,Sab Ras,In mein se koi nahi,B
547,Kalaam mein shair jab munasibat walay alfaaz istemaal kare to kaun si sanat kehlaye gi?,Sanat-e-Laf o Nashr,Marat-un-Nazir,Sanat-e-Tarse'e,In mein se koi nahi,B
548,"Saqliyah (Jazeera Sicily) Allama Iqbal ka maroof shehar aashoob hai, yeh un ke kis majmua mein shamil hai?",Bang-e-Dara,Baal-e-Jibril,Zarb-e-Kaleem,Armaghan-e-Hijaz,A
549,Faseel-e-Shab kis shair ki tahreer hai?,Hafeez Jalandhari,Muhammad Hussain Azad,Allama Iqbal,Mirza Adeeb,D
550,Zamana-e-Jahalat mein Abdul Kaba kisi sahabi ka naam tha?,Hazrat Abu Bakr Siddiq,Hazrat Umar r.a,Hazrat Talha r.a,Hazrat Amr bin Al-Aas r.a,A
551,Tashbeeh mein woh cheez jis ke sath tashbeeh di jaye usay kya kehte hain?,Wajah-e-shabah,Tarafain-e-tashbeeh,Mushabbah bih,In mein se koi nahi,C
552,Fe'l-e-mutaddi kise kehte hain?,Jo fa'il ko chahe,Jo maf'ool ko chahe,Jo fa'il ke ilawa maf'ool ki bhi zarurat mehsoos kare,In mein se koi nahi,C
553,Tanziya shairi kis shair ne ki hai?,Akbar Allahabadi,Nasir Kazmi,Altaf Hussain Hali,In mein se koi nahi,A
554,Geet nigari mein sab se ahem naam kis ka hai?,Sahir Ludhianvi,Faiz Ahmed Faiz,Ahmad Faraz,Wali Dakni,A
555,No Terah baen batana ka matlab hai?,Saaf jawab dena,Larai karwana,Taal dena,In mein se koi nahi,C
556,Akbar Allahabadi ki shairi ki khususiyaat kya hai?,Maghrabi taqleed ki mukhalifat,Lisaniyat,Afsanay ki shairi,In mein se koi nahi,A
557,"Wajood-e-zan se hai tasveer-e-kainat mein rang, yeh sher kis ka hai?",Mirza Ghalib,Ahmad Faraz,Allama Iqbal,In mein se koi nahi,C
558,Arastu se Eliot tak kis ki kitab hai?,Hasan Askari,Jameel Jalibi,Akhtar Hussain,In mein se koi nahi,B
559,"""Rozan Deewar Se"" ke naam se kis sahafi ka column Jang akhbar mein chapta hai?",Atta-ul-Haq Qasmi,Javed Chaudhry,Hamid Mir,Orya Maqbool Jan,A
560,No tera bais batana ka matlab hai?,Tal dena,Larhai karna,Na-laiq hona,Hisaab kitaab karna,A
561,"Do jumlon ko milanay wale alfaaz (maslan ""wa"" aur ""keh"") waghera kya kehlate hain?",Huroof-e-Rabt,Huroof-e-Taam,Huroof-e-Atf,Huroof-e-Jar,C
