Question_Number,Question,Option_A,Option_B,Option_C,Option_D,Correct_Answer
2400,Haploid cells result from the process of mitosis.,Right,Wrong,Ambiguous,No idea,B
2401,"For drawing maps of polar regions, an ideal map projection would be:",Zenithal equal-area,Sanson-Flamsteed,Mercator,None of these,A
2402,Where was gunpowder first invented?,China,Japan,India,Russia,A
2403,Galileo was persecuted for his belief that the:,Earth revolves around the Sun,Center of the universe is the Earth,All heavenly bodies revolve around the Earth,None of these,A
2404,Radiation is harmful as it:,Alters body tissue,Causes anemia,Causes skin cancer,Is unstable,A
2405,The silvered surface of a thermos flask prevents transfer of heat by:,Conduction,Convection,Reflection,Radiation,D
2406,Natural fertilizer from plants and animals provides nitrogen of about:,1.5 kg,3.0 kg,4.5 kg,6.0 kg,A
2407,Which of the following is not in the inner ear?,Eustachian tube,Cochlea,Semicircular canals,Sacculus,A
2408,The mixing of which material makes rubber more flexible?,Graphite,Marble powder,Sulfur,Potassium permanganate,C
2409,Which of the following types of coal has the maximum carbon content?,Bituminous,Anthracite,Lignite,Peat,B
2410,"Two cars, passing each other at high speed, are in danger of side-swiping because:",Of the increase in air pressure in the space between them,Of the decrease in the velocity of air molecules between them,Of the decrease in air pressure in the space between them,Of an increase in the velocity of air molecules between them,C
2411,Our eye is most sensitive to blue light.,Right,Wrong,Ambiguous,No idea,B
2412,Who invented the steamboat?,George Stephenson,Frank Whittle,Robert Fulton,James Watt,C
2413,What is the molecular formula for glucose?,S6H12O6,C5H11O6,C4H10O6,C6H12O6,D
2414,The discipline which deals with the understanding and treatment of mental illness is called:,Applied psychology,Clinical psychology,Psychoanalysis,Psychiatry,D
2415,Dolly is the name of the:,First cloned sheep,First cloned monkey,First test-tube baby,First human fossil,A
2416,The product of a body's velocity and mass is:,Speed,Momentum,Height,None of these,B
2417,A solution of ____ is used for the seasoning of food.,Benzoic acid,Citric acid,Ascorbic acid,All of these,B
2418,The final phase of a star's evolution is determined by the star's:,Mass,Gravitational pull,Density,Age,A
2419,The orbital period of the planet Mercury around the sun is ______.,98 days,2 years,88 days,None of these,C
2420,What is the name of the vessel that delivers nutrient-rich blood from the stomach and small intestine to the liver?,Left hepatic artery,Hepatic vein,Right hepatic artery,Hepatic portal vein,D
2421,The Sun rises in the East and sets in the West due to the:,Rotation of the Earth around the Moon,Rotation of the Sun around the Earth,Rotation of the Sun on its axis,Rotation of the Earth on its axis,D
2422,What color does chlorophyll not absorb?,Green,Red,Blue,White,A
2423,Dengue fever is also called:,Breakbone fever,Remittent fever,Plasmodium fever,Black fever,A
2424,Father of Geometry?,Kepler,Euclid,Newton,Pythagoras,B
2425,Water has its maximum density at:,4.8°C,4°C,4 K,0°C,B
2426,Which of the following is used in normal pencils?,Graphite,Silicon,Charcoal,Slate,A
2427,Which of the following plants are called arthrophytes?,Lycopsids,Psilopsids,Sphenopsids,None of these,C
2428,Which of the following does not vary predictably with the depth of the aquatic environment?,Salinity,Temperature,Penetration by sunlight,None of these,A
2429,Which one of the following gases is readily soluble in water at room temperature?,Carbon dioxide,Ammonia,Nitrogen,Chlorine,B
2430,The biochemical origin of life was discovered by:,Haldane,Muller,Oparin,Darwin,C
2431,Who discovered that the Earth was not the center of the universe?,Nicolaus Copernicus,Sir Isaac Newton,Aristotle,None of these,A
2432,An echo (reflected sound) will be distinctly heard at ordinary temperatures if the distance of the reflecting surface from the source of sound is at least:,1120 ft,112 ft,56 ft,100 ft,C
2433,Vitamins were discovered by:,Casimir Funk,Louis Pasteur,Carl Linnaeus,William Harvey,A
2434,Who among these was produced by genetic engineering?,Jersey-Sahiwal cow,Dhani ox,Dolly the sheep,Rahu-Thaila carp,D
2435,Why is there a severe difference in the climates of the Northern and Southern Hemispheres?,Due to the rotation of the Earth around its axis,Due to the revolution of the Earth around the sun on its tilted axis,Both of the above,None of the above,B
2436,Stains of rust from iron on cloth can be removed by:,Hydrogen peroxide,Alcohol,Oxalic acid,Petrol,C
2437,The study of glands is called ____.,Endocrinology,Cardiology,Entomology,Neurology,A
2438,Wood is the main raw material for the manufacture of:,Gunpowder,Paper,Ink,Paint,B
2439,The law of magnetic induction was proposed by:,Michael Faraday,Ernest Rutherford,Clerk Maxwell,Niels Bohr,A
2440,Data is transferred from one computer to another over a network through a ______.,mouse,modem,monitor,printer,B
2441,The average adult has a blood volume of about ____ liters.,5,6,8,4,A
2442,A fiber optics cable carries data in the form of light.,Right,Wrong,Ambiguous,No idea,A
2443,What is not typically considered a separate component from the Earth's environment?,Lithosphere,Stratosphere,Biosphere,None of these,B
2444,The red color of blood is due to the presence of a pigment known as:,Chlorophyll,Insulin,Bile,Hemoglobin,D
2445,The credit of inventing the television goes to,Faraday,Baird,Edison,Marconi,B
2446,"The scientific law which states that a body, when immersed in a liquid, experiences an upward thrust equal to the weight of the liquid displaced by it, is known as:",Boyle's law,Charles' law,Archimedes' principle,None,C
2447,Which of the following planets rotates clockwise?,Mars,Jupiter,Venus,Mercury,C
2448,The unit of energy in the MKS system is the:,Volt,Erg,Ohm,Joule,D
2449,Sound travels faster in:,Dry air than in water,Wood than in iron,Iron than in air,Hydrogen than in water,C
2450,The Great Red Spot is on the planet ____.,Jupiter,Mars,Venus,Mercury,A
2451,Bronze is an alloy of:,Copper-Zinc,Chromium-Tin,Nickel-Copper,Copper-Tin,D
2452,An iceberg is floating in the sea. How much of its mass will remain above the surface of the water?,One-tenth,One-fifth,One-fourth,One-third,A
2453,____ are positively charged particles.,Protons,Neutrons,Electrons,None of these,A
2454,The ray with high penetrating power is:,Alpha rays,Beta rays,Gamma rays,X-rays,C
2455,What is the primary component of whitewash?,Limestone (Calcium Carbonate),Soda lime,Rock stone,None of these,A
2456,"When the door of an operating refrigerator is left open, the average temperature of the room will:",Decrease,Remain unchanged,Fall down immediately,Increase,D
2457,A Centigrade temperature is equal to which of the following calculations using Fahrenheit?,(Fahrenheit - 32) × 0.555...,(Fahrenheit - 30) × 0.555...,(Fahrenheit - 32) × 0.50,(Fahrenheit - 30) × 0.50,A
2458,Which is the world's warmest sea?,Caspian Sea,Red Sea,Arabian Sea,Mediterranean Sea,B
2459,Which quantity's unit is kilogram per cubic meter?,Volume,Angular momentum,Density,Area,C
2460,The unit that coordinates the different devices of the computer system is the:,ALU,Register,Control unit,Logical instruction,C
2461,Phobos is the natural satellite of which planet?,Neptune,Saturn,Mars,Venus,C
2462,The founder of modern astronomy was:,William Gilbert,Michael Faraday,Archimedes,Nicolaus Copernicus,D
2463,"Which of the following contains centers for breathing, blood pressure, and heartbeat?",Medulla oblongata,Pons,Cerebellum,Hypothalamus,A
2464,The radioactive isotope of uranium used in nuclear bombs is:,U-235,U-234,U-233,U-238,A
2465,Hepatitis is a disease of the ______.,heart,liver,lungs,brain,B
2466,The most crucial nutrient cycle for natural growth is the:,Nutrient cycle,Water cycle,Nitrogen cycle,None of these,C
2467,The energy and matter in a closed system:,Are conserved,Change from one form to another,Both A and B,None of these,C
2468,The coldest planet of the solar system is:,Venus,Earth,Neptune,Pluto,C
2469,Which of the following vitamins maintains normal clotting of blood?,Vitamin A,Vitamin C,Vitamin D,Vitamin K,D
2470,The blue color of the sky can be attributed to:,Differential scattering of sunlight by the atmosphere,Total internal reflection of the sunlight by the atmosphere,Absorption of sunlight,Refraction of sunlight by the atmosphere,A
2471,The biochemical origin of life was discovered by:,Haldane,Muller,Oparin,Darwin,C
2472,The movement of tectonic plates may cause the eruption of a volcano.,Right,Wrong,Ambiguous,No idea,A
2473,The point on the Earth's surface directly above the focus is known as the _____.,origin,epicenter,comma,strike,B
2474,The fuel used in a Fast Breeder Reactor is:,Uranium Oxide,Uranium Plutonium Carbide,Uranium Thorium Oxide,Uranium Plutonium Oxide,D
2475,Joule is the unit of:,Luminosity,Energy,Work,None of these,B
2476,"____ are often called the ""powerhouses"" of the cell.",Ribosomes,Mitochondria,Golgi bodies,None of these,B
2477,How many dynes are there in one gram-weight?,900,375,981,250,C
2478,How long has the Sun been in existence?,10 billion years,4.5 million years,4.5 billion years,4.5 trillion years,C
2479,A ______ means any substance that may be used for the production or manufacture of narcotic drugs or psychotropic substances.,coca derivative,controlled substance,medicinal hemp,None of these,B
2480,A deficiency of Vitamin A causes:,Night blindness,Day blindness,Complete blindness,None of these,A
2481,Which of the following diseases affects the skin?,Pellagra,Osteoporosis,Anemia,Rickets,A
2482,The electron was first identified by,J.J. Thomson,J. Kepler,D. Rutherford,James Chadwick,A
2483,Stainless steel is in the form of:,Alloy,Metal,Non-metal,None of these,A
2484,http' stands for:,HyperText Transfer Program,High-level Text Transfer Program,HyperText Transfer Protocol,High-Level Text Transfer Protocol,C
2485,The basic building unit of all animals and plants is:,Gene,Chromosome,Cell,Nucleus,C
2486,Ammonium Nitrate is not recommended for which crop?,Rice,Wheat,Sugarcane,Cotton,A
2487,Friction is a necessary force.,Right,Wrong,Ambiguous,No idea,A
2488,"According to Boyle's Law, at a constant temperature, the product of pressure and volume of a given mass of gas is ______.",a whole number,a constant,a fraction,an integer,B
2489,How many mm are there in 10 cm?,200 mm,100 mm,10 mm,50 mm,B
2490,ECG is used for the diagnosis of ailments of the:,Brain,Heart,Kidneys,Lungs,B
2491,"The speed of light, with a rise in the temperature of the medium:",First decreases then increases,Remains the same,Increases,Decreases,B
2492,How many valence shell electrons are there in semiconductor atoms?,16,8,4,2,C
2493,An atom is made up of ____ different kinds of fundamental subatomic particles.,Three,Two,Four,None of them,A
2494,The protein content of the edible portion of an egg is:,15.50 percent,14.50 percent,13.30 percent,12.30 percent,C
2495,The highly contagious disease measles is caused by which of the following pathogens?,Bacteria,Protozoa,Virus,A metabolic disorder,C
2496,The Muslim scientist Ibn al-Haytham is famous for his work on planets.,Right,Wrong,Ambiguous,No idea,B
2497,Dr. Abdus Salam was awarded the Nobel Prize for his work on which basic forces?,Electromagnetic and Molecular,Electromagnetic and Electromotive,Weak and Electromagnetic,None of these,C
2498,"The Aurora Borealis, a light display in the Northern Hemisphere, is caused by solar radiation interacting with the:",Ionosphere,Troposphere,Mesosphere,Stratosphere,A
2499,Phosphorus is an essential component of which of the following biological molecules?,Amino acids,Nucleic acids,Carbohydrates,None of them,B
2500,A Venturi tube is used for:,Measuring the intensity of earthquakes,Measuring specific gravity,Measuring density,Measuring the flow of a fluid,D
2501,"During the rainy season, wooden doors are difficult to open or close because of:",Imbibition,Osmosis,Diffusion,Plasmolysis,A
2502,Which instrument measures the speed of a ship through water?,Periscope,Pitometer log,Sextant,Manometer,B
2503,Which vitamin is produced in the skin upon exposure to sunlight?,Vitamin D,Vitamin C,Vitamin B,Vitamin A,A
2504,Which of the following atmospheric layers helps in radio communication?,Ionosphere,Mesosphere,Stratosphere,Troposphere,A
2505,The largest planet of the solar system is:,Jupiter,Mars,Saturn,Earth,A
2506,"When sugar is added to water, its boiling point:",Remains unchanged,Decreases,Increases,None of these,C
2507,One imperial gallon is equal to ____ liters.,4.55,4.45,4.65,4.35,A
2508,A hygrometer is used for measuring the ____.,Specific gravity of liquids,Humidity of air,Density of milk,None of these,B
2509,Name the famous book by Ibn Sina in which he discussed human physiology and medicine:,Al-Qanun',Al-Masudi',New Renaissance',Tadhkira',A
2510,Which of the following pairs is not correct?,Barometer - Torricelli,Telescope - Galileo,Aeroplane - Barthelemy,Helicopter - Breguet,C
2511,Which of the following is an example of an unsaturated fatty acid?,Lauric acid,Linoleic acid,Palmitic acid,Myristic acid,B
2512,What is the peritoneum?,A membrane,An organ,A muscle,A bone,A
2513,"Earth is closest to the Sun every year in early ____, and farthest away in early ____.",June - December,January - July,December - June,July - January,B
2514,The highest number of deaths is caused by:,AIDS,Heart Disease,Cancer,None of these,B
2515,Detergents are better than soaps because:,They wash clothes better,They absorb the hardness of water,They are less affected by hard water,They are less soapy,C
2516,Ice can be changed to water by ______.,adding more water molecules,changing the motion of the water molecules,rearranging the atoms in water molecules,destroying the atoms in water molecules,B
2517,A Ria shoreline is associated with a:,Fault,Glacier,River,None of these,C
2518,Which of the following was discovered by Alexander Fleming:,Penicillin,X-Ray,Insulin,Telephone,A
2519,"The sharp, bitter taste of unripe fruits is due to a high concentration of:",Phenolic compounds,Volatile compounds,Organic acids,Starch,C
2520,"To make an uncharged object have a negative charge, we must:",Remove some protons,Add some atoms,Add some electrons,None of these,C
2521,A series dissipative regulator is an example of a:,Linear regulator,Switching regulator,Shunt regulator,DC-to-DC converter,A
2522,The electric fan was invented by:,Schuyler Wheeler,Alfred Nobel,Arthur Schimits,None of these,A
2523,The Earth's ____ is divided into 15 major plates of various sizes.,Stratosphere,Lithosphere,Mesosphere,None of these,B
2524,Short-sightedness (myopia) can be corrected with which of the following lenses?,Concave lens,Convex lens,Biconvex lens,None of these,A
2525,"When a ray of sunlight enters a dark room, its straight path becomes visible. This is because light is:",Reflected,Scattered by dust particles,Invisible,Made of opaque particles,B
2526,Which animal from the following is not a member of the cat family?,Lion,Leopard,Cheetah,Wolf,D
2527,Heavy rainfall affects soil by:,Increasing its acidity,Increasing its alkalinity,Reducing its fertility,None of these,C
2528,"In eye donation, which part of the donor's eye is utilized?",Cornea,Retina,Lens,Iris,A
2529,"In winter, an iron pipe feels colder than a wooden window. This is because wood is a:",Good conductor,Poor conductor (insulator),Semiconductor,Liquid while iron is a solid,B
2530,"Acquired Immunodeficiency Syndrome (AIDS) is a chronic, potentially life-threatening condition caused by which pathogen?",Virus,Protozoa,Bacteria,Fungus,A
2531,______ is the largest emitter of carbon dioxide gas in the world:,India,China,USA,Russia,B
2532,The primary evolutionary function of feathers in birds was to:,Make the body surface waterproof,Impart coloration for species and sex recognition,Provide insulation for preserving body heat,Provide a striking surface to the wings for flying,C
2533,Alpha particles are compact clusters of:,An electron and a proton,Two protons and two neutrons,Three protons and three neutrons,None of them,B
2534,The time required for a computer to locate and transfer data is called:,Analog time,Basic time,Starting time,Access time,D
2535,The most soluble in water is:,Sugar,Common salt,Sulfur,Camphor,A
2536,"Of these options, the hottest flame is produced by the:",Oxy-hydrogen torch,Oxy-acetylene torch,Miner's safety lamp,Atomic hydrogen torch,D
2537,What is the freezing point of water on the Fahrenheit scale?,0 °F,212 °F,32 °F,''-32 °F,C
2538,The red color of a tomato is due to:,Lycopene,Xanthophylls,Anthocyanin,None of these,A
2539,The gravitational pull at the lunar surface is ______ of Earth's.,1 by 3,1 by 5,1 by 6,1 by 8,C
2540,Lack of ______ causes diabetes.,Sugar,Insulin,Calcium,Vitamins,B
2541,An EEG records the activity of the:,Brain,Muscles,Lungs,Heart,A
2542,Gigantism is the result of ______.,Hypothyroidism,A recessive gene,Hyperpituitarism,None of these,C
2543,"When a person enters a dark room from bright light, they are not able to see clearly for",little while because the: Retina becomes insensitive momentarily,Iris is unable to dilate the pupil immediately,Lens and retina take time to adjust,Eye is unable to adjust itself immediately,B
2544,"1,000 nanometers are equal to:",2 micrometers,1 micrometer,3 micrometers,4 micrometers,B
2545,Tectonic activity involving plate movement can lead to what geological event?,Volcanic eruptions,Earthquakes,Tsunamis,Floods,A
2546,The bonds present in solid N2O5 are:,Only ionic,Covalent and coordinate,Only covalent,Covalent and ionic,D
2547,Deficiency of vitamin C in the human body causes a disease called:,Beri Beri,Night blindness,Rickets,Scurvy,D
2548,Who invented logarithm tables?,John Harrison,John Napier,John Douglas,None of the above,B
2549,A person with an AB blood group is sometimes called a universal recipient because of the ______.,lack of antigens in his blood,lack of antibodies in his blood,lack of both antigens and antibodies in his blood,presence of antibodies in his blood,B
2550,How many chambers are in the human heart?,4,3,2,1,A
2551,The deficiency of iodine causes:,Dental Caries,Scurvy,Goiter,Rickets,C
2552,The seasons change because of the:,Planet Mars attracting the Sun,Earth's revolution around the Sun and its axial tilt,Earth revolving on its axis,Moon revolving around the Earth,B
2553,People living at high altitudes usually have a ______.,smaller number of red blood cells,larger number of red blood cells,smaller number of white blood cells,larger number of white blood cells,B
2554,Which one is a natural satellite?,Mercury,Venus,Moon,Sun,C
2555,What is dry ice?,Solid carbon dioxide,Solid hydrogen,Solid nitrogen,Solid oxygen,A
2556,______ are negatively (-) charged particles of an atom.,Protons,Neutrons,Electrons,None of these,C
2557,The sum of the kinetic energy and potential energy of an ideal oscillating body is:,Constant at all points,Maximum in the beginning,Maximum at the midway point of the path,Minimum in the beginning,A
2558,Alpha particles are compact clusters of ____.,Two protons and two neutrons,Three protons and three neutrons,An electron and a proton,None of these,A
2559,Heat received by Earth from the Sun is known as:,Insulation,Solar radiation,Solar heat,Thermal radiation,B
2560,How many moons does Uranus have?,27,45,12,55,A
2561,A man weighing 96 kg consists of approximately ____ litres of water.,50 litres,66.5 litres,82 litres,42 litres,B
2562,The longest bone in the human body is the:,Humerus,Femur,Tibia,Ulna,B
2563,______ is an example of mechanical digestion.,Glycolysis,Hydrolysis,Mastication,Defecation,C
2564,One meter is equal to ______ feet.,3.381 ft,3.181 ft,3.281 ft,3.081 ft,C
2565,Name the instrument with which a pulse beat makes a sound.,Sphygmophone,Scotograph,Spirograph,Sonometer,A
2566,Bt seed is associated with ______.,oilseed,cotton,wheat,rice,B
2567,The term 'blue shift' is used to indicate the:,Doppler effect in which an object appears bluer,Turning of a star from white to blue,Future Sun becoming blue,Black hole being blue at its start,A
2568,Television signals are converted into light signals for transmission through:,Optical fiber,Transistor,Decoder,Photodiode,D
2569,LASER is an acronym for:,Light Amplification by Stimulated Emission of Radiation,Light Amplification by Standard Emission of Radiation,Both A and B,None of these,A
2570,LASER is an acronym for:,Light Amplification by Stimulated Emission of Radiation,Light Amplification by Standard Emission of Radiation,Both A and B,None of these,A
2571,Which of the following is the correct sequence of the given substances in decreasing order of their densities?,Steel > Mercury > Gold,Gold > Mercury > Steel,Steel > Gold > Mercury,Gold > Steel > Mercury,B
2572,Carbonated drinks are examples of:,Gas in gas,Gas in water,Gas in solid,Solid in liquid,B
2573,Periodontics deals with:,Ligament restoration,The structures supporting the teeth,Stomach disorders,Heart attacks,B
2574,Match the following: A. Father of Botany 1. Carolus Linnaeus B. Father of Zoology 2. Theophrastus C. Father of Taxonomy 3. Gregor Mendel D. Father of Genetics 4. Aristotle,1 3 4 2,2 4 1 3,3 2 1 4,4 3 2 1,B
2575,The theory of evolution was given by whom among these:,Isaac Newton,Charles Darwin,Dimitri Mendeleev,Gregor Mendel,B
2576,What is the main constituent of Sui gas?,Ethylene,Propane,Nitrogen,Methane,D
2577,"In an atom, the order of filling up of the orbitals is governed by the:",Aufbau principle,Heisenberg's uncertainty principle,Hund's rule,Pauli's exclusion principle,A
2578,"When ants bite, they inject:",Glacial acetic acid,Methanol,Formic acid,Stearic acid,C
2579,A very important practical application of properties of matter is hoeing or 'godi' practiced by farmers. This property of matter is called:,Elasticity,Stress,Capillarity,Strain,C
2580,Which one of the following is used as a disinfectant in water treatment?,Alum,Charcoal,Kieselguhr,Potassium permanganate,D
2581,The study of the structures and formation of rocks and minerals on other planets is called:,Cosmology,Virology,Histology,Astrogeology,D
2582,MTCR stands for:,Missile Technology Control Regime,Missile Triple Category Rationalization,Multiple Technology Control Regime,Missile Technology Control Regulation,A
2583,The chemical product of using hydrogen as an energy source is:,Ingestion,Combustion,Water molecules,Incineration,C
2584,Silicon atoms combine into an orderly pattern called a ______.,covalent bond,crystal,semiconductor,valence orbit,B
2585,The average human body contains how many pints of blood?,5 to 7 pints,9 to 12 pints,7 to 8 pints,None of the above,B
2586,All the following contribute to pollution except:,Thermal power plants,Automobiles,Nuclear power plants,Hydroelectric power projects,D
2587,Sound travels ____ in solid materials than in liquid.,Faster,At a constant speed,Slower,None of the above,A
2588,The vitamin essential for blood clotting is:,Vitamin A,Vitamin B,Vitamin C,Vitamin K,D
2589,"____ are often called the ""powerhouses"" of the cell.",Ribosomes,Mitochondria,Golgi bodies,None of these,B
2590,Vitamin C is essential for the:,Growth and repair of tissues,Muscles,Brain,Appetite,A
2591,Who invented the steam engine?,James Watt,Einstein,Stephenson,None of these,A
2592,One light-year is equal to the:,Distance traveled by light in one solar year,Mean distance between the Sun and the Earth,Mean distance between the Moon and the Earth,Mean distance between the Sun and any planet,A
2593,A bronze medal is made up of which metals?,"Copper, Zinc","Copper, Nickel","Copper, Tin","Copper, Silver",C
2594,A lack of _______ causes diabetes mellitus.,Calcium,Sugar,Vitamins,Insulin,D
2595,Galileo was persecuted for his belief that the:,Earth revolves around the Sun,Center of the universe is the Earth,All heavenly bodies revolve around the Earth,None of these,A
2596,What primarily causes the monsoon season?,Seasonal wind reversal,Daily temperature change,Air pressure drop,Sunlight intensity,A
2597,Very extensive and unusually thick deposits of loess are found in:,Northwestern Pakistan,Eastern Saudi Arabia,Northern China,None of these,C
2598,Stalagmites are deposits of:,Calcium oxide,Calcium sulfate,Calcium hydroxide,Calcium carbonate,D
2599,"When heavy and unstable elements split into relatively smaller elements with the release of energy, the process is called:",Fission,Fusion,Diffusion,Infusion,A
2600,Which of the following diseases is water-borne?,Tuberculosis,Typhoid,Scurvy,Hepatitis B,B
2601,What part of the cell makes proteins?,Ribosomes,Mitochondria,Lysosomes,Vacuole,A
2602,"As we climb up a mountain, the atmospheric pressure will:",Decrease,Increase,Remain the same,Depend upon the weather,A
2603,The speed of light is approximately:,"320,000 km/s","300,000 km/s","280,000 km/s",None of these,B
2604,An iron sheet is coated with which metal in the process of galvanization?,Aluminum,Zinc,Tin,Galena,B
2605,Nuclear sizes are expressed in a unit named ______.,newton,fermi,force,tesla,B
2606,Animal flesh is a good source of high-quality proteins because animal proteins are:,Directly taken up by muscle tissues and add to their strength,Animal proteins have all amino acids,Animal proteins carry the right proportion of amino acids needed by humans,Animal proteins are digested easily,C
2607,"A clouding that develops in the lens of the eye, obstructing the passage of light, is known as a ______.",diphtheria,cataract,hemophilia,glaucoma,B
2608,Iodine was discovered by:,S. Jennant,C. Monasder,H. Davy,B. Courtois,D
2609,Which one of the following is not an in-situ method of conservation of flora?,Biosphere Reserve,Botanical Garden,National Park,Wildlife Sanctuary,B
2610,Treatment through vaccination was intended by:,Louis Pasteur,Edward Jenner,Jones Salk,none of these,B
2611,"When we move from left to right in the second period, the atomic volume of the element:",Increases,Increases with a constant state,Decreases,None of these,C
2612,Which one of the following is a water-soluble vitamin?,Niacin,Thiamine,Riboflavin,All of these,D
2613,All stars are of the same color.,Right,Wrong,Ambiguous,No idea,B
2614,Iodized salt contains the iodine salts of which metal?,Potassium,Sodium,Chlorine,Iodine,A
2615,The sensitive layer of the eye is the:,Choroid,Sclera,Retina,Cornea,C
2616,The common refrigerant used in a domestic refrigerator is:,Spirit,Freon/Ammonia,Methane,Neon,B
2617,A dioptre is a unit of measurement for a(n):,Lens's optical power,Focal length,Current,Force,A
2618,Particle clouds from where stars are formed are known as:,Event horizons,Singularities,Star clouds,Stellar nurseries,D
2619,A Wheatstone bridge is the name of an:,Electrical circuit,Powerhouse,Metal field,None of these,A
2620,Who was the astronomer that invented a diving bell?,William Herschel,Tycho Brahe,Edmond Halley,Edwin Hubble,C
2621,Which vitamin is produced in the skin upon exposure to sunlight?,Vitamin D,Vitamin C,Vitamin B,Vitamin A,A
2622,Which of the following has the largest wavelength?,Ultraviolet radiation,X-rays,Visible light,Infrared light,D
2623,Which of the following is caused by bacteria?,Malaria,Tetanus,Cancer,Rabies,B
2624,The study of organisms and their environment is known as:,Ecology,Ichthyology,Acoustics,None of the above,A
2625,What caused Louis Braille's blindness?,An accidental injury by a sharp object,He was born blind,Smallpox,Scarlet fever,A
2626,"______ is the clear, yellowish fluid portion of blood that remains after coagulation.",Serum,Plasma,Lymph,None of these,A
2627,Organisms living together in the same environment make up a:,Community,Ecosystem,Habitat,None of these,A
2628,At what temperature water has maximum density?,0°C,4°K,4°F,4°C,D
2629,The uracil base is found in:,RNA,DNA,Both A and B,None of these,A
2630,The most important stimulant in tea leaves is:,Brucine,Caffeine,Phenylalanine,Theine,B
2631,The largest part of the human brain is:,Cerebellum,Mid-Brain,Cerebrum,Medulla Oblongata,C
2632,What is phonetics?,The study of meaning and syntax,The study of speech sounds,The study of insects,The study of languages,B
2633,A vegetable containing sulfur is ______.,cabbage,cauliflower,brinjal,None of the above,A
2634,How many degrees of latitude are there on Earth?,180,270,360,90,A
2635,Salinization is the:,Accumulation of salts in animals,Accumulation of salts in the body,Accumulation of salts in water,Accumulation of salts in soil,D
2636,Forests cover only ______ of the total area of Pakistan.,3.8 percent,4.8 percent,8.1 percent,6.8 percent,B
2637,The scientist who explained blood circulation for the first time was,Antonie van Leeuwenhoek,William Harvey,Gregor Mendel,Ronald Ross,B
2638,"In winter, an iron pipe feels colder than a wooden window. This is because wood is a:",Good conductor,Poor conductor (insulator),Semiconductor,Not a solid while iron is a solid,B
2639,"Trypsin, an enzyme that digests protein, is produced by the ______.",small intestine,stomach,pancreas,liver,C
2640,The chemical name of quartz is:,Stannous Oxide,Aluminium Oxide,Silicon dioxide,None of these,C
2641,The efficiency of a machine is ______.,always greater than 100 percent,always less than 100 percent,always 100 percent,None of these,B
2642,SONAR is used to measure:,Ocean depth,Ocean length,Ocean width,All of the above,A
2643,Give a typical example of a water-borne disease:,Malaria,Cholera,Typhoid,Influenza,C
2644,Gales occur when wind speeds reach ______.,75 km/h,100 km/h,55 km/h,35 km/h,A
2645,Deficiency of Iodine causes _______?,Goitre,Myopia,Joint pain,None of these,A
2646,The rarest gas in the air is:,Neon,Carbon dioxide,Helium,Xenon,D
2647,"Fruits without seeds, like bananas, are called:",Seedless fruits,Parthenogenesis fruits,Parthenocarpic fruits,Placental fruits,C
2648,Parkinson's is a disease of the:,Brain,Bones,Eyes,Lungs,A
2649,Dr. Abdus Salam of Pakistan was one of the contributors to the unification of the:,Electromagnetic force and gravitational force,Electromagnetic force and weak nuclear force,Gravitational force and weak nuclear force,Weak nuclear force and strong nuclear force,B
2650,The inner core of an optical fiber is ____ in composition:,Glass or plastic,Copper,Bimetallic,Liquid,A
2651,German silver is an alloy of:,"Copper, Nickel, and Zinc",Copper and Zinc,Copper and Nickel,Copper and Tin,A
2652,One torr is equivalent to how many millimeters of mercury (mmHg)?,100 mm,1 mm,0.1 mm,10 mm,B
2653,Into how many main regions is the brain divided?,2 regions,3 regions,94 regions,5 regions,B
2654,One of the countries through which the equator passes is:,Pakistan,Kenya,Malaysia,Malta,B
2655,How many Calories are there in 100 g of natural honey?,304,209,107,409,A
2656,A force applied to a body through a string is called:,Tension,Torque,Momentum,Weight,A
2657,Which US state is at the greatest risk for a tsunami?,California,Oregon,Alaska,Hawaii,D
2658,To which chamber of the heart is the aorta connected?,Right ventricle,Left ventricle,Left auricle,Right auricle,B
2659,A nuclear reactor harnesses nuclear energy by:,Nuclear fusion,Spontaneous fission,Uncontrolled chain reaction,Controlled chain reaction,C
2660,How many bones are there in an adult human body?,206,204,300,320,A
2661,A branch of medicine that deals with the causes and mechanisms of diseases is called:,Physiology,Oncology,Pharmacology,Pathology,D
2662,What is measured in meters per second (m s⁻¹)?,Acceleration,Speed,Airplane's speed,Velocity,D
2663,Which waves are used in sonography?,Transverse waves,Ultrasonic waves,Electromagnetic waves,Fundamental waves,B
2664,The liver is a part of the gastrointestinal tract.,Right,Wrong,Ambiguous,No idea,B
2665,What is the strongest muscle in the human body based on its weight?,Legs,Masseter,Neck,Hands,B
2666,Which of the following best explains why a solar eclipse is not always a total eclipse?,The area of the Sun covered by the Moon,The direction of rotation of the Earth around the Sun,The orbit of the Moon around the Earth,Both A & C,D
2667,The function of iron in our body is:,To provide strength,Oxygen transport,To help in hydrolysis,To break down fats,B
2668,Which of the following vitamins is produced in the body with the help of sunlight?,D,E,K,C,A
2669,Which of the following produces seeds but not fruits?,Gymnosperms,Mint,Maize,None of these,A
2670,Humans have ____ pairs of chromosomes.,22,23,24,None of these,B
2671,"____ are often called the ""powerhouses"" of the cell.",Ribosomes,Mitochondria,Golgi bodies,None of these,B
