Question_Number,Question,Option_A,Option_B,Option_C,Option_D,Correct_Answer
2048,Which is the longest canal of Pakistan?,Nara Canal,BRB Canal,Sadiqia Canal,Sulemanki Canal,A
2049,Kirkuk city is located in _________.,Germany,UK,USA,Iraq,D
2050,"In the manufacture of vanaspati ghee, the gas used is",Oxygen,Hydrogen,Nitrogen,Helium,B
2051,The capital of Bhutan is:,Thimphu,Yerevan,Buenos Aires,Baku,A
2052,"Which city of Pakistan is called the ""City of Colleges""?",Karachi,Lahore,Islamabad,Peshawar,B
2053,The Quaid-e-Azam Trophy is a tournament for which sport?,Hockey,Cricket,Football,Squash,B
2054,"How many floors of Q1 Tower, Australia?",78,56,60,63,A
2055,"'""Martina Hingis"" is a famous tennis player from:",Ireland,Scotland,Switzerland,England,C
2056,Bill Gates' planned futuristic city will be built in,Los Angeles,Southwestern Arizona,New York,Washington D.C.,B
2057,Recep Tayyip Erdoğan has served as President for how many terms as of early 2024?,One,Two,Three,None of these,C
2058,The currency of Morocco is the,Dinar,Dirham,Birr,Franc,B
2059,The Capital Asset Pricing model calculate expected investment_________,None of the above,Risk,Risk and Return,Return,C
2060,What is the significance of a small country Ecuador___________?,Biggest producer of watermelon,Famous for canal system,Lies on equator,Beautiful state of South America,C
2061,Where is the Staubbachfall waterfall located?,Salzburg,Odda,Opo,Lauterbrunnental,D
2062,Antenna' is used in:,Football,Basketball,Handball,Volleyball,D
2063,"Which country is called ""Land of Proteas""______________?",Zimbabwe,Australia,New Zealand,South Africa,D
2064,"Name the author of ""Bagh-o-Bahar"".",Allama Iqbal,Mir Amman Dehlvi,Deputy Nazir Ahmad,Khalifa Abdul Hakim,B
2065,"After Christianity and Islam, the third biggest religion is:",Judaism,Shintoism,Buddhism,Hinduism,D
2066,Net profit ratio is a:,Long term solvency ratio,Short term solvency ratio,Turnover ratio,Profitability ratio,D
2067,"Which organ of the Constitution is known as the ""Fifth wheel of the Coach""?",Planning Commission,Finance Commission,Public Service Commission,None of these,C
2068,Dickenson is the seaport of ________.,Malaysia,China,Thailand,Vietnam,A
2069,The computer was invented by __________.,James Watson,Steve Jobs,Bill Gates,Charles Babbage,D
2070,The forerunner of the United Nations was __________.,Allied Forces,NATO,Atlantic Charter,League of Nations,D
2071,Bashar Al Assad is the President of which Country:,Burma,Palestine,Spain,Syria,D
2072,Name the longest rail tunnel in the world.,Gotthard (Switzerland),Seikan (Japan),Channel (UK),Shimizu (Japan),B
2073,Who took over as the Prime Minister of the United Kingdom following David Cameron's decision to step down after the Brexit vote?,David Miliband,Theresa May,Andrea Leadsom,Boris Johnson,B
2074,"Abdul Karim, known as Little Karim, was a:",Scientist,Astronomer,Mountaineer,None of these,C
2075,Joint venture account is:,Nominal account,Personal account,Real account,Dummy account,A
2076,The 6th Heart of Asia conference was held in India in 2016 in:,Amritsar,Patiala,Chandigarh,Bhatinda,A
2077,Which among the following is a Noble Gas?,Helium,Argon,Both A & B,Hydrogen,C
2078,Which one of the following countries was the last one to become a member of the South Asian Association for Regional Cooperation (SAARC)?,Sri Lanka,Nepal,Afghanistan,None of these,C
2079,Baffin Bay is located in __________.,Greenland,Northern Canada,Southern Panama,Eastern China,A
2080,When was the first petrol-powered car developed?,in 1888-1889,in 1885-1886,in 1887-1888,in 1889-1890,B
2081,"If the third moment about the mean is equal to zero, then the distribution is:",Negatively skewed,Positively skewed,Symmetrical,None of these,C
2082,"""Alexandria"" is a city of:",Greece,Iraq,Syria,Egypt,D
2083,Who has scored the most goals ever in football history ________?,Zidane,Maradona,Pele,Cristiano Ronaldo,D
2084,Renaissance of sciences (ihya Ulum al-Din) was written by __________.,Al farabi,Karl Marx,Al Ghazali,Thomas hobbes,C
2085,Which city is an important educational center?,Lop Nor,Kirkuk,Jeddah,Edinburgh,D
2086,FATF has how many regional organizations?,2,3,4,5,A
2087,RO stands for ____________.,Registered Ordered,Registered Officer,Returning Officer,Research Office,C
2088,Which of the following is the first step in starting the research process?,Survey of related literature,Identification of the problem,Searching sources of information to locate the problem,None of these,B
2089,In which river is the Cascade de Fachoda waterfall located?,Fautaua,Mandovi,Arthur River,Gudvanger River,A
2090,Point out the capital of Ecuador.,Masco,Mexico,Jakarta,Quito,D
2091,"Famous novel ""Train to Pakistan"" written by _________.",Jaswant Singh,I K Adwani,Khushwant Singh,None of these,C
2092,"Which country is called the ""Rainbow Nation""?",Indonesia,South Africa,Mexico,Canada,B
2093,Abul Qasim Al-Zahrawi was a great Muslim ___________.,Philosopher,Poet,Warrior,Surgeon,D
2094,Phoney War is associated with invasion by ________.,Japan of Norway and Poland,France of Holland and Switzerland,Germany of Norway and Denmark,Britain of Holland and Japan,C
2095,The newly established Kashmir region is divided into how many administrative zones:,2,3,4,5,B
2096,"Before 2011, which was the largest country in Africa by area?",Nigeria,Sudan,Libya,South Africa,B
2097,In which year decisive battle between Muhammad Bin Qasim and Raja Dahir was fought?,712 A.D.,711 A.D.,715 A.D.,718 A.D.,A
2098,ECP stands for,Economic Commission of Pakistan,Election Commission of Pakistan,Engineering Committee of Pakistan,Economic Council of Pakistan,B
2099,Which country is against the US embargo attempt on Iran?,China,Russia,France,None of these,A
2100,"In the 2018 Commonwealth Games, athletes from ________ countries participated.",75,72,70,71,D
2101,Headquarter of Gandhara civilization is in.,Taxila,Larkana,Quetta,Kathmandu,A
2102,Siam is the old name of:,Thailand,Singapore,Vietnam,Laos,A
2103,Lake Ontario is situated between,USA and Canada,USA and Mexico,Italy and France,Spain and Portugal,B
2104,Which city is the seaport on Gota connected to the Baltic Sea by a canal?,Goteborg,Jeddah,Istanbul,Genoa,A
2105,Bal-i-Jabrail was written by ___________.,Allama Iqbal,Faiz Ahmad Faiz,Asad Ullah Ghalib,Naseem Hijazi,A
2106,A golf course consists of how many holes?,18,16,14,12,A
2107,Which of the following is the Parliament of japan?,Diet,Yuan,Folketing,Knesset,A
2108,"The statesman, politician, scholar, inventor, and one of early presidents of USA invented the swivel chair, the spherical sundial, the moldboard plow, and the cipher wheel was___________?",Thomas Jefferson,Alexander Hamilton,John Adams,George Washington,A
2109,The Ottomans were founded in:,1265,1297,1299,1305,C
2110,Which of the following International Organizations has no formal structure?,G-8,G-20,G-77,D-8,A
2111,The Namib is a desert which is situated in ________.,Australia,China,Namibia,Iran,C
2112,In which country is Baltimore Port situated?,Halifax,Lisbon,Dublin,United States,D
2113,Ural Airlines belongs to which country?,USA,Tajikistan,Turkey,Russia,D
2114,The ODI Cricket World Cup is held once every _____________.,five years,three years,two years,four years,D
2115,The areas around the North and South poles within the Polar circles is called _____________.,The Frigid Zone,The Torrid Zone,The Hardiness Zone,The Temperature Zone,A
2116,Which institution fulfills society's basic needs?,Emergency Unit,Social Institutions,Protective care center,None of these,B
2117,"The Colosseum, an amphitheater, was built in:",Athens,Naples,Rome,Milan,C
2118,"During an earthquake, the major destruction is caused by the energy released due to _________.",Sound waves,Light waves,Seismic waves,A combination of sound waves and seismic waves,C
2119,Which sides fought the Battle of Himera (480 BC)?,Syracuse/Akragas vs. Carthaginians,Athens vs. Persians,Rome vs. Carthage,Sparta vs. Macedon,A
2120,What is the range of Gurla Mandhata mountain?,Kunlun,Himalayas,Hindu Kush,Karakoram,B
2121,Mount Everest is in which range of mountains?,Karakoram,Himalayas,Andes,Hindu Kush,B
2122,International Day of Peace is celebrated on:,on 20 September,on 21 September,on 27 September,None of these,B
2123,________ is a better synonym for an average.,Geometric mean,Harmonic mean,Arithmetic mean,Weighted average mean,C
2124,Who became president of the USA after J. F. Kennedy?,Lyndon Baines Johnson,F.D Roosevelt,William McKinley,None of these,A
2125,Which country is following one party system?,China,Mongolia,Spain,Chile,A
2126,The permanent Secretariat of OIC is located in _________.,Madina,Makkah,Jeddah,Riyadh,C
2127,UPI is the news agency of ___________.,UK,Canada,USA,China,C
2128,A is the father of B. But B is not the son of A. Then what is B to A?,Grandfather,Son-in-law,Granddaughter,Daughter,D
2129,The Economic Cooperation Organization was established in:,1981,1985,1989,1993,B
2130,The largest circulated magazine in the world is,Time,Reader's Digest,Newsweek,Herald,B
2131,The college employees other than faculty assisting the activities of the institution are called:,Staff,Upper class,Lower class,None of these,A
2132,"Which country Set world record by planting 541,176 saplings in a single day which has been duly recorded in the Guinness Book of world record in 2009.",China,Canada,Pakistan,United States of America,C
2133,How many Grand Slams till so far has been won by Roger Federer?,17,27,20,37,C
2134,Queen Elizabeth II died on which date:,"on Apr 8, 22","on Jul 8, 22","on Sep 8, 22","on Oct 8, 22",C
2135,The International Narcotics Control Board (INCB) was established in which year.,In 1950,In 1945,In 1968,In 1975,C
2136,Nelson Mandela belongs to which country:,Brazil,Magnolia,South America,South Africa,D
2137,Name the Parliament of Australia.,National Congress,Parliament,Federal Parliament,National Assembly,C
2138,"The Treaty on the Non-Proliferation of Nuclear Weapons (NPT), opened for signature in 1968, and its purpose is:",To promote nuclear disarmament,To prevent the spread of nuclear weapons,To ban test all nuclear weapons,To limit the use of nuclear energy,B
2139,On which river is Washington DC situated ?,Mississippi River,Lena River,Potomac River,Roe River,C
2140,Which country originated basketball?,Canada,USA,Brazil,England,B
2141,"""A Tale of Two Cities"" is a famous novel. It was written by _______?",Charles Darwin,Charles Dickens,George Eliot,None of these,B
2142,AFP is the news agency of,Syria,France,Yemen,Germany,B
2143,Christianity is nearly how many years old?,1500 years,2000 years,2500 years,Over 2500 years,B
2144,The border between USA and Canada is officially known as ________.,International boundary,38 Parallel line,37 Parallel line,Hindenburg line,A
2145,The prime function of accounting is to:,Record Economic Data,Provide the informational basis for action,Attain non-economic goals and objectives,Handle the financial transactions,B
2146,What are cyclones in Australia known as?,Hurricanes,Typhoons,Willy-willies,Tornadoes,C
2147,Who is considered the first ruler of the Soomra dynasty (c. 1024-1351)?,Dodo,Al-Khafif,Hameer,Chanesar,B
2148,"Which Mughal Emperor had built the ""Bibi ka Maqbara""?",Jahangir,Babar,Akbar,Aurangzeb,D
2149,"What is the height of ""The Index""?",307 m (1007 ft),319 m (1046 ft),328 m (1076 ft),310 m (1018 ft),C
2150,The name of UNO was coined by____________.,Frank Roosevelt,George washington,John kennedy,Wickshell,A
2151,Ogaden desert is present in__________.,Europe,Asia,Africa,America,C
2152,"A country that is landlocked and surrounded only by landlocked countries is called ""double landlocked."" Which of the following countries is ""double landlocked""?",Afghanistan,Kazakhstan,Tajikistan,Uzbekistan,D
2153,Sky News is a news TV channel of:,Canada,USA,UAE,UK,D
2154,"If there are no mulberry trees, there would be no?",timber,gum,rubber,silk,D
2155,Arms and the Man is a comedy play written by:,Shakespeare,G.B. Shaw,Oscar Wilde,H.G. Wells,B
2156,Rio de Janeiro is a seaport of _________.,UAE,USA,Brazil,UK,C
2157,The Heart of Asia Conference between 8-10 December 2015 was held in:,Lahore,Islamabad,Delhi,Karachi,B
2158,"Boko Haram, a terrorist group, belongs to which country?",Ethiopia,Somalia,Nigeria,Mali,C
2159,The Colorado River belongs to________.,Canada,Russia,India,U.S. Southwest,D
2160,Crude Oil is heated in the furnace up to _________.,300°C,350°C,400°C,450°C,C
2161,The highest peak of Africa is __________.,Mt. Kilimanjaro,Mt. Everest,Mt. Elbrus,Mt. Blanc,A
2162,How many states does Malaysia have?,12,13,14,17,B
2163,What is the approximate area of the Karakoram Range?,"30,000 mi²","115,000 mi²","135,000 mi²","156,000 mi²",B
2164,Which of the following is a unitary state?,Pakistan,China,India,Both B and C,B
2165,International Nurses Day is celebrated on which of the following dates every year all over the world?,11th May,12th May,14th May,15th May,B
2166,"Harriet Tubman, who worked against slavery, was from where?",UK,USA,Australia,Canada,B
2167,What is the surface area of Lake Taymyr?,"7,000 mi² (18,130 km²)","1,760 mi² (4,560 km²)","3,030 mi² (7,850 km²)","3,232 mi² (8,372 km²)",B
2168,The winter monsoon comes from which side?,Northwest,Southeast,Northeast,None of these,C
2169,Who has taken the highest number of wickets in ODI cricket for Pakistan?,Imran Khan,Shahid Afridi,Waqar Younis,Wasim Akram,D
2170,Depreciation expense is:,a cash inflow,a cash outflow,Added to the accumulated depreciation,Ignored when proper cash flow statements,C
2171,Hegel was a ________ philosopher?,German,English,Korean,Greece,A
2172,Burj Al-Khalifa is a building that is situated in __________.,Dubai,Taipei,Hong Kong,New York City,A
2173,A religious and political war that started in 1618 in Germany between Lutherans and Catholics and developed into an international conflict is known as the:,War of the Roses,Thirty Years' War,Seven Years' War,Boer War,B
2174,Which chapter is included in the Bible?,Gospel of Barnabas,Talmud,Sahifa,All of these,A
2175,"Which king was first addressed as ""Your Majesty""?",Akbar,Louis,Victoria,Henry VIII,D
2176,Kronborg Castle is in:,Austria,Morocco,Denmark,None of these,C
2177,Who was the author of the 95 Theses?,Martin Luther King,Martin Luther,Mussolini,None of these,A
2178,Which of the following companies is not owned by Elon Musk?,Starlink,SpaceX,Tesla,WWE,D
2179,The Way of the World is written by ___________.,Ron Suskind,Ayesha Jalal,H.V. Hudson,William Congreve,D
2180,The Mackenzie River empties into the,Aral Sea,Beaufort Sea,Ganges River,Caspian Sea,B
2181,The largest helicopter in the world is __________.,Hughes YOH-6A,Robinson R44,CH-47 Chinook,Mil Mi-26,D
2182,The 18th SCO summit was held in 2018 in which country?,Manila,China,Singapore,Indonesia,B
2183,Name the person who discovered Greenland in 982 A.D.,John Cabot,Eric the Red,Koro Gligora,Oumar Konare,B
2184,Which part is exporting part of coking coal?,New Castle,Tehran,Lagos,Le Havre,A
2185,Umdatul Qari is written by __________.,Imam Al Ayni,Imam Badayuni,Zakariya Al Razi,None,A
2186,The Battle of Badr was fought in,624 A.D.,625 A.D.,622 A.D.,623 A.D.,A
2187,"The book ""Obama's War"" is written by __________.",Bob Woodward,John J.Mearsheimer,Henry Kissinger,None of these,A
2188,How many players are there on a football team?,12 Players,10 Players,13 Players,11 Players,D
2189,Conversion Cost is calculated as under:,Labour Plus Materials,Labour plus overheads,Labour minus overhead,None of these,B
2190,"According to section ___ CrPC, a police officer may arrest without warrant:",54,59,53,None of these,A
2191,Scientific study of brain is known as ___________.,Encephalology,Geology,Philosophy,None of these,A
2192,SAARC was established in:,1981,1985,1987,1999,B
2193,"As of 2025, who is the CEO of Microsoft?",Bill Gates,Satya Nadella,Bill Clinton,Babbage,B
2194,The Dover Strait connects the English Channel with the,Arabian Sea,North Sea,Red Sea,Black Sea,B
2195,Which port exports coal?,Lagos,Darwin,Cardiff,Perth,C
2196,Wall Street is situated in:,Geneva,New York,London,None of these,B
2197,Trading loss occurs when:,Revenues exceed the matching relevant costs,Revenue and matching costs are equal to each other,When relevant matching cost exceeds revenues,None of these,C
2198,Moby Dick was written by __________.,Herman Melville,John Steinbeck,Sinclair Lewis,Graham Swift,A
2199,Thailand is located in Southeast Asia? Name the capital of Thailand.,Peiking,Taipei,Bangkok,Jakarta,C
2200,The currency of Greece is the,Cedi,Euro,Peso,Dollar,B
2201,"In which country is the ""Piedra Volada Waterfall"" located?",Canada,Guinea,Mexico,Australia,C
2202,The ongoing Israel-Palestine crisis resulted from which 1947 decision?,The Balfour Declaration,The UN Partition Plan for Palestine,The creation of the State of Israel,The Sykes-Picot Agreement,B
2203,The poorest region of the world is__________.,Asia,Latin America,Sub-Saharan Africa,The Middle East,C
2204,The primary objective of cost accounting is to:,Ascertain the cost of goods and services,Ascertain the profit,Inventory valuation,Fixation of selling price,A
2205,The Great Britain of the Pacific is known as:,New Zealand,Japan,Australia,None of the above,A
2206,FCR stands for_________.,Frontier Crimes Regulations,Frontier Commission Regulations,Frontier Common Records,Fata commission Report,A
2207,World Environment Day is observed on,on 15th June,on 5th June,on 25th June,on 13th June,B
2208,Name the first Muslim Hijab woman elected as a Member of the Israel Parliament in the March 2020 elections:,Haneen Zoabi,Iman Khatib-Yasin,Hussniya Jabara,Nadia Hilou,B
2209,The first woman to climb Mount Everest was:,Valentina Tereshkova,Karolena Mikkelson,Junko Tabei,None of these,C
2210,The Karakoram is a mountain range present in ____________.,India,Pakistan,China,All of these,D
2211,Which continent has no desert?,Europe,Antarctica,Africa,Australia,A
2212,How many members are there in SAARC?,6,8,9,10,B
2213,My Life is the autobiography of,Nelson Mandela,Bill Clinton,Barack Obama,Charles Darwin,B
2214,Ahmad Shah Patras Bukhari was a famous writer of ______ language.,English,Urdu,Punjabi,Hindi,B
2215,What is the area of Honshu Island?,"84,200 mi² (218,078 km²)","87,200 mi² (225,800 km²)","83,896 mi² (217,291 km²)","85,396 mi² (221,175 km²)",B
2216,The Ganga is a famous river of______.,Japan,China,Russia,India,D
2217,Alexandria is the seaport of ________.,Egypt,Greece,France,USA,A
2218,What is the average depth of the Indian Ocean?,3015 m,3430 m,3715 m,3963 m,D
2219,Agra city is situated on the bank of which river?,Ganga,Brahmaputra,Yamuna,None of these,C
2220,Amir Crore was one of the first poets of,Balochi,Pashto,Sindhi,Kashmiri,B
2221,"In which language did Babur write his autobiography, Tuzuk-e-Babari?",Hindi,Turkish,Persian,None of these,B
2222,A Cataract is a ________.,Huge waterfall,A marshy creek,A mountain pass,Currency,A
2223,Who was the caretaker Prime Minister in 2018?,Malik Miraj Khalid,Mian Soomro,Mir Hazar Khan Khoso,Justice (R) Nasir-ul-Mulk,D
2224,"Who has written ""A Brief History of Time""?",Jane Goodall,Alan Guth,Stephen Hawking,James Watson,C
2225,Indonesia is estimated to have over ______ islands.,"12,000","13,000","14,000","17,000",B
2226,Zika virus is a mosquito-borne virus first identified in:,Morocco,Uganda,Ghana,Nepal,B
2227,Brazil occupies the eastern half of South America. What is its capital?,Zil,Brasília,Mexico,None of these,B
2228,"Nepal, Bihar, and UP are sacred places for which religion?",Christianity,Buddhism,Islam,Hinduism,B
2229,The FBI is a government agency belonging to:,USA,Russia,UK,Israel,A
2230,The currency of Austria is:,Euro,Dinar,Taka,Ruble,A
2231,Kashmiri leader Zakir Musa was killed by India in which year:,2017,2019,2021,2023,B
2232,"In order for a variable to be measured, a researcher must provide an:",Operational definition,Quantitative theorem,Hypothesis,None of these,A
2233,Obama was awarded with Nobel Prize for peace in ________.,In 2009,In 2010,In 2011,In 2012,A
2234,"In which country is ""Dar es Salaam Port"" situated?",Chile,Nigeria,Tanzania,Iran,C
2235,Liverpool is a seaport of _________.,USA,Russia,UK,Brazil,C
2236,When was Taoism founded?,660 BC,500 BC,6th century BC,1300 BC,C
2237,The first Summer Olympics organized by the IOC were held in 1896 in________.,Greece,France,Switzerland,Germany,A
2238,What is the person who has allegedly committed an offence called before conviction?,Offender,Guilty,Accused,Criminal,C
2239,Name the Oman airline.,Air Oman,Aero Oman,Oman Air,Oman Airline,C
2240,How long is the Amur-Argun River?,3030 mi (4816 km),2315 mi (3725 km),1180 mi (1900 km),2763 mi (4448 km),D
2241,Reuter is the news agency of __________.,United Kingdom,United States,Former USSR,Germany,A
2242,The headquarter of Red Cross is in _________.,Geneva,The Hague,Washington,New York,A
2243,"What is the range of ""Kanjut Sar"" mountain?",Himalayas,Hindukush,Karakoram,Kunlun,C
2244,"In a modern capitalist society, the state of being without any work for an educated person for earning one's livelihood is meant by:",Labor on Strike,Low market wages,Industrial deadlock,Unemployment,D
2245,In which continent is Japan located?,Africa,Asia and Europe,Europe,Asia,D
2246,"Which city is also known as the ""City of Canals""?",Paris,Venice,Florence,None of these,B
2247,The currency of Mexico is the:,Dinar,Mexican Peso,Leu,Lek,B
2248,Lost Islamic History written by_________.,Firas AL khateeb,Sir Syed Ahmad,Allama Iqbal,None of these,A
2249,Which part city is called the Queen of the Arabian Sea.,Kochi,Delhi,Karachi,Dhaka,A
2250,The concept of 'legal sovereignty' was for the first time given by:,Hobbes,Locke,Aristotle,None of these,A
2251,Jeddah is the seaport of ________.,Egypt,Iraq,Iran,Saudi Arabia,D
2252,What is the approximate height of Vettisfossen?,300 m,370 m,311 m,365 m,B
2253,"Bristal"" is the seaport of __________.",UK,Nepal,India,Bhutan,A
2254,Caracas is a famous city of:,Sudan,Italy,Spain,Venezuela,D
2255,Parliament of Algeria is called __________.,National People's Assembly,Federal Assembly,Barlaman,Kuvend Popullore,C
2256,The Red Sea is connected to which gulf through the Bab-el-Mandeb Strait?,Gulf of Oman,Gulf of Mexico,Gulf of Aden,Gulf of Alaska,C
2257,Abraham Lincoln belonged to:,Cuba,Russia,America,None of these,C
2258,What was the flight number of the Malaysia Airlines flight that disappeared in 2014?,MH385,MH370,NN350,MN300,B
2259,"Who is the author of ""The Great Tragedy""?",Z.A. Bhutto,Muhammad Yousaf,Zial-el-Haq,Thomas R. Kenyon,A
2260,What is the length of the Niger River?,1338 mi (2154 km),1180 mi (1900 km),800 mi (1288 km),2600 mi (4186 km),D
2261,Who won the Nobel Prize in Economic Sciences 2017?,Colin F. Camerer,Stewart C. Myers,George F. Loewenstein,Richard H. Thaler,D
2262,Cathay Pacific is an airline of:,Singapore,Hong Kong,China,Malaysia,B
2263,"Who said that, ""VIRTUE IS KNOWLEDGE""?",Aristotle,Socrates,Archimedes,Ptolemy,B
2264,The Namibian Desert is situated in ________.,China,Libya,Southern Africa,None of these,C
2265,What is the height of Muztagh Ata?,"24,350 ft (7422 m)","24,757 ft (7546 m)","24,012 ft (7319 m)","25,355 ft (7728 m)",B
2266,Cardiff is the seaport of the,USA,UK,Iran,Egypt,B
2267,The currency of Paraguay is:,Kina,Rupiya,Guarani,Peso,C
2268,What is the capital of Vietnam?,Ajmaan,None of these,Hanoi,Dhaka,C
2269,How many countries in Asia are classified as landlocked?,12,15,17,22,A
2270,The latest declaration of the Commonwealth is about what?,Connectivity agenda of Trade and Development,Human trafficking,Narcotic trafficking,None of these,A
2271,The 2017 World Animal Day (WAD) is observed on which date?,"on October 05, 2021","on October 03, 2021","on October 04, 2021","on October 06, 2021",C
2272,"The international organization ""Human Rights Watch"" is based in:",New York,Geneva,Paris,Rome,A
2273,Ulugh Muztagh mountain is present in,India,China,Nepal,Nepal-China,B
2274,"What was an old name for Astana, the capital of Kazakhstan?",Nur-Sultan,Akmola,Patala,Tselinograd,B
2275,The highest population growth rate among the following countries is in,Sri Lanka,Bangladesh,India,China,B
2276,The Espelandsfossen waterfall is located in which valley?,Marstein,Hardangerfjord,Eikesdal,Canaima,B
2277,Largest Museum in the world is in.,Europe,USA,France,China,A
2278,Reconstruction of Religious Thought in Islam is authored by,Sir Syed Ahmad Khan,Allama Iqbal,Mian Muhammad Shafi,Muhammad Hussain Haikal,B
2279,The Mekong River empties into ________.,Gulf of Chihli,Gulf of Mexico,South China Sea,Amazon River,C
2280,Shuttle run 'Test' measures:__________?,Explosive strength,Speed endurance,Agility,Speed,C
2281,Which doctor was recognized by the U.S. National Academy of Medicine?,Dr. Anita Zaidi,Dr. Abdul Qadeer Khan,Dr. Sania Nishtar,Dr. Atta ur Rehman,A
2282,Which continent has no desert?,Asia,Australia,Europe,None of these,C
2283,"Relations between Australia and China have been strained in recent years over various political and trade disputes, including:",Taiwan issue,South China Sea,Hong Kong,None of these,B
2284,"In which country is the ""Salto Kukenan"" waterfall located?",Canada,India,Venezuela,Norway,C
2285,Nepal Peak is situated on the border of,Nepal-China,Nepal-India,India,China,B
2286,What is the height of Taipei 101?,509 m (1671 ft),452 m (1483 ft),421 m (1380 ft),374 m (1227 ft),A
2287,K2 mountain is situated on the,Nepal-China border,Pakistan-China border,Hindu Kush,Daxue Mountains,B
2288,Canada shares its shoreline with which lake?,Lake Erie,Lake Winnipeg,Both a & b,None,A
2289,What is the height of the Emirates Office Tower?,"333 m (1,093 ft)","355 m (1,163 ft)","330 m (1,083 ft)","319 m (1,046 ft)",B
2290,An earthquake of 7.6 magnitude hit Northern Pakistan and Azad Kashmir on,on 6th October 2004,on 8th October 2005,on 8th October 2006,on 6th October 2005,B
2291,The Social Contract Theory helps in the growth of the:,Social state,Modern state,Enclose state,None of these,B
2292,The Dardanelles Strait separates the Sea of Marmara from the,Black Sea,Aegean Sea,Red Sea,Arabian Sea,B
2293,How many floors does Nina Tower I have?,63,80,74,68,B
2294,"According to Karl Marx, liberty is:",Free will,Social phenomena,No actions,None of these,B
2295,The Dnieper is a river which is located in _________.,Central Angola,Eastern Turkey,Valdai Hills,Lesotho,C
2296,Which format of cricket has no world cup _____________?,T20,ODI,Test,None,C
2297,Taking talk about suicide as a warning can help in prevention because:,Most people who commit suicide have shared their intentions with others,It can be altered,It is data for study,None of these,A
2298,"Who is the author of the book ""Gulliver''s Travels""?",Charles Dickens,Jonathan Swift,Lewis Carroll,J.K. Rowling,B
2299,Assessment at the end of instruction is called:,Formative,Summative,Norm-referenced,Confirmative,B
2300,Which is the saltiest lake of the world?,Mediterranean Sea,Dead Sea,Caribbean Sea,Baltic Sea,A
2301,In which country are the Lower Mardal Falls (Mardalsfossen) located?,France,Norway,Canada,Austria,B
2302,The City News Bureau of Chicago is the news agency of ___________.,Iraq,China,UK,USA,D
2303,In which country Glasgow part is situated?,United Kingdom,France,Iran,Cuba,A
2304,An unwritten Constitution is present in which type of state?,Confederation,Federal,Unitary,None of these,C
2305,Aswan Dam is in ____________.,Libya,Sudan,Egypt,Tunisia,C
2306,Sunlight is composed of __________.,Three colors,Eight colors,Six colors,Seven colors,D
2307,What is the width of a badminton court for a singles court?,5.18 meters,6.10 meters,0.40 meters,5.20 meters,A
2308,Who is the founder of Microsoft Corporation?,Steve Jobs,Bill Gates,Warren Buffett,Elon Musk,B
2309,What is the total area of the Arctic Ocean?,166240000 km²,82360000 km²,13980000 km²,73550000 km²,C
2310,Which port exports automobiles?,Zanzibar,Newcastle,Detroit,Boston,C
2311,MIT is the spy agency of__________.,Turkey,North korea,Russia,Japan,A
2312,In which country is the Tenzing-Hillary Airport situated?,Bhutan,Nepal,India,China,B
2313,Libya is located in?,South Africa,North Asia,North Africa,Central Africa,C
2314,Which city is a major center for oilfields?,Havana,Kirkuk,Haifa,London,B
2315,Nimo Mai is the seaport of ________.,Finland,Taiwan,China,India,A
2316,Which country built worlds largest data centre radio telescope ______?,Russia,USA,China,Japan,C
2317,The Battle of Panipat was fought between Ahmad Shah Abdali and Marathas. Marathas were defeated and their military might was destroyed forever. In which year was the battle fought?,in 1801 AD,in 1750 AD,in 1761 AD,in 1758 AD,C
2318,Bridgetown is the capital and commercial center of,Jamaica,Barbados,Togo,Costa Rica,B
2319,The President of the United Nations General Assembly in 1962-63 was:,Abdul Rahman Pazhwak,Muhammad Zafrullah Khan,Adam Malik,Salim Ahmed Salim,B
2320,First Asian city to host the Olympics is__________.,New Delhi,Kathmandu,Tokyo,Beijing,C
2321,The world's longest glacial system outside the polar regions (the Biafo Glacier) is located in __________.,America,Canada,Iceland,Pakistan,D
2322,"The book ""No Spin"" is the autobiography of which veteran cricketer?",Muttiah Muralitharan,Shane Warne,Anil Kumble,Bishan Singh Bedi,B
2323,Buenos Aires is a city of:,Argentina,Brazil,Chile,USA,A
2324,Which Pakistani scientist was awarded the Nobel Prize in Science?,Abdul Qadeer Khan,Abdus Salam,Sharmeen Obaid,Malala Yousafzai,B
2325,Quick Asset includes which of the following?,Cash,Account receivable,Both A & B,Marketable securities,C
2326,Which Turkic leader first established a kingdom in the Subcontinent?,Babur,Qutb-ud-din Aibak,Ahmad Shah Abdali,None of these,B
2327,How many football World Cups have been played till now ________ ?,19,20,21,18,C
2328,EVA Air is the airline of which country?,Italy,Luxembourg,Taiwan,Greece,C
2329,What is the height of Broad Peak in the Himalayas?,"26,041 ft (7937 m)","26,401 ft (8047 m)","25,801 ft (7864 m)","25,550 ft (7788 m)",B
2330,The length of a football penalty area is:,16.5 m,16.80 m,10 m,16.30 m,A
2331,The last King of Afghanistan was:,Habibullah Khan,Muhammad Zahir Shah,Sardar Daud Khan,Amanullah Khan,B
2332,Which of the following valleys is a rift valley?,The Amazon Valley,The Thames Valley,The Rhine Valley,The Mississippi Valley,C
2333,Luxor is the city of___________.,Luxembourg,Israel,Egypt,Finland,C
