Question,Option_a,Option_b,Option_c,Option_d,Correct_answer,Explanation,Subtopic,Difficulty,Subject,Topic
A person uses a defibrillator to restore a normal heartbeat during a cardiac arrest. What is the primary mechanism of the defibrillator's action?,The defibrillator generates an electrical signal that stimulates the sinoatrial node to fire.,The defibrillator generates an electrical signal that blocks the sinoatrial node's natural firing.,The defibrillator generates an electrical signal that modulates the release of neurotransmitters involved in heart rhythm regulation.,The defibrillator generates an electrical signal that disrupts the abnormal electrical activity in the heart.,D,"The defibrillator generates an electrical signal that disrupts the abnormal electrical activity in the heart, allowing a normal heartbeat to resume.",Biological Effects of Electric Current,Hard,Physics,Current Electricity
A person experiences muscle weakness during a prolonged activity. What is the role of the nervous system in this scenario?,The nervous system enhances neuronal excitability and muscle contraction force.,The nervous system modulates the release of neurotransmitters involved in muscle relaxation.,The nervous system disrupts the functioning of the neuromuscular junction.,The nervous system increases the strength of the muscle contraction signal.,B,"The nervous system modulates the release of neurotransmitters involved in muscle relaxation, contributing to muscle weakness.",Muscle Physiology,Medium,Physics,Current Electricity
A person uses a cardiac pacemaker to regulate their heartbeat. What is the primary mechanism of the pacemaker's action?,The pacemaker generates an electrical signal that stimulates the sinoatrial node to fire.,The pacemaker generates an electrical signal that blocks the sinoatrial node's natural firing.,The pacemaker generates an electrical signal that modulates the release of neurotransmitters involved in heart rhythm regulation.,The pacemaker generates an electrical signal that increases the strength of the sinoatrial node's natural firing.,A,"The pacemaker generates an electrical signal that stimulates the sinoatrial node to fire, ensuring a regular heartbeat.",Biological Effects of Electric Current,Medium,Physics,Current Electricity
A person uses a TENS (Transcutaneous Electrical Nerve Stimulation) device to alleviate pain. What is the primary mechanism of the device's action?,The device generates an electrical signal that stimulates the release of neurotransmitters involved in pain modulation.,The device generates an electrical signal that modulates the release of neurotransmitters involved in pain perception.,The device generates an electrical signal that blocks the transmission of pain signals to the brain.,The device generates an electrical signal that enhances neuronal excitability and pain perception.,C,The device is intended to block pain signals to the brain by generating an electrical signal that interferes with pain transmission.,Applications of Electric Current,Hard,Physics,Current Electricity
A patient with a pacemaker is prescribed an ECG monitoring device. Which type of current is involved in ECG signals?,Alternating current (AC),Direct current (DC),Pulsating direct current (PDC),Stepping direct current (SDC),B,"ECG signals involve direct current (DC), as they are a steady flow of ions through the heart muscle.",Electrical Properties of the Heart,Easy,Physics,Current Electricity
A patient with a neurological disorder experiences muscle weakness. Which type of muscle fiber is primarily affected?,Type I slow-twitch fibers,Type II fast-twitch fibers,Type III intermediate fibers,Type IV fatigue-resistant fibers,B,"Type II fast-twitch fibers are primarily affected in muscle weakness, as they are responsible for rapid muscle contraction and are more susceptible to fatigue.",Muscle Physiology and Pathology,Medium,Physics,Current Electricity
A patient with a heart condition is prescribed a medication that affects the ion channels in the heart. Which type of ion channel is primarily affected?,Potassium channel,Sodium channel,Calcium channel,Chloride channel,B,"Sodium channels are primarily affected in heart conditions, as they play a crucial role in the regulation of heart rhythm.",Electrical Properties of the Heart,Medium,Physics,Current Electricity
A patient with a neurological disorder experiences muscle atrophy. Which process is primarily responsible for muscle atrophy?,Muscle protein synthesis,Muscle protein degradation,Muscle fiber regeneration,Muscle fiber adaptation,B,"Muscle protein degradation is primarily responsible for muscle atrophy, as it involves the breakdown of muscle proteins, leading to muscle wasting.",Muscle Physiology and Pathology,Easy,Physics,Current Electricity
A patient with a heart condition is prescribed a medication that affects the heart rate. Which type of receptor is primarily affected?,Adrenergic receptor,Cholinergic receptor,Histaminic receptor,Serotonin receptor,A,"Adrenergic receptors are primarily affected in heart rate regulation, as they respond to catecholamines, such as adrenaline and noradrenaline.",Electrical Properties of the Heart,Hard,Physics,Current Electricity
A patient with a neurological disorder experiences muscle stiffness. Which process is primarily responsible for muscle stiffness?,Muscle protein synthesis,Muscle protein degradation,Muscle fiber regeneration,Muscle fiber contraction,B,"Muscle protein degradation is primarily responsible for muscle stiffness, as it involves the breakdown of muscle proteins, leading to muscle wasting and stiffness.",Muscle Physiology and Pathology,Easy,Physics,Current Electricity
A patient with a neurological disorder experiences muscle cramps. Which process is primarily responsible for muscle cramps?,Muscle protein synthesis,Muscle protein degradation,Muscle fiber regeneration,Muscle fiber contraction,D,"Muscle fiber contraction is primarily responsible for muscle cramps, as it involves the rapid contraction of muscle fibers, leading to pain and discomfort.",Muscle Physiology and Pathology,Easy,Physics,Current Electricity
A patient with a heart condition is prescribed a medication that affects the electrical properties of the heart. Which type of medication is primarily used?,Beta-blocker,Calcium channel blocker,Potassium channel opener,Na+/K+-ATPase inhibitor,B,"Calcium channel blockers are primarily used in heart conditions, as they play a crucial role in the regulation of heart rhythm and contractions.",Electrical Properties of the Heart,Hard,Physics,Current Electricity
A patient with a cardiac pacemaker experiences a malfunction. What is the primary cause of this issue?,Electromagnetic interference from mobile phones,Incorrect battery replacement,Insufficient electrical conduction in the pacemaker circuit,Incorrect adjustment of the pacemaker's sensitivity,A,"Electromagnetic interference can disrupt pacemaker function, while the other options are less likely causes.",Interference and Safety in Current Electricity,Medium,Physics,Current Electricity
A researcher uses a galvanometer to measure the current in a circuit. What is the primary advantage of using a galvanometer?,High accuracy in measuring voltage,Low resistance in the galvanometer circuit,High sensitivity in detecting small currents,Ability to measure DC and AC currents,C,"A galvanometer's high sensitivity makes it ideal for detecting small currents, while the other options are not its primary advantages.",Measurement of Current in Current Electricity,Easy,Physics,Current Electricity
A patient is diagnosed with a rare disease that affects the heart's electrical conduction system. Which process is responsible for the rapid depolarization of cardiac cells in this situation?,Sodium-potassium pump activity,Sodium-chloride cotransport in cardiac muscle cells,Fast sodium current in cardiac cells,Calcium channel opening in cardiac cells,C,"Fast sodium current is responsible for rapid depolarization in cardiac cells, while the other options are not directly involved in this process.",Biological Effects of Current Electricity,Medium,Physics,Current Electricity
A researcher uses a Wheatstone bridge to measure the resistance of a conductor. What is the primary benefit of using a Wheatstone bridge?,High accuracy in measuring resistance,Low resistance in the bridge circuit,Ability to measure resistance in a live circuit,Ability to measure resistance with high precision,A,"A Wheatstone bridge provides high accuracy in measuring resistance, while the other options are not its primary benefits.",Measurement of Resistance in Current Electricity,Easy,Physics,Current Electricity
A patient is diagnosed with a condition that affects the nerve cells' electrical properties. Which process is responsible for the rapid repolarization of nerve cells in this situation?,Sodium-potassium pump activity,Sodium-chloride cotransport in nerve cells,Potassium channel opening in nerve cells,Calcium channel opening in nerve cells,C,"Potassium channel opening is responsible for rapid repolarization in nerve cells, while the other options are not directly involved in this process.",Biological Effects of Current Electricity,Medium,Physics,Current Electricity
A researcher uses a circuit breaker to protect a circuit from overcurrent. What is the primary mechanism of action of a circuit breaker?,Heat dissipation from the circuit breaker,Electrical insulation of the circuit breaker,Automatic disconnection of the circuit,Manual disconnection of the circuit,C,"A circuit breaker automatically disconnects the circuit in case of overcurrent, while the other options are not its primary mechanism of action.",Interference and Safety in Current Electricity,Medium,Physics,Current Electricity
A patient is diagnosed with a condition that affects the heart's electrical conduction system. Which process is responsible for the slow depolarization of cardiac cells in this situation?,Fast sodium current in cardiac cells,Sodium-chloride cotransport in cardiac muscle cells,Slow calcium current in cardiac cells,Potassium channel opening in cardiac cells,C,"Slow calcium current is responsible for slow depolarization in cardiac cells, while the other options are not directly involved in this process.",Biological Effects of Current Electricity,Medium,Physics,Current Electricity
A researcher uses a multimeter to measure the voltage in a circuit. What is the primary advantage of using a multimeter?,High accuracy in measuring current,Low resistance in the multimeter circuit,Ability to measure DC and AC voltages,Ability to measure voltage with high precision,C,"A multimeter's ability to measure both DC and AC voltages makes it a versatile tool, while the other options are not its primary advantages.",Measurement of Voltage in Current Electricity,Easy,Physics,Current Electricity
A researcher uses a multimeter to measure the resistance in a circuit. What is the primary limitation of using a multimeter?,High accuracy in measuring voltage,Low resistance in the multimeter circuit,Ability to measure resistance with high precision,Ability to measure DC and AC resistances,C,"A multimeter's ability to measure resistance with high precision is its primary limitation, while the other options are not its primary disadvantages.",Measurement of Resistance in Current Electricity,Medium,Physics,Current Electricity
"When a wire carrying current is placed in a magnetic field, which process occurs due to electromagnetic induction?",Electrostatic discharge,Magnetic field weakening,Electromotive force generation,Thermal expansion of wire,C,"Electromotive force is generated due to electromagnetic induction, while the other options are unrelated or incorrect.",Electromagnetic Induction,Medium,Physics,Current Electricity
An electric current is measured using an ammeter. What is the purpose of the shunt resistor in the ammeter circuit?,To reduce the current flowing through the ammeter,To increase the sensitivity of the ammeter,To connect the ammeter to the circuit,To measure the voltage drop across the ammeter,A,"The shunt resistor reduces the current flowing through the ammeter, while the other options are unrelated or incorrect.",Measurement of Current,Easy,Physics,Current Electricity
A battery-powered circuit consists of a resistor and an inductive load. What happens to the current in the circuit when the switch is closed?,The current rises instantly to its steady-state value,The current remains constant throughout the circuit,The current oscillates due to inductive reactance,The current drops to zero due to inductive decay,C,"The current oscillates due to inductive reactance, while the other options are unrelated or incorrect.",AC Circuits,Hard,Physics,Current Electricity
"A wire is connected to a power source and a light bulb, but the bulb does not light up. Which phenomenon is responsible for this behavior?",Resistance in the wire,High voltage in the circuit,Low current in the circuit,Short circuit in the wire,C,"Low current in the circuit is responsible for the bulb not lighting up, while the other options are unrelated or incorrect.",Resistive Circuits,Easy,Physics,Current Electricity
"An electric circuit consists of a resistor, an inductor, and a capacitor connected in series. What is the impedance of the circuit at resonance?",Minimum value,Maximum value,Infinity,Zero,B,"The impedance of the circuit reaches its maximum value at resonance, while the other options are unrelated or incorrect.",AC Circuits,Medium,Physics,Current Electricity
A wire carries an electric current in one direction. Which type of magnetic field does the wire produce?,Uniform magnetic field,Non-uniform magnetic field,Circular magnetic field,Tangential magnetic field,D,"The wire produces a tangential magnetic field, while the other options are unrelated or incorrect.",Magnetic Fields,Easy,Physics,Current Electricity
An inductor in a circuit opposes changes in current by producing a back electromotive force (EMF). What is the cause of this back EMF?,Magnetic field weakening,Electromagnetic induction,Thermal expansion of inductor,Resistance in the inductor,B,"Electromagnetic induction causes the back EMF, while the other options are unrelated or incorrect.",Inductive Reactance,Medium,Physics,Current Electricity
A battery is connected to a circuit with a high resistance. Which process occurs in the battery due to the high resistance?,Increased voltage,Decreased voltage,Increased current,Decreased current,B,"The high resistance in the circuit causes the battery voltage to decrease, while the other options are unrelated or incorrect.",Resistive Circuits,Easy,Physics,Current Electricity
A circuit consists of a resistor and an inductor connected in series. What is the phase difference between the voltage and current in the circuit?,Zero phase difference,180-degree phase difference,90-degree phase difference,270-degree phase difference,C,"The phase difference between voltage and current is 90 degrees in this circuit, while the other options are unrelated or incorrect.",AC Circuits,Medium,Physics,Current Electricity
A wire is stretched over a pulley and carries an electric current. Which phenomenon is responsible for the wire's increase in resistance?,Thermal expansion,Electromagnetic induction,Thermoelectric effect,Strain-induced resistance,D,"Strain-induced resistance causes the wire's increase in resistance, while the other options are unrelated or incorrect.",Resistive Circuits,Hard,Physics,Current Electricity
A circuit consists of a resistor and a capacitor connected in series. What is the reactance of the capacitor at a frequency of 100 Hz?,100 ohms,1000 ohms,"10,000 ohms","10,000,000 ohms",C,"The reactance of the capacitor is 10,000 ohms at a frequency of 100 Hz, while the other options are unrelated or incorrect.",AC Circuits,Medium,Physics,Current Electricity
A wire is heated using a current and placed in a magnetic field. Which process occurs due to the interaction of heat and magnetic field?,Thermal expansion,Electromagnetic induction,Thermoelectric effect,Thermal demagnetization,D,"Thermal demagnetization occurs due to the interaction of heat and magnetic field, while the other options are unrelated or incorrect.",Magnetic Fields,Hard,Physics,Current Electricity
"A circuit consists of a resistor, an inductor, and a capacitor connected in series. What is the net reactance of the circuit at resonance?",Minimum value,Maximum value,Zero value,Infinity value,B,"The net reactance of the circuit reaches its maximum value at resonance, while the other options are unrelated or incorrect.",AC Circuits,Medium,Physics,Current Electricity
A wire carries an electric current and is placed in a magnetic field. Which process occurs due to the interaction of current and magnetic field?,Magnetic field weakening,Electromagnetic induction,Thermal expansion,Thermoelectric effect,B,"Electromagnetic induction occurs due to the interaction of current and magnetic field, while the other options are unrelated or incorrect.",Magnetic Fields,Easy,Physics,Current Electricity
A circuit consists of a resistor and an inductor connected in parallel. What is the impedance of the circuit?,Minimum value,Maximum value,Zero value,Infinity value,B,"The impedance of the circuit reaches its maximum value, while the other options are unrelated or incorrect.",Resistive Circuits,Medium,Physics,Current Electricity
A resistor is placed in series with a battery to limit the current. What is the ratio of the output voltage to the input voltage?,1,2,0.5,3,A,"The output voltage remains the same as the input voltage when a resistor is used as a voltage divider, but this scenario describes a current limiter, making 1 a plausible but incorrect answer.",Resistors in Series Circuits,Easy,Physics,Current Electricity
"A 220-volt, 100-watt bulb is connected to a 120-volt power source. What is its new power consumption?",40 W,60 W,50 W,80 W,B,"Power consumption is directly proportional to the square of the voltage, making 60 W a plausible but incorrect answer.",Voltage and Current in Resistive Circuits,Easy,Physics,Current Electricity
A cell with a high internal resistance has a low electromotive force (EMF). Which process is responsible for this relationship?,Osmosis,Electromagnetic induction,Chemical reactions at the electrodes,Internal resistance increasing with temperature,C,"Internal resistance and EMF are inversely related due to the increased chemical reactions at the electrodes, making option C a plausible but incorrect answer.",Cells and Batteries,Medium,Physics,Current Electricity
A wire with a resistance of 10 ohms is connected in parallel to a 20-ohm wire. What is the equivalent resistance of the circuit?,10 ohms,15 ohms,20 ohms,25 ohms,B,"The equivalent resistance is the reciprocal of the sum of the reciprocals, making 15 ohms a plausible but incorrect answer.",Resistors in Parallel Circuits,Medium,Physics,Current Electricity
A circuit containing a 5-ohm and a 10-ohm resistor is connected to a power source. What is the current in the 5-ohm resistor?,0.5 A,0.8 A,1 A,1.25 A,C,"Kirchhoff's current law indicates that the current in the 5-ohm resistor is the same as the current in the 10-ohm resistor, making option C a plausible but incorrect answer.",Kirchhoff's Laws,Hard,Physics,Current Electricity
A circuit has a net resistance of 12 ohms when a 3-ohm resistor is connected in series. What is the net resistance when a 2-ohm resistor is connected in series?,10 ohms,14 ohms,15 ohms,16 ohms,B,"The net resistance is the sum of the individual resistances, making 14 ohms a plausible but incorrect answer.",Resistance and Ohm's Law,Hard,Physics,Current Electricity
A current of 5 A flows through a 10-ohm resistor. What is the power consumption of the resistor?,10 W,20 W,25 W,50 W,C,"Power consumption is given by P = I^2R, making 25 W a plausible but incorrect answer.",Power and Energy in Electric Circuits,Hard,Physics,Current Electricity
An electric heater with a resistance of 20 ohms is connected to a power source. What is the current flowing through the heater if the power consumption is 240 W?,4 A,6 A,8 A,12 A,C,"Power consumption is given by P = I^2R, making 8 A a plausible but incorrect answer.",Power and Energy in Electric Circuits,Hard,Physics,Current Electricity
A 10-V potential difference exists between points A and B in a circuit. A 5-ohm resistor is connected between points A and C. What is the potential difference between points A and C?,10 V,5 V,0 V,15 V,C,"The potential difference is proportional to the resistance, making 0 V a plausible but incorrect answer.",Potential Difference and Resistance,Hard,Physics,Current Electricity
A 10-ohm resistor is connected in series with a 5-ohm resistor. What is the equivalent resistance of the circuit?,10 ohms,15 ohms,5 ohms,12 ohms,B,"The equivalent resistance is the sum of the individual resistances, making 15 ohms a plausible but incorrect answer.",Resistors in Series Circuits,Medium,Physics,Current Electricity
A circuit contains a 5-ohm and a 10-ohm resistor in parallel. What is the equivalent resistance of the circuit?,5 ohms,10 ohms,1 ohm,4 ohms,D,"The equivalent resistance is the reciprocal of the sum of the reciprocals, making 4 ohms a plausible but incorrect answer.",Resistors in Parallel Circuits,Medium,Physics,Current Electricity
A 10-ohm resistor is connected in series with a 5-ohm resistor. What is the current in the 5-ohm resistor?,1 A,0.5 A,2 A,1.5 A,B,"Kirchhoff's current law indicates that the current in the 5-ohm resistor is one-fifth of the total current, making 0.5 A a plausible but incorrect answer.",Kirchhoff's Laws,Hard,Physics,Current Electricity
A conductor has a resistance of 2 ohms. What is the ratio of the current in a 10-ohm resistor to the current in the conductor?,1:5,1:10,1:5/3,1:5/2,A,"The ratio of the current in a 10-ohm resistor to the current in the 2-ohm conductor is 1:5, as per Ohm's law I = V/R.",Kirchhoff's Laws,Medium,Physics,Current Electricity
A circuit with two identical resistors in series has a total resistance of 20 ohms. What is the resistance of each resistor?,10 ohms,15 ohms,5 ohms,20/2 ohms,A,"Each resistor in a series circuit contributes equally to the total resistance, making each resistor 10 ohms.",Series Circuits,Medium,Physics,Current Electricity
A light bulb has a resistance of 10 ohms when it is hot. A 10-ohm resistor is placed in parallel with the bulb. What is the total resistance of the circuit?,5 ohms,10 ohms,15 ohms,20 ohms,A,"The total resistance in a parallel circuit decreases, making the total resistance 5 ohms, which is the resistance of the parallel combination.",Parallel Circuits,Medium,Physics,Current Electricity
"A circuit with a voltage source and two identical resistors in series has a total resistance of 30 ohms. A third resistor is added in series. If the new total resistance is 45 ohms, what is the resistance of the third resistor?",15 ohms,18 ohms,20 ohms,15/3 ohms,B,"The resistance of the third resistor can be found by subtracting the initial total resistance from the new total resistance, resulting in a 15-ohm increase.",Series Circuits,Hard,Physics,Current Electricity
"A circuit with two resistors in series and a voltage source has a total resistance of 15 ohms. If a third resistor is added in series, the new total resistance is 25 ohms. What is the resistance of the third resistor?",5 ohms,7.5 ohms,10 ohms,15/3 ohms,B,"The resistance of the third resistor can be found by subtracting the initial total resistance from the new total resistance, resulting in a 10-ohm increase.",Series Circuits,Hard,Physics,Current Electricity
A circuit with two identical resistors in parallel has a total resistance of 10 ohms. What is the resistance of each resistor?,5 ohms,7.5 ohms,10/3 ohms,20/3 ohms,B,The resistance of each resistor in a parallel circuit can be found by using the formula 1/R_total = 1/R_1 + 1/R_2.,Parallel Circuits,Hard,Physics,Current Electricity
"A circuit with two resistors in series has a total resistance of 20 ohms. If the current in the circuit is 2 A, what is the voltage of the voltage source?",40 V,20 V,10 V,10/2 V,A,The voltage of the voltage source can be found by using Ohm's law V = I*R.,Series Circuits,Medium,Physics,Current Electricity
"A circuit with two resistors in series has a total resistance of 30 ohms. If the voltage of the voltage source is 10 V, what is the current in the circuit?",0.33 A,0.5 A,0.67 A,10/6 A,C,The current in the circuit can be found by using Ohm's law I = V/R.,Series Circuits,Medium,Physics,Current Electricity
"A circuit with two identical resistors in parallel has a total resistance of 5 ohms. If the current in the circuit is 4 A, what is the voltage of the voltage source?",20 V,10 V,5 V,1 V,A,The voltage of the voltage source can be found by using Ohm's law V = I*R.,Parallel Circuits,Medium,Physics,Current Electricity
"A circuit with two resistors in series has a total resistance of 25 ohms. If the current in the circuit is 1 A, what is the voltage of the voltage source?",25 V,20 V,15 V,5 V,A,The voltage of the voltage source can be found by using Ohm's law V = I*R.,Series Circuits,Medium,Physics,Current Electricity
"A circuit has two identical resistors in parallel, each with a resistance of 10 ohms. What is the total resistance of the circuit?",5 ohms,10 ohms,20 ohms,25 ohms,B,"The total resistance in a parallel circuit decreases, making the total resistance 10 ohms.",Parallel Circuits,Easy,Physics,Current Electricity
A circuit with two resistors in series has a total resistance of 20 ohms. What is the current in the circuit if the voltage source is 10 V?,0.5 A,1 A,2 A,2/5 A,B,The current in the circuit can be found by using Ohm's law I = V/R.,Series Circuits,Easy,Physics,Current Electricity
"A circuit has two identical resistors in parallel, each with a resistance of 20 ohms. What is the total resistance of the circuit?",10 ohms,20 ohms,30 ohms,40 ohms,C,"The total resistance in a parallel circuit decreases, making the total resistance 30 ohms.",Parallel Circuits,Easy,Physics,Current Electricity
"During a thunderstorm, a person touches a conductive metal fence. What happens due to the flow of electrons?",The person becomes the ground for the lightning to strike,"The person gains a negative charge, attracting the lightning","The person's body acts as a resistor, limiting the current",The person becomes the path for the electric current to travel,B,The person gains a negative charge because electrons flow into them; this attracts the lightning bolt.,Conduction and Grounding,Easy,Physics,Current Electricity
A person is given an electric shock while using a faulty appliance. What is the likely cause?,"The appliance has a loose connection, causing a short circuit","The appliance has a faulty fuse, leading to overheating","The appliance has a poor insulation, allowing current to leak","The appliance has a high resistance, limiting the current",C,"Poor insulation causes current to leak, leading to an electric shock.",Insulation and Safety,Easy,Physics,Current Electricity
A battery is connected to a circuit with a high resistance. What happens to the current?,The current increases due to the applied voltage,The current decreases due to the high resistance,The current remains the same due to the battery's voltage,The current is zero due to the absence of voltage,B,High resistance reduces the current due to Ohm's Law.,Resistance and Ohm's Law,Easy,Physics,Current Electricity
A lightning rod is installed on a building to protect it from lightning strikes. What is its primary function?,To attract the lightning and direct it harmlessly to the ground,To prevent the lightning from striking the building by creating a magnetic field,To increase the building's resistance to the lightning strike,To reduce the voltage of the lightning strike to a safe level,A,"The lightning rod attracts the lightning and directs it to the ground, protecting the building.",Lightning Protection,Easy,Physics,Current Electricity
A person touches a live wire with their bare hands. What is the effect on their body?,"The person becomes a conductor, allowing the current to flow through their body","The person becomes a resistor, limiting the current flowing through their body","The person becomes a capacitor, storing the electric charge","The person becomes a ground, allowing the current to safely flow to the ground",A,"The person becomes a conductor, allowing the current to flow through their body, potentially causing harm.",Conduction and Grounding,Easy,Physics,Current Electricity
"A circuit contains a battery, a resistor, and a switch. What happens when the switch is closed?",The current increases due to the applied voltage,The current decreases due to the high resistance,The current remains the same due to the battery's voltage,The current is zero due to the absence of voltage,A,"Closing the switch allows the current to flow, increasing due to the applied voltage.",Circuits and Switches,Medium,Physics,Current Electricity
A person is injured by an electric shock while working on a live electrical circuit. What is the likely cause?,"The person touched a live wire, causing a direct current","The person touched a faulty appliance, causing an indirect current","The person stood on a conductive surface, causing a ground fault","The person was using a poor quality tool, causing a short circuit",B,"Touching a faulty appliance causes an indirect current, potentially leading to an electric shock.",Safety and Grounding,Medium,Physics,Current Electricity
A voltage source is connected to a circuit with a variable resistance. What happens to the current?,The current increases due to the applied voltage,The current decreases due to the high resistance,The current remains the same due to the voltage source,The current is zero due to the absence of voltage,B,Increasing resistance decreases the current due to Ohm's Law.,Resistance and Ohm's Law,Medium,Physics,Current Electricity
"A circuit contains a battery, a resistor, and a capacitor. What happens when the capacitor is fully charged?",The current increases due to the applied voltage,The current decreases due to the high resistance,The current remains the same due to the battery's voltage,The current is zero due to the capacitor's stored charge,D,"The capacitor stores charge, causing the current to be zero when fully charged.",Capacitors and Charging,Hard,Physics,Current Electricity
A person is using a faulty electrical appliance that produces a high voltage. What is the likely effect on their body?,"The person becomes a conductor, allowing the current to flow through their body","The person becomes a resistor, limiting the current flowing through their body","The person becomes a capacitor, storing the electric charge","The person becomes a ground, allowing the current to safely flow to the ground",A,"High voltage can cause a person to become a conductor, allowing the current to flow through their body, potentially causing harm.",Voltage and Conductivity,Hard,Physics,Current Electricity
"A circuit contains a battery, a resistor, and an inductor. What happens when the inductor is fully charged?",The current increases due to the applied voltage,The current decreases due to the high resistance,The current remains the same due to the battery's voltage,The current is zero due to the inductor's stored energy,D,"The inductor stores energy, causing the current to be zero when fully charged.",Inductors and Charging,Hard,Physics,Current Electricity
A person is working on a live electrical circuit and touches a conductive metal object. What is the likely effect on their body?,"The person becomes a conductor, allowing the current to flow through their body","The person becomes a resistor, limiting the current flowing through their body","The person becomes a capacitor, storing the electric charge","The person becomes a ground, allowing the current to safely flow to the ground",A,"Touching a conductive object can cause a person to become a conductor, allowing the current to flow through their body, potentially causing harm.",Conduction and Grounding,Hard,Physics,Current Electricity
"A circuit contains a battery, a resistor, and a diode. What happens when the diode is forward-biased?",The current increases due to the applied voltage,The current decreases due to the high resistance,The current remains the same due to the battery's voltage,The current is zero due to the diode's reverse-biased state,A,"Forward-biasing a diode allows the current to flow, increasing due to the applied voltage.",Diodes and Forward Bias,Hard,Physics,Current Electricity
A person is using a faulty electrical appliance that produces an alternating current. What is the likely effect on their body?,"The person becomes a conductor, allowing the current to flow through their body","The person becomes a resistor, limiting the current flowing through their body","The person becomes a capacitor, storing the electric charge","The person becomes a ground, allowing the current to safely flow to the ground",A,"Alternating current can cause a person to become a conductor, allowing the current to flow through their body, potentially causing harm.",Alternating Current and Conductivity,Hard,Physics,Current Electricity
A person is working on a live electrical circuit and touches a non-conductive object. What is the likely effect on their body?,"The person becomes a conductor, allowing the current to flow through their body","The person becomes a resistor, limiting the current flowing through their body","The person becomes a capacitor, storing the electric charge","The person becomes a ground, allowing the current to safely flow to the ground",D,"Touching a non-conductive object causes a person to become a ground, allowing the current to safely flow to the ground.",Conduction and Grounding,Hard,Physics,Current Electricity
A person with a pacemaker is advised to carry a magnet with them. What is the purpose of carrying the magnet?,To block electromagnetic interference,To magnetically stimulate the pacemaker to beat faster,To demagnetize the pacemaker,To shield the pacemaker from external magnetic fields,A,The magnet helps demagnetize the pacemaker in an emergency situation.,Magnetic Interference in Pacemakers,Easy,Physics,Current Electricity
A lightning rod is connected to the ground through a wire. What is the primary purpose of this wire?,To provide a path of least resistance for the current,To reduce the voltage of the lightning current,To increase the inductance of the circuit,To decrease the capacitance of the circuit,A,The wire provides a safe path for the current to flow to the ground.,Lightning Rods and Grounding,Easy,Physics,Current Electricity
A 100-watt incandescent bulb is connected in parallel to a 60-watt incandescent bulb. Which bulb will consume more current?,The 60-watt bulb,The 100-watt bulb,Both bulbs will consume the same amount of current,It depends on the voltage of the circuit,A,"Since they are connected in parallel, the 60-watt bulb will consume more current due to its lower resistance.",Parallel Circuits,Medium,Physics,Current Electricity
"A circuit contains a resistor, an inductor, and a capacitor connected in series. Why does the circuit behave like a capacitor?",Because the inductor is a perfect conductor,Because the resistor is a perfect insulator,Because the inductor is a capacitor in disguise,Because the inductor's inductance dominates the circuit,D,"The inductor's inductance dominates the circuit, causing it to behave like a capacitor at high frequencies.",LC Circuits,Hard,Physics,Current Electricity
A 200-ohm resistor is connected in parallel to a 400-ohm resistor. What is the equivalent resistance of the circuit?,100 ohms,200 ohms,300 ohms,800 ohms,C,The equivalent resistance is calculated by adding the reciprocals of the individual resistances.,Parallel Resistors,Medium,Physics,Current Electricity
A circuit contains a 10-ohm resistor and a 20-ohm resistor connected in series. What is the equivalent resistance of the circuit?,10 ohms,15 ohms,20 ohms,30 ohms,D,The equivalent resistance is calculated by adding the individual resistances.,Series Resistors,Easy,Physics,Current Electricity
A 1000-ohm resistor is connected in series with a 2000-ohm resistor. What is the equivalent resistance of the circuit?,1500 ohms,2000 ohms,2500 ohms,3000 ohms,D,The equivalent resistance is calculated by adding the individual resistances.,Series Resistors,Easy,Physics,Current Electricity
A circuit contains a 5-microfarad capacitor and a 10-microfarad capacitor connected in parallel. What is the equivalent capacitance of the circuit?,5 microfarads,10 microfarads,15 microfarads,20 microfarads,D,The equivalent capacitance is calculated by adding the individual capacitances.,Parallel Capacitors,Medium,Physics,Current Electricity
"A circuit contains a 10-volt battery, a 5-ohm resistor, and a 20-ohm resistor connected in series. What is the current through the circuit?",0.5 amps,1 amp,2 amps,3 amps,B,The current through the circuit is calculated using Ohm's law.,Series Circuits,Medium,Physics,Current Electricity
A 10-volt battery is connected to a 5-ohm resistor in a parallel circuit. What is the current through the resistor?,0.5 amps,1 amp,2 amps,5 amps,D,The current through the resistor is calculated using Ohm's law.,Parallel Circuits,Medium,Physics,Current Electricity
"A circuit contains a 1000-ohm resistor, a 2000-ohm resistor, and a 3000-ohm resistor connected in series. What is the equivalent resistance of the circuit?",1500 ohms,2000 ohms,3000 ohms,6000 ohms,D,The equivalent resistance is calculated by adding the individual resistances.,Series Resistors,Easy,Physics,Current Electricity
"A circuit contains a 20-volt battery, a 10-ohm resistor, and a 20-ohm resistor connected in parallel. What is the current through the 20-ohm resistor?",0.2 amps,0.5 amps,1 amp,2 amps,B,The current through the resistor is calculated using Ohm's law.,Parallel Circuits,Medium,Physics,Current Electricity
A 5-microfarad capacitor is connected to a 10-volt battery. What is the charge on the capacitor?,0.05 coulombs,0.1 coulombs,0.5 coulombs,1 coulomb,B,The charge on the capacitor is calculated using the formula Q=CV.,Capacitors,Medium,Physics,Current Electricity
