Question_Number,Question,Option_A,Option_B,Option_C,Option_D,Correct_Answer
5020,"Vanadium, a steel-gray corrosion-resistant metal, occurs naturally in an oxide state.",Right,Wrong,Ambiguous,No idea,A
5021,The speed of sound in air is approximately ______ km/h.,1495,1235,243,1347,B
5022,Approximately 95 percent of the Martian atmosphere is composed of what substance?,Carbon dioxide,Nitrogen,Argon,Carbon monoxide,A
5023,Which of the following diseases are likely to spread in the entire community if a leaky septic tank contaminates the water supply? (1) Cholera (2) Typhoid (3) Tuberculosis (4) Leprosy,1 only,1 and 2,"1, 2, and 4","2, 3, and 4",B
5024,Which of the following vitamins is produced in the body with the help of sunlight?,D,E,K,C,A
5025,A Centigrade temperature is equal to which of the following calculations using Fahrenheit?,(Fahrenheit - 32) × 0.555...,(Fahrenheit - 30) × 0.555...,(Fahrenheit - 32) × 0.50,(Fahrenheit - 30) × 0.50,A
5026,For which purpose is the instrument centrifuge used?,To separate liquids,To separate solids,To separate mixtures of chemicals,None of the above,C
5027,Why does the mercury column in the barometer fall rapidly before a severe storm?,It is due to a decrease in humidity in the air,It is due to the rise in atmospheric pressure,It is due to the fall in atmospheric pressure,It is due to the severe heat energy from the sun,C
5028,Philology is the:,Study of bones,Study of muscles,Study of architecture,Science of languages,D
5029,Influenza A virus subtype H5N1 is also known as ______.,swine flu,bird flu,soft flu,None of these,B
5030,The BCG vaccine is used to produce immunity against:,Viral fever,Smallpox,Tuberculosis,Whooping cough,C
5031,At what time of the year is the Earth closest to the Sun?,In Winter (Northern Hemisphere),In Summer (Northern Hemisphere),In Autumn (Northern Hemisphere),None of these,A
5032,The largest part of the human brain is:,Medulla oblongata,Cerebellum,Cerebrum,None of these,C
5033,Fear of enclosed spaces is known as:,Hydrophobia,Claustrophobia,Kleptophobia,Heliophobia,B
5034,A biosphere reserve conserves and preserves:,Wild animals,Wild land,Natural vegetation,All of the above,D
5035,The adult human brain weighs about ______.,100-200 g,1200-1400 g,1600-2000 g,500-800 g,B
5036,Is there medication to treat H1N1?,Zanamivir,Swine,Flu,None of these,A
5037,The organ which destroys worn-out RBCs in the body of a vertebrate is the:,Pancreas,Liver,Bone marrow,Spleen,D
5038,The disease Arthritis primarily affects which part of the body?,Lungs,Liver,Joints,Throat,C
5039,Bronze is an alloy of:,Copper and zinc,Tin and Zinc,Copper and Tin,Iron and Zinc,C
5040,The most abundant color on Earth's surface is:,Blue,Green,Brown,Black,A
5041,How many degrees are in a full circle?,90 degrees,180 degrees,270 degrees,360 degrees,D
5042,"In railway tracks, a small gap is left between the rails:",To allow for expansion during heat,To save the cost of metal,To permit the shrinkage of metal,None of the above,A
5043,Photosynthesis in plants takes place faster in:,Yellow light,Red light,Darkness,White light,B
5044,Which part of the camera is analogous to the retina in the human eye?,Lens,Film,Aperture,None of these,B
5045,"If steel is heated to a temperature well below red heat and is then cooled slowly, the process is called:",Nitriding,Tempering,Quenching,Annealing,D
5046,The use of antibiotics is a very effective way of killing disease-causing bacteria. Not finishing all the prescribed pills can result in the:,Killing of some bacteria,Production of more bacteria,Bacteria becoming sensitive to antibiotics,Bacteria becoming resistant to antibiotics,D
5047,"Generally, in a given period of the periodic table, as we move from left to right, the electropositive character of the elements ______.",increases,decreases,neither increases nor decreases,decreases then increases,B
5048,LASER is an acronym for:,Light Amplification by Stimulated Emission of Radiation,Light Amplification by Standard Emission of Radiation,Both A and B,None of these,A
5049,The rearview mirror of a motor vehicle is:,Concave,Plane,Convex,Biconcave,C
5050,What is amoxicillin?,A herbal remedy,An antibiotic,A type of birth control,None of the above,B
5051,Scalding with steam is more severe than scalding by boiling water because ____.,Steam contains more energy (latent heat) than boiling water,Steam is at a higher temperature,Steam is at a higher pressure,Steam can penetrate the skin,A
5052,The largest planet of the solar system is:,Jupiter,Saturn,Uranus,Mars,A
5053,The most abundant element in the Earth's crust is:,Oxygen,Nitrogen,Silicon,Aluminum,A
5054,An atom is made up of ____ different kinds of fundamental subatomic particles.,Three,Two,Four,None of the above,A
5055,The AIDS virus affects the growth of ______.,RBCs in blood,T-cells in the blood,grey cells in the brain,hemoglobin,B
5056,"Of the following, which provides the maximum amount of energy in the present-day world?",Hydroelectric power resources,Atomic energy,Liquid fuels,None of these,C
5057,Which acid is used in the fermentation process of food?,Acetic Acid,Lactic Acid,HCl,None of these,B
5058,What is the magnitude of the strongest earthquake ever measured on the Richter scale?,5.5,6.3,6.8,9.5,D
5059,Cosmology is the study of:,Religion,The universe,Skin,Stars,B
5060,Infectious diseases are caused by:,Pathogens,Viruses,Bacteria,All of these,D
5061,'Exposure to sunlight results in the formation of _ in the body.,Vitamin A,Vitamin C,Vitamin K,Vitamin D,D
5062,Which acid is produced in the gastric juice of the stomach?,Nitric Acid,Hydrochloric Acid,Sulphuric Acid,None of these,B
5063,"In an electric generator, an induced EMF is generated due to:",A constant coil area,A constant magnetic field,A constant frequency of rotation,A change in magnetic flux,D
5064,The study of fruits and seeds is called:,Cetology,Chorology,Carpology,Bryology,C
5065,Most of the ozone in the atmosphere is concentrated in the:,Mesosphere,Troposphere,Stratosphere,Ionosphere,C
5066,Bubo bubo is the scientific name of which of the following species?,Owl,Eagle,Peacock,Hen,A
5067,Individuals with which blood type are universal recipients?,Type A,Type AB,Type B,Type O,B
5068,The bonds present in solid N2O5 are:,Only ionic,Covalent and coordinate,Only covalent,Covalent and ionic,D
5069,"In general, comets have ______ orbits.",Parabolic,Circular,Highly elliptical,Elliptical,C
5070,Apiculture refers to ____?,Rearing silkworms,Science of beekeeping,Science of gardening,Science of cultural norms and trends,B
5071,Iodized salt contains the iodine salts of which metal?,Potassium,Sodium,Chlorine,Iodine,A
5072,A square kilometre (km'²) is equal to how many hectares?,10 hectares,100 hectares,"1,000 hectares",1 hectare,B
5073,The three primary nutrients needed for the healthy growth of plants are:,"N, P, K","N, C, P","N, K, C","N, S, P",A
5074,The study of current and past landscape formation is known as:,Morphology,Aerology,Geomorphology,Biology,C
5075,Base metals can be converted into gold by:,Heating,Beating,Artificial nuclear radioactivity,Chemical reaction,C
5076,Mastication is called the process of:,Digesting,Grinding,Chewing,Swallowing,C
5077,Which waves are used in sonography?,Transverse waves,Ultrasonic waves,Electromagnetic waves,Fundamental waves,B
5078,Dry ice is also called:,Hydrogen,Carbon dioxide,Sulfur,None of these,B
5079,"In the composition of the Earth, aluminum is:",14.50 percent,8.23 percent,2 percent,2.70 percent,B
5080,The DNA model was given by:,Beadle and Tatum,Fisher and Haldane,Lederberg and Tatum,Watson and Crick,D
5081,Bryophytes are:,Vascular plants,Non-vascular plants,Tracheophytes,Prokaryotes,B
5082,The stethoscope was invented by:,Martin Cooper,Dave Hyatt,Rene Laennec,Steven Sasson,C
5083,"Who is considered the ""Father of Botany""?",Carolus Linnaeus,Gregor Mendel,Aristotle,Theophrastus,D
5084,Which of the following are Rabi crops?,"Wheat, Rice, Mustard","Rice, Maize, Groundnut","Wheat, Barley, Mustard","Barley, Mustard, Groundnut",C
5085,Which of the following vitamins maintains normal clotting of blood?,Vitamin A,Vitamin C,Vitamin D,Vitamin K,D
5086,A choke coil is a coil of:,High resistance and high inductance,Low resistance and high inductance,High resistance and low inductance,Low resistance and low inductance,B
5087,The 'Ring of Fire' refers to the ring of volcanoes present in the:,Ring of earthquakes,Five permanent members of the UN,Circum-Pacific seismic belt,Five continents,C
5088,Vitamin B3 is also known as:,Niacin,Retinol,Riboflavin,Thiamine,A
5089,"Frederick Banting, a Canadian physiologist, was famous for being the co-discoverer of what?",Ibuprofen,Penicillin,Insulin,Aspirin,C
5090,Which one of the following vitamins is not fat-soluble?,Vitamin A,Vitamin C,Vitamin E,Vitamin K,B
5091,"What is meant by an ""equinox""?",A month-long day,Equal duration of day and night,The shortest day,The longest day,B
5092,"When we sleep, our blood pressure:",Decreases,Remains constant,Increases,None of the above,A
5093,Which among the following is the richest source of ascorbic acid?,Apple,Bean,Carrot,Guava,D
5094,Which of the following are examples of cold-blooded animals?,"Crow, Cobra, Frog","Frog, Snake, Wall lizard, Earthworm","Pigeon, Salamander, Monkey",None of these,B
5095,How many eyes does an earthworm have?,1,2,3,None of the above,D
5096,The largest family of cat is:,Tiger,Lion,Leopard,None of these,A
5097,Earth is divided into the following three layers:,"Trenches, Mountains, Core","Crust, Mantle, Core","Crust, Mantle, Trenches","Crust, Mountains, Oceans",B
5098,Max Planck received the Nobel Prize in Physics in 1918 for his discovery of:,The electron,Energy quanta,The photon,The positron,B
5099,Which vitamin in our diet promotes bone formation and calcium absorption in our body?,Vitamin A,Vitamin D,Vitamin B,Vitamin C,B
5100,The 'fizz' in soft drinks is produced by adding which acid?,Hydrochloric acid,Citric acid,Carbonic acid,Nitric acid,C
5101,GPS is an abbreviation for:,Global Positioning System,Global Polysiliconium Store,Global Poles System,Global Position Structure,A
5102,Information can be stored on:,Audio and video cassettes,Floppy and compact discs,Hard disks,All of these,D
5103,'A baby''s heartbeat starts:,before he is born,after he is born,when he is born,None of these,A
5104,"Our galaxy, the Milky Way, is shaped like a large, thick concave lens with a large central bulge.",Right,Wrong,Ambiguous,No idea,B
5105,Each electron in an atom must have its own unique set of quantum numbers is a statement of the:,Hund's rule,Periodic law,Pauli exclusion principle,Aufbau principle,C
5106,"Excluding the Moon, the celestial object that appears brightest in the sky is:",Venus,Jupiter,Polestar,Sirius,A
5107,What is the hottest region of the Sun?,The Core,The Photosphere,The Chromosphere,The Corona,A
5108,Which is a fast-spreading disease?,Malaria,Plague,Poliomyelitis,Leprosy,B
5109,Which of the following does not have involuntary muscles?,Blood Vessels,Limbs,Brain,Tongue,B
5110,"What is a light-sensitive device that converts drawings, printed text, or other images into digital form?",Scanner,Printer,Bluetooth,None of these,A
5111,The climate change conference COP21 was held in Paris. Where was COP20 held?,Lima,Kyoto,Montreal,New York,A
5112,Which of the following best explains why a solar eclipse is not always a total eclipse?,The orbit of the Moon around the Earth,The area of the Sun covered by the Moon,The direction of rotation of the Earth around the Sun,Both A & B,D
5113,Which among the following is the best conductor of electricity?,Copper,Silver,Aluminium,Steel,B
5114,"The Aurora Borealis, a light display in the Northern Hemisphere, is caused by solar radiation interacting with the:",Ionosphere,Troposphere,Mesosphere,Stratosphere,A
5115,Primary cosmic rays are composed largely of very fast:,Gamma rays,Electrons,Protons,None of the above,C
5116,Match the following: Name of Vitamin Chemical name A. Vitamin B1 1. Cyanocobalamin,1 3 4 2,Vitamin B2 2. Pyridoxine C. Vitamin B6 3. Thiamine D. Vitamin B12 4. Riboflavin 2 1 4 3,3 4 1 2,3 4 2 1,D
5117,Some celestial bodies which do not have their own heat and light are known as:,Stars,Planets,Sun,None of these,B
5118,Which one of the following sets of properties is relevant for an electrical fuse wire needed for normal application?,"Thick wire, high melting point alloy, short length","Thick wire, low melting point alloy, large length","Short length, low melting point alloy, thin wire","Large length, low melting point alloy, thin wire",C
5119,Angiography and Angioplasty are:,Different processes,Different but interlinked,One and the same,None of the above,B
5120,The chemical name for the common strong acid used in batteries is:,Sulfuric acid,Citric acid,Sodium chloride,None of the above,A
5121,Which of the following plants are called arthrophytes?,Lycopsids,Psilopsids,Sphenopsids,None of these,C
5122,Chromosomes are found in the ______.,centrioles,nucleoplasm,nucleolus,nucleus,D
5123,When an iron ball and a wooden ball of the same mass are released from a height into the air:,The iron ball will hit the ground earlier,The wooden ball will hit the ground earlier,Both balls will hit the ground at the same time,None of these,C
5124,Electric motors use which effect of the current passing through them?,Heating effect,Magnetic effect,Chemical effect,None of these,B
5125,Deficiency of which vitamin decreases hemoglobin production?,Biotin,Thiamine,Niacin,Pyridoxine,D
5126,"Excluding the Moon, the celestial object that appears brightest in the sky is:",Venus,Jupiter,Polestar,Sirius,A
5127,The smallest bone in the human body is the:,Humerus,Femur,Tibia,Stapes,D
5128,Which instrument is used to split light into its spectrum?,Split meter,Spectroscope,Spectrograph,Electrometer,B
5129,Which of these ancient scientists formulated basic laws of Geometry?,Pythagoras,Archimedes,Aristotle,None of the above,A
5130,"In winter, an iron pipe feels colder than a wooden window. This is because wood is a ______.",conductor,non-conductor,semiconductor,not a solid while iron is a solid,B
5131,"Scientists discovered a previously undetected feature of human anatomy that could be the largest organ in the human body, known as the:",Brass,Pectora,Otic,Interstitium,D
5132,______ is a strong-smelling agent added to LPG cylinders to detect leakage.,Carbon Monoxide,Sulphur Dioxide,Ethyl Mercaptan,Nitrogen Peroxide,C
5133,What is anthracite?,Carbon,Hard coal,Ammonia,None of these,B
5134,Motor neurons relay messages from the brain to:,Receptors,Effectors,Stimuli,Sensors,B
5135,The disease called 'lockjaw' is:,Arthritis,Hyperopia,Tetanus,None of these,C
5136,Satiety is the feeling of fullness and lack of desire to:,Drink,Eat,Sleep,Talk,B
5137,Which of the following substances is the lightest?,Hydrogen,Nitrogen,Uranium,Oxygen,A
5138,The atmosphere of the Moon consists of:,"80 percent Nitrogen, 20 percent Hydrogen","60 percent Nitrogen, 40 percent inert gases","90 percent Hydrogen, 10 percent Nitrogen",None of these,D
5139,COVID-19 is caused by a:,Bacterium,Virus,Injection,None of these,B
5140,One mole of hemoglobin in the blood carries how much oxygen?,16 ml,18 ml,20 ml,22 ml,C
5141,A barometer is an instrument used to measure:,Pressure,Voltage,Temperature,None of these,A
5142,Which of the following is the fastest rotating planet?,Mercury,Mars,Venus,Jupiter,D
5143,Who synthesized a stable form of Aspirin in 1897?,Felix Hoffmann,Bayer,McLeod,None of the above,A
5144,What are the building blocks of proteins called?,Monosaccharides,Amino acids,Nucleotides,Fatty acids,B
5145,A collection of system programs that controls and coordinates the overall operations of,computer is called the: Operating System,Hardware,Software,None of these,A
5146,Which of the following is found in plant cells but not animal cells?,Cell wall,Vacuole,Mitochondria,Reticulum,A
5147,"In the atmosphere, carbon dioxide is removed by ____.",Deforestation,Afforestation,Photosynthesis,None of these,C
5148,The primary macronutrients for plants are:,Nitrogen,Potassium,Phosphorus,All of these,D
5149,What makes the air coming out of a punctured tire cool?,Adiabatic expansion,Flow at high speed,Isothermal expansion,None of the above,A
5150,The approximate age of the Sun is:,4.4 billion years,4.5 billion years,4.6 billion years,4.7 billion years,C
5151,The color of the glow produced in a discharge tube:,Does not depend on the nature of the gas used,Depends on the metal used as a cathode,Depends on the pressure in the discharge tube,Depends on the gas used in the discharge tube,D
5152,"For the generation of biogas, the material most commonly used is ______.",aquatic plants,animal wastes,forest residues,None of these,B
5153,A moderator is used in a nuclear reactor in order to:,Increase the number of electrons,Decrease the number of electrons,Slow down the speed of neutrons,None of these,C
5154,Which of the following functions is performed by a photocell?,It converts chemical energy into electrical energy,It converts magnetic energy into electrical energy,It converts light energy into electrical energy,It converts electrical energy into light energy,C
5155,Heavy water contains salts of calcium and magnesium.,Right,Wrong,Ambiguous,No idea,B
5156,"The usual raw material for ceramics, generally found beneath the topsoil, is:",Sand,Silt,Clay,Plaster of Paris,C
5157,How many chromosomes do people normally have?,20 pairs,23 pairs,40 pairs,50 pairs,B
5158,A secondary cell can be recharged.,Right,Wrong,Ambiguous,No idea,A
5159,Flower colours are due to:,Chlorophyll,Melanin,Phytochromes,Anthocyanins,D
5160,How many layers does the atmosphere have?,5,4,3,2,A
5161,"""Bile Juice"" is produced in which part of the body?",Stomach,Liver,Gallbladder,Small intestine,B
5162,The rusting of iron involves ______.,displacement,oxidation,decomposition,reduction,B
5163,Which form of drug abuse involves the most risk of infection with the HIV (AIDS) virus?,Taking too much aspirin,Using alcohol,Injection of heroin,None of these,C
5164,Why are the Gondwana rocks considered an important rock system in India?,More than 90 percent of limestone reserves are found in them.,More than 90 percent of India's coal reserves are found in them.,More than 90 percent of fertile black cotton soils are spread over them.,None of these,B
5165,Chromosomes are made of:,DNA only,DNA and RNA,Proteins only,"DNA, RNA, and Proteins",D
5166,When table salt (NaCl) is added to water:,A covalent bond is broken,An acidic solution is formed,Sodium and chlorine ions are separated,Sodium is attracted to the hydrogen atoms of water,C
5167,A dinosaur was a:,Reptile,Mammal,Both A & B,None of these,A
5168,An antibiotic is used to inhibit growth or destroy ____.,Bacteria,Viruses,Fungi,None of these,A
5169,An example of a gas with monoatomic molecules is:,Neon and argon,Oxygen and nitrogen,Hydrogen,Nitrogen,A
5170,Which of the following types of coal has the maximum carbon content?,Bituminous,Anthracite,Lignite,Peat,B
5171,How many degrees of latitude are there on Earth?,180,270,360,90,A
5172,The synthesis of a gene in a laboratory was done for the first time by:,Har Gobind Khorana,Gregor Mendel,Watson and Crick,Paul Berg,A
5173,Glycogen is an example of a:,Carbohydrate,Peptide,Lipid,Steroid,A
5174,Vitamin B9 is also known as:,Folic acid,Phylloquinone,Cyanocobalamin,Niacin,A
5175,"Of the following colors, which has the shortest wavelength?",Green,Blue,Red,Violet,D
5176,How many angstroms are there in 1 nanometer?,10,12,11,13,A
5177,Smoke is an example of:,Solid in solid,Solid in liquid,Solid in gas,Gas in gas,C
5178,The Margalla Hills are a branch of the:,Karakoram Range,Hindu Kush Range,Himalayan Range,Nanga Parbat Range,C
5179,What is the breathing rate of a human being?,25-26 breaths/min,32-35 breaths/min,16-20 breaths/min,11-15 breaths/min,C
5180,Dialysis is used for the treatment of:,Kidney failure,Heart weakness,Brain diseases,None of these,A
5181,The blue color of the clear sky is due to:,Diffraction of light,Dispersion of light,Refraction of light,Scattering of light,D
5182,Infectious diseases are caused by:,Pathogens,Viruses,Bacteria,All of these,D
5183,Which disease is not related to lung malfunctioning?,Tuberculosis,Anaemia,Pneumonia,Pleurisy,B
5184,"The Sun and the other stars are virtually huge nuclear explosion chambers producing a large amount of heat and light. Yet, we do not hear any of the explosions because:",Heat and light are electromagnetic radiations and travel much faster than sound,Sound waves get attenuated completely before they reach the Earth,The process involved in the interior of the sun and the stars relates to atomic and subatomic particles and not molecules and their vibrations,The outer space is an absolute vacuum,D
5185,Epiphytic and parasitic plants grow on other:,Humans,Rocks,Dogs,Plants,D
5186,The study of the nervous system and its disorders is called:,Urology,Hematology,Neurology,Herpetology,C
5187,Which of the following nutrients has the highest calorific value?,Carbohydrates,Fats,Vitamins,Proteins,B
5188,A told B that C is his father's nephew. D is A's cousin but not the brother of C. What relationship is there between D and C?,Father,Siblings (Brother and Sister),Mother,Aunt,B
5189,What are liquids that evaporate quickly called?,Volatile,Viscous,Evaporative,None of these,A
5190,Cotton is best grown on:,Black soil,Alluvial soil,Regur soil,None of the above,A
5191,Which of the following gases is used in fire extinguishers?,Carbon monoxide,Carbon dioxide,Nitrogen oxide,Sulfur dioxide,B
5192,"____ are often called the ""powerhouses"" of the cell.",Ribosomes,Mitochondria,Golgi bodies,None of these,B
5193,UV light falls into the category of:,Non-ionizing radiation,Ionizing radiation,Visible light,None of these,A
5194,The first scientific atomic theory was proposed by:,D.I. Mendeleev,De Broglie,E. Rutherford,John Dalton,D
5195,Blood does not coagulate inside the body due to the presence of what?,Haemoglobin,Heparin,Fibrin,Plasma,B
5196,An ovum is:,Diploid,Haploid,Triploid,None of these,B
5197,A monsoon is caused by:,Seasonal reversal of winds,Revolution of the Earth,Movement of clouds,A rise in temperature,A
5198,The absolute value of the charge on an electron was determined by:,Robert Millikan,Chadwick,J.J. Thomson,Rutherford,A
5199,Fresh fruits and vegetables contain more:,Proteins,Fat,Vitamins,Carbohydrates,C
5200,Gerontology is the study of:,The process of aging,The growth of cells,Birds,Vegetables,A
5201,Which of the following is the smallest endocrine gland in the human body?,Pituitary gland,Adrenal gland,Pineal gland,Thyroid gland,C
5202,Match the following: A. Father of Botany 1. Carolus Linnaeus B. Father of Zoology 2. Theophrastus C. Father of Taxonomy 3. Gregor Mendel D. Father of Genetics 4. Aristotle,1 3 4 2,2 4 1 3,3 2 1 4,4 3 2 1,B
5203,Water soluble vitamins are,"Vitamins B, E","Vitamins A, B","Vitamins C, D","Vitamins B, C",D
5204,The beautiful color patterns exhibited by a peacock in its tail feathers are due to:,Selective reflection of light,Selective absorption of light,Natural color pattern of feathers,Interference of light,D
5205,What type of motion do particles in a solid primarily exhibit?,Rotational,Vibrational,Translational,All of the above,B
5206,A disease which is transferred from an animal to a human is a:,Endemic disease,Zoonosis,Epidemic,Sporadic disease,B
5207,Bile is stored in:,Liver,Kidney,Gallbladder,Intestine,C
5208,The largest cell in the human body is:,Nerve cell,Muscle cell,Liver cell,Kidney cell,A
5209,The ultraviolet rays from sunlight help convert skin oil into:,Vitamin E,Vitamin D,Vitamin C,Vitamin A,B
5210,Antares is one of the largest known ____.,Red supergiant stars,White dwarf stars,Pulsar stars,Quasar stars,A
5211,Insomnia is related to:,Sleeplessness,Hypertension,Fear of Water,Fear of Closed Places,A
5212,"In Maslow's hierarchy of needs, a healthy work environment is an example of what type of need?",Physiological,Esteem,Safety,Social,C
5213,The protein content in wheat is approximately:,13 percent,17 percent,5 percent,6 percent,A
5214,"The term ""blue shift"" is used to indicate:","The Doppler effect, in which an object appears bluer when it is moving toward the observer",A star turning from white to blue,The future Sun would become blue,A black hole was blue at its start,A
5215,"The intermediate phase in stellar evolution, when gathered dust is condensing to form a star, is called a:",Star of Adam,Stellar Genesis,Alpha Stage,Protostar,D
5216,"In his book 'Kitab al-Jabr wal-Muqabala', Al-Khwarizmi:",Solved Ptolemy's hypothesis,Solved linear and quadratic equations,Solved nth root solutions graphically,Laid the foundation for optics,B
5217,A very important practical application of properties of matter is hoeing or 'godi' practiced by farmers. This property of matter is called:,Elasticity,Stress,Capillarity,Strain,C
5218,Plant ____ control responses to environmental stimuli.,Hormones,Vitamins,Both A and B,None of these,A
5219,Photosynthesis occurs in ______?,Chloroplast,Endoplasmic reticulum,Golgi body,Nucleus,A
5220,The unit of torque in the International System of Units is the:,Kilogram,Meter,Newton-meter,Meter,C
5221,The chemical formula for water is:,H2O,CaSiO3,Al2O3,NaAlO2,A
5222,What is a common name for the gas used as a refrigerant in an air conditioner?,Freon,Nitrous oxide,CO2,Ammonia,A
5223,"In plant cells, which reactions occur in the stroma of the chloroplasts?",Calvin cycle,Fermentation,Krebs cycle,Decarboxylation,A
5224,Name the German scientist who invented the atom bomb.,Otto Hahn,J. Brandenberger,Scheiden,G. Daimler,A
5225,An astronaut inside a spacecraft is in a state of weightlessness. This implies that:,The mass of the astronaut is reduced to zero,Gravity inside the spacecraft ceases to act,The astronaut is outside the influence of the earth's gravitational force,The astronaut and the spacecraft are both in a free-falling state,D
5226,The rocks formed out of layers of sediment bonded together are known as:,Igneous rocks,Metamorphic rocks,Sedimentary rocks,None of these,C
5227,Who invented the cotton gin?,Eli Whitney,Samuel Crompton,Edmund Cartwright,Richard Arkwright,A
5228,Day and night are caused by the rotation of the Earth from:,West to East,East to West,North to South,South to North,A
5229,Blood contains:,Red blood cells,White blood cells,Platelets,All of these,D
5230,Which is the world's warmest sea?,Caspian Sea,Red Sea,Arabian Sea,Mediterranean Sea,B
5231,The electric fan was invented by:,Schuyler Wheeler,Alfred Nobel,Arthur Schimits,None of these,A
5232,A vegetable containing sulfur is:,Potato,Cabbage,Brinjal,None of these,B
5233,Scotograph is an instrument for:,Aiding the blind to write,Testing the heartbeat,Magnifying small objects,None of these,A
5234,Which is the heaviest (densest) metal?,Osmium,Nickel,Mercury,Iron,A
5235,"A device used for the measurement of current, voltage, and resistance is a(n):",AVO meter (multimeter),Galvanometer,Ammeter,Ohmmeter,A
5236,An intrinsic semiconductor is also known as a(n) ____.,Pure semiconductor,Simple conductor,Impure semiconductor,Insulator,A
5237,The Margalla Hills are a branch of the:,Karakoram Range,Hindu Kush Range,Himalayan Range,Nanga Parbat Range,C
5238,Which amongst the following is known as the 'brain of a computer'?,Memory unit,Arithmetic and logic unit,Control unit,None of these,C
5239,Transistors do not need a warm-up period because they have no:,Filament,Grid,Plate,None of these,A
5240,One gallon is equal to how many liters?,4.55 L,4.45 L,4.65 L,4.35 L,A
5241,Which of the following is not a contagious disease?,Measles,Hysteria,Typhoid,Influenza,B
5242,H+ ions are yielded by:,Acids,Alkalis,Both A and B,None of these,A
5243,A monsoon is caused by:,Seasonal reversal of winds,Revolution of the Earth,Movement of clouds,A rise in temperature,A
5244,Osteology is the study of:,The structure and functions of cells,The study of blood and its disorders,Eyes and related diseases,Bones,D
5245,The temperature of a dead body is the:,Room temperature,Temperature of the place where it is kept,Both A and B,None of these,B
5246,"Hair, fingernails, hooves, etc., are all made of?",Fat,Vitamins,Proteins,Iron,C
5247,Sedimentary rocks are often:,Porous,Hard,Rough,Brittle,A
5248,1 fathom consists of how many meters?,1.828 m,1.854 m,1.754 m,1.831 m,A
5249,Which of the following diseases is characterized by inflammation of the membranes covering the brain and spinal cord?,Hepatitis,Sinusitis,Tonsillitis,Meningitis,D
5250,Oxidation is a chemical reaction involving the ____.,Gain of protons,Loss of electrons,Loss of protons,Gain of electrons,B
5251,Water and salt are produced by the reaction of an acid with _____.,Aqueous solutions,Base,Hydroxide,None of these,B
5252,The amount of energy required by children aged one to three years is approximately:,900 kcal,1200 kcal,600 kcal,300 kcal,B
5253,A man is standing on a weighing machine in a lift which is moving. The weighing machine will show the MINIMUM reading when the lift is moving:,Upward with uniform speed,Downward with uniform acceleration,Upward with uniform acceleration,In a free fall due to failure of the lift mechanism,D
5254,The most abundant metal found in the Earth's crust is:,Oxygen,Aluminium,Iron,Silicon,B
5255,"During a total solar eclipse, the rate of photosynthesis:",Remains constant,Increases,Decreases,None of these,C
5256,A branch of medicine that deals with the causes and mechanisms of diseases is called:,Physiology,Oncology,Pharmacology,Pathology,D
5257,Select the correct association:,Oxidation: Loss of an electron,Oxidation: Gain of an electron,Reduction: Gain of a neutron,Reduction: Loss of a neutron,A
5258,A light-year measures what?,Distance,Time,Speed,Light intensity,A
5259,The point of contact between the Earth's crust and mantle is referred to as the:,Lower mantle,Upper mantle,Moho discontinuity,None of these,C
5260,The Earth's ______ is divided into 15 major plates of various sizes.,Mesosphere,Stratosphere,Lithosphere,None of these,C
5261,The luster of a diamond is due to:,Total internal reflection,Refraction,Reflection,None of the above,A
5262,A kilowatt-hour is a unit of:,Power,Electric current,Energy,Time,C
5263,Which unit of sound was named after Alexander Graham Bell?,Kelvin,Candela,Decibel,Ampere,C
5264,Which are the largest of the white blood cells?,Monocytes,Eosinophils,Basophils,Lymphocytes,A
5265,Bronze is an alloy of:,Copper-Zinc,Chromium-Tin,Nickel-Copper,Copper-Tin,D
5266,The temperature of a dead body is the:,Room temperature,Temperature of the place where it is kept,Both A and B,None of these,B
5267,Hydrogen fuel cells are a type of ______.,carbon cell,electrochemical cell,nuclear cell,chromium cell,B
5268,Deficiency of Vitamin C leads to a disease known as,Scurvy,Infertility,Rickets,Beriberi,A
5269,Which color has the highest wavelength?,Red,Blue,Green,None of the above,A
5270,A Fahrenheit thermometer indicates a temperature of 14°F. Its corresponding reading on the Celsius scale will be:,-35°C,-50°C,-10°C,None of these,C
5271,An eggshell is primarily composed of:,Iron,Starch,Calcium Carbonate,Cellulose,C
5272,Which of the following diseases occurs due to the consumption of contaminated water?,Cholera,Influenza,Malaria,Tuberculosis,A
5273,Haemophilia means failure of the:,Heart to contract,Kidney to filter,Blood to clot,Stomach to digest,C
5274,RAM is the abbreviation for:,Random Access Memory,Read and Memorize,Reading Access Memory,None of these,A
5275,The density of water is ______.,2 g/cm³,1.5 g/cm³,1 g/cm³,None of these,C
5276,Human population growth is greatest in developing countries because:,The birth rate is high in developing countries,The death rate is high in developing countries,Much of the population has already reached childbearing age,Most of the world's population lives in industrialized countries,A
5277,Milk lacks one important nutrient:,Calcium,Iron,Potassium,Protein,B
5278,Plaster of Paris is obtained from:,Brochantite,Gypsum,Chalcanthite,None of these,B
5279,A fathometer is used to measure:,Earthquakes,Rainfall,Ocean depth,Sound intensity,C
5280,Darwin himself bred ______.,pea plants,pigeons,wild mustard,tomatoes,B
