Question_Number,Question,Option_A,Option_B,Option_C,Option_D,Correct_Answer
1642,Find the compound interest and the amount on Rs.8000 at 5% per annum for 3 years when C.I is reckoned yearly?,Rs. 1261,Rs. 1440,Rs. 1185,Rs. 1346,A
1643,12.5 + 10 1/4 of 100 ÷ 10% of 10 = ____________?,1037.5,1157.5,103.75,1038,A
1644,For what value of 'a' will the expression x + (1/4)√x + a² be a perfect square?,±1/18,±1/8,45662,45661,B
1645,The cost price of 13 articles is equal to the selling price of 11 articles. Find the profit percent?,15.33%,18.18%,16.67%,30%,B
1646,"If 60 women spin 48 kg of cotton by working 8 hours daily, how much cotton will 30 women spin by working 12 hours daily?",32 kg,34 kg,36 kg,None of these,C
1647,"If Gohar's salary is 25% less than Babar's salary, then by how much percent is Babar's salary greater than Gohar's?",105/3,100/3,95/3,None of these,B
1648,"A box contains nine bulbs out of which 4 are defective. If four bulbs are chosen at random, find the probability that all the four bulbs are defective. Probability",62/63,125/126,Jan-63,1/126,D
1649,In a hostel there were 100 students. To accommodate 20 more students the average is decreased by rupees 5. But total expenditure increased by Rs.400. Find the total expenditure of the hostel now?,Rs0.50 ,Rs0.46 ,Rs0.54 ,Rs0.23 ,C
1650,The surface area of a (10cm x 4cm x3cm) brick is__________?,84 Sq.cm,124 Sq.cm,164 Sq.cm,180 Sq.cm,C
1651,"A man can swim in still water at 4.5 km/h, but it takes twice as long to swim upstream than downstream. The speed of the stream is _________?",3 km/h,7.5 km/h,2.25 km/h,1.5 km/h,D
1652,X and Y can do a piece of work in 20 days and 12 days respectively. X started the work alone and then after 4 days Y joined him till the completion of the work. How long did the work last?,6 days,10 days,15 days,20 days,B
1653,"The length of a rectangular plot is 4 ½ times that of its breadth. IF the area of the plot is 200 square meters, then what is it's length?",25m,30m,44m,None of these,B
1654,What percent of 125 is 16?,10.40%,12.60%,11.20%,None of these,D
1655,9 is 1/3% of what number?,2700,300,27,30,A
1656,³√216000 + √280 + √322 = ________?,651,361,100,95,D
1657,"The average of five numbers is 27. If one number is excluded, the average becomes 25. The excluded number is__________?",25,27,30,35,D
1658,1095/1168 when expressed in simplest form is:,13/16,15/16,17/26,25/26,B
1659,"If a heart beats 72 times in one minute, in how many seconds does it beat 210 times?",170,175,180,None of these,B
1660,"The sum of the ages of A and B at present is 7 times the difference in their ages. After five years, the sum of their ages will be 9 times the difference in their ages. The present age of the elder of the two is therefore:",10 years,20 years,35 years,None of these,B
1661,A paper is in a square form whose one side is 20 cm. Two semi circles are drawn on its opposites as diameters. If these semi circles are cut down what is the area of the remaining paper?,(400 - 100π) cm2,(400 - 2π) cm2,(400 - 200π) cm2,200π cm2,A
1662,"Two friends start running in opposite directions from the same point. One friend runs 2 km/h faster than the other. After one hour, they are 10 km apart. What are the speeds of both friends?",2 km/h and 6 km/h,4 km/h and 6 km/h,4 km/h and 8 km/h,6 km/h and 8 km/h,B
1663,"Two automobiles are 150 kilometres apart and travelling toward each other. One automobile moves at 60km/h, and the other moves at 40km/h. In how many hours will they meet?",2.5 hours,2 hours,1.75 hours,1.5 hours,D
1664,The average of 18 observations was calculated and it was 124. Later on it was discovered that two observations 46 and 82 were incorrect. The correct values are 64 and 28. The correct average of 18 observations is___________?,123,137,121,122,D
1665,What number increased by 20% of itself is equal to 102?,85,90,75,185,A
1666,"A shopkeeper sells one-third of his goods at a profit of 10%, another one-third at a profit of 20%, and the rest at a loss of 6%. What is his overall profit percentage?",8%,10%,12%,11%,A
1667,"The average age of a husband and a wife is 23 years when they were married five years ago but now the average age of the husband, wife and child is 20 years(the child was born during the interval). What is the present age of the child?",1 year,2 years,3 years,4 years,D
1668,"In a certain series, each number except the first and second is obtained by adding the previous two numbers. If the fist number is 2 and sixth 26, what is the second number?",4,3,8,6,A
1669,The top of a 15 metre high tower makes an angle of elevation of 60° with the bottom of an electric pole and angle of elevation of 30° with the top of the pole. What is the height of the electric pole ?,5 metres,8 metres,10 metres,12 metres,C
1670,"If 0.75 : x :: 5 : 8, what is the value of x?",1,1.2,3.3,None of these,B
1671,"Complete the number series: 1, 6, 13, 22, 33, ____.",44,45,46,47,C
1672,A man can row three-quarters of a kilometre against the stream in 11 1/4 minutes and down the stream in 7 1/2 minutes. The speed (in km/hr) of the man in still water is:_________?,2km/hr,3km/hr,4 km/hr,5 km/hr,D
1673,If 6 men working together can complete 50 identical tasks in 4 hours then how many such identical tasks can be completed if 10 men are working together for 6 hours?,20,25,125,60,C
1674,"A manufacturer sells a pair of glasses to a wholesale dealer at a profit of 18%. The wholesaler sells the same to retailer at a profit of 20%. The retailer in turn sells them to a customer for Rs. 30.09, there by earning a profit of 25%. The cost price for the",Rs. 15,Rs. 16,Rs. 17,Rs. 18,C
1675,The parameter of a square is equal to the perimeter of a rectangle of length 16 cm and breadth 14 cm. Find the circumference of a semicircle whose diameter is equal to the side of the square. (Round off your answer to two decimal places)?,23.57 cm,47.14 cm,84.92 cm,94.94 cm,A
1676,"Jameel gets on the elevator at the 11th floor of a building and rides up at the rate of 57 floors per minute. At the same time, Nasir gets on an elevator at the 51st floor of the same building and rides down at the rate of 63 floors per minute. If they continue",19,28,30,37,C
1677,What is 7% of 42?,2.94,3.94,1.94,2.2,A
1678,"80% of the employees working in a company wear shirts. If 20% of these wear shirts that are black, then what percent of the employees wear shirts that are not black?",30%,60%,64%,65%,C
1679,"The average of four subjects' marks is 120. If a score of 33 was misread as 13 during the calculation, what is the correct average?",122,125,128,None of these,B
1680,"Find the greatest number that, while dividing 47, 215 and 365, gives the same remainder in each case?",3,4,5,6,D
1681,A number is increased by 20% and then decreased by 20%. What is the net percentage change in the number?,0,4% decrease,4% increase,8% decrease,B
1682,20% of 40 + ? % of 80 = 120 Percentage,140,120,160,180,A
1683,The compound and the simple interests on a certain sum at the same rate of interest for two years are Rs.11730 and Rs.10200 respectively. Find the sum. Interest,Rs. 18000,Rs. 17000,Rs. 18500,Rs. 17500,B
1684,What is the result of dividing 30 by 1/2 and then adding 10?,25,160,70,40,C
1685,The radius of a semi circle is 6.3 cm then its perimeter is?,35.4 cm,32.4 cm,32 cm,30 cm,B
1686,A jogger running at 9 km/h alongside a railway track in 240 metres ahead of the engine of a 120 metres long train running at 45 km/h in the same direction. In how much time will the train pass the joɡger?,3.6 sec,18 sec,36 sec,72 sec,C
1687,A cyclist covers a distance of 750 meters in 2 minutes and 30 seconds. What is his speed in km/hr?,16 km/hr,17 km/hr,18 km/hr,19 km/hr,C
1688,"Three persons invested Rs.9000 in a joint business. The second person invested Rs.1000 more than the first and the third Rs.1000 more than the second. After two years, they gained Rs.5400. How much third person will get?",Rs0.24 ,Rs0.36 ,Rs0.29 ,Rs0.20 ,A
1689,How many meters of carpet 63cm will be required to be a floor of a room 14m by 9m?,200m,210m,220m,185m,A
1690,"Complete the series: 1, 8, 27, 64, 125, ____?",144,225,216,256,C
1691,Two trains travel in the same direction at 50 and 32km/h. A man in slower train observes that the faster train passes him in 15 seconds .The length of faster train is:,75m,100m,150m,314.66m,A
1692,Rayan invested certain amount for two rates of simple interests at 6% p.a. and 7% p.a. What is the ratio of Rayan's investments if the interests from those investments are equal?,4:03,3:02,6:05,7:06,D
1693,"The price of a bicycle is Rs. 6,480, inclusive of 8% GST. What is the original price of the bicycle?",Rs. 6000,Rs. 5900,Rs. 6200,None of these,A
1694,"A bookseller sold a book for Rs. 40.00 to make a profit of 15%. In order to earn a profit of 20%, what should the selling price have been?",Rs. 41.74,Rs. 48,Rs. 42.25,Rs. 40.6,A
1695,The product of the area of three adjacent faces of a rectangular box is equal to___________?,The volume of the box,Twice the volume of the box,The square of the volume of the box,Cube root of the volume of the box,C
1696,"A and B started business in partnership investing Rs. 20,000 and Rs. 15,000 respectively. After six months, C joined them with Rs. 20,000. What will be B's share in the total profit of Rs. 25,000 earned at the end of 2 years from the starting of the business?",Rs. 7500,Rs. 9000,Rs. 9500,"Rs. 10,000",A
1697,Average age of students of an adult school is 40 years. 120 new students whose average age is 32 years joined the school. As a result the average age is decreased by 4 years. Find the number of students of the school after joined of new students:,1200,120,360,240,D
1698,"In order to obtain an income of Rs. 650 from 10% stock at Rs. 96, one must make an investment of___________?",Rs. 6240,Rs0.31 ,Rs0.65 ,Rs0.96 ,A
1699,Find the one which does not belong to that group?,27,37,47,67,A
1700,What percent of 3/5 is 3/10?,25%,20%,60%,50%,D
1701,A man buys two articles for Rs.1980 each and he gains 10% on the first and loses 10% on the next. Find his total gain or loss percent?,1% gain,1% loss,10% loss,No gain or no loss,D
1702,A train 100 meters long traveling at 48 km/h completely crosses a bridge in 30 seconds. How long is the bridge?,100m,150m,200m,300m,D
1703,"A and B can do a work in 8 days, B and C can do the same work in 12 days. A, B and C together can finish it in 6 days. A and C together will do it in approximately _________?",4 days,6 days,8 days,12 days,C
1704,Tarun bought a T.V with 20% discount on the labelled price. Had he bought it with 25% discount? He would have saved Rs. 500. At what price did he buy the T.V?,Rs. 5000,Rs. 8000,Rs. 12000,Rs. 16000,B
1705,"In a hospital, there are enough injections sufficient for 15 days. Originally there were 80 patients but 40 more patients appeared. How many days these injections will be sufficient for now?",10 days,15 days,16 days,12 days,A
1706,"Rice is now being sold at Rs. 20/kg. During the last month, its rate was Rs.16 per kg. By how much percent should a family reduce its consumption so as to keep the expenditure fixed?",20%,4%,3%,2%,A
1707,"By investing Rs. 1620 in 8% stock, Maria earns Rs. 135. The stock is then quoted at:_________?",80,96,106,108,B
1708,P and Q can complete a work in 20 days and 12 days respectively. P alone started the work and Q joined him after 4 days till the completion of the work. How long did the work last?,5 days,10 days,15 days,12 days,B
1709,"In a school examination of 600 students, 75% of students passed in Mathematics and 40% passed in Physics. If 20% of the total students passed in both subjects, how many students passed in at least one of the two subjects?",390,450,510,570,D
1710,"The edges of a cuboid are respectively 3cm, 4cm and 12 cm. Find the length of the diagonal of cuboid. Geometric Measurement",5 cm,19 cm,13 cm,144 cm,C
1711,"The average of 6 numbers is 30. If the average of the first four is 25 and that of the last three is 35, what is the fourth number?",25,30,35,None of these,A
1712,"A reduction of 40% in the price of bananas would enable a man to obtain 64 more for Rs.40, what is reduced price per dozen?",Rs0.50 ,Rs0.40 ,Rs0.20 ,Rs0.30 ,D
1713,"The slant height of a cone is 12 cm and radius of the base is 4cm, find the curved surface of the cone. Geometric Measurement",74 π cm²,36 π cm²,48 π cm²,24 π cm²,C
1714,"A and B can do a piece of work in 18 days ; B and C can do it in 24 days; A and C can do it in 36 days. In how many days will A,B, and C finish it , working together?",16,14,20,24,A
1715,"If 12 men work 8 hours a day to complete a work in 10 days, how many men working 12 hours a day can complete the work in 5 days?",16,4,12,8,A
1716,A photograph measuring 5.5 cm by 9 cm is enlarged in the ratio 7:5. What are the new length and width of the picture?,7.8 cm by 12.5 cm,7.7 cm by 12.6 cm,7.8 cm by 12.7 cm,None of these,B
1717,A student who secures 20 % marks in an examination fails by 30 marks. Another student who secures 32 % marks gets 42 marks more than those required to pass. The percentage of marks required to pass is:________?,20%,25%,28%,30%,B
1718,The length of a rectangle is increased by 25% and its breadth is decreased by 20%. What is the effect on its area?,Remains same,5% decrease,5% increase,10% increase,A
1719,"Ali earns Rs. 7500 in 2 weeks. If he works 6 days a week, what will he earn in 2 days?",1300,1250,1200,None of these,B
1720,A shopkeeper sells 400 metres of cloth for Rs. 18000 at a loss of Rs.5 per metre. Find his cost price for one metre of cloth?,Rs. 45,Rs. 40,Rs. 35,Rs. 50,D
1721,A shopkeeper bought 6 dozen and 3 eggs. Out of which 1 dozen and 6 eggs are rotten. The percentage of rotten eggs are:,20%,22%,23%,24%,D
1722,42 women can do a piece of work in 18 days. How many women would be required to do the same piece of work in 21 days?,34,35,36,None of these,C
1723,"A is the father of B, but B is not the son of A. What is B's relationship to A?",Daughter,Nephew,Daughter-in-law,Nephew-in-law,A
1724,The mean marks of 30 students in a class is 58.5. Later on it was found that 75 was wrongly recorded as 57. Find the correct mean. Average,57.4,57.5,58.9,59.1,D
1725,Find the one which does not belong to that group?,525,39,24,426,C
1726,The sum of the ages of 5 children born at intervals of 3 years each is 50 years. What is the age of the youngest child?,3 years,5 years,4 years,6 years,C
1727,"If the operation x × y is defined as x² + y² - xy, what is the value of 9 × 11?",93,103,113,121,B
1728,21350 * 45 = 4270 * ?,215,235,225,255,C
1729,"A bag contains nine yellow balls, three white balls and four red balls. In how many ways can two balls be drawn from the bag?",⁹ C ₂,³ C ₂,¹⁶ C ₂,¹² C ₂,C
1730,"A boat goes 100 km downstream in 10 hours, and 75 km upstream in 15 hours. The speed of the stream is________?",7 km/h,5 km/h,3 km/h,2.5 km/h,D
1731,What is the fractional equivalent of 12.5%?,01-Apr,02-Sep,01-May,01-Aug,D
1732,The average age of M boys is 'b' years and of 'n' girls 'c' years. The average age of all together is_________?,(mb - nc)/ (m + n) years,(mb + nc)/ (m - n) years,(mb + nc)/ (m + n) years,(mb - nc)/ (m - n) years,C
1733,parallelogram has sides 60 m and 40 m and one of its diagonals is 80 m long then its area is:__________?,480 sq.m,320 sq.m,600√15 sq.m,450√15,C
1734,A patient requires a 30% decrease in the dosage of his medication. His current dosage is 340 mg. What will his dosage be after the decrease?,70 mg,238 mg,270 mg,340 mg,B
1735,"If you borrow an amount of Rs. 300 for one month and the borrower charges Rs. 6 in interest, what is the monthly rate of interest?",2%,4%,6%,18%,A
1736,"Which is the odd number in the following set: 8, 27, 64, 100, 125, 216, 343?",27,100,125,343,B
1737,The probability that A speaks truth is 3/5 and that of B speaking truth is 4/7. What is the probability that they agree in stating the same fact?,18/35,Nov-35,17/35,19/35,A
1738,"What is the mode of the data set: 3, 5, 2, 0, 0, 1, 6, 6, 3, 1, 0, 7, 9?",3,0,1,9,B
1739,"From 2008 to 2009, the sales of a book decreased by 80%. If the sales in 2010 were the same as in 2008, by what percent did they increase from 2009 to 2010?",80%,120%,40%,None of these,C
1740,"A deposited Rs 6000 in a bank at 5% per annum simple interest. B deposited Rs 5000 at 8% P.a Compound interest. After 2 years, the difference between their interest will be:_________?",Rs. 230,"Rs, 232",Rs. 600,"Rs, 832",B
1741,"A bag contains 1 rupee, 2 rupee and 5 rupee coins amounting to Rs.264. If the ratio of the number of these coins is 3:5:4, find the number of 1 rupee coins. Ratio",66,48,24,8,C
1742,"If Rabia's average rose from 62 to 82, then by what percent did her average increase?",32.60%,32.80%,33%,35%,A
1743,Find the sum lend at C.I. at 5 p.c per annum will amount to Rs.441 in 2 years?,Rs0.42 ,Rs0.40 ,Rs0.38 ,Rs0.38 ,B
1744,"If X and Y are whole numbers and X² > Y², which of the following statements must be true?",X is greater than Y,Y is greater than X,X and Y are equal,The solution is not possible,A
1745,There are 56 boys in a class of 140 students. What percent of the students are boys?,30%,35%,40%,55%,C
1746,"A:B = 2:3, B:C = 3:4, A:D = 4:5. Find C:D. Ratio",5:02,2:03,5:04,8:05,D
1747,"Rajan borrowed Rs.4000 at 5% p.a compound interest. After 2 years, he repaid Rs.2210 and after 2 more year, the balance with interest. What was the total amount that he paid as interest?",Rs.635.50,Rs.613.50,Rs.675.50,Rs.653.50,A
1748,"A steam shovel excavates 2 cubic yards every 40 seconds. At this rate, what is the amount excavated in 45 minutes?",90 Cu Yd,135 Cu Yd,270 Cu Yd,1200 Cu Yd,B
1749,In how many ways can 4 boys and 3 girls be seated in a row so that they are in alternate positions?,144,288,12,256,A
1750,"Three pipes of same capacity can fill a tank in 8 hours. If there are only two pipes of same capacity, the tank can be filled in___________?",17 hours,12 hours,16 hours,24 hours,B
1751,7394 - 1236 - 4652 = ________?,1506,1606,1706,1496,A
1752,The areas of the three adjacent faces of a rectangular box which meet in a point are known. The product of these areas is equal to :___________?,The volume of the box,Twice the volume of the box,The square of the volume of the box,The cube root of the volume of the box,C
1753,The length of a rectangular plot is thrice its breadth. If the area of the rectangular plot is 6075 sq.meters .what is its length?,45m,75m,135m,None of these,C
1754,105.126 * 35.201 - 90.23 * 3 + 55.11 * 27.01 = ____________?,4890,40000,271,5996,A
1755,A can type 60 pages in 15 hours. A and B can type 150 pages in 25 hours. How long will it take B alone to type 120 pages?,40 hrs.,45 hrs.,55 hrs.,60 hrs.,D
1756,"A mason fixed black square tiles as a border on the floor around a square room. If there are 21 tiles along each outer edge of the border, how many tiles did he use altogether?",88,76,80,None of these,C
1757,"Ahmad is as much younger than Saeed as he is older than Tanveer. If the sum of the ages of Saeed and Tanveer is 48 years, what is Ahmad's age?",21 years,22 years,23 years,24 years,D
1758,"Find the lowest 4-digit number which when divided by 3, 4 or 5 leaves a remainder of 2 in each case?",1020,1026,1030,1022,D
1759,If the height of a cone is increased by 100% then its volume increases by what factor?_________?,1,2,3,4,A
1760,2758 + 20581 - 17889 = ________?,178,7850,5450,4800,C
1761,What is the sum of the three interior angles of a triangle?,90 degrees,180 degrees,270 degrees,None of these,B
1762,The ratio of boys and girls in a class was 11:13. 8 girls and 4 boys join the class from this academic year and the ratio becomes 4:5. Find the strength of the class. Ratio,96,68,72,108,D
1763,"The average income of A and B is Rs. 50,000, the average income of B and C is Rs. 60,000, and the average income of A and C is Rs. 55,000. What is the income of B?",Rs. 45000,Rs. 55000,Rs. 65000,Rs. 75000,B
1764,A military camp has provision for 50 days. If after 10 days 500 more soldiers joined the camp and the provisions lasted for 35 days only. How many men were there in the camp?,1700,3600,4000,3500,D
1765,20 men or 30 boys can do a certain job in 20 days. How long will it take 6 men and 15 boys to do the same job?,25 days,10 days,8 days,6 days,A
1766,"A fraction becomes 4/5 when 1 is added to both the numerator and denominator. However, if 5 is subtracted from each, it becomes 1/2. What is the fraction?",05-Jul,09-Jul,07-Sep,13/16,C
1767,"In the first 10 overs of a cricket game, the run rate was only 3.2. What should be the rate in the remaining 40 overs to reach the target of 282 runs?",6.25,6.5,6.75,7,A
1768,"In mathematics, a solution to an equation that emerges from the process of solving the problem but is not a valid solution to the problem is called a ____ solution:",Homogeneous,Heterogeneous,Extraneous,Identical,C
1769,The area of a square is equal to five times the area of a rectangle of dimensions 125 cm * 64 cm. What is the perimeter of the square?,600 cm,800 cm,400 cm,1000 cm,B
1770,"The sum of the squares of two numbers is 97, and the square of their difference is 25. What is the product of the two numbers?",36,63,45,54,A
1771,In an election between two candidates. One got 55 % of the total valid votes. 20 % of the votes were invalid. If the total number of votes was 7500. The number of valid votes that the other candidate got was_________?,2700,2900,3000,3100,A
1772,"Oranges are bought at 11 for a rupee and an equal number more at 9 a rupee. If these are sold at 10 for a rupee, find the loss or gain percent?",1% gain,2% gain,1% loss,2% loss,C
1773,"The time taken by a man to row his boat upstream is twice the time taken by him to row the same distance downstream. If the speed of the boat in still water is 42 kmph, find the speed of the stream?",12 kmph,13 kmph,14 kmph,15 kmph,C
1774,"A person bought a camera for Rs. 1,800 and sold it at a 10% loss. How much did he sell it for?",Rs. 1620,Rs. 1440,Rs. 1560,None of these,A
1775,The product of two numbers is 2028 and their H.C.F is 13. The number of such pairs is__________?,1,2,3,4,B
1776,A company has 7348 bars of soap. If the company sells 20% of its bars of soap. How many bars of soap did it sell?,734.8,1469.6,146950,29390,B
1777,The area of the largest circle that can be drawn inside a rectangle with sides 18cm and 14cm is_________?,49 Sq.cm,154 Sq.cm,378Sq.cm,1078 Sq.cm,B
1778,The sum of two numbers is 25 and their difference is 13. What is their product?,100,114,126,138,B
1779,A boat takes half time in moving a certain distance downstream than upstream. What is the ratio between the rate in still water and rate of current?,1:03,3:01,1:04,4:01,B
1780,Solve: 12 ÷ 20 = ?,6,2.4,0.6,24,C
1781,Find the one which does not belong to that group?,Ganga,Hirakud,Yamuna,Sutlej,B
1782,"If 2^x / 2^y = 2^3, what is the relationship between x and y?",y+3,y³,3-y,3y,A
1783,"To convert a decimal number into a binary number, we use the method of repeated:",Multiplication,Division,Addition,Subtraction,B
1784,"If 3/4 of police employees are not graduates, what is the ratio of graduate to non- graduate employees in the police department?",1:03,3:01,1:04,3:04,A
1785,Saima gets 50% of what her brother gets. Her brother gets what percent of Saima?,100%,150%,50%,200%,D
1786,45% of 600 is equal to:,300,270,350,250,B
1787,"The total marks obtained by a student in Physics, Chemistry and Mathematics is 150 more than the marks obtained by him in Physics. What is the average mark obtained by him in Chemistry and Mathematics?",75,150,50,None of these,A
1788,"For the sequence A_n = 2n-5, what is the value of the new term A(n+3)? (Note: the symbol _ indicates subscript) Arithmetic Progression",2n+1,2n+2,2n+3,None of these,A
1789,"In a group of 550 students, 42% go on a tour. How many students go on the tour?",213,177,231,210,C
1790,"I. a² - 13a + 42 = 0, II. b² - 15b + 56 = 0 to solve both the equations to find the values of a and b?",If a > b,If a ≥ b,If a < b,If a ≤ b.,D
1791,"An amount of Rs. 5,000 is invested at a fixed rate of 8 per cent per annum. What will the value of the investment be in five years if the interest is compounded every six months?",Rs. 7401.22,Rs. 3456,Rs. 4567,Rs. 7890,A
1792,The diameter of a cylindrical tin is 6cm and height is 5 cm. Find the volume of the cylinder?,30 π cc,45 π cc,150 π cc,180 π cc,B
1793,"In a factory, there are 40% technicians and 60% non-technicians. If the 60% of the technicians and 40% of non-technicians are permanent employees, then the percentage of workers who are temporary is________?",32%,42%,52%,62%,C
1794,"A class has 90 students. If the ratio of boys and girls is 7:8, find the number of boys in the class. Ratio",48,42,60,70,B
1795,Two numbers are in the ratio 5:4 and their difference is 10.What is the largest number?,40,50,60,30,B
1796,The C.P of an article is 40% of the S.P. The percent that the S.P is of C.P is:________?,40%,60%,240%,250%,D
1797,(332% of 2113) / 42 = _________?,167,154,162,181,A
1798,"Anees and Raees started a business investing Rs. 22,500 and Rs. 35,000 respectively. Out of a total profit of Rs. 13,800, Raees's share is:________?",Rs. 5400,Rs. 7200,Rs. 8400,Rs. 9600,C
1799,"A alone can finish a work in X days. B alone can finish the same work in X+5 days. Together, they take 6 days to complete the work. Find X?",12,8,10,9,C
1800,A boat travels 20kms upstream in 6hrs and 18kms downstream in 4 hours. Find the speed of the boat in still water and the speed of the water current?,"(3.915, 0.585) kmph","(3.115, 0.985) kmph","(9.915, 0.585) kmph",None of these,A
1801,"A tank has a leak which would empty it in 10 hrs. A tap is turned on, and it admits 9 litres per minute into the tank, and the tank is now emptied in 25 hrs. How many litres does the tank hold?",9000 litres,13400 litres,14500 litres,10000 litres,A
1802,A dishonest dealer professes to sell his goods at Cost Price but still gets 20% profit by using a false weight. What weight does he substitute for a kilogram?,855 1/2 grams,833 1/3 grams,833 1/2 grams,875 2/7 grams,B
1803,A trader bought a car at 20% discount on its original price. He sold it at a 40% increase on the price he bought it. What percent of profit did he make on the original price?,10%,11%,12%,15%,C
1804,"Aaron has 3 times as much money as Josh. If Aaron gives Josh $50, Josh will then have 3 times as much money as Aaron. How much money do the two of them have together?",100,110,135,150,A
1805,"The average weight of A, B and C is 45 kg. If the average weight of A and B be 40 kg and that of B and C be 43 kg, then the weight of B is___________?",17 kg,20 kg,26 kg,31 kg,D
1806,"Two numbers 4242 and 2903 when divided by a certain number of three digits, leave the same remainder. Find the number?",101,103,107,113,B
1807,"If the sum of two numbers is 30 and their difference is 8, what is their product'?",200,201,209,None of these,C
1808,"A can run a kilometer race in 4 1/2 min while B can run same race in 5 min. How many meters start can A give B in a kilometer race, so that the race mat end in a dead heat?",150 m,125 m,130 m,100 m,D
1809,The circumferences of two circles are 264 meters and 352 meters. Find the difference between the areas of the larger and the smaller circles. Geometric Measurement,4192 sq m,4304 sq m,4312 sq m,4360 sq m,C
1810,"Mansoor-Ul-Haque and Aaqib are working on a special assignment. Mansoor-Ul-Haque needs 6 hours to type 32 pages on a computer and Aaqib needs 5 hours to type 40 pages. If both of them work together on two different computers, how much time is",7 hour 15 minutes,7 hour 30 minutes,8 hour 15 minutes,8 hour 30 minutes,C
1811,Simplify: (8(11 - 2) - 5(11 - 2))/3. BODMAS,1,5,9,11,C
1812,"A student gets 60, 50, and 90 marks out of 100 in English, Physics, and Economics respectively. He needs an overall average of 72% to get a scholarship. How many marks does he need in his final paper, Maths (also out of 100), to obtain the scholarship?",82,84,86,88,D
1813,"If a number is multiplied by two-thirds of itself, and the value so obtained is 864, what is the number?",34,35,36,None of these,C
1814,"If 1 day's work = 1/20, then the time required to finish the job (in days) is:",20,10,25,30,A
1815,"A profit of Rs. 12,300 is distributed among three partners in the ratio 4/3: 7/6: 11/12. Find the share of the third partner. Ratio (Partnership)",Rs. 4200,Rs. 3300,Rs. 4600,None of these,B
1816,The length of each side of an equilateral triangle having an area of 4√3 cm2 is_______?,4/3 cm,3/4 cm,3 cm,4 cm,D
1817,Solve: 30% of 3300 Percentage,330,990,700,1100,B
1818,What is the rate of interest at which Rs.150 becomes Rs. 220 in 10 years. Interest,11/3%,14/3%,12%,14%,B
1819,A man rides his bicycle 10 km at an average speed of 12 km/hr and again travels 12 km at an average speed of 10 km/hr. What is his average speed for the entire trip approximately?,11.2 kmph,10 kmph,10.2 kmph,10.8 kmph,D
1820,Two number is first increased by 10 % and then reduced by 10 % the number:__________?,2% increase,5% decrease,1% decrease,Invalid,C
1821,A and B can do a piece of work in 12 days; B and C in 15 days; C and A in 20 days. A alone can do the work in__________?,20 days,30 days,40 days,None of these,B
1822,"A worker is paid Rs. 2,130 for 6 days of work. If his total wage during a month is Rs. 9,230, how many days did he work in that month?",26,24,22,None of these,A
1823,"In measuring the sides of a rectangle, errors of 5% and 3% in excess are made. The error percent in the calculated area is _________?",8.35%,7.15%,8.15%,6.25%,C
1824,"Two pipes A and B can fill a tank in 20 and 30 minutes respectively. If both the pipes are used together, then how long will it take to fill the tank?",12 min,15 min,25 min,50 min,A
1825,"A cistern is filled by a tap in 3 1/2 hours. Due to leak in the bottom of the cistern, it takes half an hour longer to fill the cistern. If the cistern is full how long will it take the leak to empty it?",7 hours,8 hours,14 hours,28 hours,D
1826,"A invested some money in 10% stock at 96. If B wants to invest in an equally good 12% stock, he must purchase a stock worth of__________?",Rs. 80,Rs. 115.20,Rs. 120,Rs. 125.40,B
1827,A merchant buys cloth at Rs. 1.60 per meter. At what price per meter should be marked on the cloth so that he may sell it at a discount of 20% from the marked price and still make a profit of 20% of the selling price?,Rs0.20 ,Rs.2.24,Rs.2.40,Rs.2.50,D
1828,The perimeter of a triangle is 28 cm and the inradius of the triangle is 2.5 cm. What is the area of the triangle?,25 cm2,42 cm2,49 cm2,None of these,D
1829,"If in a box of dimensions 6 m * 5 m * 4 m smaller boxes of dimensions 60 cm * 50 cm * 40 cm are kept in it, then what will be the maximum number of the small boxes that can be kept in it?",500,1000,900,600,B
1830,"A dishonest dealer professes to sell goods at the cost price but uses a weight of 800 grams per kg, what is his gain percent?",20%,25%,30%,15%,B
1831,"Each day, Robert eats 40% of the pistachios left in his jar. At the end of the second day, 27 pistachios remain. How many pistachios were in the jar at the start of the first day?",75,80,85,95,A
1832,Twelve men can do a work in twenty days while twenty women can finish the same work in sixteen days. Find the ratio between the capacity of a man and a woman. Time-Work,3:04,5:04,4:03,5:03,C
1833,A boatman goes 2 km against the current of the stream in 1 hour and goes 1 km along the current in 10 minutes. How long will he take to go 5km in stationery water?,40 Minutes,1 hour,1 hr 15 Min,1 hr 30 Min,C
1834,The radius of a circular wheel is 17.5m. How many revolutions will it make in travelling 11km?,10,100,1000,10000,B
1835,"Complete the series: 1, 3, 7, 15, 31, 63, Number Series",123,125,127,129,C
1836,5 (1/5) + 4 (1/2) + 4 (1/3) = ?,14 (1/10),13 (1/5),30,14 (1/30),D
1837,A hall is a 15m long and 12m board. If the sum of the areas of the floor and the ceiling is equal to the areas of the 4 walls the volume of the hall is:,720 Cu.m,1200 Cu.m,361 Sq.cm,None of these,B
1838,"If the diameter of a circle is increased by 100%, its area is increased by: _________?",100%,200%,300%,400%,C
