Question_Number,Question,Option_A,Option_B,Option_C,Option_D,Correct_Answer
370,Shair-e-mazdoor kise kaha jata hai?,Ehsan Danish,Nazeer Akbarabadi,Majeed Amjad,Faiz Ahmed Faiz,A
371,Aud-e-Hindi ka taalluq Urdu ke kis sanf se hai?,Ghazal,Nazm,Khutoot,Sawaneh nigari,C
372,Baywa ki munajat kis ki nazm hai?,Molana Altaf Hussain Hali,Ghalib,Hasrat Mohani,In mein se koi nahi,A
373,Bint-ul-naab se kya murad hai?,Badshah ki beti,Angoor ki beti (sharab),Laeeb ki beti,In mein se koi nahi,B
374,Darj zail mein kaun sa muhawara sahi hai?,Subh Banaras Shaam Oudh,Subh Banaras Shaam Dehli,Subh Banaras Shaam Lucknow,Subh Banaras Shaam Agra,A
375,Who was the first poet of the Urdu language?,Quli Qutab Shah,Daagh Dehlvi,Meer Taqi Meer,Ameer Khusro,A
376,Umrao Jan Ada kis ki tasneef hai?,Prem Chand,Mirza Hadi Ruswa,Allama Rashid Khairi,In mein se koi nahi,B
377,Mehmood Sherani ne kis shair ko Urdu ka pehla sahib-e-deewan shair qarar diya?,Ameer Khusro,Masood Saad Salman,Quli Qutub Shah,In mein se koi nahi,C
378,Girez kis sanf ka juz hai?,Masnavi,Marsiya,Qasida,Nazm,C
379,Urdu adab mein Jameela Hashmi kis cheez ke liye mashhoor hain?,Insha Pardazi,Tanqeed,Novel Nigari,Ghazal Goi,B
380,Khaak aur Khoon kis ka novel hai?,Naseem Hijazi,Qurat ul Ain,Bano Qudsia,In mein se koi nahi,A
381,"Majeed Amjad ne nazm ""Autograph"" kis cricketer ki tasveer dekh kar likhi?",Javed Miandad,Fazal Mahmood,Abdul Hafeez Kardar,Nazar Muhammad,B
382,Kulliyat kise kehte hain?,Kitabon ka majmua,Shairi majmua,Afsanon ka majmua,In mein se koi nahi,B
383,Raat din aik karna se kya murad hai?,Sakht mehnat karna,Raat ko ghar mein zyada roshni rakhna,Din ko sote rehna,Raat ko jagte rehna,A
384,"""Aag ka Darya"" kis ka mashhoor novel hai?",Ismat Chughtai,Qurat ul Ain Haider,Khadija Mastoor,Bano Qudsia,B
385,Hafeez Taib ki wajah-e-shoharat kya thi?,She'r Goi,Ghazal Goi,Naat Goi,Column Nigari,C
386,Daar-ul-Saltanat qawaid ki ro se kya hai?,Ism-e-Zarf-e-Makan,Ism-e-Lamakan,Ism-e-Bayan,In mein se koi nahi,A
387,Udas Naslain kis ki takhleeq hai?,Mumtaz Mufti,Raziya Butt,Abdullah Hussain,Jameela Hashmi,C
388,"Bue gul le gayi bairun-e-chaman raaz-e-chaman, kya qayamat hai ke khud phool hain ghammaz-e-chaman. Is sher mein 'ghammaz-e-chaman' kya hai?",Tashbih,Istiara,Kinaya,In mein se koi nahi,B
389,Urdu kaise likhein kis ki tasneef hai?,Mirza Ghalib,Wali Dakni,Rashid Hasan Khan,In mein se koi nahi,C
390,Alipur ka Aili novel kis ne likha?,Mustansar Hussain Tarar,Ashfaq Ahmed,Mumtaz Mufti,Abdullah Hussain,C
391,To carry coal to Newcastle ke durust matlab ka intikhab kijiye?,Buray ko us ke ghar tak pohanchana,Mushkil tareen kaam karna,Billi ka ghar wapas aana,Ulta Baans Bareli ko,D
392,Hayat-e-Saadi kis ki kitaab hai?,Molana Altaf Hussain Hali,Muhammad Hussain Azad,Shibli Naumani,In mein se koi nahi,A
393,Aangan kis ka novel hai?,Khadija Mastoor,Hajra Masroor,Jameela Hashmi,M. Aslam,A
394,"""Andalus mein ajnabi"" aur ""Khana Badosh"" kis ki tasaneef hain?",Ibn-e-Insha,Mustansar Hussain Tarar,Ashfaq Ahmed,Saadat Hasan Manto,B
395,"Urdu adab ka aik shahkar afsana ""Aakhri Aadmi"" kis ki tasneef hai?",Intizar Hussain,Abdullah Hussain,Deputy Nazir Ahmed,In mein se koi nahi,A
396,Hum Safeer se kya murad hai?,Hum asr,Hum aawaz,Hum safar,In mein se koi nahi,B
397,Fiqra mukammal karein: Usay qay ____ to bahar chala gaya.,Lagi,Pari,Hui,In mein se koi nahi,C
398,"Qalmi nuskhe, dastaveez ya ghair matbooa kitaab ko kehte hain?",Makhzoota,Muqaddima,Musahiba,Zameema,A
399,Imam-ul-khutooth kis shair ko kehte hain?,Hafeez Jalandhari,Meer Taqi Meer,Mirza Ghalib,In mein se koi nahi,C
400,"Mashhoor novel ""Khuda Ki Basti"" ke musannif ka naam kya hai?",Waqar Azeem,Shaukat Siddiqui,Aal Ahmad Sarwar,Amjad Islam Amjad,B
401,Tumhara mushkil se paala na pade ke maani batayiye?,Wasta na pare,Jarana hona,Naafiz hona,In mein se koi nahi,A
402,"Dastan ""Sehr-ul-Bayan"" kis shair ne likhi?",Meer Hasan Dehlvi,Shamsur Rahman Faruqi,Meer Sher Ali Afsos,In mein se koi nahi,A
403,"""Qaab-e-Qosain"" ka Urdu mein mafhoom batayein:",Nihayat qareeb,Door o qareeb,Door daraaz,Door ke dhol,A
404,Chaand ka mutaradif kya hai?,Suraj,Mehtab,Sitara,In mein se koi nahi,B
405,Urdu mein maktub nigari ka aaghaz kis ne kiya?,Deputy Nazir Ahmad,Maulvi Abdul Haq,Mirza Ghalib,In mein se koi nahi,C
406,Mere chand so ja main ilm-e-bayan ki kaun si soorat bayan hui hai?,Tashbeeh,Isti'ara,Kinaya,Majaz Mursal,B
407,Aain bain shain karne se kya murad hai?,Baal mein baal nikalna,Bahas karna,Tal matol karna,In mein se koi nahi,C
408,Allama Iqbal ki kaun si kitaab mein un ka Urdu aur Farsi kalam akhatta chhapa hai?,Zarb-e-Kaleem,Bang-e-Dara,Baal-e-Jibril,Armaghan-e-Hijaz,D
409,Faiz Ahmed Faiz ke pehle majmue ka kya naam tha?,Naqsh-e-Faryadi,Dast-e-Teh-e-Sang,Shaam-e-Shehr-e-Yaran,Zindan Nama,A
410,Mashhoor nazm And-o-Jazar-e-Islam kis ne likhi hai?,Allama Iqbal,Sir Syed Ahmed Khan,Altaf Hussain Hali,Mirza Ghalib,C
411,In mein se durust jumla kaun sa hai?,Bhoke log daka na daalen to aur kya karein,Bhoke log daka na daalen to aur kya karein,Bhoke log daak na daalen to aur kya karein,In mein se koi nahi,C
412,Oudh Punchab ke mudeer kaun thay?,Zarif Lucknavi,Mehdi Afadi,Munshi Sajjad Hussain,Munshi Sanaullah,C
413,Allama Iqbal ki kaun si kitaab mein un ka Urdu aur Farsi kalam akhatta chhapa hai?,Zarb-e-Kaleem,Armaghan-e-Hijaz,Bang-e-Dara,Baal-e-Jibril,B
414,Arastu se Eliot tak kis ki kitab hai?,Hasan Askari,Jameel Jalibi,Akhtar Hussain,In mein se koi nahi,B
415,Darya mein rehna aur ______ se bair,Magar machh,Pani,Machhli,In mein se koi nahi,A
416,Qadam Rao Padam Rao Urdu adab ki qadeem masnavi hai. Is ke musannif ka naam kya hai?,Fakhruddin Nizami,Maulvi Noor Ahmed,Ram Chandar,In mein se koi nahi,A
417,Riwayat aur infiradi salahiyat ka nazriya kis ne diya?,William Henry,Stephenson,T. S. Eliot,In mein se koi nahi,C
418,"""Aab aab hona"" qawaid ki ro se kya hai?",Muhawara,Sirf roz marra hai,Muhawara bhi hai aur roz marra bhi,Na muhawara hai aur na roz marra,B
419,"""Alipur ka Aili"" kis ki tasneef hai?",Ashfaq Ahmed,Raziya Butt,Shaukat Siddiqui,Mumtaz Mufti,D
420,"""Shanay se shana chhalna"" muhawara hai. Is ka kya matlab hai?",Bohat khush hona,Bohat mushkil hona,Bohat bheer hona,In mein se koi nahi,C
421,"Golar ka phool khilna muhawara hai, is se kya murad hai?",Ashya ka arzaan milna,Anhoni baat hona,Raaz mankashif hona,Khushi ka izhar karna,B
422,"""Tifl-e-Maktab"" tarkeeb ka mafhoom hai?",Tajurba kar,Na-tajurba-kar,Farigh-ut-taleem,Parha likha,B
423,Fe'l-e-mutaddi kise kehte hain?,Jo fa'il ko chahe,Jo maf'ool ko chahe,Jo fa'il ke ilawa maf'ool ki bhi zarurat mehsoos kare,In mein se koi nahi,C
424,Urdu adab ki taweel tareen tareekh kis ne tehreer ki hai?,Dr. Saleem Akhtar,Dr. Tabsum Kashmiri,Dr. Jameel Jalibi,Ram Babu Saxena,C
425,Amrao Jan Ada ka asal naam kya tha?,Ameeran,Khanum,Bismillah Khan,Naseem Akhtar,B
426,Farhang-e-Iqbal ka musannif kaun hai?,Yousuf Saleem Chishti,Ghulam Rasool,Hazrat Naseem Amrohvi,In mein se koi nahi,C
427,Bakhiyay udherna ka kya matlab hai?,Raaz faash kar dena,Bohat tareef karna,Khushamad karna,In mein se koi nahi,A
428,Ibrahim Zauq kis ke darbar mein Malik-ul-Shuara the?,Shah Alam Sani,Bahadur Shah Zafar,Akbar Sani,In mein se koi nahi,B
429,"Urdu grammar mein anay walay alfaaz jo 'daan', 'andesh' kehlate hain?",Sabiqay,Lahqay,Murakkab,In mein se koi nahi,B
430,Urdu ka pehla novel kaun sa hai?,Mirat-ul-Uroos,Ibn-ul-Waqt,Khak o Khoon,Gulistan,A
431,Ghazal ka woh sher jis mein shair apna takhallus bayan karta hai:,Matla,Maqta,Qafia,Radeef,B
432,"""Ghatar bood"" qawaid ki ro se kya hai?",Muhawara hai,Rozmarra hai,"Na muhawara hai, na rozmarra","Muhawara bhi hai, rozmarra bhi hai",D
433,'Qazi Abdul Ghaffar ka novel kaun sa hai?,Sehar tak safar,Udas Naslain,Laila ke Khutoot,In mein se koi nahi,C
434,Badiha goi ka matlab hai?,Shair-e-Ilm,Barjasta shair,Shair waqif,In mein se koi nahi,B
435,Taqabli tanqeed ki bunyaad kis ne rakhi?,Muhammad Hussain Azad,Molana Altaf Hussain Hali,Shibli Naumani,In mein se koi nahi,C
436,Urdu ka romanvi shair kise kaha jata hai?,Akhtar Sherani,Ismail Meeruthi,Prem Chand,In mein se koi nahi,A
437,Allama Iqbal ka kaunsa kalam Urdu aur Farsi mein hai?,Zaboor-e-Ajam,Zarb-e-Kaleem,Armaghan-e-Hijaz,In mein se koi nahi,C
438,Shohrat ki khatir likhi gayi tasneef hai?,Molana Abul Kalam Azad,Aurais Azad,Nazir Siddiqui,Qaiser Farhat Ishtiaq,C
439,Molana Room ki qabr ke sath kis Urdu shair ki alamati qabr banai gayi hai?,Faiz Ahmed Faiz,Allama Iqbal,Mirza Ghalib,In mein se koi nahi,B
440,Durust fiqra batain.,Zyada nuqta cheeni na karo,Nuqta cheeni na karo,Behtar zyada nuqta cheeni na karo,In mein se koi nahi,B
441,'Musaddas-e-Hali kis ki farmaish par likhi gayi?,Mirza Ghalib,Sir Syed Ahmed Khan,Molana Shibli Naumani,In mein se koi nahi,B
442,Yadgar-e-Ghalib kis ki tasneef hai?,Altaf Hussain Hali,Sir Syed Ahmed Khan,Meer Taqi Meer,In mein se koi nahi,B
443,"""Shahr-e-Sukhan Aarasta Hai"" is written by:",Ahmad Faraz,Faiz Ahmad Faiz,Ashfaq Ahmad,Habib Jalib,A
444,Jo rahi so bekhabari rahi kis ki tahreer hai?,Qurat ul Ain Haider,Ada Jafri,Hajra Masroor,In mein se koi nahi,B
445,"""Aasar-us-Sanadeed"" ke musannif kaun hain?",Maulvi Abdul Haq,Sir Syed Ahmed Khan,Hali,Molana Abul Kalam Azad,B
446,"""Raal tapakna"" ka kya matlab hai?",Munh se pani aana,Ji karna,Donon,In mein se koi nahi,C
447,"Patta patta boota boota haal hamara jaane hai, Jaane na jaane gul hi na jaaye baagh to saara jaane hai Sher mein istiara aya hai?",Do baar,Teen baar,Chaar baar,In mein se koi nahi,C
448,Yaadon ki baraat kis ki aap beeti hai?,Shaukat Siddiqui,Afzal Haq,Salahuddin,Josh Malihabadi,D
449,Khushbu kis ka majmua-e-kalaam hai?,Samina Raja,Parveen Shakir,Ghazala Farooqi,In mein se koi nahi,B
450,"Risaala ""Shagufa"" kahan se jari hota hai?",Lahore,Hyderabad,Karachi,In mein se koi nahi,B
451,Musaddas ke har band mein kitne misray hotay hain?,Chaar,Paanch,Chay,Aath,C
452,Aik aam aadmi ka khwab kis ki tasneef hai?,Mushtaq Ahmed Yousufi,Deputy Nazir Ahmad,Rasheed Amjad,In mein se koi nahi,C
453,Aftab lab-e-baam hona se kya murad hai?,Maut ke qareeb hona,Suraj tuloo hona,Naraz hona,In mein se koi nahi,A
454,Adbiyat risaala hai:,Shashmahi,Seh mahi,Haft rozah,In mein se koi nahi,B
455,"Do jumlon ko milanay wale alfaaz (maslan ""wa"" aur ""keh"") waghera kya kehlate hain?",Huroof-e-Rabt,Huroof-e-Taam,Huroof-e-Atf,Huroof-e-Jar,C
456,Molana Room ki qabr ke sath kis Urdu shair ki alamati qabr banai gayi hai?,Faiz Ahmed Faiz,Allama Iqbal,Mirza Ghalib,In mein se koi nahi,B
457,In mein se zarb-ul-misl kaun si hai?,Boorhi ghori laal lagaam,Andhay ko kya chahiye do aankhen,Ram Ram japna paraya maal apna,Tamam zarb-ul-amsaal hain,D
458,"Aisa harf ya huroof ka majmua jo aik bama'ani lafz ke peeche lagane se aik naya matlab de, kya kehlata hai?",Sabiqa,Zarb-ul-misl,Rozmarra,Lahqa,D
459,Iqbal mu'asireen ki nazar mein Taraqqi Pasand Tehreek ke andar kis ne kitaab likhi thi?,Syed Waqar Azim,Sajjad Zaheer,Dr. Deen Muhammad Taseer,In mein se koi nahi,A
460,Anjuman Taraqqi Urdu ka daftar kahan hai?,Faisalabad,Karachi,Islamabad,In mein se koi nahi,B
461,Muneer Niazi ki paidaish kahan hui?,Sahiwal,Hoshiarpur,Mianwali,Jalandhar,B
462,Adabi tanqeed aur asloobiyat ke musannif hain?,Nisar Ahmed Farooqi,Waheed Qureshi,Gopi Chand Narang,Ali Sardar Jafri,C
463,Durust muhawara batain?,Jis ka yaar kotwal us ka chor,Jis ka yaar kotwal use kis baat ka dar,Jis ka yaar kotwal use kahe ka dar,In mein se koi nahi,C
464,Sir Syed ke bare Hayat-e-Javed kis ne likhi?,Molana Altaf Hussain Hali,Allama Iqbal,Quaid-e-Azam,In mein se koi nahi,A
465,Tawqeef Nigari se kya murad hai?,She'r mein tareef karna,Ramooz-e-auqaf lagana,Aasan alfaaz mein shairi,In mein se koi nahi,B
466,"Baat lakh ki, karni khaak ki se kya murad hai?",Dawa bada aur amal kuch nahi.,Fazool guftagu karna.,Doosron ke nuqsan ka sochte rehna.,In mein se koi nahi,A
467,"""Timsah bahaana"" muhawra hai, iska mafhoom kya hai?",Pani bahaana,Pani mein kaaghazi kashtiyan chalaana,Jhoot moot ka rona,Phoot phoot kar rona,C
468,Dil aur Wali ki shayari ka shaair kise kaha jata hai?,Muhammad Hussain Azad,Allama Iqbal,Mirza Ghalib,In mein se koi nahi,A
469,"Grammar ki ro se ""subh o shaam"" kya hai?",Ism-e-Zarf-e-Zaman,Ism-e-Zarf-e-Makan,Ism-e-Nakira,In mein se koi nahi,A
470,Khushboo ki shaaira kaun hai?,Naheed Begum,Parveen Shakir,Ada Jafri,In mein se koi nahi,B
471,"Ek sab aag, ek sab paani deeda-o-dil azaab hain donon, is sher mein kaun si sanat bayan hui hai?",Sanat-e-Iham,Tazad aur Laf o Nashr,Sanat-e-Husn-e-Taleel,Sanat-e-Tauzeeh,B
472,"""Chachkan"" ke musannif ka naam kya hai?",Ibn-e-Insha,Imtiaz Ali Taj,Chiragh Hasan Hasrat,Pitras Bukhari,B
473,Maaron ghatna phoote naak se kya murad hai?,Dushmani mol lena,Baat ka ghalat matlab nikaalna,Aankh zakhmi hona,In mein se koi nahi,B
474,Urdu shairi ka bawa Adam kise kaha jata hai?,Meer Dard,Ghalib,Allama Iqbal,Wali Dakni,D
475,Nazm Aadmi Nama kis ne likhi?,Allama Iqbal,Nazeer Akbarabadi,Mirza Ghalib,Meer Anis,B
476,Urdu ka sab se pehla akhbar kaun sa hai?,Zamindar,Jam e Jahan Numa,Koh-e-Noor,In mein se koi nahi,B
477,"Sitaron se aage jahan aur bhi hain, abhi ishq ke imtehan aur bhi hain, is sher mein qafia kya hai?","Jahan, imtihan",Aur bhi hain?,Ishq ke imtihaan,She'r mein qafia nahi hai,A
478,Khaama bagoosh kis adeeb ka qalmi naam hai?,Muzaffar Ali Syed,Mushfiq Khwaja,Jameel Jalibi,Haider Ali Atish,B
479,"Yeh sher kis shair ka hai? ""Nisar main teri galiyon ke aye watan ke jahan chali hai rasm ke koi na sar utha ke chale""",Ghalib,Iqbal,Faiz Ahmed Faiz,Ahmad Faraz,C
480,Daim abad rahe gi duniya hum na honge koi hum sa hoga - Yeh mashhoor sher kis shaair ka hai?,Shaukat Ali,Faiz Ahmed,Nasir Kazmi,Ahmed Faraz,C
481,Qawaid ki is shaakh ko kya kehte hain jis mein lafz aur us ki sakht par behas ki jati hai?,Nahv,Sirf,Murakkab,Qawaid,B
482,"Yeh faizan-e-nazar tha ya ke makteb ki karamat thi sikhaye kis ne Ismail ko adab-e- farzandi, yeh sher kis ka hai?",Josh Malihabadi,Allama Muhammad Iqbal,Akbar Allahabadi,Molana Muhammad Ali Johar,B
483,"Din, raat, saal grammar ki ro se kehlatay hain?",Zarf-e-Makan,Zarf-e-Zaman,Ism-e-Mukabbir,In mein se koi nahi,B
484,Oud-e-Hindi aur Urdu-e-Mualla kis ki tasneef hain?,Deputy Nazir Ahmed,Mirza Ghalib,Maulvi Abdul Haq,In mein se koi nahi,B
485,"""Andalus mein ajnabi"" aur ""Khana Badosh"" kis ki tasaneef hain?",Ibn-e-Insha,Mustansar Hussain Tarar,Ashfaq Ahmed,Saadat Hasan Manto,B
486,Meeraji ki Kuliyat ko kis ne murattab kiya?,Firaaq Gorakhpuri,Niaz Fateh Puri,Ghulam Rasool Mehr,Dr. Jameel Jalibi,D
487,"Risala ""Asbab-e-Baghawat-e-Hind"" kis ki tehreer hai?",Syed Ameer Ali,Sir Syed Ahmed Khan,Allama Iqbal,Zafar Ali Khan,B
488,Bain karna kis shairi sanf ka juz hai?,Marsiya,Rubai,In mein se koi nahi,Qasida,A
489,Joye sheer lana muhawaray ke maani hain?,Bachpan ka zamana yaad karna,Aasan kaam karna,Mushkil kaam sar anjam dena,In mein se koi nahi,C
490,"Aam ke aam, guthliyon ke daam - is zarb-ul-misl ka kya matlab hai?",Dohra faida,Dohra nuqsaan,Nuqsaan,In mein se koi nahi,A
491,"""Chahar shanba"" hafte ka kaun sa din hai?",Itwaar,Peer,Mangal,Budh,D
492,Dunya mein zabanon ke kitne baday khandan hain?,5,14,3,8,D
493,Grammar ki ro se masjid hai?,Ism-e-Zarf-e-Zaman,Ism-e-Zarf-e-Makan,Ism-e-Nakira,In mein se koi nahi,B
494,Khalid Hussain ka novel darj zail mein se kaun sa hai?,Masroof Aurat,Khawab mein hanooz,Kaghazi Ghaat,Main yahan hoon,C
495,Darj zail mein kaun sa lafz durust hai?,Mahosh,Mahosh,Mahosh,In mein se koi nahi,A
496,Khushi ke moqa par jo huroof istemal hote hain un ko kya kaha jata hai?,Huroof-e-Dukh,Huroof-e-Taasuf,Huroof-e-Jaar,Huroof-e-Inbasat,D
497,Muhawara aab aab aana se kya murad hai?,Aansoo aana,Ghussa aana,Barish aana,Chamak aana,D
498,Aam ke aam ghutliyon ke daam is zarb-ul-misl ka kya matlab hai?,Dohra faida,Nuqsan,Dohra nuqsan,In mein se koi nahi,A
499,Urdu nasr mein Allama Iqbal ki pehli baqaida tasneef ka naam?,Ma baad al-motuat,Ilm al-iqtisad,Iqtisadiyat,Ma ba'd al-iqtisadiyat,B
500,"Mashhoor nazm ""Tulu-e-Islam"" ke shair kaun hain?",Hafeez Jalandhari,Ehsan Danish,Allama Iqbal,Altaf Hussain Hali,C
501,"""Aday aana"" muhawara hai is ka kya matlab hai?",Larhai karna,Darmiyan mein aana,Madad karna,In mein se koi nahi,B
502,Mahsooreen ka kya matlab hai?,Qaidi,Phailay huay,Gharay huay,In mein se koi nahi,C
503,Istiara ke lughwi maani hain?,Udhar lena,Ishara karna,Naqd ki cheez lena,In mein se koi nahi,A
504,Parveen Shakir ka ibtidaai takhallus kya tha?,Shakir,Beena,Shabana,In mein se koi nahi,B
505,'Ma wara kis shair ka pehla majmua-e-kalam hai?,Saqi Farooqi,Saleem Kausar,N M Rashid,In mein se koi nahi,C
506,"""Dawat-e-Shiraz"" se kya murad hai?",Purtakalluf dawat,Saada khana,Be takallufi ki dawat,B aur C dono,D
507,"""Shikast"" kis ki tahreer hai?",Ali Abbasi Husaini,Rashid Khairi,Deputy Nazir Ahmad,Krishan Chandar,D
508,Zaban ka irtiqa kis ki tasneef hai?,Shafiq Ur Rehman,Khalil Siddiqi,Akhtar Shirani,In mein se koi nahi,B
509,'Ghazal neem wahshi sanf-e-shairi hai yeh kis ka qoul hai?,Kaleem-ud-Din Ahmed,Ahsan Farooqi,Niaz Fatehpuri,In mein se koi nahi,A
510,"Sabz qadam hona muhawara hai, iska mafhoom hai?",Khush qismat hona,Manhoos hona,Mayous hona,In mein se koi nahi,B
511,"""Aatish Kada"" kis mashhoor shair ka majmua-e-kalaam hai?",Allama Iqbal,Mirza Ghalib,Altaf Hussain Hali,Dr. Muhammad Deen Taseer,D
512,Dehli ka dabistan-e-shairi kis ki kitaab hai?,Abdul Majeed Salik,Anwar Sadeed,Noor ul Hasan Hashmi,Qazi Abdul Wadood,C
513,Ghazal ke aakhri sher mein shaair apna takhallus istemal karta hai use kya kehte hain?,Matla,Maqta,Aakhri sher,In mein se koi nahi,B
514,Urdu nasr mein Allama Iqbal ki pehli baqaida tasneef ka naam kya hai?,Ma ba'd al-motuat,Ilm al-iqtisad,Iqtisadiyat,Ma ba'd al-iqtisadiyat,B
515,Kinaya ke lugwi ma'ni kya hain?,Poshida baat,Nabat,Tauseeh,Kalaam,A
516,Shehar khaali koocha khaali kis ka novel hai?,Mustansar Hussain Tarar,Ashfaq Ahmed,Hashim Nadeem,In mein se koi nahi,A
517,Hafeez Jalandhari aur Lakhnowi ke majmua ko kis ne kulliyat ki misl kaha hai?,Mushfiq Raja,Khuwaja Muhammad Zakariya,Hasan Askari,Majeed Amjad,B
518,Tedhi kheer hona: (muhawara),Ulta kaam,Mushkil kaam,Chalaki wala kaam,In mein se koi nahi,B
519,"Sufi shair Khwaja Meer Dard hain, sufi nasr nigar kaun hain?",Allama Rashid-ul-Khairi,Quli Qutub Shah,Khawaja Hasan Nizami,In mein se koi nahi,C
520,Istiara ke lughwi maani kya hain?,Tashbeeh dena,Udhar lena,Qarz dena,In mein se koi nahi,B
521,"Mashhoor kahani ""Overcoat"" ke musannif kaun hain?",Saadat Hasan Manto,Ghulam Abbas,Syed Imtiaz Ali Taj,Haseena Moin,B
522,Risala Makhzan ka ijra kab hua?,1900,1901,1902,1903,B
523,"Dr. Abdul Salam Khurshid ki ""De aur Tumhein Aisi Aur"" Jagan Nath Azad ki ""Aankhen Tarsati Hain"" ka talluq kisi sunf-e-nazar se hai?",Drama nigari,Khaka nigari,Safarnama nigari,In mein se koi nahi,B
524,"Tik tik, chham chham, reen reen, dhak dhak waghera alfaaz qawaid ki ro se hain:",Ism sifat,Ism saut,Ism aala,Ism mukabbir,B
525,"Mashhoor novel ""Khuda ki basti"" ke musannif ka naam kya hai?",Waqar Azim,Shaukat Siddiqui,All Ahmed Sarwar,Amjad Islam Amjad,B
526,Mughal daur mein kis zaban ko darbari zaban ka darja hasil tha?,Urdu,Hindi,Farsi,Sanskrit,C
527,Mano Bhai ke column ka mauzoo kya tha?,Chauraha,Chashm Tamasha,Naye Khayalat,In mein se koi nahi,B
528,Faiz Ahmed Faiz ke mashhoor Punjabi shaair dost kaun thay?,Ustad Daman,Ahmed Nadeem Qasmi,Warish Shah,In mein se koi nahi,A
529,"Aisa fail jis mein jab tak fail ke saath saath maf'ool na aaye, jumla bama'ani na bane, kehlata hai:",Fail-e-Lazim,Fail-e-Mutaddi,Fail-e-Ma'roof,Fail-e-Majhool,B
530,Main kis ke haath par apna lahu talash karun tamaam shehar ne pehne hue hain dastane yeh mashhoor sher kis ka hai?,Mustafa Zaidi,Ahmad Faraz,Faiz Ahmed Faiz,Ghulam Mustafa Hamdani,A
531,Molana Salahuddin Ahmed ka naam kis adabi risalay ke saath jura hua hai?,Adabi tajurbe,Dunya-e-adab,Adabi duniya,Adabi halqa,C
532,Rooh-e-arzi Adam ka istaqbal karti hai yeh nazm Allama Iqbal ke kis majmue mein hai?,Armaghan-e-Hijaz,Bang-e-Dara,Baal-e-Jibril,In mein se koi nahi,C
533,"""Jotiyan chatkhana"" muhawara hai, iska mafhoom hai:",Nai jooti zaib pa karna,Jotiyan baghal mein de lena,Drana dhamkana,Mare mare phirna,D
534,Khutoot nigari mein kaun se shaair mashhoor hain?,Ghulam Abbas,Ahmed Nadeem Qasmi,Deputy Nazir Ahmed,In mein se koi nahi,D
535,"""Aagay naath na peeche pagha"" aam zarb-ul-misl hai. Is ka mafhoom kya hai?",Bekaar,Lawariss,Laparwah,In mein se koi nahi,D
536,Qawaid ki ro se akele bama'ani lafz ko kya kehte hain?,Kalma,Ism,Mahmal,Sifat,A
537,Raat bheegi hona ka matlab hai?,Maghrib ke baad ka waqt,Aadhi raat ke baad ka waqt,Sardiyon ki raat,In mein se koi nahi,B
538,Ghani ki jama kya hai?,Ghanoon,Ghaniyat,Aghniya,Aghfa,C
539,Kisi shair ke misray ya sher ko apne kalam mein shamil ya chipanay ko istilah mein kya kehte hain?,Aawurd,Tahreer,Tazmeen,In mein se koi nahi,C
540,'Chopal kis ka majmua hai?,Prem Chand,Ratan Nath Sarshar,Ahmad Nadeem Qasmi,In mein se koi nahi,C
541,Aud-e-Hindi ke khutoot kis ne likhe hain?,Bahadur Shah Zafar,Maulvi Abdul Haq,Mirza Ghalib,In mein se koi nahi,C
542,Deewar kya giri mere khasta makan ki : logon ne mere sahn mein raste bana liye - Yeh sher kis ka hai?,Ghalib,Sibt Ali Saba,Faiz Ahmed Faiz,In mein se koi nahi,B
543,Jada Pema ka mafhoom kya hai?,Musafir,Rasta Dikhane Wala,Paidal Chalne Wala,In mein se koi nahi,A
544,"""All and Sundry"" se murad:",Har aik,Chhotay baray sabhi,Bohat se,In mein se koi nahi,B
545,Khoji ka kirdar kis ka takhleeq kardah hai?,Munshi Sajjad Hussain,Ratan Nath Sarshar,Deputy Nazir Ahmad,In mein se koi nahi,B
546,Jameel Jalibi ki kitaab Tareekh-e-Adab-e-Urdu ki kitni jilden hain?,Do,Teen,Chaar,In mein se koi nahi,C
547,Bad achha badnaam bura,Bad name is worse than bad deeds,A bad man quarrels with his tools,He who is bad does bad,None of these,A
548,Sab Ras ke musannif ka naam kya hai?,Mulla Waji,Mulla Noor Deen,Fakhruddin Aali,In mein se koi nahi,A
549,Okha ladla khilan ko mange chaand yeh geet kis ka likha hua hai?,Basheer Badr,Asad Muhammad Khan,Ahmad Faraz,Muneer Niazi,B
550,"""Aagay naath na peeche pagha"" aam zarb-ul-misl hai. Is ka mafhoom kya hai?",Bekaar,Lawariss,Laparwah,In mein se koi nahi,B
551,Sir Syed Ahmed Khan ki kaunsi kitab mein Dehli ki imaraton aur Musalmanon ki tareekh ka zikr milta hai?,Aasar-us-Sanadeed,Jam-e-Jam,Tahzeeb-ul-Akhlaq,In mein se koi nahi,A
552,Firdous-e-Bareen kis ka novel hai?,Ahmad Nadeem Qasmi,Ratan Nath Sarshar,Abdul Haleem Sharar,In mein se koi nahi,C
553,Nawab Mohsin-ul-Mulk ka asal naam kya tha?,Syed Mehdi Ali Khan,Abdul Haq,Charagh Ali,Badaruddin Tayyab,A
554,Jarhe ki chandni ka mafhoom hai?,Bekaar cheez,Dil ko chhanay wali cheez,Roshan chamakdar,In mein se koi nahi,A
