Question_Number,Question,Option_A,Option_B,Option_C,Option_D,Correct_Answer
1674,Name the honoured angelic messenger who brought revelations.,Izra'il (AS),Jibra'il (AS),Israfil (AS),Mika'il (AS),B
1675,The Holy Prophet (PBUH) died on the day of ______.,Friday,Saturday,Monday,Tuesday,C
1676,How many Surahs in the Quran are named after Prophets?,2,3,6,None of these,C
1677,"The famous ""Umayyad Mosque"" of Damascus was built on the site of a former:",Roman Temple,Synagogue,Zoroastrian Temple,Christian Basilica dedicated to John the Baptist,D
1678,Which pillar of Islam is declared as an armor?,Salat,Soam,Zakat,Hajj,B
1679,Which prophet was known as Solomon?,Hazrat Sulayman (A.S.),Hazrat Haroon (A.S.),Hazrat Noah (A.S.),Hazrat Luut (A.S.),A
1680,"How many Heads of ""Zakat"" are there in Islam?",6,8,10,12,B
1681,Whom did Abu Bakr send as commander to suppress Talha?,Khalid bin Waleed (RA),Abu Ubaidah (RA),Mu'adh (RA),None of these,A
1682,Approximately how many miles from Makkah is Arafat located?,Seven mi,Nine mi,Twelve mi,Ten mi,B
1683,He would have been a prophet if I were not the last one. The Prophet (PBUH) said this about:,Hazrat Abu Bakr (RA),Hazrat Umar (RA),Hazrat Uthman (RA),Hazrat Ali (RA),B
1684,A person who reads the Kalima of Islam verbally and calls himself Muslim but disbelieves it heartily is called a:,Disbeliever,Kafir,Hypocrite,None of these,C
1685,Aap (SAW) ka naam Ahmed kis Surah mein aaya hai?,Surah Muhammad (SAW),Surah As-Saff,Surah Al-Baqarah,In mein se koi nahi,B
1686,"The ""Idrisid"" dynasty was the first Shia dynasty to rule independently in which modern- day country?",Iran,Egypt,Morocco,Yemen,C
1687,'Pupil of Hazrat Abu Hurairah (R.A.):,Hazrat Ali (R.A.),Hazrat Hammam ibn Munabbih (R.A.),Hazrat Abdur Rahman bin Awf,Hazrat Sa'd bin Abi Waqqas,B
1688,The Jewish tribe expelled from Medina after Badr was:,Banu Qurayza,Banu Nadir,Banu Qaynuqa,Banu Shutayba,C
1689,When was Muhammad (PBUH) born?,20th April,21st April,22nd April,23rd April,A
1690,The key of the Kaaba is traditionally held by which tribe?,Bani Hashim,Bani Shaiba,Bani Quraysh,None of these,B
1691,Gharimeen means:,Poverty-ridden,Debt-ridden,Mentally disabled,None of the above,B
1692,"The meaning of the name of Allah ""As-Samad"" is:",The Eternal,The Hidden,The Last,The One,A
1693,Ghazwa-e-Badr occurs in which Hijri:,2 Hijri,3 Hijri,4 Hijri,5 Hijri,A
1694,"The ""Giralda"" is the famous bell tower of the Seville Cathedral, which was originally a minaret built by which dynasty?",Nasrid,Umayyad,Almohad,Almoravid,C
1695,What is the total number of all prophets?,124000,224000,324000,None of these,A
1696,Which Ayat of the Holy Quran is the longest in Surah Al-Baqarah?,Ayat 286,Ayat 282,Ayat 256,None of these,B
1697,Name the first Shaheed who neither offered any prayer nor kept any fast:,Hazrat Sa'd ibn Abi Waqqas (R.A.),Hazrat Ma'adh ibn Abi Waqqas (R.A.),Hazrat Usayrim ibn Abd al-Ashhal (R.A.),Hazrat Usayrim ibn Abdullah (R.A.),C
1698,The number of Makki surahs in the Holy Qur'an is 86 and the number of Madani surahs in the Holy Qur'an is:,26,32,28,30,C
1699,Name the pillars of Islam in proper order.,"Shahadatayn, Salat, Zakat, Soam, and Hajj","Salat, Soam, Hajj, Zakat, and Shahadatayn","Shahadatayn, Salat, Soam, Zakat, and Hajj","Shahadatayn, Salat, Zakat, Hajj, and Soam",A
1700,"The term ""Islam"" means:",Submission,Peace,Fortitude,Thankfulness,A
1701,Which companion of the Prophet (PBUH) was awarded the title 'the Lion of Allah?,Hazrat Abu Bakr R.A.,Hazrat Umar Farooq R.A.,Hazrat Usman R.A.,Hazrat Ali R.A.,D
1702,Which among the four Pious Caliphs of Islam had the longest reign?,Hazrat Abu Bakr (R.A.),Hazrat Umer (R.A.),Hazrat Usman (R.A.),Hazrat Ali (R.A.),C
1703,The Nisab of Zakat is ________.,52 and 1 by 2 tolas silver or 7 and 1 by 2 tolas gold,53 and 1 by 2 tolas silver or 10 tolas gold,52 and 1 by 2 tolas silver or 7 tolas gold,None of these,A
1704,How many miles from Mina is Muzdalifah located?,Two mi,Three mi,Five mi,Six mi,B
1705,When was Rabia Basri born?,80 AH,85 AH,95 AH,100 AH,C
1706,Which two companions had the issue of *li'aan* (mutual cursing) during the Prophet's time?,Awaimir Ajlani and Hamnah bint Jahsh,Awaimir Ajlani and Hassan bin Thabit,Hilal bin Umayyah and Hassan bin Thabit,None of these,A
1707,The Islamic calendar starts from:,Ghazwa-e-Badr,Ghazwa-e-Tabook,Hijrat-e-Madina,Sulah Hudaibiya,C
1708,Adi ibn Hatim al-Ta'i embraced Islam in:,3 A.H.,9 A.H.,6 A.H.,11 A.H.,C
1709,"The famous Sufi order ""Qadiriyya"" is named after its founder:",Ahmad al-Rifa'i,Baha-ud-Din Naqshband,Abd al-Qadir al-Jilani,Jalal ad-Din Rumi,C
1710,Who was the commander of the infidels in Ghazwa Uhud?,Abu Jahl,Wahshi,Abu Sufyan,None of these,C
1711,"The name ""Gabriel"" is the anglicized form of which angel's name?",Israfil,Mika'il,Izra'il,Jibra'il,D
1712,Into how many provinces did Hazrat Umar (R.A.) divide the Islamic Empire?,15,12,10,8,C
1713,Salat-e-Kusuf is performed on the occasion of ________.,Solar eclipse,Lunar eclipse,Famine,Death,A
1714,Battle of Trench occurred in:,3 Hijri,4 Hijri,5 Hijri,7 Hijri,C
1715,Hazrat Umar (RA) was killed by a Persian prisoner of war named:,Mughira,Firoz,Hormuzan,None of these,B
1716,Which of the following was/were conquered during the reign of Hazrat Umar (R.A.)?,Qisarya,Egypt,Iskandariya,All of these,D
1717,How many times did the Prophet Muhammad (PBUH) perform Umrah?,One,Two,Three,Four,D
1718,Who narrated the most Ahadith?,Hazrat Abu Huraira (R.A.),Hazrat Abu Bakar (R.A.),Hazrat Ali (R.A.),None of these,A
1719,"A Hadith that is narrated by a large number of people at every stage of its chain, making its Wronghood impossible, is called:",Mutawatir,Ahad,Mashhur,Sahih,A
1720,"While practiced by the Prophet (PBUH), the consultative body (Shura) became a foundational system of governance during the era of the:",Prophethood,Rightly Guided Caliphate,Umayyad Caliphate,Abbasid Caliphate,B
1721,"After the siege of Banu Qaynuqa, on whose persistent intercession did the Prophet (PBUH) spare their lives and exile them instead?",Ubadah ibn al-Samit (RA),Sa'd ibn Mu'adh (RA),Abdullah ibn Ubayy,None of these,C
1722,Ushr is levied on:,Agriculture,Land,Property,All of these,A
1723,"Why was the Ghazwa al-Sawiq known by this name, as ""Sawiq"" means ""flour""?",Abu Sufyan's men dropped sacks of flour to lighten their load while fleeing,The Muslims faced a shortage of flour during this Ghazwa,Abu Sufyan stole flour from the Muslims,None of these,A
1724,"The River Nile was declared ""Sayyid-ul-Anhar"" (Chief of Rivers) by Caliph:",Abu Bakr (RA),Umar (RA),Uthman (RA),Ali (RA),B
1725,The first Surah that was revealed completely was:,Alaq,Asr,Fatihah,Ghashiya,C
1726,Which Prophet (AS) was a carpenter by profession?,Hazrat Musa (AS),Hazrat Isa (AS),Hazrat Zakariya (AS),Hazrat Yusuf (AS),C
1727,The only Sahabi who became a Muslim without seeing the Prophet (PBUH) is:,Abdur-Rahman,Qasim Bukhari,Uwais al-Qarani,Usman Karni,C
1728,How many times has the Quran stressed about Salaat (prayers)?,160,614,700,None of these,D
1729,Which incident took place on 24th September 622 AD in the life of Prophet Muhammad (SAW)?,He migrated to Madina,He fell ill,He was attacked,He was stopped from traveling,A
1730,Who was the commander in the Battle of Mu'tah?,Hazrat Abu Bakr Siddiq (RA),Hazrat Umar ibn Khattab (RA),Hazrat Zaid ibn Harithah (RA),Hazrat Khalid ibn Walid (RA),C
1731,The last Surah in the Holy Qur'an is ______.,Surah Yasin,Surah An-Nas,Surah Al-Falaq,None of these,B
1732,Which of the following was a mystic?,Shah Jahan,Dara Shikoh,Aurangzeb Alamgir,None of these,B
1733,Which Prophet is called Father of Muslims:,Hazrat Adam AS,Hazrat Ibrahim AS,Hazrat Musa AS,Hazrat Isa AS,B
1734,Alexandria is the major seaport of:,Jordan,Iraq,Egypt,Iran,C
1735,"The ""Assassins"" (Hashashin) were a militant offshoot of which sect, operating from mountain fortresses like Alamut?",Kharijite,Twelver Shia,Nizari Isma'ili,Qarmatian,C
1736,Name the first major liar who announced a false prophethood.,Abu Jahl,Musaylimah Kazzab,Ibn Muljam,Suraqa bin Malik,B
1737,On what occasion was the Holy Prophet (PBUH) gifted with Salat?,Meesaq-e-Madinah,Hijrah to Madinah,Mi'raj Sharif,None of these,C
1738,A verse of the Holy Quran mentions which companion by name?,Sa'd,Zayd,Uthman,Mu'adh,B
1739,Name the second Kalimah.,Kalimah-e-Tamjeed,Kalimah-e-Tauba,Kalimah-e-Shahadat,Kalimah-e-Tayyaba,C
1740,Fi Sabilillah is a category of Zakat recipients which means:,For the cause of Allah,The poor,The needy,Those in debt,A
1741,The only one of the first four Caliphs to die of natural causes was:,Ali (RA),Uthman (RA),Umar (RA),Abu Bakr (RA),D
1742,Name the brother of Hazrat Yusuf (A.S.) to whom Hazrat Yusuf (A.S.) disclosed that he was his lost brother.,Hazrat Daniyal (A.S.),Hazrat Luqman (A.S.),Hazrat Binyamin (A.S.),Hazrat Dhul-Qarnayn (A.S.),C
1743,"How many angels, known as the Kiraman Katibin, permanently record a person's deeds?",Three,Two,Six,None of them,B
1744,"Among the following prophets, whose nation was awarded with Mano-Salwa?",Hazrat Isa AS,Hazrat Musa AS,Hazrat Yaqoob AS,Hazrat Haroon AS,B
1745,"The ""Mihrab"" in a mosque was first institutionalized during the reign of the Umayyad Caliph:",Muawiya I,Abd al-Malik,Al-Walid I,Umar II,C
1746,A person who assumes Ihram with the intention of performing only Hajj is called a:,Qarin,Mufrid,Mutamatti',None of them,B
1747,"After the 'Battle of the Camel,' Caliph Ali (RA) changed his capital from Madinah to:",Basra,Kufa,Makkah,None of these,B
1748,Which Tawaf is also known as Tawaf al-Rukn (a pillar of Hajj)?,Tawaf al-Yamani,Tawaf al-Ifadah,Tawaf al-Shawt,None of these,B
1749,"Abdullah ibn Ubayy, the leader of the hypocrites, deserted the Muslim army in the Battle of:",Badr,Uhud,Sawiq,None of these,B
1750,Taurat kis paighambar par naazil hui?,Hazrat Ibrahim Alaihissalam,Hazrat Musa Alaihissalam,Hazrat Sulaiman Alaihissalam,Hazrat Dawood Alaihissalam,B
1751,To which part of the world did Allah send Hazrat Nuh (A.S.)?,Iraq,Palestine,Egypt,Israel,A
1752,Which Ghazwa was fought primarily against a confederation of Arab tribes?,Tabuk,Hunayn,Al-Ghaba,Khyber,B
1753,"In the recitation of the Holy Quran, there are how many occasions when Sajdah (prostration) is obligatory for Muslims?",9,12,14,None of these,C
1754,Shawwal is which month of the Islamic calendar?,10th,9th,7th,8th,A
1755,"Which night's ""Ibadah"", during the month of Ramadan, is considered better than the ""Ibadah"" of a thousand months?",Lailat-ul-Qadr,Shab-e-Barat,Shab-e-Miraj,None of these,A
1756,Which Islamic month is considered a sacred month (Ashhur al-Hurum)?,Ramadan,Rajab,Safar,Sha'ban,B
1757,When did the Battle of Uhud take place?,"On 7th Shawwal, 3 AH","On 8th Rabi-ul-Awwal, 3 AH","On 9th Rabi-ul-Awwal, 3 AH","On 10th Rabi-ul-Awwal, 3 AH",A
1758,In which Surah of the Qur'an is Bismillah repeated twice?,Surah al-Tawbah,Surah Baqarah,Surah al-A'raf,Surah al-Naml,D
1759,Sheikh Ahmad of Sirhind was given the title of Mujaddid Alf-Sani by:,Shah Waliullah,Allama Iqbal,Maulana Abdul Hakeem,Abul-Fazl,C
1760,"Give the name of who compiled the first work of Hadith ""Sahifa-e-Sadiqa"".",Hazrat Abu Bakr (RA),Imam Muslim (RA),Hazrat Abu Hurairah (RA),None of these,D
1761,_________ was the magician from Prophet Musa's people who led the nation to idolize the calf.,Suitable,Samiri,Monk,None of these,B
1762,Who confined the recitation of the Qur'an to the style of the Quraysh tribe?,Hazrat Usman (R.A.),Hazrat Abu Bakr (R.A.),Hazrat Umar Farooq (R.A.),Hazrat Ali (R.A.),A
1763,"The ""Taj Mahal"" was built by the Mughal emperor Shah Jahan as a mausoleum for his wife:",Jahanara Begum,Nur Jahan,Mumtaz Mahal,Roshanara Begum,C
1764,"The name ""Muhammad"" (SAW) has been mentioned in the Qur'an:",Two times,Four times,Six times,Seven times,B
1765,Whom did the Quraysh send to negotiate with the Prophet (PBUH) when the Muslim army was encamped at Marr al-Zahran?,Utbah ibn Rabi'ah,Suhail ibn Amr,Abu Sufyan,Budayl ibn Warqa,C
1766,"The second pledge of Aqabah, which included an oath of protection, involved how many people from Madinah?",73 men and 2 women,12 men,About 50 people,100 men,A
1767,Who was called Sword of Allah?,Hazrat Umar (R.A),Hazrat Ali (R.A),Hazrat Khalid bin Walid (R.A),None of these,C
1768,Hazrat Ibrahim's (AS) grave is found in:,Saudi Arabia,Iraq,Syria,Palestine,D
1769,The Battle of the Camel (Jang-e-Jamal) was fought near which city?,Damascus,Basra,Kufa,Madinah,B
1770,Who was the founder of Hadis school of Kufa:,Hazrat Abdullah Bin Masood RA,Hazrat Abdullah Bin Umar RA,Hazrat Abai Bin Kaab RA,All of these,A
1771,"After the martyrdom of Ja'far (RA) in the Battle of Mu'tah, who took command of the Muslim army?",Abdullah ibn Rawaha (RA),Zayd ibn Harithah (RA),Sa'd (RA),Abu Ubaidah ibn al-Jarrah (RA),A
1772,"During the Battle of Banu Qurayza, which companion was appointed as the arbitrator by the Jewish tribe?",Hazrat Abu Bakr Siddiq (RA),Hazrat Sa'd ibn Mu'adh (RA),Hazrat Khalid ibn Walid (RA),Hazrat Ali ibn Abi Talib (RA),B
1773,Give the fundamental beliefs of Islam in the proper order.,"Tauheed, Risalat, Malaika, Alhami Kutub, and Akhirah","Tauheed, Malaika, Risalat, Alhami Kutub, and Akhirah","Tauheed, Risalat, Alhami Kutub, Akhirah, and Malaika","Malaika, Risalat, Akhirah, Alhami Kutub, and Tauheed",A
1774,Which punishment was introduced by Hazrat Umar (R.A.)?,Cutting Hand,Imprisonment,Cutting Fingers,All of these,B
1775,Khalilullah is the title of:,Hazrat Musa (AS),Hazrat Nuh (AS),Hazrat Ibrahim (AS),None of these,C
1776,"The ""Salat al-Istikharah"" is a prayer performed to:",Thank Allah for a blessing,Ask for rain,Seek guidance from Allah in a decision,Repent for sins,C
1777,Which Surah was the last to be revealed?,An-Nas,Al-Falaq,Al-Alaq,An-Nasr,D
1778,The Holy Prophet (SAW) mentioned as the Last Prophet in which Surah of the Holy Quran?,Surah Ahzab,Surah Muhammad,Surah Al Imran,Surah Al Baqarah,A
1779,Tawaf-e-Ziyarat is:,Wajib,Farz,Nafil,None of these,B
1780,How many days did Hazrat Younis remain in the abdomen of a fish?,30 days,40 days,60 days,None of these,B
1781,Muzdalifah is located between:,Makkah and Medina,Makkah and Ta'if,Mina and Arafat,Arafat and Jamarat,C
1782,Who was the first Islamic ruler to organize and mint a standardized Islamic currency (dinar and dirham)?,Muawiya I,Umar ibn al-Khattab,Abd al-Malik ibn Marwan,Harun al-Rashid,C
1783,In which battle was the first Adhan (call to prayer) given?,Battle of Badr,Battle of Uhud,Battle of Khandaq,None of these,A
1784,The gathering on Arafat during Hajj is on:,9th Dhu al-Hijjah,3rd Ramadan,2nd Safar,18th Shawwal,A
1785,The social boycott of Banu Hashim took place in the ______ year of Prophethood (Nabvi).,6th,7th,8th,None of these,B
1786,"The ""Kutubiyya Mosque,"" with its famous minaret, is a landmark in which Moroccan city?",Casablanca,Fez,Marrakesh,Rabat,C
1787,Which Surah is known as Arus al-Qur'an?,Ar-Rahman,Al-Alaq,Al-Baqarah,Al-Asr,A
1788,The Holy Prophet (PBUH) lived for ___ years in Madinah.,8,9,10,None of these,C
1789,Who was a good player of the flute?,Hazrat Yahya (AS),Hazrat Dawud (AS),Hazrat Idris (AS),Hazrat Uzair (AS),B
1790,Which prophet earned his living by making wallets?,Hazrat Dawud (AS),Hazrat Hud (AS),Hazrat Sulayman (AS),Hazrat Yahya (AS),A
1791,How many verses were revealed in the first wahy?,Four,Five,Six,Seven,B
1792,Whose nation was destroyed by a rain of stones?,Hazrat Hud (AS),Hazrat Lut (AS),Hazrat Salih (AS),Hazrat Ibrahim (AS),B
1793,What is located between Arafat and Makkah?,Muzdalifah,Marwa,Mina,Safa,C
1794,The real name of Hazrat Abu Bakar (R.A) was:,Ahmad,Haris,Abdullah,none of these,C
1795,"The ""Twelver"" branch is the largest branch of which sect of Islam?",Kharijite,Sunni,Shia,Ibadi,C
1796,Which young companion was allowed to fight at Uhud after proving he was stronger than another youth who had already been permitted?,Samurah ibn Jundab,Samurah ibn Aqeel,Samurah ibn Ja'far,Samurah ibn Hamza,A
1797,Who was the companion that sowed discord between the Banu Qurayza and the Quraysh to the Muslims' advantage?,Nu'aym ibn Mas'ud (RA),Na'im ibn Azer (RA),Na'im ibn Uthman (RA),Na'im ibn Utbah (RA),A
1798,Name the first woman who was brought up in an Islamic manner from childhood under the care of her Muslim parents.,Hazrat Ayesha (RA),Hazrat Khadijah (RA),Hazrat Fatima (RA),Hazrat Zainab (RA),A
1799,"What is the meaning of the word ""Quran""?",That which is beautiful,That which is the greatest,That which is pure,That which is to be recited,D
1800,The duty of Hazrat Israfil is ______.,In charge of protection and also to bring rains,To blow the trumpet on the Day of Judgment,In charge of taking the life of living creatures,None of these,B
1801,What was the approximate age of Uthman (RA) at the time of his martyrdom?,63 years,12 years,80-82 years,3 years,C
1802,Who was the first wife of the Holy Prophet (PBUH)?,Aisha (RA),Khadijah (RA),Hafsa (RA),None of these,B
1803,What is Wuquf-e-Arafat?,The stay in the plain of Arafat,Offering of prayers,The stay at Mina,The stay at Haram,A
1804,"Hujjaj stay at Mina for one day, the second day at Arafat, and on the final day, encampment is done for a night at Muzdalifah; it is called ________.",Jamarat,Wuquf,Sa'i,Tawaf,B
1805,The Holy Prophet (PBUH) had ___ daughters.,2,3,4,None of these,C
1806,How many miles away from Mina is Arafat located?,Six miles,Seven miles,Eight miles,Nine miles,A
1807,Zakat finds its emphasis both from the:,Quran and Sunnah,Quran and Sufi tradition,Only Sunnah,None of the above,A
1808,"Which Surah of the Quran contains ""Bismillah"" twice?",Al-Nahl,Al-Naml,Al-Ahzab,Al-Nur,B
1809,Hazrat Usman (RA) belonged to which tribe?,Banu Adi,Umayyad,Hashim,None of these,B
1810,Which event marks the beginning of Islamic Hijri calendar:,At the conquest of Makkah,Holy Prophet SAW Hijrat to Madina,At the Birth of Holy Prophet SAW,At the time of Sulah Hudaibia,B
1811,Which gift was given by Allah to the Holy Prophet (SAW) during Mi'raj?,Roza,Nimaz,Hajj,None of these,B
1812,Name the second wife of Hazrat Ibrahim (A.S.).,Hazrat Asiya (A.S.),Hazrat Sarah (A.S.),Hazrat Hajar (A.S.),Hazrat Quturah (A.S.),C
1813,The mountains would break by the miracle of:,Hazrat Yusuf (AS),Hazrat Yaqub (AS),Hazrat Ishaq (AS),Hazrat Yahya (AS),B
1814,What is the first authentic and comprehensive book of Tafsir bil-Ma'thur (exegesis based on narrations)?,Tafsir Ibn Jarir al-Tabari,Tafsir Ibn Kathir,Tafsir Al-Kashshaf,None of these,A
1815,Which companion was in charge of the treasury (Bayt al-Mal) during the caliphate of Abu Bakr (RA)?,Abu Ubaidah ibn al-Jarrah,Abd al-Rahman ibn Awf,Bilal ibn Rabah,Anas ibn Malik,A
1816,"During the reign of Hazrat Abu Bakr Siddique, which tribe refused to pay Zakat?",Banu Nadir,Khazraj,Banu Tamim,Apostates,C
1817,Which prophet of Allah is called Abu al-Bashr?,Hazrat Ibrahim (A.S.),Holy Prophet (PBUH),Hazrat Adam (A.S.) رشبلا وبا,Hazrat Moosa (A.S.),C
1818,"The name of the tribe of Hazrat Haleema Saadia, the foster mother of Holy Prophet PBUH, was:",Banu Tamim,Banu Adi,Banu Saad,None of these,A
1819,When was Cyprus conquered:,25 Hijri,27 Hijri,28 Hijri,None of these,C
1820,"Etymologically, the term ""Jibril"" is related to the meaning of:",Servant of God,Trusted Spirit,Trusted Soul,Trusted One,A
1821,Who was the first slave to embrace Islam?,Usamah ibn Zayd (RA),Bilal Habshi (RA),Ammar ibn Yasir (RA),Zayd ibn Harithah (RA),D
1822,"In Islamic finance, ""Takaful"" is a system of:",Leasing,Interest-free banking,Islamic insurance based on mutual cooperation,Venture capital,C
1823,The Hadith comprising the wording of Allah is called?,Taqriri,Qawli,Qudsi,None of these,C
1824,"The epithet of Umar (RA), meaning ""the one who distinguishes between right and wrong,"" is:",Al-Farooq,Al-Siddiq,Al-Tahir,Al-Tayyab,A
1825,Dalil al-Khitab (argument from context) is a principle of interpretation in:,Tafsir,Aqidah,Usul al-Fiqh,Hadith Science,C
1826,What is the name of the valley where pilgrims performing Hajj stay overnight on the 8th of Dhul Hijjah?,Arafat,Mina,Muzdalifah,Batha,B
1827,"The ""Khedivate,"" which ruled Egypt and Sudan, was an autonomous vassal state of which empire?",French Empire,British Empire,Ottoman Empire,Persian Empire,C
1828,"The famous ""Hanging Gardens of Babylon"" are located in modern-day:",Syria,Iran,Iraq,Egypt,C
1829,Which are the mosques that are mentioned in the Qur'an?,Masjid al-Haram,Masjid al-Dirar and Masjid Quba,Masjid al-Nabawi and Masjid al-Aqsa,All of the above,D
1830,Najashi became Muslim at the hand of:,Hazrat Jafar,Usman,Saad bin Ubada,None of these,A
1831,Qurbani (Holy Slaughtering) is performed during Hajj at:,Arafat,Mina,Muzdalifah,Safa,B
1832,"The famous Islamic philosopher known in the West as ""Averroes"" who wrote ""The Incoherence of the Incoherence"" is:",Ibn Rushd,Ibn Sina,Al-Ghazali,Al-Kindi,A
1833,The companion who was martyred at the Battle of Yamama and was the brother of Caliph Umar (RA) was:,Abdullah ibn al-Khattab,Abd al-Rahman ibn al-Khattab,Nu'man ibn al-Khattab,Zayd ibn al-Khattab,D
1834,The Jamarat which is near the Masjid al-Khayf in Mina is called:,Jamarat al-Wusta,Jamarat al-Aqaba,Jamarat al-Sughra,Jamarat al-Awwal,A
1835,"According to Hadith, maintaining good relations with neighbors is a sign of what?",Sign of faith,Sign of beauty,Sign of wisdom,None of these,A
1836,Hazrat Khalid Bin Waleed accepted Islam in which Hijri year?,6 Hijri,7 Hijri,8 Hijri,None of these,C
1837,"What is the meaning of the name of Allah ""Al-Hadi""?",The Guide,The Light,The Incomparable,None of these,A
1838,Syria was conquered in 636 A.D. What was the year in Hijrah?,12 Hijrah,13 Hijrah,14 Hijrah,15 Hijrah,D
1839,Which pillar of Islam is the key to paradise?,Hajj,Roza,Salat,Zakat,C
1840,Muzdalifah is located between:,Makkah and Medina,Makkah and Taif,Mina and Arafat,Arafat and Taif,C
1841,"After Aminah's death, who brought Muhammad (PBUH) from Abwa to Makkah?",Umm Ayman,Halimah Saadia,Abu Talib,Hazrat Hamza,A
1842,Ur is located in:,Hijaz,Jerusalem,Yemen,Mesopotamia,D
1843,In which year did Islam start to spread in Medina?,10th year of Prophethood,11th year of Prophethood,12th year of Prophethood,13th year of Prophethood,C
1844,Imam Ahmad ibn Hanbal was the founder of which school of law?,The Fourth School,The Hanbali school,The Zahiri school,The Jariri school,B
1845,What is the meaning of Quran?,He read,He collected together,He recited,All of them,D
1846,How many times the word 'Qul' has been repeated in the Holy Quran?,332,432,532,632,A
1847,The first migration (Hijrah) of Muslims was to which land?,Madinah (Yathrib),Abyssinia (Ethiopia),Syria,Yemen,B
1848,Which famous Ghazwa is mentioned in Surah Al-Imran?,Badr,Uhud,Khandaq,None of these,B
1849,Name the person who first translated the Holy Quran into Persian:,Abdullah Yusuf,Shah Waliullah,Abu'l-Fazl,None of these,B
1850,Al-Qalaa was the name of a sword given to which companion in the Battle of Badr?,Al-Miqdad ibn 'Amr (RA),Ali (RA),Hamza (RA),Mus'ab (RA),A
1851,Which Umm-ul-Momineen died last?,Hazrat Safia (RA),Hazrat Ayesha (RA),Hazrat Umm Salma (RA),Hazrat Javeria (RA),C
1852,"The ""Ibadis"" are a branch of Islam, distinct from Sunni and Shia, which is predominant in which country?",Libya,Yemen,Oman,Algeria,C
1853,Ghazwa Abwa is also known as ______.,Ghazwa Waddan,Ghazwa,Ghazwa Uhud,Ghazwa Badr,A
1854,The cover of the Ka'aba is called:,Bourda,Kiswa,Al-Katfia,Sajjada,B
1855,When does a Haji travel to Mina?,2nd Dhul-Hijjah,5th Dhul-Hijjah,8th Dhul-Hijjah,9th Dhul-Hijjah,C
1856,"What does ""Shawt"" mean in the context of Tawaf?",Each of the seven circuits around the Kaaba,The Farewell Tawaf,The Arrival Tawaf,None of these,A
1857,"How many times has the word ""Ahmed"" (SAW) appeared in the Holy Quran?",1,2,3,4,A
1858,"From 40 to 120 sheep, Zakat will be:",One sheep,Two sheep,Three sheep,None of the above,A
1859,"What is the meaning of the name of Allah, Al-Jaleel?",The Evolver,The Sublime One,The Compeller,The Source of Peace,B
1860,Which Prophet of ALLAH had the minimum age?,Hazrat Ibraheem (A.S),Hazrat Muhammad (S.A.W),Hazrat Musa (A.S),Hazrat Eesa (A.S),D
1861,How many years after the birth of Muhammad (PBUH) did Hazrat Aminah (R.A.) die?,Six years,Seven years,Nine years,Ten years,A
1862,Manna and Salwa were provided to the Bani Israel in which place?,The Valley of Sinai,The Valley of Elah,The Valley of Jezreel,None of these,A
1863,Al-Aqidah al-Tahawiyyah is a famous and widely accepted classical text summarizing the creed of which theological school?,Zaydi Shia,Mu'tazili,Maturidi and Ash'ari (Sunni),Kharijite,C
1864,Whom did Hazrat Umar (RA) appoint as commander-in-chief after removing Hazrat Khalid bin Waleed (RA)?,Hazrat Abu Ubaidah bin Al-Jarrah (RA),Hazrat Ali (RA),Hazrat Usama bin Zaid (RA),Hazrat Saad bin Abi Waqqas (RA),A
1865,"Name the fundamental pillar of Islam, which is often mentioned in the Holy Quran along with Salat.",Hajj,Jihad,Zakat,None of these,C
1866,Who was the first standard-bearer (flag holder) in Islam?,Hazrat Hamza,Hazrat Mus'ab bin Umair,Hazrat Ali,None of these,A
1867,"The ""Miraj"" part of the Night Journey refers to the Prophet's (PBUH):",Migration to Madinah,Journey from Makkah to Jerusalem,Ascension through the seven heavens,Retreat to the cave of Hira,C
1868,What was the religion of the forefathers of the Holy Prophet (SAW)?,Idolatry,Din-e-Ibrahimi,Hinduism,Buddhism,B
1869,"To whom did Allah say: ""I am going to appoint a vicegerent on Earth""?",From the angels,From the jinn,From the Prophets,From humans,A
1870,"The ""Kissing of the Hajr e Aswad"" during Tawaf is called:",Sa'ee,Mabroor,Istilam,Shawt,C
1871,"The ""Battle of Ajnadayn"" was one of the first major pitched battles between the Rashidun Caliphate and the:",Ghassanid Arabs,Sasanian Army,Byzantine Army,Visigoths,C
1872,Bait-ul-Maqdas was conquered during the period of Hazrat Umar,in 12 A.H.,in 16 A.H.,in 18 A.H.,in 20 A.H.,B
1873,Through which door did the Holy Prophet (PBUH) customarily enter the Masjid an- Nabawi?,Bab al-Rahmah,Bab al-Jibril,Bab al-Abu Bakr,Bab al-Nisa,A
1874,"What is the innermost, open area around the Kaaba where Tawaf is performed called?",Mataf,Arafat,Ihram,Makkah,A
1875,When did the Battle of Tabuk occur?,In 8 AH,In 9 AH,In 7 AH,In 10 AH,B
1876,In which Hijri year did Jihad become mandatory for Muslims?,In 1 AH,In 2 AH,In 3 AH,In 4 AH,B
1877,How many Manazil (stages) does the Quran contain for recitation purposes?,8,7,9,12,B
1878,Which prophet manufactured defensive armour?,Hazrat Younas (A.S.),Hazrat Sulayman (A.S.),Hazrat Yaqub (A.S.),Hazrat Dawood (A.S.),D
