Question_Number,Question,Option_A,Option_B,Option_C,Option_D,Correct_Answer
3420,In which country is the port of Antofagasta situated?,Egypt,Chile,France,Australia,B
3421,Who is the writer of civil servants in Pakistan?,G.W. Chaudhry,Rafiq Afzal,Ahmad Hassam Dani,Samran Rawn,A
3422,Trans World Airlines (TWA) was an airline of the,Canada,USA,UK,France,B
3423,Currency of China is?,Pound,Yen,Rupee,None of these,D
3424,Which of the following is the currency of Thailand?,Lira,Baht,Lek,Pound,B
3425,"Which city became independent on September 21, 1981, and the 156th member of UNO?",Chicago,Basra,Baku,Belize,D
3426,The largest earth-filled dam in the world is:,Tarbela,Warsak,Mangla,Swan,A
3427,"When people on a large scale are involved in agriculture by using animal ploughs, it will be an:",Agricultural society,Horticultural society,Industrial society,None of these,A
3428,Name the Parliament of Belize.,Aithing,Majlis,Staten,National Assembly,D
3429,"Who wrote the line, 'Better to reign in Hell, than serve in Heaven'?",Shakespeare,John Milton,George Bernard Shaw,Dante Alighieri,B
3430,When did women get voting rights in British India?,1921,1929,1937,None of these,A
3431,The head office of the Asian Infrastructure Investment Bank is located in ____ city.,Shanghai,Doha,Canton,Beijing,D
3432,Dwight D. Eisenhower was an American army general and statesman who served as the?,34th President,37th President,40th President,43rd President,A
3433,Who is Wang Yaping?,First Chinese woman to walk in space,Scientist,Pilot,Artist,A
3434,May 22 is observed as ___________.,International Women's Day,World Telecommunication Day,International Day for Biological Diversity,Human Rights Day,C
3435,What is the number of Permanent Members of the United Nations Security Council?,Four,Five,Eight,Ten,B
3436,NPT stands for__________.,National Purification Treaty,Non-Resident Protection Treaty,National Protection Treaty,Non-Proliferation Treaty,D
3437,How many hemispheres does earth have?,4,2,3,6,A
3438,Kyzylkum desert is present in_______.,Uzbekistan and Kazakhstan,China,Russia and Kazakhstan,Morocco,A
3439,"What is the range of ""Chomolhari"" mountain?",Karakoram,Hindukush,Himalayas,Pamirs,C
3440,Which of the following countries has won the FIFA World Cup the most times?,Germany,Russia,Brazil,Portugal,C
3441,The first letter of the Greek alphabet is_________.,Alpha,Beta,Gamma,Delta,A
3442,"The United Nations was formed by a charter signed by different nations, but it has no interference in:",Aggression,Internal matter,Both A & B,None of these,B
3443,What is the height of Espeland Falls?,703 m,561 m,373 m,370 m,A
3444,Who is the National Poet of Afghanistan?,Rehman Baba,None of these,Amir Khusrow,Khushal Khan Khattak,D
3445,A non-permanent member of the UN Security Council has a tenure of _______?,2 years,3 years,4 years,None of these,A
3446,Worksheet is equivalent to:,Balance sheet,Income statement,Trial Balance,None of these,C
3447,The Berber tribes were residents of:,South Africa,North Africa,Central Asia,China,B
3448,Which is the smallest ocean in the world?,Indian Ocean,Arctic Ocean,Pacific Ocean,Atlantic Ocean,B
3449,What is the name of Brazil's news agency?,BZIPN,BPKN,Agência Brasil,BENP,C
3450,What is meant by word Quetta?,Fort,Hill,Dead,Town,A
3451,"Asabiyyah, a concept of social solidarity with an emphasis on unity, was given by ____?",Marco Polo,Ibn Khaldun,Alexander,None of these,B
3452,Who was a founder of Hamas in 1987?,Yasser Arafat,Sheikh Ahmed Yassin,Zulfiqar Ali,Abdul majeed,B
3453,Kashmir is a part of:,Pakistan & China,Pakistan & India,China & India,All of these,D
3454,Give the most recent eruptive phase of Popocatépetl.,from 2023 to 2025,from 1968 to 1970,from 1985 to 1987,from 1976 to 1978,A
3455,The headquarter of Amnesty International is in _________.,London,Berlin,Amsterdam,Geneva,A
3456,"A marathon, a long-distance foot race, has an official distance of _____.",22.4 miles,26.2 miles,20.5 miles,27.3 miles,B
3457,Hungary's news agency is called ___________.,KPI,HNG,Montasame,MTI,D
3458,In which year was the last eruption of Ojos del Salado mountain notified?,in 1985,in 1920,in 1976,in 1981,D
3459,ZIANA was the news agency of,Zambia,Zimbabwe,New Zealand,Zaire,B
3460,On which river is Washington DC situated ?,Mississippi River,Lena River,Potomac River,Roe River,C
3461,Which city of the UK hosted the 2022 Commonwealth Games?,None of these,Birmingham,London,Manchester,B
3462,The concept of Carbon Credits originated from which of the following?,"Earth Summit, Rio de Janeiro",Kyoto Protocol,Montreal Protocol,Conference of Parties (COP) 19,B
3463,Malabar was the ancient name of:,Madras,Bombay,Calcutta,Delhi,A
3464,Which strait separates Italy from Sicily?,Palk Strait,Sunda Strait,Messina Strait,Magellan Strait,C
3465,War on Iraq book is written by _________.,Dr. Sharad S.Chauhan,Talbot,T.H. Green,Harold Pinter,A
3466,PIN stands for ____.,Personal Identification Number,Product Identification Number,Payment Identification Number,Permanent Identification Number,A
3467,Taklamakan Desert is located in which country?,Iran,Chile,India,China,D
3468,The currency of Uruguay is the:,Sum,Peso,Vatu,Dollar,B
3469,Which country won the maximum number of Olympic titles?,US,Russia,China,Japan,A
3470,The Louvre Museum is located in:,Paris,London,Rome,None of these,A
3471,Pakistan's loan and interest payments in Budget 2024-25 are:,Rs. 9.775 trillion,Rs. 4.775 trillion,Rs. 3.775 trillion,Rs. 5.775 trillion,A
3472,The North Atlantic Treaty Organization was formed in:,1948,1949,1950,1951,B
3473,Diego Garcia is a:,Famous airline of Singapore,French surface to Sea Missile,United States military base in the Indian Ocean,Disputed island between Russia and Japan,C
3474,Which of the following countries is not a member of SAARC?,Maldives,Sri Lanka,Bhutan,Myanmar,D
3475,What is the old name of Tokyo?,Surinam,Akihito,Edo,Rishkek,C
3476,Name the first civilian president of Myanmar.,Myint Swe,Thein Sein,Huang Hye,Htin Kyaw,D
3477,"Who said, ""Man is a social animal""?",Aristotle,Plato,Socrates,Karl Marx,A
3478,Taking talk about suicide as a warning can help in prevention because:,Most people who commit suicide have shared their intentions with others,It can be altered,It is data for study,None of these,A
3479,The currency of Samoa is:,Peso,Dollar,Tala,Sum,C
3480,"After the Battle of Trafalgar, which European country held dominant naval supremacy?",Germany,Italy,France,None of these,D
3481,Which of the following country was the runner-up of the World Cup Hockey Tournament of 1975?,England,Pakistan,India,Canada,B
3482,"A partnership, in today's Pakistan, under the current law can have the following number of partners:",10,20,100,70,B
3483,Australia was discovered by___________.,James cook,John Austregin,Henri dunant,Collingwood,A
3484,The currency of Canada is the,Pound,Canadian Dollar,Euro,Franc,B
3485,Name the currency of Angola?,Dinar,Dollar,Kwanza,Lera,C
3486,What is the surface area of Lake Superior?,"11,400 mi² (29,500 km²)","31,700 mi² (82,100 km²)","10,000 mi² (27,000 km²)","9,900 mi² (25,700 km²)",B
3487,"According to section ___ CrPC, a police officer may arrest without warrant:",54,59,53,None of these,A
3488,The currency of Turkmenistan is the:,Lira,Manat,Dollar,Dirham,B
3489,Which is the only major river to cross the Equator twice?,Amazon,Congo,Colorado,Tigris,B
3490,Name the capital of Nicaragua?,Managua,Rangoon,Antigua,Brazilia,A
3491,The only landlocked country in Southeast Asia is __________.,North Korea,China,Vietnam,Laos,D
3492,World War II began with the German invasion of:,Russia,Spain,UK,Poland,D
3493,What is the mountain range of Pobeda Peak?,Karakoram,Tien Shan,Hindu Kush,Himalayas,B
3494,Which port exports wool and mutton?,Recife,Cardiff,Accra,Wellington,D
3495,In which country is the port of Brisbane situated?,France,Australia,Iran,New Zealand,B
3496,National insignia of Pakistan is__________.,Deodar,Indus dolphin,Crescent and star,None of these,C
3497,What is the capital of Kuwait?,Salmiya,Al Wafrah,Ali al Salem,Kuwait City,D
3498,An incident known as Boston tea party relating to American War of Independence refers to _________.,Throwing of 342 chests of tea into sea,Tea party of all army commanders before delivering war of independence,George Washington invited at a tea party in Boston,Tea party in which British General surrendered,A
3499,The UN official birthday is celebrated on __________.,"On September 24, 1945","On December 24, 1945","On November 24, 1945","On October 24, 1945",D
3500,Iberian Peninsula is a part of _________.,Asia,Africa,Europe,None of these,C
3501,Kampala is the capital of Uganda. Which is the currency of Uganda?,Shilling,Dollar,Swahili,Pound,A
3502,What is the range of Istor-o-Nal mountain?,Karakoram,Himalayas,Kunlun,Hindu Kush,D
3503,Which of the following is the currency of Turkey?,Dollar,Pound,Rupee,Lira,D
3504,Who was the first bowler to take 100 wickets in T20I cricket?,Umar Gul,Lasith Malinga,Shahid Afridi,Saeed Ajmal,B
3505,"Which monarch called himself the ""Second Alexander""?",Samudragupta,Alauddin Khilji,Akbar,Ashoka,B
3506,What is the area of the Atlantic Ocean?,"13,980,000 km²","82,400,000 km²","73,550,000 km²","106,460,000 km²",B
3507,"The world's oldest parliament, founded in 930 AD, is the",Cortes of Spain,Althing of Iceland,Diet of Japan,British Parliament,B
3508,"The First China War, fought between China and Britain, is known as the",Balkan War,Opium War,Battle of Mycale,Boer War,B
3509,During the tenure of which Russian president was the Geneva Accord signed?,Mikhail Gorbachev,Boris Yeltsin,Vladimir Putin,Dmitry Medvedev,A
3510,Mark the headquarters of OECD:,London,Paris,Vienna,None of these,B
3511,Headquarter of the International Monetary Fund is in___________.,Cape town,Berlin,Washington,Geneva,C
3512,Which city is an island in the Mediterranean where Napoleon was exiled in 1814-15?,Tokyo,Rome,Elba,Toronto,C
3513,Which is the saltiest lake of the world?,Mediterranean Sea,Dead Sea,Caribbean Sea,Baltic Sea,A
3514,Who succeeded Zia-ul-Haq as the President of Pakistan?,Rafiq Tarar,Ghulam Ishaq Khan,Farooq Leghari,Fazal Elahi Chaudhry,B
3515,Which cricket team is called The Poms _________?,New Zealand,Ireland,England,West Indies,C
3516,The first Crossword puzzle in the world was published in ________.,In 1913,In 1915,In 1927,In 1917,A
3517,ATC stands for _____________.,Air traffic control,Arithmetic table calculator,Both Anti terrorism court & Air traffic control,Anti terrorism court,C
3518,The European Union suspended Military Alliance to Türkiye in 2019 due to an attack on:,Iran,Syria,Yemen,Iraq,B
3519,The Great Wall of China is about __________ km long.,18196,20196,19196,21196,D
3520,What is the range of Nepal Peak mountain?,Karakoram,Himalayas,Hindu Kush,Pamirs,B
3521,What is the area of the island of New Guinea?,"42,030 mi² (108,858 km²)","303,500 mi² (786,000 km²)","32,599 mi² (84,431 km²)","75,767 mi² (196,237 km²)",B
3522,"On __________, Israel pulled back from southern Lebanon to the international border line, in compliance with UN Security Council Resolution 425.","on May 24, 1999","on May 24, 2000","on May 24, 2001",None of these,B
3523,Quick Asset includes which of the following?,Cash,Account receivable,Both A & B,Marketable securities,C
3524,How long is the Colorado river?,1450 mi (2335 km),1243 mi (2001 km),820 mi (1320 km),1180 mi (1900 km),A
3525,The Responsibility to Protect is an international:,Responsibility,Law,Norm,None of these,C
3526,Kyzyl-Kum desert is present in ______.,Uzbekistan and Kazakhstan,China,Russia and Kazakhstan,Morocco,A
3527,Tanjug is the news agency of which country?,Ghana,Cyprus,Portugal,Serbia,D
3528,Rise and Fall of Roman Empire is the name of a book written by:,Hill Brook,Edward Gibbon,Arnold T. Toynbee,Andrew Robert,B
3529,Neymar da Silva Santos is a Brazilian:,Footballer,Cricketer,Wrestler,None of these,A
3530,Which country abolished the PM seat in 2018?,India,Pakistan,Türkiye,Canada,C
3531,The iron and steel industries of which of the following countries are almost fully dependent on imported raw materials?,Britain,Poland,Germany,Japan,D
3532,The largest stock market of Asia is:,Shanghai Stock Exchange,Nikkei,Bombay Stock Exchange,None of these,A
3533,Big Ben is located in:,Rome,London,Paris,None of these,B
3534,The office responsible for managing the government personnel resources in line with presidential directions is termed as:,Public administration,Personnel management,HR Department,None of these,B
3535,MDGs stand for:,Millennium Development Goals,Minimum Development Goals,Maximum Development Goals,None of these,A
3536,"What was the height of Muhammad Ali Jinnah, the founder of Pakistan?",5 ft 8 in,5 ft 10 in,5 ft 3 in,5 ft 2 in,B
3537,Canadian University Pressis the news agency of __________.,Canada,Russia,UK,USA,A
3538,The Arab Spring movement in the Middle East started from which country?,Tunis,Egypt,Syria,Sudan,A
3539,Industrial revolution started from which country:,UK,Germany,Italy,Japan,A
3540,"How many floors does ""New York Times Tower"" have?",56,54,52,53,C
3541,The currency of portugal is__________.,Zolty,Peso,Euro,Escudo,C
3542,In which country Montreal part is situated?,Canada,Nigeria,Kenya,Iran,A
3543,The Treaty of Nice set the maximum number of Members of the European Parliament (MEPs) at:,700,712,732,764,C
3544,"Who wrote ""Freedom Movement of India""?",I.H. Qureshi,S.M.Burk,Mushtaq Ahmad,K.K.Aziz,A
3545,The world-famous Kaieteur Falls is situated on which river?,Mississippi River,Roe River,Indus River,Potaro River,D
3546,HDI stands for,Human Development Industry,Human Development Index,Human Development Institute,Human Development Infrastructure,B
3547,"King Bhumibol, the world's longest-reigning monarch, died at age 88 in October 2016. He belonged to ____________.",Japan,Singapore,Nepal,Thailand,D
3548,"Firstly, who celebrated 14 February as Valentine's Day?",Theodore,Geoffrey Chaucer,Pope Leo,None of these,D
3549,The historic character and built heritage of Bo-Kaap is located in:,Zimbabwe,Egypt,South Africa,Congo,C
3550,In which year was the Jumeirah Emirates Towers Hotel completed?,in 2008,in 2000,in 2009,in 2007,B
3551,Which strait connects the Java Sea to the Indian Ocean?,Gibraltar,Johor,Malacca,Sunda,D
3552,Who was the first United Nations High Commissioner for Human Rights?,José Ayala Lasso,Winston Churchill,John Adams,None of these,A
3553,"How many floors does ""Burj Al-Khalifa"" have?",66,88,162,96,C
3554,What is the sea area of the Indian Ocean?,70.56 million,30.56 million,90.56 million,170.56 million,A
3555,The North Pole of the Earth is located in __________.,Antarctica,Norway,Pacific Ocean,Arctic Ocean,D
3556,In which year Jin Mao Tower is built?,in 1999,in 1998,in 1997,in 1996,A
3557,TAPI gas Pipeline stands for__________.,"Turkmenistan, Afghanistan, Pakistan, India","Turkey, Pakistan, Afghanistan, India",None of these,"Tajikistan, Pakistan, Afghanistan, India",A
3558,Where was Christianity founded?,United Kingdom,Russia,France,Roman province of Judea,D
3559,FIFA was founded in,in 1908,in 1904,in 1916,in 1912,B
3560,What is the source of Amu Darya river?,Uzbekistan,Russia,Central Colorado,Bay of Bengal,A
3561,"The Battle of Haldighati was fought in 1576 AD, and Raja Pratap Singh was defeated. Name the Mughal emperor.",Babar,Aurangzeb,Akbar,Jahangir,C
3562,"Which city is home to the ""Temple of the Tooth""?",Geneva,Haifa,Kandy,Dover,C
3563,In which region is Albania located?,Southwest Europe,Southwest Asia,Southeast Asia,Southeast Europe,D
3564,The Pakistan Saudi Joint Ministerial Commission was established in which year?,2000,1998,2002,2003,B
3565,The Suez Canal connects:,Indian Ocean and Pacific Ocean,Atlantic Ocean and South China Sea,Black Sea and Mediterranean Sea,Mediterranean Sea and the Red Sea,D
3566,Agence France-Presse (AFP) is the news agency of,India,France,China,Russia,B
3567,The career-related consequences of delayering an organization - the most likely option is:,A higher proportion of job moves being demotions,Promotion being a bigger step when it occurs,Lateral moves becoming scarcer,All of these,B
3568,Which country is called Switzerland of Africa _________?,Egypt,Somalia,Swaziland (now called Eswatini),Algeria,C
3569,What is the source of the St. Lawrence River?,India,Russia,Canada,Lake Ontario,D
3570,What is the name of the famous clown mascot of the McDonald's food chain?,Asa Candler,Ronald McDonald,Ray Kroc,Col. Harland Sanders,B
3571,Which city is an ancient trade center and important for carpet and silk products manufacturing?,Dunkirk,Kandy,Herat,Pakistan,C
3572,Banteen is the famous seaport of ________.,Chile,Brazil,USA,Uk,A
3573,What is the total number of the Great Lakes in the USA and Canada?,Four,Seven,Five,Three,C
3574,Which of the following statements is true with reference to principles of management:,The principles of management are yet to be evolved,The principles of management have evolved,The principles of management are in the continuous process of evolution,None of these,C
3575,Pakistan Television started in the reign of__________.,Zulfiqar Ali Bhutto,Yahya Khan,Ayub Khan,Zia ul Haq,C
3576,Activity in the management normally conducted in which form:,Single,Group,Both A & B,None of these,B
3577,Who is the author of the book My experiments with truth ?,M. K. Gandhi,Shakespeare,K. M. Munshi,None of these,A
3578,Who abolished khilafat in Turkey:,Mustafa Kamal Pasha,Abdul Majeed,Aman Ullah Khan,None of these,A
3579,The War of the Austrian Succession was fought from,from 1775 to 1783,from 1740 to 1748,from 1840 to 1883,from 1840 to 1848,B
3580,Capital structure is an optimal mix of which one of the following:,Current assets and fixed assets,Current assets and current liabilities,Current assets and long-term debt,Debt and equity,D
3581,The FBI is a government agency belonging to:,USA,Russia,UK,Israel,A
3582,"Which city is the leading commercial and financial center of the world and located on the ""Hudson River""?",Milan,Tashkent,New York,Nagasaki,C
3583,Syed Sharifuddin Pirzada served as the Secretary General of the OIC during,in 1973-1977,in 1985-1988,in 1996-2002,in 1988-1991,B
3584,Which movement changed Africa and Middle East regimes?,Revolutionary League,Arab League,African Peace League,Arab Spring,D
3585,Which of the following rivers flowing through Pakistan has its source of origin in that country itself?,Chenab,Jhelum,Ravi,None of the above,D
3586,The forerunner of the United Nations was __________.,Allied Forces,NATO,Atlantic Charter,League of Nations,D
3587,The capital of Cameroon is,Canberra,Yaounde,Praia,Benguai,B
3588,"For food security, which organization of the United Nations works?",Food and Agriculture Organization,World Food Organization,World Food Programme,None of these,A
3589,The 'Spratly Islands' in the South China Sea are disputed between China and:,Vietnam,Malaysia,Philippines,All of these,D
3590,Where is Georgia is located?,North Asia,East Asia,West Asia,South Asia,C
3591,Which port is a major exporter of copper and iron?,Mombasa,Valparaíso,Lisbon,Accra,B
3592,"Who among the following discovered New Zealand, Tonga, and the Fiji Islands in 1642?",James Clark,Abel Tasman,John Davis,John Speke,B
3593,What is the height of Cotopaxi mountain?,5897 m,5400 m,5230 m,5451 m,A
3594,Pyramid Peak is situated on the border of,Nepal-China,Nepal-India,India,China,B
3595,A sacred city for Christians is,Nazareth,Jerusalem,Mecca,None of these,B
3596,NEQS (National Environmental Quality Standards) relate to the,Sea-bed,Environment,Continental shelf,Upper atmosphere,B
3597,The Pluralist attack on sovereignty has come in the writings of:,J. S. Mill,Herbert Spencer,Maitland,None of these,C
3598,Mozambique shares its shoreline with which lake?,Great Slave Lake,Lake Vostok,Lake Malawi,Lake Ladoga,C
3599,The battle of Guadalete under the Ummayad empire in 711 resulted in the occupation of which (modern day) territory,France and Italy,France and Spain,Spain and Portugal,Greece and Italy,C
3600,Vincent van Gogh was a:,Dutch Painter,Norwegian Musician,German Painter,None of these,A
3601,Vientiane is the capital and largest city of ___________.,Cambodia,Vietnam,Laos,Myanmar,C
3602,Name the Parliament of Benin.,National Assembly,National Popular Assembly,National Revolutionary Assembly,Parliament,A
3603,When was the 18th Amendment Bill passed by the National Assembly of Pakistan?,2009,2010,2011,2012,B
3604,"Asabiyyah, a concept of social solidarity with an emphasis on unity, was given by:",Ibn-e-Khaldun,Al Farabi,Ibn-e-Hazm,Jarir Al Tabari,A
3605,The only country which shares a border with Canada is:,USA,Poland,Mexico,None of these,A
3606,Peso is the currency. Name the capital of Colombia.,Colombo,Bogotá,Moscow,Beijing,B
3607,What is the length of Atchafalaya-Red river?,1400 mi (2254 km),1610 mi (2592 km),1300 mi (2093 km),1243 mi (2001 km),A
3608,Which organization made a special envoy in 2019 for Kashmir?,OIC,GCC,ASEAN,None of these,A
3609,"Which Country is called ""Land of Milk and Honey"" ________?",Syria,India,Iraq,Lebanon,D
3610,The first war b/w Arabs and Israel was fought in.,In 1942,In 1946,In 1948,In 1940,C
3611,What is the range of Masherbrum mountain?,Karakoram,Himalayas,Hindukush,Pamirs,A
3612,Who holds the authority to announce the date for elections in consultation with the ECP?,President,Both A & B,Prime Minister,Supreme Court,A
3613,Ahmed Sukarno was President of which country?,Indonesia,Malaysia,Maldives,Sudan,A
3614,Notre Dame is in which city?,Rome,Paris,London,Bern,B
3615,Liverpool is a city located in the,Sri Lanka,UK,Tanzania,China,B
3616,In which country are the Mutarazi Falls located?,Norway,Zimbabwe,New Zealand,California,B
3617,________ focuses on the future needs of both organizational and employee needs.,Training and development,Performance management,Talent management,None of these,A
3618,Kanjut Sar mountain is present in,Nepal,Kashmir,Pakistan,China,B
3619,Name the Parliament of Laos.,Riksdag,National Assembly,Congress,House of Assembly,B
3620,"The science dealing with the design, construction, and use of machinery is known as",Paleontology,Mechanics,None of these,Optics,B
3621,____ warfare is that which is conducted primarily through non-kinetic military action.,Third-generation warfare,Fourth-generation warfare,Fifth-generation warfare,Seventh-generation warfare,C
3622,The International Anti-Corruption Day (IACD) is observed annually across the world on_______,on 1st February,on 9th January,on 9th December,on 1st January,C
3623,Which country is known as playground for Europe?,Sweden,UK,France,None of the above,D
3624,What is the outflow of the Para-Tocantins river?,Arctic Ocean,Atlantic Ocean,Pacific Ocean,Indian Ocean,B
3625,Chittagong is the seaport of,India,Bangladesh,Brazil,Malaysia,B
3626,The Order of the Rising Sun is an award of which country?,China,Japan,South Korea,India,A
3627,Sinologists study which country?,Japan,China,North Korea,None of these,A
3628,What is the length of the Amu Darya River?,1420 mi (2286 km),1510 mi (2431 km),1300 mi (2093 km),1578 mi (2541 km),D
3629,Which of the following is the largest dam of Japan?,Tokuyama Dam,Kurobe,Haba,None of the above,A
3630,"Who has written the famous book ""The Downing Street Years""?",Margaret Thatcher,John Major,Winston Churchill,Erich Mielke,A
3631,"The Baghdad Pact was promulgated in 1955 and later, after Iraq left, it was also called:",SEATO,CENTO,Warsaw Pact,None of these,B
3632,The Madeira River belongs to ________.,Lake Victoria,Altai Mountains,Bolivia,Tibet,C
3633,Le Havre is a seaport of ________.,Portugal,Italy,France,Canada,C
3634,The Yellow River is located in,South Africa,China,U.S.A.,Austria,B
3635,ACU stands for _____________.,Area Control Unit,Animals Care Unit,Asian Commonwealth Universities,Anti-corruption Unit,D
3636,Which among the following is called Pink City?,Hyderabad,Multan,Jaipur,Aligarh,C
3637,Who was Cleopatra?,A Greek goddess,A Roman Empress,A Queen of ancient Iran,A Queen of ancient Egypt,D
3638,Afternoon rains in the equatorial region are the result of influences _______.,Land Breeze,Monsoon,Convectional,Frontal,C
3639,Which city is one of the world's ancient waterways and witnessed early human settlements?,Shatt-al-Arab,Nazareth,Baku,Ulster,A
3640,What is the length of Irrawaddy river?,1300 mi (2093 km),1600 mi (2576 km),1700 mi (2737 km),800 mi (1288 km),A
3641,"What is the height of ""Bank of China Tower""?",438 m (1435 ft),415 m (1362 ft),367 m (1205 ft),384 m (1260 ft),C
3642,KNA is the news agency of _________.,Pakistan,India,Kenya,Peru,C
3643,How many House of Lords' members are there when it sits as the highest court of appeal?,6,12,18,30,B
3644,The Minsheng Bank Building is situated in,Atlanta,Wuhan,Dubai,Houston,B
3645,"'""Martina Hingis"" is a famous tennis player from:",Ireland,Scotland,Switzerland,England,C
3646,A Posthuman International Relations is one that calls for:,How nation-states interact with one another within an international system.,For a total re-think of our relations with the rest of nature.,That emphasizes the self-interest of the state within the international community.,None of these,B
3647,The Yellow River is also called:,Red River,The Huang He,Green River,None of these,B
3648,Which is the longest river of North America?,Mississippi,Amazon,Niger,Lena,A
3649,What is the height of the Ryugyong Hotel?,"306 m (1,004 ft)","330 m (1,083 ft)","309 m (1,014 ft)","310 m (1,018 ft)",B
3650,Who has taken highest number of wickets in Test cricket?,Muttiah muralitharan,Anil Kumble,Shane Warne,Wasim Akram,A
3651,Indian Railway started operation in:,1813,1847,1853,1863,C
3652,"Azerbaijan is a Muslim country, which is its major language?",Azeri,Tajik,Persian,Uzbek,A
3653,Government-made policy for the industrial sector is called:,Factories policy,Industrial policy,Distributive policy,Regulatory policy,B
3654,'Formosa' is the old name of:,Taiwan,Mongolia,Thailand,Japan,A
3655,Which of these plants open its mouth when insect sit on its lid?,Pitcher plant,Brassica Plant,Sunflower,None of these,A
3656,The currency of South Africa is the:,Peso,Rand,Dollar,Pound,B
3657,The largest famine hit Ethiopia in,in 1980,in 1983,in 1990,in 1993,B
3658,Who was the last king of Afghanistan?,Ahmad Shah Durrani,Zahir Shah,Amanullah Khan,Najibullah Khan,B
3659,"AUKUS is a trilateral ____ pact between Australia, the United Kingdom, and the United States. AUKUS was announced on 15 September 2021.",Submarine,Defense,Economical,None of these,B
3660,Nagqu is located in which country?,Nepal,Mongolia,China,Bhutan,C
3661,What is the greatest depth of the Arctic Ocean?,"10,900 m","5,450 m","9,219 m","8,047 m",B
3662,"The most sleepiest animal in the world, which sleeps about 22 hours (out of 24) is __________ .",Python,Tiger,Squirrel,Koala,D
3663,Which country is famous for sprinters?,England,Spain,United States,Jamaica,D
3664,The Creation of IOC was inspired by the ancient Olympic Games which were held in________.,France,Germany,Greece,Switzerland,C
3665,"As a part of the Treaty of Versailles that ended World War I, the ILO was created in:",1919,1920,1921,1922,A
3666,The fall of Constantinople occurred on,"on May 29, 1353","on May 29, 1453","on April 22, 1353","on April 22, 1453",B
3667,"Who was the founder of the Daily English newspaper ""Dawn""?",Quaid-e-Azam,Allama Iqbal,Liaqat Ali Khan,Abul Kalam Azad,A
3668,International Atomic Energy Agency was recognized by United Nations in:,1954,1955,1956,1957,D
3669,A Cold War strategy is named as:,Containment,Deterrence,Balance of power,Common defence,A
3670,Which is a system of selling goods directly to customers through a network of self- employed?,Multilevel marketing,Wholesale marketing,Vertical marketing,None of these,A
3671,"What is known as the ""Treaty of Treaties""?",Hague Convention on the Law of Treaties,Manual of Treaties,The Treatise on Public and Private International Law,Vienna Convention on the Law of Treaties,D
3672,The part of a desert where adequate water is available for cultivation is called __________.,Island,Isthmus,Marsh,Oasis,D
3673,Antalya Airport is situated in:,Syria,Türkiye,Italy,Egypt,B
3674,In 1764 AD British won Bengal by defeating Nawab of Oudh in the battle of.,Buxar,Plassay,Wandiwash,Samugarh,A
3675,Who was elected President of Germany in February 2017?,Joachim Gauck,Frank-Walter Steinmeier,Angela Merkel,Christian Wulff,B
3676,In which country is Popocatépetl mountain situated?,Chile,Colombia,Ecuador,Mexico,D
3677,"The book ""The Idea of Pakistan"" is written by __________.",Ayesha Jalal,Lawrence Ziring,Stephen P Cohen,None of these,C
3678,South Korea is located in Northeast Asia. What is its total area?,"78,268 km²","22,268 km²","65,268 km²","100,210 km²",D
3679,The prevention of nuclear weapons is dealt with by which treaty:,NPT,CTBT,Treaty of Paris,None of these,A
3680,"Prime Minister of Russia, Vladimir Putin, is the former General Director of the secret agency ___________.",CIA,MI6,Mossad,KGB,D
3681,Which country has the oldest written constitution still in existence:,US,UK,Greece,San Marino,D
3682,"The book ""Risala Asbab-e-Baghawat-e-Hind"" was written by?",Syed Amir Ali,Altaf Hussain Hali,Sir Syed Ahmed Khan,None of these,C
3683,"Where is the ""Piedra Volada"" waterfall located?",Salzburg,Jotunheimen,Chihuahua State,British Columbia,C
3684,What is the significance of 5th June in the UN calendar of the year?,World Environment Day,World Post Day,World Food Day,None of these,A
3685,Freedom Air is an airlines of __________.,New Zealand,South Africa,South Korea,Canada,A
3686,PIN stands for ____.,Personal Identification Number,Product Identification Number,Payment Identification Number,Permanent Identification Number,A
3687,"The Murder of Archduke Ferdinand, the heir to Austrian throne became the immediate cause of which war?",World War 1,Battle of Borodino,Battle of Jutland,World War 2,A
3688,North Island is situated in the _________.,Pacific Ocean,North Pacific Ocean,South Pacific Ocean,Arctic Ocean,A
3689,Name the first Civil War among the Muslims.,Battle of Siffin,Battle of Nahrawan,The Battle of Jamal,None of these,C
3690,Shimao International Plaza is a building that is situated in_________.,Shanghai,Chicago,Dubai,Houston,A
3691,The SAARC Secretariat is located in:,Colombo,New Delhi,Kathmandu,Dhaka,C
3692,The FIFA World Cup 2022 will be played in:,Qatar,Germany,France,Japan,A
3693,How many member countries did the UNO have upon its formation in 1945?,45,47,49,51,D
3694,What is the height of The Address building?,310 m (1017 ft),302 m (991 ft),305 m (1002 ft),321 m (1053 ft),B
3695,The latest country to become a member of the United Nations is:,South Sudan,East Timor,Micronesia,Tonga,A
3696,The first newspaper in the world was started by____________.,China,Japan,USA,Uk,A
3697,"Causes of the emergence of rural sociology: if farmer production is low, they will focus on:",Survival,Producing more,Domestic consumption,None of these,C
3698,"Who wrote the book ""Tareekh-ul-Umam wal Mulook""?",Al-Waqidi,Ibn-e-Jareer Tabri,Abu Hanifa,Imam Bukhari,B
3699,Which country is separated from Ethiopia by the Red Sea?,Yemen,Belgium,Genoa,Canada,A
