Question_Number,Question,Option_A,Option_B,Option_C,Option_D,Correct_Answer
616,Kachura Lake is situated in _______.,Gilgit,Kaghan Valley,Skardu,Karachi,C
617,The iceberg dubbed A-76 broke off in which sea:,Cortez Sea,Baltic Sea,Weddell Sea,None of these,C
618,Which sea is located in Central Asia?,Red Sea,North Sea,Aral Sea,Japan Sea,C
619,The lowest point of Europe is:,Death Valley,Valdes Peninsula,Lake Eyre,Caspian Sea,D
620,The Cholistan Desert is also locally known as:,Friendly,Fertile,Rohi,Sandy,C
621,In which direction does the Earth rotate around its axis?,North to South,East to West,West to East,Randomly,C
622,In which of the following countries are the Atlas Mountains found?,"Tunisia, Libya, Algeria","Tunisia, Libya, Egypt","Tunisia, Algeria, Morocco",None of these,C
623,Baltoro Glacier is found in the ____ ranges of Pakistan.,Himalayan,Kohistan,Karakoram,Hindu Kush,C
624,"Which is known as ""black gold"" or ""liquid gold""?",Coal,Ether,Petroleum,Hydrocarbon,C
625,The Earth's rotation on its axis is from:,South to North,North to South,East to west,West to east,D
626,Mount Vesuvius is in which country?,France,Italy,New Zealand,None of these,B
627,What is the total number of continents in the world?,5,6,7,8,C
628,The element which is most abundant in the Earth's crust is:,silicon,iron,aluminium,oxygen,D
629,What is the name of the ocean that lies between Europe and the United States?,Indian Ocean,Pacific Ocean,Atlantic Ocean,Arctic Ocean,C
630,"Which country among the following is known as the ""sugar bowl of the world""?",Cuba,USA,Canada,China,A
631,Diego Garcia is located in which ocean?,Atlantic,Indian,Pacific,Arctic,B
632,Which is the tallest statue in the world?,Statue of Unity,Statue of Liberty,Ushiku Daibutsu,None of these,A
633,At which place on Earth is there always day and night of an equal duration?,On the tropic of Cancer,On the Poles,On the tropic of Capricon,On the Equator,D
634,"The world's famous bridge, the Golden Gate, is located in:",New York,San Francisco,Albania,Washington,B
635,The Potala Palace is in:,Tibet,Kailash,Mount Victoria,Trisul,A
636,Marie Curie won the Nobel Prize in 1903 in?,Physics,Chemistry,Medicine,Medicine,A
637,Which is the largest city metropolitan area in the world in terms of population?,Tokyo,New York,London,None of these,A
638,"Greenwich Mean Time is based on the prime meridian, which passes near the city of:",London,Rome,New York,None of these,A
639,Lido Beach is in:,Spain,Italy,Germany,None of above,B
640,The longest river of Pakistan is:,Indus,Chenab,Jhelum,Sutlej,A
641,What is the alternative name for Japan?,Ceylon,Siam,Nippon,None of these,C
642,Which is the world's largest landlocked country?,Tajikistan,Kyrgyzstan,Kazakhstan,None of these,C
643,The Houston and Delaware canals are present in which country?,Australia,France,Italy,USA,D
644,The Gulf of Sidra is present in _______.,Lbya,Liberia,Macedonia,None of these,A
645,Kalabagh is famous for which mineral?,Iron,Salt,Sulphur,None of these,A
646,The Strait of Malacca separates ________.,Malaysia and China,Malaysia and Indonesia,Malaysia and Sri Lanka,None of these,B
647,Which of the following countries is situated on the Equator?,Maldives,Gabon,Indonesia,All of these,D
648,Which country is located to the north of Pakistan?,India,Afghanistan,China,Bangladesh,C
649,Which peak is not in the Karakoram range?,Rakaposhi,Tirich Mir,Masherbrum,Haramosh Peak,B
650,The Indus River originates from ____.,India,China,Tibet,None of these,B
651,Name the pass that connects Chitral with the Wakhan Corridor.,Baroghill Pass,Mataka Pass,Muztagh Pass,Dorah Pass,A
652,The Panama Canal links:,China and Japan,Russia and America,North and South America,None of these,C
653,Which of the following deserts is known as a friendly desert?,Thar desert,Rohi desert,Thal desert,Nara desert,A
654,Identify the latitude of Punjab Province:,27.42 to 34.02 N,28.42 to 35.02 N,29.42 to 36.02 N,31.42 to 38.02 N,A
655,Gobi Desert is located in which country?,China,Mongolia,Uzbekistan,Both a & b,D
656,Which of the following countries is situated in Africa?,Congo,Swaziland,Cuba,None of these,A
657,The highest peak in Africa is:,Mount Kenya,Mount Kilimanjaro,Mount Elgon,None of these,B
658,Which among the following planets has snow-capped mountains?,Mars,Pluto,Saturn,Jupiter,A
659,The mountain chain at the Pak-China border is:,Himalaya,Karakoram,Hindukush,None of the above,B
660,Rakaposhi is located in which mountain range?,Karakoram,Himalayas,Hindukush,None of these,A
661,Which Chinese province is adjacent to Pakistan?,Xinjiang,Hainan,Zhejiang,None of the above,A
662,Which pass connects Gilgit with China; it is situated at a height of 4827 meters?,Khan Kun Pass,Malakand Pass,Zagar Pass,Baroghill Pass,C
663,Which of the following mountains separates Asia from Europe?,Ural Mountains,Hindukush Mountains,Alps Mountains,Atlas Mountains,A
664,Where is the famous tourist place Copacabana Beach located in South America?,Argentina,Colombia,Brazil,Uruguay,C
665,Mount Vesuvius is located in which country?,Nepal,Italy,Greece,Spain,B
666,The Hijaz Mountains are found in:,Iran,Saudi Arabia,Kuwait,Iraq,B
667,Sudirman Range is located in:,China,Nepal,Indonesia,Turkmenistan,C
668,Yokohama and Kobe are the main centers of the shipbuilding industry in which country?,Japan,South Korea,North Korea,China,A
669,"""MEANDER"" means:",Curved path of a river,Earth level,Top of a hill,None of these,A
670,Which of the following words explains a narrow strip of water separating two landmasses and connecting two large seas?,Strait,Bay,Peninsula,Gulf,A
671,The largest river of Asia is the:,Indus,Yangtze,Mekong,Ganges,B
672,What is the total area of Europe?,"9,992,807 km²","10,180,000 km²","8,990,293 km²","7,871,612 km²",B
673,Which area has the biggest deposit of iron ore?,Koh-i-Sultan,Koh-i-Sulaiman,Kalabagh,Chitral,C
674,What is the length of the Karachi-Hyderabad Motorway?,125Km,136 Km,139 Km,146 Km,B
675,Limestone deposits are found in?,Chakwal,Wah,Jhelum,All of them,D
676,What is the height of Nanga Parbat?,8612 m,8126 m,8216 m,None of these,B
677,Which is known as the 8th continent?,Eastern Europe,Oceania,Central America,None of these,D
678,'The longest mountain range (above sea level) is:,Himalayas,Karakoram,Rocky Mountains,Andes,D
679,From where does the Jhelum River start?,Tibet,Held Kashmir,Azad Kashmir,Madhopur,B
680,Which is the longest railway platform in the world?,State Street Center Subway Station (Chicago),Hubballi Railway Station (Karnataka),Kollam Junction Railway Station (Kerala),None of these,B
681,"Siachen, Baltoro, and Chogo Lugma glaciers are located in Pakistan. In which mountain range are these situated?",Himalaya,Karakoram,Hindukush,Sulaiman,B
682,What is the largest glacier in the world?,Siachen Glacier,Biafo Glacier,Baltoro Glacier,Lambert Glacier,D
683,The irrigation system of the Balochistan plateau is called:,Channel,Karez,Canals,Tube wells,B
684,The whole agriculture of Pakistan depends on the water of which river?,Indus,Chenab,Jhelum,All of above,D
685,Babusar Pass connects which two cities?,Quetta with Chaman,Abbottabad with Gilgit,Swat with Chitral,Bannu with Afghanistan,B
686,Geology describes the rocky parts of the Earth's:,Core,Mantle,Crust,Convection currents,C
687,The Gota Canal is a ship canal situated in _______.,Italy,France,Sweden,USA,C
688,The Kiel Canal of Germany was opened in 1895. What is its length?,59.3 miles,60.3 miles,61.3 miles,65. 1 miles,C
689,"Which country is known as the ""sugar bowl of the world""?",Cuba,Greenland,USA,Sweden,A
690,"In which ocean is the enigmatic ""Bermuda Triangle"" located?",Pacific Ocean,Atlantic Ocean,Indian Ocean,Antarctic Ocean,B
691,Sakhalin Island is claimed by:,Us and Cuba,US and Russia,Russia and Japan,Japan and China,C
692,In which province of Pakistan is there no desert?,Khyber Pakhtunkhwa,Baluchistan,Sindh,Punjab,A
693,Rawal Lake is situated in ________.,Islamabad,Peshawar,Quetta,Karachi,A
694,Chromite is found in Pakistan in the area of?,Kalabagh,Muslim Bagh,Chitral,Kalat,B
695,"Which is the largest river among Ravi, Chenab, and Sutlej?",Ravi,Chenab,Sutlej,None of these,B
696,The Dead Sea is situated between:,Israel and Jordan,Iraq and Iran,Iran and Russia,Russia and Turkey,A
697,Which country is located in both Asia and Africa:,Nigeria,Algeria,Egypt,None of these,C
698,Which is the highest peak of the Himalayas range in Pakistan?,Sakaser,Tirich Mir,Nanga Parbat,K-2,C
699,A line on a map joining places having equal atmospheric pressure is called:,Isotherm,Isobar,Isocryme,Isolyte,B
700,Sidhnai Barrage was built in 1965 on which river?,Ravi,Indus,Sutlej,Chenab,A
701,The total length of Pakistan's coastline is approximately:,700 km,800 km,900 km,1046 km,D
702,Which is the biggest earth-filled dam in the world?,Tarbela,Mangla,Hub,None of them,A
703,The highest point of Asia is ______.,Mt. Everest,Mt. Kilimanjaro,Mt. McKinley,Mt. Elbrus,A
704,Cape of Good Hope is situated in:,Chile,India,Australia,South Africa,D
705,Niagara Falls are located in the continent _______?,North America,South America,Africa,Asia,A
706,The Suez Canal connects the:,Baltic Sea and the Caspian Sea,Mediterranean Sea and the Red Sea,Red Sea and Caspian Sea,Mediterranean Sea and the North Sea,B
707,Indian Ocean and Atlantic Ocean meet near:,Cape of Good Hope,Aden,Singapore,Nowhere,A
708,Which of the following is a cottage industry?,Cement,Sugar,Handicraft,Textile,C
709,The sun shines on the equator vertically:,Once a year,Twice a year,Thrice a year,None of the above,B
710,Where do the Jhelum and Chenab rivers meet?,Rasol Pur,Trimmu,Panjnad,Khanki,B
711,An important river of the Pothohar Plateau is the:,Hub River,Bolan River,Gomal River,Swan River,D
712,Which pass connects Chitral with Gilgit?,Khyber,Broghil Pass,Shandur,Karakoram Pass,C
713,The Utigardsfossen waterfall is present in _______.,Canada,USA,France,Norway,D
714,Which is the largest metal in Earth's crust:,Iron,Aluminum,Copper,None of these,B
715,The hottest desert of the world is:,Sahara Desert,Arabian Desert,Arctic Desert,Cholistan Desert,A
716,The track of Pakistan Railway is:,7791 Km,9931 Km,11133 Km,14153 Km,A
717,What is the other name of K2?,Austen Bigwig,Godwin Austen,Makalu,Karakoram Godwin,B
718,Which is the largest bay in the world?,Bay of Bangol,Baffin bay,Bay of Biscay,Hudson bay,A
719,Which of the following rivers is without a delta?,Narmada,St. Lawrence,Indus,Both A and B,D
720,Hub Lake is situated near _______.,Quetta,Peshawar,Karachi,Gomal,C
721,Which of the following is the main reason for a Tsunami?,Earthquake,Wind storm,Storm in the sea,Hail storm,A
722,In which direction of Pakistan does Russia lie?,North-South,South-East,North-East,None of the above,C
723,What is the height of Sakasar peak?,1600 meters,1500 meters,1680 meters,1700 meters,B
724,Which one of the following planets has the largest number of natural satellites?,Mars,Saturn,Jupiter,Venus,B
725,What is the other name for Mount Godwin Austen?,Nanga Parbat,Tirich Mir,Gasherbrum II,K2,D
726,The first railway track was established between which two cities?,Karachi and Kotri,Lahore and Okara,Peshawar and Jamrud,Quetta & Chaman,A
727,The circumference of the Earth is approximately:,"30,000 km","40,000 km","50,000 km","60,000 km",B
728,Largest ocean in terms of size and water:,Indian Ocean,Pacific Ocean,Arctic Ocean,Atlantic Ocean,B
729,The latitude of the South Pole is _______.,0°,30°,60°,90°,D
730,"Geographically, Pakistan is situated in:",East Asia,Central Asia,South Asia,West Asia,C
731,The Gibson Desert is in:,Australia,USA,France,Canada,A
732,"What side of large landmasses, particularly in Asia, generally receives the most rain during major summer Monsoon systems?",East,West,North,South,A
733,What is the total area of Pakistan in square miles?,304103 sq miles,303124 km²,307374 sq miles,None of these,C
734,In which valley is Lalusar Lake located?,Kaghan,Gilgit,Baltistan,Naran,A
735,Which country is located to the east of Afghanistan:,Pakistan,India,China,Iran,A
736,What is/are the main cause(s) of earthquakes?,Volcanic activities,Tectonic plates movement,Tectonic dislocation,All of these,D
737,Cotton is a ______ crop of Pakistan.,Cash,Material,Synthetic,Compound,A
738,How many lakes are there in Pakistan?,40,50,60,70,C
739,"Which city is called the ""City of Seven Hills""?",Rome,Paris,London,None of these,A
740,Pir Panjal range is a part of which range?,Himalaya,Hindukush,Karakorum,'Koh-i-Sultan,A
741,When was the Mineral Development Corporation established?,1974,1978,1981,1979,A
742,How many countries share a border with Pakistan?,3,4,5,6,B
743,What is the world's highest continent?,Asia,Africa,Australia,Antarctica,D
744,What is the total height of the Siachen Glacier?,15000 feet,17000 feet,20000 feet,21000 feet,C
745,How much of the total area is covered by Islamabad?,906 km²,915 km²,921 km²,995 km²,A
746,Dickinson is the seaport of ______.,Malaysia,Egypt,Greece,Syria,A
747,What generally happens to air temperature as we move from the equator to the poles?,Increases,Decreases,Remains Constant,None of these,B
748,Most of the country's rivers flow into:,Indus river,Chenab river,Kabul river,Jhelum river,A
749,Hamun-i-Mashkel Lake is located in?,Punjab,Baluchistan,Khyber Pakhtunkhwa,Sindh,B
750,Panipat is in which state of India?,Haryana,Uttar Pradesh,Rajasthan,Kerala,A
751,Which African country is the largest in area:,Chad,Algeria,Sudan,Tanzania,B
752,What is the rank of Pakistan according to population?,3rd,4th,5th,6th,C
753,Which country has the greatest number of volcanoes in the world?,Philippines,Israel,Sudan,Indonesia,D
754,Chashma Barrage is constructed on which river?,River Ravi,River Indus,River Chenab,River Sutlej,B
755,"The ""Mount Ararat"" is the highest mountain in:",Japan,Turkey,Canada,Syria,B
756,The total number of glaciers in the world is:,10000,198000,298000,498000,B
757,The Bolan River is located in?,Baluchistan,Sindh,Khyber Pakhtunkhwa,Punjab,A
758,Which of the following is not an island in the Mediterranean Sea?,Ibiza,Phuket,Crete,Sicily,B
759,The longest river in Pakistan is:,Swat,Jhelum,Indus,None of these,C
760,The deepest ocean in the world is:,Pacific Ocean,Indian Ocean,Atlantic Ocean,Arctic Ocean,A
761,"""Ring of Fire"" refers to the ring of volcanoes ''''.",Ring of earthquakes,Five Permanent members of UN,Circum-Pacific Belt,Five continents,C
762,Which is the largest island in the world?,Honshu,Borneo,New Guinea,Greenland,D
763,"Which country is called the ""Battleground of Europe""?",France,Ireland,Belgium,England,C
764,Greenland is under the rule of which country?,Portugal,Denmark,Turkey,Germany,B
765,Which is the largest lake in Europe?,Onega Lake,Garda Lake,Ladoga Lake,Como Lake,C
766,"The Albert Canal, situated in Belgium, was opened for ships in 1939. What is its length?",69 miles,74 miles,77 miles,80 miles,D
767,_______ is Pakistan's largest private airline.,Aero Asia,Hajvairy Airlines,Air Blue,None of these,C
768,The Taklamakan Desert is located in:,Iran,China,Magnolia,Chile,B
769,A bore is caused by:,Rising tide with meeting river currents,Unequal heating of Oceans,Spring tide and strong winds,Friction from prevailing winds,A
770,Which is the largest country in the Arabian Peninsula?,Oman,Yemen,Saudi Arabia,Kuwait,C
771,Which mountain peak is also known as K4?,Broad Peak,Gasherbrum II,Gasherbrum IV,None of these,B
772,The Porali River is located in:,Baluchistan,Punjab,Sindh,Khyber Pakhtunkhwa,A
773,What is the power capacity of the Diamer-Bhasha Dam?,4200 MW,4500 MW,4800 MW,5200 MW,B
774,Deccan Plateau is located in _______:,Nepal,India,Pakistan,Bhutan,B
775,How many rivers are present in Pakistan?,20,22,23,24,D
776,"The world's longest glacier is Lambert, situated in Antarctica. What is its length?",100 km,200 km,300 km,400 km,D
777,Who was the youngest Pakistani to climb K-2?,Mohsan Razvi,Ashraf Anan,Sheroz Kashif,Zahid Ali,C
778,"Famous pink lake ""Lake Hillier"" is situated in:",Spain,USA,Australia,Canada,C
779,____ is considered the most heavily glaciated part of the world outside the Polar Regions.,Himalayan Mountains,Alay Mountains,Karakoram Mountains,Hindukush Mountains,C
780,"In ocean basin relief, the ____ is a gently sloping, relatively shallow submerged plain of the continent.",Continental shelf,Continental rise,Continental slope,None of these,A
781,The Bosporus Strait connects the Black Sea with:,The Aegean Sea,The Red Sea,The Marmara Sea,The Arabian Sea,C
782,The deepest part of the Ocean is:,Mariana Trench,Java Trench,Sunda Strait,Puerto Rico Trench,A
783,The Suez Canal connects:,Atlantic Ocean and Pacific Ocean,Indian Oceana and North Sea,Red Sea and Mediterranean Sea,North Sea and Japan Sea,C
784,Babusar Pass connects:,Gilgit and Hunza,Abbottabad and Gilgit,Abbottabad and Hunza,None of these,B
785,The Lahore-Islamabad Motorway is:,233 Km,297 Km,367 Km,370 Km,C
786,Name of the artificial lake at Rawalakot:,Tata Pani,Tolipir,Banjosa,Shounter Lake,C
787,Which among the following is the largest lake?,Baikal,Superior,Caspian Sea,None of the above,C
788,The Bandar Abbas seaport is in which country?,Iran,Iraq,Egypt,None of these,A
789,"When the upper leeward slope stops, the angle of the pile of sand dunes is:",30-32 degrees,32-34 degrees,33-34 degrees,35-36 degrees,C
790,Through which one of the following groups of countries does the Equator pass?,"Brazil, Zambia and Malaysia","Colombia, Kenya and Indonesia","Brazil, Sudan and Malaysia","Venezuela, Ethiopia and Indonesia",B
791,Tirich Mir is the highest peak of the ____ range.,Karakoram,Hindu Kush,Himalayas,None of these,B
792,Khunjerab is a ___________.,Pass,Mountain,Lake,Museum,A
793,Greenland is an integral part of which country?,Denmark,Norway,Canada,North America,A
794,"Moon, Sun, and Stars are known as:",Terrestrial bodies,Celestial bodies,Water bodies,None of these,B
795,How much of the total area is covered by Sindh?,"139,424 km²","138,532 km²","142,532 km²","140,914 km²",D
796,What is the most important layer of the earth?,Mantle,Crust,Core,None of these,B
797,Kirthar range separates which two provinces of Pakistan:,Punjab & Sindh,Punjab & KPK,Sindh & Balochistan,Balochistan and KPK,C
798,The South Pole is located in?,Australia,Greenland,Antarctica,None of these,C
799,"Which country is called ""the Land of White Elephants""?",India,Sri Lanka,Thailand,Malaysia,C
800,The Siachen Glacier is situated in the:,Hindu Kush Range,Sulaiman Range,Karakoram Range,Pamir Range,C
801,Where is Whitehaven Beach located in Australia?,Perth,Adelaide,Canberra,Queensland,D
802,Gwadar Port is being constructed in which province?,Punjab,Sindh,Khyber Pakhtunkhwa,Baluchistan,D
803,South America contains ______ of the total area of the Earth.,8 percent,12 percent,10 percent,18 percent,B
804,"How many peaks in Pakistan are higher than 8,000 meters?",4,3,5,8,C
805,In which year was Tarbela Dam constructed?,1972,1976,1971,1975,B
806,The areas 5 degrees N to 5 degrees S of the Equator are called:,Equatorial,Doldrums,ITCZ,None of these,B
807,What is the length of the Pak-China border?,596 km,605 km,795 km,805 km,A
808,"The famous Adam's Peak, which is venerated by Christians, Muslims, Buddhists, and Hindus, is located in:",Syria,Türkiye,Malaysia,Sri Lanka,D
809,The Petermann Glacier is situated in _______.,Russia,Germany,Switzerland,Greenland,D
810,Pakistan is bordered by ____ in the North-East.,Afghanistan,Iran,China,Oman,C
811,A river flows into a quiet lake and begins to form a:,Delta,Alluvial fans,Natural levees,Point bars,A
812,What is an isthmus?,Inland sea,A large lagoon,Narrow strip of land connecting two land masses,Land formed at the mouth of a river,C
813,The Zhob and Kolachi rivers are located in:,Punjab,Sindh,KPK,Balochistan,D
814,Guddu Barrage was constructed on which river?,River Ravi,River Indus,River Jhelum,River Sutlej,B
815,The Siachen Glacier is in the ____ mountain range.,Hindu Kush,Karakoram,Himalayas,Pamir,B
816,What is the total length of the seven canals built under the Indus Water Treaty?,650 KM,621 KM,910 KM,615 KM,B
817,National Animal of Pakistan is:,Rabbit,Deer,Tiger,Markhor,D
818,The Rhine flows through ____ countries.,3,4,5,6,D
819,The most populated continent is:,Asia,Africa,Europe,North America,A
820,Beirut is the capital city of:,Lebanon,Oman,Ghana,None of these,A
821,The 'Big Bang Theory' is related to:,Continental Drift,Origin of the Universe,Origin of the Himalayas,Eruption of Volcanoes,B
822,The 'Durand Line' is the boundary between?,India and Pakistan,Iran and Pakistan,Pakistan and Afghanistan,Pakistan and China,C
823,Which of the following glaciers are present in the Karakoram range?,"Siachin, Hispar and Biafo",Batura,Chogo Lungma and Yengunta,All of above,D
824,The Toot oil and natural gas field is located in:,Punjab,Sindh,Khyber Pakhtunkhwa,Baluchistan,A
825,Roof of the world is the title of the top world plain:,Top of Himalaya,Top of Karakoram,Pamir,None of the above,C
826,What is the height of Khunjerab Pass?,4451 meters,4693 meters,4671 meters,4918 meters,B
827,What is the height of Takht-e-Suleiman peak?,3200 meters,3500 meters,3300 meters,3310 meters,B
828,The highest point of North America is:,Mt. Aconcagua,Mt. Ellsworth,Mt. McKinley,Mt. Kosciuszko,C
829,Which is the smallest province of Pakistan by area?,Punjab,Sindh,KPK,Balochistan,C
830,Which fort in Pakistan is located on the UNESCO World Heritage list?,Rohtas Fort,Lahore Fort,Baltit Fort,None of these,A
831,Which of the following areas are important for mineral wealth in Pakistan?,Baluchistan,Sindh,Punjab,All of them,A
832,What is the highest glacier in the Karakoram Mountain range?,Khumbu Glacier,Biafo Glacier,Siachen Glacier,Baltoro Glacier,C
833,In which year was Taunsa Barrage constructed?,1990,1979,1944,1958,D
834,Astore District is located in which area?,Balochistan,Khyber Pakhtunkhwa,Gilgit-Baltistan,Sindh,A
835,"The Reko Diq mine is located near Reko Diq town in Chagai District, Province of ______?",Punjab,Balochistan,Sindh,none of these,B
836,The largest ocean of the world is:,Atlantic,Pacific,Indian,None of these,B
837,Bolan Pass is located in which province?,Balochistan,Khyber Pakhtunkhwa,Sindh,Punjab,A
838,The Potwar Plateau and Salt Range region lies between the ____ and ____ rivers.,Indus & Jhelum,Indus & Chenab,Jhelum & Chenab,None of these,A
839,What is the total production of oil from the Dhulian and Balkassar oil fields?,80 percent,90 percent,75 percent,85 percent,B
840,The southern side of the Himalayas is called:,Sakesar,Siwalik,Koh-e-Sufaid,Swat,B
841,The smallest ocean in the world is ________.,Atlantic Ocean,Atlantic Ocean,Indian Ocean,Arctic Ocean,D
842,The major part of Great Rift Valley is located in:,USA,Africa,South America,Australia,B
843,Which of the following mountain ranges is located in the South of Pakistan:,Koh-e-Kirthar,Koh-e-Sulaiman,Koh-e-Karakoram,Koh-e-Sufaid,A
844,"Which is the highest pass in Pakistan, an ancient trading route between Kashmir and China situated at a height of 5575 meters?",Karakoram Pass,Badawi Pass,Babusar Pass,Khan Kun Pass,A
845,Population density means:,The total number of people in a country,The ratio of rural to urban population,The total land area of a country,Number of people per square kilometer,D
846,Which mountain range is located in the south of Pakistan?,Himalayas,Karakoram,Kirthar,None of these,C
847,The Thames is the largest river of:,France,England,Italy,Germany,B
848,The Baluchistan plateau lies to the:,East of Koh Kirthar and Sulaiman range,West of Koh Kirthar and Sulaiman range,South of Koh Kirthar and Sulaiman range,North of Koh Kirthar and Sulaiman range,B
849,What is the total area of Australia?,"8,787,801 km²","7,692,024 km²","7,891,000 km²","8,192,921 km²",B
850,Which of the following countries has the longest coastline in the world:,Canada,China,US,Germany,A
851,Which is the highest volcano in Asia?,Mount Sinabung,Mount Damavand,Mount Ararat,Mount Bromo,B
852,The Tower of London is situated on which river?,River Seine,River Thames,River Severn,River Tyne,B
853,The Khunjerab Pass links Pakistan with:,China,Afghanistan,India,Iran,A
854,Africa has ______ of the total area of the Earth.,19.0 per cent,21.9 per cent,18.7 per cent,20.3 per cent,D
855,The height of K-2 is ____ meters.,8848,8626,8611,8261,C
856,The Cook Strait separates South New Zealand from _______.,North Australia,North Newzealand,Papua,None of these,B
857,Which dam is located in Haripur and Attock?,Warsak,Tusu,Ghazi Brotha,None of these,C
858,"The latitudinal differences in pressure delineate a number of major pressure zones, which correspond with _______.",zones of climate,zones of land,zones of oceans,none of these,A
859,Which is the highest peak of the Salt Range?,Sakaser,K2,Tirich Mir,Nanga Parbat,A
860,Pakistan lies between which latitudes?,24°N to 37°N,25°N to 36°N,23°N to 36°°N,25°N to 36°N,A
861,London is situated on the bank of which river:,Thames,Rhine,Danube,Seine,A
862,"""Lake Baikal"" is in:",Uzbekistan,Siberia,Russia,None of these,B
863,Which canal connects the Pacific and Atlantic oceans:,Panama Canal,Red Sea,North Sea,Suez Canal,A
864,Nanga Parbat is ranked ___ in terms of the highest mountain peaks in the world.,7th,8th,9th,10th,C
865,Where is the Statue of Liberty located?,London,New York,Rio de Janeiro,Rome,B
866,What is the total area of South America?,"17,840,000 km²","18. 909, 001 km²","16,210, 910 km²","19, 230, 918 km²",A
867,"The world's largest active volcano, Mauna Loa, is located in:",Alaska (US),Mayan (Philippines),Hawaii (US),Mt. Merapi (Indonesia),C
868,The dates on which day and night are equal are:,21st March and 24th December,14th January and 23rd September,21st March and 23rd September,14th January and 22nd June,C
869,Amman is the capital of:,Egypt,Jordan,Israel,None of these,B
870,Pakistan is considered a bridge between:,Gulf and South Asia,Central Asia and South Asia,East Asia and South Asia,All of the above,B
871,What is the length of the Pindi Bhattian-Faisalabad Motorway (M-3)?,98 Km,54 Km,140 Km,80 Km,B
872,The biggest district of Pakistan by area is:,Chagai,Karachi,Hyderabad,Bahawalpur,A
873,The landmass of which of the following continents is the least?,Africa,Asia,Australia,Europe,C
874,The highest waterfall in the world is:,Angel Falls,Kaieteur Falls,Victoria Falls,Negara Falls,A
875,Mount Logan is located in which country?,Canada,Russia,USA,Nepal,A
876,Which of the following rivers is not found in Pakistan?,Soan,Beas,Kunhar,Ghizar,B
877,Siam Paragon is a shopping mall in:,Phuket,Bangkok,Chiang Mai,None of these,B
878,"Which of the following is a feature of erosion, except:",Earth Pillar,Yardangs,Monoliths,None of these,C
879,The Karakoram Highway (N-35) starts from:,Haripur,Hasan Abdal,Wah Cantt,Taxila,B
880,The Strait of Malacca is the main shipping channel between the Indian and Pacific Oceans. It is located between:,Indonesia & Malaysia,South Korea & North Korea,England & France,None of these,A
881,Rhodesia is the old name of:,Zimbabwe,Zambia,Malawi,Botswana,A
882,____ is considered the largest glacier of Pakistan:,Siachen Glacier,Tirich Mir Glacier,Biafo Glacier,Hispar Glacier,A
883,Samarkand is the major city of which country?,Uzbekistan,Kazakhstan,Kyrgyzstan,Tajikistan,A
884,Warsak Project is located on _______.,Gomal River,Karam River,Kabul river,None of these,C
885,Approximately 20-25 percent of wind erosion is caused by which of the following?,Saltation,Suspension,Both A & B,Traction,D
886,New York is situated on the bank of which river?,Amazon,Colorado,Hudson,Mississippi,C
887,Where is Mount Vesuvius located?,Greece,Italy,Japan,Indonesia,B
888,Vasco da Gama discovered the sea route to India via the Cape of Good Hope in which year?,1494,1498,1502,1506,B
889,"The founder of the All India National Congress was A.O. Home, who was a:",Judge,Retired Civil Servant,Congress member,None of these,B
890,Humidity in the air is maximum in which season?,Winter,Summer,Monsoon,Autumn,C
891,The shortest day is ______.,on June 22,On December 22,On December 19,On June 22,B
892,The Shiwaliks are the ____ part of the Himalayas.,Eastern,Southernmost,Northernmost,None of these,B
893,Which is the biggest desert of Pakistan?,Thal,Thar,Cholistan,None of these,B
894,Which of the following river flows through Germany?,Rhine,Danube,Elbe,All of these,D
895,Astola Island is in:,India,Iran,Pakistan,Bangladesh,C
896,Which of the following Central Asian states is enriched with the world's largest mineral resources?,Tajikistan,Kyrgyzstan,Kazakhstan,Azerbaijan,C
897,The ratio between land and oceans by area is:,70.8 percent and 29.2 percent,61.9 percent and 29.1 percent,59 percent and 41 percent,80.2 percent and 19.8 percent,A
898,Trunk Bay Beach is situated at:,Bermuda,Bali,U.S. Virgin Islands,Bonaire,C
899,Which neighbor country of Pakistan is landlocked?,Iran,China,India,Afghanistan,D
900,Which is the highest peak of Pakistan:,Broad Peak,K-2,Rakaposhi,Gasherbrum I,B
901,The knowledge about the topography of the ocean basin has been derived from?,seismic surverying,echo sounder,side-scan sonar,all of these,D
902,Which river among the following rivers flows in Canada?,Mackenzie River,Ohio River,Mississippi River,Colorado River,A
903,Which of the following is the narrowest strait in the world?,Bosphorus Strait,Strait of Tartar,Palk Strait,None of these,A
904,Pakistan is connected to Afghanistan via:,Gomal Pass,Tochi Pass,Khyber Pass,Khunjerab Pass,C
905,On which river is Kalabagh Dam supposed to be built?,Kabul,Jhelum,Sutlej,Indus,D
906,What is the total length of the road network in Pakistan?,"263,775 Km",271223 Km,292222 Km,331113 Km,A
907,Which is the second largest planet in our Solar System?,Jupiter,Saturn,Uranus,Neptune,B
908,In which year did the Line of Control come into existence?,1970,1971,1972,1974,C
909,Which of the following continents has no desert?,Australia,Europe,America,None of these,B
910,Pakistan conducted nuclear tests on:,"on May 22, 1998","on May 24, 1998","on May 28, 1998",None of these,C
911,On which river is Mangla Dam built?,Indus,Chenab,Jhelum,None of these,A
912,Ghulam Muhammad Barrage was constructed on which river?,Kabul,Swat,Jejlum,Indus,D
913,Where is Copacabana beach located?,Brazil,Canada,Venezuela,Poland,A
