Question_Number,Question,Option_A,Option_B,Option_C,Option_D,Correct_Answer
492,Gynophobia is the fear of ___________.,Women,Water,Hotels,Heights,A
493,Who is the Current President of India?,Ram Nath Kovind,Narendra Modi,Draupadi muramua,Rajnath Singh,C
494,In which year was the Suez Canal completed?,1850,1869,1900,1920,B
495,"On December 14, 2022, which country launched a space force unit in South Korea:",UK,US,Japan,Germany,B
496,What was the budget deficit of Pakistan for the fiscal year 2021-22?,7.7 percent of GDP,7.9 percent of GDP,4.9 percent of GDP,5.1 percent of GDP,B
497,The McMahon Line is the border between ___________.,India and China,India and Nepal,India and Bangladesh,Pakistan and China,A
498,Who is the Current CEO of YouTube?,Sundar Pichai,Parag Agrawal,Susan Wojcicki,None of these,C
499,"The International Cricket Council (ICC) Independent Tribunal, which banned three Pakistani cricketers for spot-fixing in 2011, held hearings at:",Dubai,Doha,Sharjah,Kuwait,B
500,HBL became the first bank to cross an Rs. ________ balance sheet.,5 Trillion,6 Trillion,5 Billion,6 Billion,A
501,One meter is equal to ___________.,2.094 feet,3.281 feet,4.051 feet,5.621 feet,B
502,Who is the current Pakistani High Commissioner to India?,Moin ul Haq,Aftab Hasan Khan,Abdul Basit,None of these,B
503,In which city of Japan was former Prime Minister Shinzo Abe assassinated?,Nara,Tokoyo,Osaka,Kyoto,A
504,"Who holds the record for taking 3 wickets in 1 over, giving only one run in a test match?",Dale Steyn,Mitch Marsh,Harris Sohail,Hassan Ali,D
505,Recently Karachi fell to which position on the Crime Index out of 300 global cities?,106th,110th,115th,None of these,C
506,Who is the winner of the French Open 2022 Men's single title?,Novak Djokovic,Rafael Nadal,Casper Ruud,Lucas Alcaraz,B
507,"Out of 180 countries on the Global Corruption Index 2017, by Transparency International, Pakistan has been ranked ___________.",117,118,119,120,A
508,"The Nobel Prize for Physics 2022 is being shared by three scientists, for their work in which field?",Nuclear Physics,Quantum mechanics,Atomic science,Space Science,B
509,Places experiencing equal impact from an earthquake are called ___________.,Snowlines,Seismic belts,Seismic lines,Equinox,B
510,The number of OIC member states is ___________.,55,57,59,60,B
511,The United Arab Emirates (UAE) and Oman have signed a $3 billion deal for a 303- kilometer railway to link Oman's Sohar port with ___________?,"Abu Dhabi, UAE","Sharjah, UAE","Fujairah,UAE",None of these,A
512,Who is the Current Prime Minister of the UK?,Keir Starmer,Boris Johnson,Liz Truss,None of these,A
513,When was Twitter founded?,Mar-05,"July 15, 2006",Aug-07,Jan-08,B
514,"If there is no Sun, the color of the sky would be ___________.",Orange,Blue,Yellow,None of these,D
515,"In the Global Terrorism Index, (GTI 2020 report) Pakistan stands at which number?",5,6,7,None of these,A
516,Who is the Current Foreign Minister of Pakistan?,Bilawal Bhutto Zardari,Khawaja Asif,Shah Mehmood Qureshi,None of these,A
517,Who was elected as the Prime Minister of the UK in 2024?,Keir Starmer,David Cameron,Theresa May,Boris Johnson,A
518,"DEFENDER-Europe is an annual large-scale ______ Army-led, multinational, joint exercise?",U.S,French,German,Polish,A
519,Who was the founder of the Republican Party of the USA?,Alexander Hamilton,Franklin Roosevelt,George Washington,Abraham Lincoln,D
520,"Droupadi Murmu, the newly appointed President of India, defeated the Opposition leader on July 21, 2022, by a total vote value of 64.03 percent. His/her name is ____________?",Yashwant Sinha,Rahul Gandhi,Nupur Sharma,Ram Nath Kovind,A
521,Cyril Ramaphosa is the president of which country?,Nigeria,Ghana,Kenya,South Africa,D
522,How many medals were won by Pakistan in the 18th Commonwealth Games?,3,5,7,9,B
523,The Current CFO of Twitter is __________?,Parag Agrawal,Jack Dorsey,Elon musk,Mahmoud Reza Banki,D
524,Who is the current Governor of Sindh?,Agha Siraj Durrani,Mohammad Zubair,Kamran Tessori,Imran Ismail,C
525,The current Prime Minister of Italy:,Giuseppe Conte,Paolo Gentiloni,Enrico Letta,Giorgia Meloni,D
526,Sadiq Khan received how many votes in the recent election for Mayor of London?,55.2 percent,55.3 percent,55.4 percent,None of these,A
527,"Imran Khan, who became Prime Minister in August 2018, was Pakistan's ____ Prime Minister.",19th,20th,21st,22nd,D
528,What is the theme of International Teachers Day 2022?,Teachers at the heart of education recovery,The Transformation of Education Begins with Teachers,"Teachers: Leading in Crisis, Reimaging the future",None of these,B
529,Who is the Current Prime Minister of Australia?,Scott Morrison,Anthony Albanese,Tony Abbot,Kevin Rudd,B
530,The nearest part of the atmosphere to the Earth is called ___________.,Troposphere,Ionosphere,Mesosphere,Stratosphere,A
531,"Khabib Nurmagomedov, a former UFC lightweight champion who remained undefeated in his whole career, belongs to which Muslim-majority state of Russia?",Abkazia,Yakutia,Dagestan,Sakha,C
532,"""Hansard"" is the official verbatim report of the ___________.",British Parliament,US Parliament,Swiss Parliament,Indian Parliament,A
533,Nancy Pelosi is controversial in the news because she visited which country?,Malaysia,Taiwan,Hong Kong,Russia,B
534,Which team became the first team to simultaneously hold both the ODI and T20 WCs?,England,Australia,Pakistan,India,A
535,Dr. Tedros Adhanom Ghebreyesus is the Director General of which organization?,WHO,WWO,UNFPA,UNICEF,A
536,"In which country did the Pakistan women's football team record their first-ever win of the AFC Women's Asian Cup qualifiers on July 2, 2025?",Malaysia,Thailand,Indonesia,United Arab Emirates,C
537,"Recently, Turkey changed which church into a mosque?",St. Anthony,St. Luke,Hagia Sophia,None of these,C
538,The ASEAN Summit of 2022 was held on __________?,on 15-16 Nov,on 10-13 Nov,on 1-3 Dec,None of these,B
539,Who is the current CEO of Cisco Company?,Robbins,Sandy Lerner,Leonard Bosack,Chuck Robbins,D
540,In which year did Palestine gain full membership in UNESCO?,2009,2011,2013,2015,B
541,Who has been awarded the Vice Presidency of COP27?,Narendra Modi,Mian Shahebaz Sharif,Vladimir Putin,António Guterres,B
542,Kazan is a city in _______ located on the banks of the Volga and Kazanka rivers?,Tajikistan,Kazakhstan,Russia,Turkmenistan,C
543,"Who was known as India's Warren Buffett, and died recently in August 2022?",Rakesh Jhunjhunwala,Gautam Adani,Mukesh Ambani,None of These,A
544,Iran and Pakistan staged naval drills in the Strait of:,Dover,Gibraltar,Hormuz,Malacca,C
545,"Who is the author of ""The Spirit of Islam""?",Sir Syed Ahmad Khan,Syed Ameer Ali,Allama Iqbal,Maulana M. Ali Jauhar,B
546,The venue of the T20 World Cup 2022 edition was __________?,Melbourne,Sydney Cricket Ground,Oval,Istanmbul,A
547,Who is the first female Governor of the State Bank of Pakistan?,Dr. Shamshad Akhtar,Dr. Ishrat Hussain,Salma Shah,Fatima Jinnah,A
548,"According to the 1998 census, the share of urban settlements in Pakistan was:",0.1181,0.1498,0.3252,0.1776,C
549,Exercise KAKADU 2022 is being held at __________?,India,Vietnam,China,Australia,D
550,The 'International Day of Family Remittances (IDFR)' is observed in which month?,April,May,June,July,C
551,When is the 'World Bicycle Day' celebrated every year?,on May 3,on June 3,on July 3,on August 3,B
552,"Who won the Man Booker Prize 2017 for Lincoln in the Bardo on October 17, 2017?",George Saunders,Khazana Bahr,Yanni Gwenchi,Konda Pui,A
553,International Day of Cooperatives is being celebrated on which date?,on 3 July 2025,on 30 July 2023,on 2 July 2025,on 1 July 2023,C
554,"At the time of her death, Queen Elizabeth II was also the Queen of _________ Commonwealth realms.",10,12,17,15,D
555,"The CEO of Pakistan Steel Mills (e.g., during a specific recent period like 2020-2021) was:",Aamir Mumtaz,Brig. Shuja Hassan (Retd.),Dr. Hameed Ateeq,None of these,B
556,Who won the T20 World Cup Final 2022?,Pakistan,India,England,Australia,C
557,How long did it take to complete the Metro Bus project?,9 months,13 months,1 year and 6 months,2 years,B
558,Who is the current President of Türkiye:,Ahmet Davutoğlu,Binali Yıldırım,Recep Tayyip Erdoğan,None of these,C
559,The newly elected President of Brazil is:,Michel Temer,Jair Bolsonaro,Lula da Silva,Dilma Rousseff,C
560,"Who set the record for the longest nonstop solo flight spanning 118 hours, completed on the first solar-powered plane Called Solar Impulse 2?",Louis Bleriot,George Cayley,Andre Borschberg,Steve Fossett,C
561,"A powerful earthquake struck a remote border region of Afghanistan and parts of Pakistan overnight, killing at least ________ people?",1200,1100,1000,900,C
562,Who is the current President of the UN General Assembly?,Antonio Guterres,Abdulla Shahid,Csaba Kőrösi,None of these,C
563,The headquarter of the International Federation of Inspection Agencies (IFTA) is located in ___________.,Canada,Kenya,Swirtzerland,Spain,C
564,The newly elected Prime minister of Sweden is __________?,Stefan lofven,Andreas norlen,Mario draghi,ULF kristersson,D
565,"In the absence of a President, who becomes the acting President of Pakistan?",Speaker National Assembly,Chairman Senate,Chief Justice of Pakistan,Prime Minister of Pakistan,B
566,Wafa news agency belongs to ___________.,Palestine,Jordan,Syria,Iraq,A
567,The National Police Academy is situated at ___________.,Lahore,Sahiwal,Karachi,Islamabad,D
568,What was the theme of International Forest Day 2022?,Forest and Sustainable Cities,Forests and Sustainable Production and Consumption,Forest and Ecosystem,Forest and Water,B
569,Argentina defeated which country in the dramatic final of the Fifa World Cup 2022?,Morocco,Croatia,France,England,C
570,The Mahbub-ul-Haq Human Development Center is located at ___________.,Karachi,Lahore,Islamabad,Sahiwal,C
571,What was the new name given to the Rawalpindi Metro Bus service?,Islamabad Metro Bus,Pakistan Metro Bus,Awami Metro Bus,Capital Metro Bus,B
572,How many judges to the International Court of Justice are elected by the Security Council and General Assembly for a term of 9 years?,35,25,15,20,C
573,The Secretary-General of ECO is elected for a period of _________?,3 years,4 years,5 years,6 years,A
574,Who has the credit to be the youngest Civil Judge in the history of Pakistan?,Justice ( R )A.R.Kiyani,Justice ( R ) Muhammad Ilyas,Justice ( R) Sajjad Ahmed Jan,None of these,B
575,"In May 2016, a British citizen of Pakistani origin won the elections for Mayor of London. What is his name?",Sadiq Khan,Nazir Ahmad,Muhammad Pervez,Sadiq Qureshi,A
576,When did NATO forces leave Afghanistan?,2019,2020,2021,None of these,C
577,The city which is the seat of the UNO International Court of Justice is ___________.,Hamburg,Greenwich,Geneva,Hague,D
578,Pakistan is the _____ largest sugar producer and eighth largest consumer in the world?,5th,7th,10th,None of these,A
579,Who is the CEO of Amazon?,Sundar Pichai,Arvind Krishna,Andy Jassy,Satya Nedella,C
580,Which Indian veteran leader was summoned over a money laundering case recently?,Narender Modi,Ram Nath Kovind,Sonia Gandhi,Amit Shah,C
581,When was the international day of Democracy observed in Pakistan and all over the globe in 2014?,on 14th July 2014,on 5th April 2014,on 9th September 2014,on 15th September 2014,D
582,Current C.M. of Balochistan?,Sana-ullah,Qadoos Bazanjo,Jam Kamal,Sarfraz Bugti,D
583,Which country launched a new rail link with Islamabad?,India,China,Iran,Saudi Arabia,B
584,Which country will host the Asia Pacific ICT Alliance Awards in 2022?,China,UAE,Pakistan,Singapore,A
585,The UK Queen who reigned until September 2022 was:,Elizabeth I,Elizabeth II,Elizabeth III,None of these,B
586,Which team won the Women's Asia Cup 2022?,Pakistan,India,England,Australia,B
587,"Currently, the Head of the International Atomic Energy Agency (IAEA) is:",Yukiya Amano,Rafael Mariano Grossi,Muhammad Mustafa ElBaradei,None of these,B
588,Who is the current Secretary of State of the United States (as of January 2025)?,Antony Blinken,Mike Pompeo,Marco Rubio,John Kerry,A
589,Who won the Formula One world championship title in 2022?,Charles Leclerc,Max Verstappen,Lewis Hamilton,Sebastien Vettel,B
590,The 2019-20 Australian bushfire season is called:,Black Summer,Dark Summer,White Summer,None of these,A
591,The world's largest exporter of liquefied natural gas (LNG) is:,Qatar,China,USA,Russia,C
592,Who is the current captain of Pakistan Woman Cricket Team?,Sana Mir,Javeria Khan,Nida Dar,None of these,C
593,Who holds the record for the fastest T20 century?,Chris Gayle,David Miller,Ashraf Hakeem,Milliner Shah,A
594,Plants during the night exhale ___________.,Oxygen,Carbon Dioxide,Nitrogen,Hydrogen,B
595,Giorgia Meloni was elected as the first female Prime Minister of __________?,South Africa,Italy,Tunisia,Argentina,B
596,Who is the current Chairman of the Council of Islamic Ideology?,Allama Syed Iftikhar Hussain Naqvi,Mufti Muneeb-ur-Rehman,Dr. Qibla Ayaz,None of these,C
597,Russia recently invaded which country?,Poland,Ukraine,Sweden,None of these,B
598,The headquarter of the International Federation of Agricultural Producers (IFAP) is located in ___________.,France,Kenya,Canada,Libya,A
599,Who is the current governor of Khyber Pakhtunkhwa (KPK) (as of May 2024)?,Iqbal Zafar Jhagra,Sardar Mehtab,Faisal Karim Kundi,None of these,C
600,Who is the current Secretary of State of the USA (as of 2025)?,Mark Esper,Marco Rubio,Mike Pompeo,William Barr,B
601,Who is the current Chairman of NEPRA?,Afzal Kamal,Nasir Aziz,Tauseef H. Farooqi,None of these,D
602,_________ swept the Italy's recent elections.,Giorgia Meloni,Mario Draghi,Giuseppe Conte,None of the above,A
603,Motor-vehicle token tax was imposed by ___________.,Provincial Excise Department,FBR,Customs Authorities,Income Tax Department,A
604,Fielding Coach of Pakistan Cricket (in 2019):,Micky Arthur,Steve Rixon,Mark Coles,None of these,D
605,Which two countries kept silent on the extraordinary secured vote managed by the US enabling the motion to pass due to which Pakistan was put on a watchlist by FATF?,"China, Turkey","Turkey, Saudi Arabia","China, Saudi Arabia",None of these,C
606,"""Girl with a Pearl Earring"" is a famous artwork of __________?",Pablo Picasso,Leonardo da Vinci,Johannes Vermeer,None of these,C
607,"The book ""A Farewell to Arms"" was written by ___________.",Ernest Hemingway,Charles Dickens,Huxley,Thomas Hardy,A
608,Shireen Abu Akleh was a journalist for ____________?,The New York Times,The Mirror,Al Jazeera,The Washington Post,C
609,Ukrainian President Volodymyr Zelensky and French President Emmanuel Macron met at Mariinsky Palace in Kyiv on _________?,on 16 June 2022,on 1 June 2022,on 16 January 2022,on 1 January 2022,A
610,Which country has recently signed a free trade agreement (FTA) with the United Arab Emirates?,Australia,Israel,Italy,None of These,B
611,Who is the current Deputy Speaker of National Assembly of Pakistan?,Qasim Suri,Faisal Karim Kundi,Sardar Mohammad Yaqoob,None of these,A
612,The largest island of the world is:,Iceland,Greenland,Capri,None of these,B
613,Tolstoy was the author of which famous novel?,Idiot,Dark Continent,For whom the Bell Tolls,War and Peace,D
614,What is the Current World Population (2022) according to the United Nations Worldometer?,7.7 billion,7.8 billion,8 billion,None of These,C
615,Which country has recently voted to join the European Union's Defence policy?,Vatican City,Switzerland,Denmark,None of These,C
616,The Mariana Trench is the ______ part of the Ocean.,shallow,deepest,southern,eastern,B
617,Who broke Shahid Afridi's record of most sixes in international cricket?,Herschelle Gibbs,Chris Gayle,Yuvraj Singh,none of these,B
618,"Current CM of Punjab ""Usman Buzdar"" belongs to which city of Dera Ghazi Khan?",Kot Addu,Taunsa Sharif,Kot Chutta,Ali Pur,B
619,The current President Csaba Kőrösi of the UN General Assembly for the 77th session belongs to which country?,Malaysia,Hungary,Turkey,UAE,B
620,Who is the Current US ambassador to Pakistan?,Paul Jones,David Hale,Donald Blome,Mike Pompeo,C
621,"Which is called ""Key to the Mediterranean""?",Gibraltar,Egypt,Indonesia,Iraq,A
622,Who was awarded the UK Brain of the Year Award in 2025?,Amjad Saqib,Dr. Abdul Qadeer Khan,Muhammad Naeem,Dr. Shahid Malik,A
623,"Which of the following is known as ""Land of White Elephants""?",Netherlands,Indonesia,Thailand,Belgium,C
624,"Wimbledon, known for its lawn tennis courts, is in ___________.",New York,London,Washington,Geneva,B
625,"Dr. Arif Alvi issued an ordinance, ""Protection of Parents Ordinance"", in:",on 07-May-2021,on 08-May-2021,on 09-May-2021,None of these,B
626,When did Saudi Arabia receive its first foreign Hajj pilgrims since Covid began?,Mar-24,"April 29, 2025","June 1, 2023","January 15, 2025",B
627,The country traditionally known for its neutrality is ___________.,Sweden,Switzerland,France,China,B
628,In which state of the U.S.A is Harvard university located?,California,Massachusetts,New York,Florida,B
629,The G-20 summit of 2022 will be held in __________?,Malaysia,Indonesia,China,Singapore,B
630,The theme of World Post Office Day 2022 is __________?,Post of humans,Post for plan,Post for planet,None of These,C
631,Cristiano Ronaldo joins which football club of Saudi Arabia for a two-year contract?,Al-Hilal,Al-Nassr,Al-Hejaz,None of these,B
632,Which of the following countries recently declared 2019 as the 'Year of Tolerance?,Germany,France,UAE,None of these,C
633,"A Palestinian-American journalist, Shireen Abu Akleh, was martyred in ______________?",Syria,Turkey,Palestine,None of these,C
634,The EU Headquarter is in ___________.,Brussels,Vienna,London,None of these,A
635,Which country hosted the 'Global Conference of Young Parliamentarians'?,USA,China,Egypt,None of These,C
636,"The famous oil painting ""Mona Lisa"" is the creation of ___________.",Leonardo da Vinci,Pablo Picasso,Florence Nightingale,None of these,A
637,Who is the current DG of FIA (2018)?,Bashir Memon,M. Amlish,Akhtar Khan Hoti,None of these,A
638,Droupadi Murmu is the 2nd woman President of India to hold office. Who was the first?,Sonia Gandhi,Pratibha Patil,Bhartiben Dhirubhai Shyal,Arpita Gosh,B
639,Which country for the first time appointed a coffee Minister?,Uganda,Norway,Papua New Guinea,Honduras,C
640,Pakistan is located in:,East Asia,South Asia,South East Asia,North East Asia,B
641,Ex-Japanese Prime Minister Shinzo Abe was assassinated on _________?,on 7 July 2022,on 8 July 2022,on 9 July 2022,on 10 July 2022,B
642,Which country would chair the next meeting of G20 in 2023?,Germany,India,Indonesia,Italy,B
643,"Edible Oil Trade associations from five palm oil-importing countries in South Asia - India, Pakistan, Sri Lanka, Bangladesh, and Nepal - announced the setting up of ____________?",South Asian Palm Oil Alliance (SAPOA),Asian Palm Oil Alliance (APOA),South Asian Oil Alliance (SAOA),Asian Oil Alliance (AOA),B
644,The Petronas Towers are located in ___________.,Singapore,Chicago,Kaula Lumpur,Shanghai,C
645,Who is the Secretary General of the Commonwealth?,Patricia Scotland,Philip Hammond,Chris Johnson,None of these,A
646,What is the Theme of the 17th G20 Summit that will take place at Indonesia in November 2022?,People Plant Prosperity,Building and Sustaining Prosperity,"Recover Together, Recover Stronger",Realizing Opportunities of 21st Century for all,C
647,OGRA decided fuel prices after how many days?,10 days,15 days,30 days,None of these,B
648,World Food Safety Day (WFSD) has officially observed on __________?,on 5 June 2023,on 7 May 2023,on 7 June 2023,None of These,C
649,When did the Commonwealth Games 2022 start?,"on 20 April, 2022","on 4 May, 2022","on 28 July, 2022","on 1st August, 2022",C
650,"The author of the ""New Deal"" was ___________.",President Roosevelt,President Wilson,President John Kennedy,President George Washington,A
651,Which nation has signed a security pact with the Solomon Islands?,China,Australia,Japan,USA,A
652,The Rail-Road four-lane Padma Bridge is ___________ km long.,6.11,6.15,6.5,None of these,B
653,The deputy secretary-general of the United Nations belongs to which country:,Sweden,Nigeria,UK,Tanzania,B
654,"Recently, in which country were seven students sentenced to death, as affirmed by the UN high commissioner?",Taiwan,Myanmar,Malaysia,None of these,B
655,Kuwait's crown prince dissolved parliament on _________ and called for an early election?,on 22 June 2022,on 18 June 2022,on 15 June 2022,None of These,A
656,A large but narrow part of the ocean which extends further inland is known as ___________.,Strait,Sea,Gulf,Peninsula,C
657,Which country has released the new comprehensive Geological map of the Moon so far?,China,USA,Russia,None of These,A
658,Which is the 20th European country to adopt the euro currency from 2023?,Monaco,Malta,Croatia,Luxembourg,C
659,Lion is the national emblem of ___________.,Srilanka,Norway,Belgium,All of above,D
660,Iga Swiatek is a professional tennis player from which country?,Romania,USA,Russia,Poland,D
661,How many times has India won the Women's Asia Cup until its recent 2022 Win?,seven times,four times,five times,None of These,A
662,"A Pakistani physician and researcher, ______, has been inducted into the National Academy of Medicine, an august body that represents the pinnacle of the medical profession in the United States and counts among its membership no less than 76 Nobel",Dr. Anita Zaidi,Dr. Sania Nishtar,Dr. Amjad Saqib,None of these,A
663,"When is ""International Day for the Fight against Illegal, Unreported and Unregulated Fishing' observed?",Jun-03,Jun-05,Jun-07,Jun-10,B
664,"In October 2019, the US Deputy Defense Secretary warned which country about testing nuclear weapons?",Syria,Iran,Turkey,North Korea,D
665,The world's most populous city is ___________.,Mexico City,Beijing,New York,Tokyo,D
666,"In the Global Firepower Index 2023, Pakistan is ranked at _____ in the index?",10,9,8,7,D
667,Angela Merkel is the ___________.,President of France,First Lady of Britain,Chancellor of Germany,President of Georgia,C
668,"In which country was the World's first Android Newscaster, Kodomoroid, unveiled?",Japan,China,USA,Germany,A
669,Which community is targeted in Balochistan:,Pashtun,Baloch,Hazara,None of these,C
670,Who is the current President of Cuba?,Fidel Castro,Hugo Chavez,Miguel Díaz-Canel,None of these,C
671,Where was the 12th G-20 summit held in 2017?,Germany,India,USA,Canada,A
672,When was Malala Yousafzai named a Nobel Peace Prize winner?,2011,2012,2013,2014,D
673,The world's smallest state by area is ___________.,Monoaco,San Marino,Vatican City,Nauru,C
674,The project to reduce waterlogging and salinity in Pakistan has been financially supported by ___________.,World Bank,IMF,UNESCO,UNICEF,A
675,The SAARC standing Committee had agreed in principle to grant an observer status to ___________.,China and Japan,Britain and France,US and Korea,Nepal and Bhutan,A
676,Who is the Current Foreign Minister of Iran?,Amir Kabir,Hussain Amir Abdllohian,Mohammad Javad Zarif,Mirza Abolhassan Khan Ilchi,B
677,The 2022 ICC Men's T20 World Cup is being hosted by___________?,The United Arab Emirates,Australia,England,India,B
678,Which of the following regions is a Peninsula?,Arabia,Alaska,Scandinavia,All of above,D
679,"In which country were public cinemas opened after more than 35 years, after a resolution was passed on December 11, 2017?",Saudi Arabia,Yemen,Syria,Iran,A
680,Which nation changed all criminal laws from colonial times in July 2024?,Pakistan,India,South Africa,Australia,B
681,General MacArthur hailed from which country:,Germany,US,UK,Japan,B
682,The official residential palace of the President of Ukraine is __________?,Ukraine Palace,Mariinsky Palace,Marina Palace,Mariink Palace,B
683,Which country recently stopped its 12 million USD funding to the World Wildlife Fund:,China,India,USA,None of these,C
684,The largest freshwater storage in the world is:,Alps,Himalayas,Greenland ice sheets,None of these,C
685,"Which country's astronauts set up a new lab in space on July 26, 2022?",USA,china,Russia,France,B
686,"Under Vision 2025, WAPDA will construct the SATPARA Dam on the Indus River in ___________.",Baluchistan,Punjab,Northern Areas,Sindh,C
687,Which country qualified for the FIFA World Cup 2018 for the First Time in 28 Years?,Egypt,Lebanon,Syria,Thailand,A
688,"The newly elected Prime Minister of the United Kingdom, Rishi Sunak, belongs to _______ origin?",Indian,Pakistani,Sri Lankan,None of these,A
689,Which country has the largest labor force?,India,China,Brazil,Pakistan,B
690,The men's event of the Australian Open Tennis Championships 2011 was won by:,Roger Federer,Novak Djokovic,Rafael Nadal,Andy Murray,B
691,"From Karachi, the farthest point on the coastal highway is ___________.",Pasni,Gwadar,Omara,Jiwani,D
692,Who is the Current President of the United Arab Emirates?,Maktoum Bin Rashid Al Maktoum,Mohammed bin Zayed Al Nahyan,Khalifa Bin Zayed Al Nahyan,None of the Above.,B
693,Who has scored the most goals ever in football history?,Cristiano Ronaldo,Meradona,Pele,None of These,A
694,The first FIFA's semi-final was played between Argentina and Croatia. Argentina defeated Croatia in the first semi-final by ________ goals.,2,1,4,3,D
695,Who was the first Chief Minister of Baluchistan from May 1972 to February 1973?,Sher Bakhsh,Sardar Attaullah Mengal,Nawab Akbar Bugti,Abdul Qudoos Bazinjo,B
696,"'Optimus' is the prototype humanoid robot, launched by which company?",Apple,Tesla,Amazon,Google,B
697,Faux Pas means ___________.,A lame person,Luck,False and incorrect step,Wisdom,C
698,How many times has Argentina won the FIFA World Cup?,2 times,3 times,4 times,None of these,B
699,'Neptune Missile system' is associated with which country?,Yemen,Saudi Arabia,Ukraine,UAE,C
700,Which declaration was adopted in the 12th session of the Information Ministers of OIC member states?,Islamophobia Declaration,Istanbul Declaration,OIC 12th Declaration,None of these,B
701,Who Is the Shortest Serving Prime Minister in U.K. History?,George Canning,Liz Truss,Boris Johnson,None of these,B
702,"In Pakistan, the first martial law was imposed on ___________.","on August, 1958","on September, 1958","on October, 1958","on November, 1958",C
703,Rafiq Bahauddin al Hariri had been the Prime Minister of ___________.,Libya,Lebanon,Syria,Iran,B
704,"According to the UN Development Programme, cities emit ______ percent of greenhouse gas emissions?",50 percent,60 percent,70 percent,80 percent,C
705,Which award did Boris Johnson give to Volodymyr Zelensky in July 2022?,Diana Award,Churchill Leadership Award,Order of Merit,Queen's Gallantry Medal,B
706,"Who is the writer of the famous Turkish drama ""Dirilis Ertugrul""?",Mehmat Bozdag,Egin Altan Duzyatan,Burak Ozcivit,Aktolgali,A
707,Which country recently signed a 'historic' maritime border deal with Israel in October 2022?,Lebanon,Syria,Turkey,None of these,A
708,What is the name of the economic corridor signed between China and Pakistan in 2015?,CFEG,CPEC,CKET,None of these,B
709,The President of the newly elected UN 75th General assembly was?,Joaha Nile,Eric Magolous,Volkan Bozkir,Nile Green,C
710,Who is the current Prime Minister of Azad Jammu and Kashmir?,Raja Farooq Haider,Sardar Masood Khan,Sardar Abdul Qayyum Khan Niazi,None of these,C
711,Which country recently launched its most advanced aircraft carrier named 'Fujian'?,USA,China,North Korea,Pakistan,B
712,Who was the first Prime Minister of Pakistan to attend the inauguration of an Indian Prime Minister?,Yusuf Raza Gillani,Benazir Bhutto,Nawaz Sharif,Zulfiqar Ali Bhutto,C
713,The British government sold Kashmir to Gulab Singh in ___________.,1846,1845,1843,1844,A
714,The Fifa World Cup 2022 final was played in which stadium?,Lusail stadium,Metlife stadium,Wembley stadium,Anfield,A
715,When did Kamala Harris and Joe Biden assume office?,"on Jan 1, 21","on Feb 1, 21","on Jan 20, 21",None of these,C
716,The hottest place in the world is ___________.,Sibbi (Pakistan),Azizia (Libya),"Death Valley (CA, USA)",None of these,B
717,World Smile Day is observed in which month every year?,February,June,October,None of These,C
718,Who won the noble peace prize of 2022?,Ales Bialiatski,Memorial & Center for Civil Liberties,Both A & B,None of These,C
719,Which country recently hosted the International Solar Alliance's Fifth Assembly in October 2022?,Bangladesh,India,Nepal,Thailand,B
720,______ Orbit rocket launched 7 US Defense Satellites into the orbit in July 2022?,Space X,New Horizon,Blue Origin,Virgin,D
721,Who is the current foreign Minister of Brazil?,Lemogans kwape,Randi Dorji,Carlos Alberto,Mauro Vieira,D
722,Who has been awarded the Nobel Peace Prize 2022 in Physiology or medicine?,Dr. Svante Pääbo,David Julius,Adam Patapoutian,None of these,A
723,UAE Former President Sheikh Khalifa bin Zayed Al Nahyan was born in __________?,1947,1948,1950,None of these,B
724,Sheikh Khalifa bin Zayed Al Nahyan served as the president of the UAE and Ruler of Abu Dhabi since ___________?,1999,2004,2010,2015,B
725,Who is the Current Defence Minister of India?,Pranab Mukherjee,Nirmala Sitharaman,Rajnath Singh,None of These,C
726,What is the estimated climate finance requirement by 2030 according to the National Climate Finance Strategy (NCFS)?,$348 billion,$448 billion,$387 billion,$648 billion,A
727,Blaise Pascal is associated with ___________.,Calculation machine,Computer,Cinema,None of these,A
728,"Who was appointed as the new Test team Captain of Pakistan on July 5, 2017?",Sarfraz Ahmad,Shoaib Malik,Rumman Raees,Azhar Ali,A
729,The Atlas Mountains are located in which continent?,Asia,Africa,Europe,America,B
730,Which is the first ship in the world to be deployed with a Laser Weapon system?,USS Possy,USS Ponce,US Eagle,USS Zoom,B
731,Who was the first astronaut who landed on the Moon?,Yun Gagarin,Neil Armstrong,Neil Bohr,Albert Einstein,B
732,The number of players in each team of a basketball game on the court at one time is ___________.,5,7,9,6,A
733,Broadway Street of the USA is famous for ___________.,Banking,Stock exchange,Theaters,Shopping centers,C
734,What percentage of Pakistan's population is below the poverty line?,40 percent,23 percent,18 percent,10 percent,A
735,Who is currently the Chief Election Commissioner?,Sultan Sikandar Raja,Usman Masood,Habib Bukhari,None of these,A
736,The SAARC Human Resource Development Centre is located at ___________.,Multan,Peshawar,Lahore,Islamabad,D
737,Mohammed bin Zayed was the first UAE leader to visit Pakistan after:,10 years,12 years,18 years,None of these,B
738,What was the amount of the IMF loan provided to Pakistan in June 2023?,$2 billion,$3 billion,$4 billion,$5 billion,B
739,Sound cannot travel through ___________.,Vacuum,Liquids,Solids,Gases,A
