Question_Number,Question,Option_A,Option_B,Option_C,Option_D,Correct_Answer
1004,"Select the meaning of the idiom in double quotes from the given options: To ""Jump on the bandwagon"" means to:",Continue,Rest,Join in,None of these,C
1005,Choose the correct phrasal verb: The lamp went ______ at once.,out,through,down,up,A
1006,Change Voice: He is writing a book.,A book has been written by him.,A book is being written by him.,A book was being written by him.,None of these,B
1007,"""Spill the beans"" means:",To reveal secrets,To tell lies,To hope against hope,None of these,A
1008,Fill in the blanks choosing appropriate words given below. You may wait ______ nine o'clock. If your teacher doesn't come ______ then you can leave the class.,at/by,till/at,until/by,None of these,C
1009,"Fill in the blank: ""He knocked ____ two bottles of milk in ten minutes.""",Down,About,Against,Up,A
1010,Identify the correct sentence:,The goalkeeper played well.,The goalkeeper played good.,The goalkeeper played beautifully.,Both A & B,A
1011,"The synonym of ""Cheeky"" is:",Impure,Impudent,Impressive,Impassable,B
1012,This chair resembles ____ that one.,to,with,of,None of these,B
1013,Choose the synonym of Scintillating:,Smouldering,Warming,Glittering,None of these,C
1014,Carpenter is to wood as a tailor is to ____?,Machine,Ship,Cloth,Shop,C
1015,The cat ____ by a bus.,Ran over,Run over,Run,None of these,A
1016,Turn up is:,Red,Solid,Truthful,None of these,D
1017,"'Choose the correct antonym for ""Infallible"":",Imperfect,impeccable,Flawless,Reliable,A
1018,"Select the appropriate meaning of the given idiom, ""To take French leave"".",Leave without any information,Leave with written permission,Casual leave,None of these,A
1019,"""Feel blue"" means ____?",Feel Sad,Feel happy,Feel energetic,Feel angry,A
1020,Select the most appropriate meaning of the given idiom: To call the shots,To be in debt,To lack control,To be blissfully happy,To take initiative,D
1021,The teacher set some homework ______ the end of the lesson.,about,in,of,at,D
1022,His hand _____ caught yesterday in the door.,Bruised,Burnt,Rough,Rushed,A
1023,The antonym of 'facilitate' is?,Ease,Impede,Promote,Enable,B
1024,She was sitting ____ her mother.,Besides,Along,Beside,None of these,C
1025,The synonym of Abortive is:,Productive,Unsuccessful,Consuming,Effective,B
1026,"Convert to Indirect form: He said, ""Hurrah! We have won the match!""",He exclaimed with joy that they had won the match.,He told them that they had won the match.,He asked if they had won the match.,He exclaimed that they had won the match.,A
1027,He ____ his family to live alone.,Exile,Banished,Deserted,None of these,C
1028,"The meaning of ""Put on"" is:",Call,Wear,Escape,None of these,B
1029,"Anna has finished her work, now she is ____ home.",going,going to,going to the,going towards the,A
1030,Select the most appropriate meaning of the given idiom: To be all ears,To have extra-large ears,To be impatient about something.,To be curious,To be ready and eager to listen,D
1031,My sister isn't studying hard but I ____.,Have,Has,Am,Are,C
1032,Choose the synonym of Dampen:,Dry,Censure,Depress,Debonair,C
1033,Antonym of ENORMOUS is ____?,Fragile,Weak,Tiny,Soft,C
1034,Choose the synonym: Retaliation,Revenge,Pardon,Condonation,None of these,A
1035,"Which category of prepositions is used to specify temporal points such as dates, times, or references derived from the calendar?",Prepositions of Place,Prepositions of Time,Prepositions of Manner,Prepositions of Direction,B
1036,Find the relationship similar to Encourage : Restrict,Gain Success,Dearth : Surplus,Seeing : Relieving,Heart : Soul,B
1037,Under the cloud means ____.,To be a secret,To be under suspicion,Feel under factor,Amazing,B
1038,Find the word similar in meaning to the word 'Trespass':,Contemplative,Persuasive,Expository,Intrude,D
1039,They ____ fruits.,ate,eats,eaten,None of these,A
1040,"Change the narration: He said, ""Hurrah! We have won the match"".",He exclaimed with joy that they had won the match,He told them that they had won the match,He asked if they had won the match,He exclaimed that they have won the match,A
1041,A place where dogs are kept is called a:,Arsenal,Kennel,Burrow,None of these,B
1042,"The synonym of ""Chivalrous"" is:",Rude,Gallant,Moorish,None of these,B
1043,Vestige : ____ :: Vestment : Garb (choose the word that best completes the comparison),Footprint,Artery,Sacrament,Clergy,A
1044,Choose the correctly punctuated sentence:,"My aunt, who lives in Karachi, is a doctor.","My aunt who lives in Karachi, is a doctor.","My aunt, who lives in Karachi is a doctor.",None of these,A
1045,Change voice: Our army has defeated the enemy.,The enemy has been defeated by our army.,The enemy had been defeated by the army.,The enemy has been defeated by our army.,None of these,A
1046,To spill the beans means?,To reveal secret information,To misbehave,To keep secrets,To talk irrelevant,A
1047,Change the voice: He asked me if I could drive a car.,I were asked if I could drive a car,I was asked if I could drive a car,I was requested if I could drive a car,If I could drive a car I was asked,B
1048,The last holiday we spent in Canada was ____ expensive.,Much,So,Too,None of these,C
1049,The antonym of Enormous is ______.,Fragile,Weak,Tiny,Soft,C
1050,Find out the option that most nearly describes the meaning of the given idiomatic phrase: Turn down,Reject,Ignore,Hide,Return,A
1051,Change the voice (active to passive): His mother bore him in 1987.,He is born in 1987,He was born in 1987,He was brought in 1987,His year of birth was 1987,B
1052,"Change narration: He says, ""I don't obey my parents.""",He said that he doesn't obey his parents.,He says that I don't obey my parents.,He says that he does not obey his parents.,He says that he don't obey his parents.,C
1053,Choose the correct form of the verb to complete the given sentence. He ______ for a walk every day.,goes,has gone,go,None of these,A
1054,"What is the meaning of the idiom ""To turn over a new leaf""?",To cover up one's fault by wearing new marks,To change the old habits and adopt new ones,To change completely one's course of action,To shift attention to new problems after having studied the old ones thoroughly,B
1055,Synonym of Viable:,Reasonable,Impracticable,Undoable,Unreasonable,A
1056,The synonym of Fable is:,Allegory,Truth,Sense,None of these,A
1057,The synonym of Animosity is:,Hostility,Consideration,Kindness,Generosity,A
1058,Devoid means:,Including,Fraud,Correlating,Lacking,D
1059,Punctuation is the series of:,Norm,Convention,Symbols,Letters,C
1060,Find out the alternative which will replace the question mark. Paw : Cat :: Hoof : ?,Lamb,Lion,Horse,Elephant,C
1061,Select the most appropriate meaning of the idiomatic expression given. To poke one's nose into:,To take interest in others' affairs,To clean nose,To burn yourself,None of these,A
1062,Select the most appropriate antonym of the word: Quell,Deny,Incite,Entire,Reduce,B
1063,Choose the option displaying correct spelling of the word. The men the army ______ in the mountains.,Manoeuvre,Maneuvour,Maneuvere,None of these,A
1064,Choose the correct capitalization.,Harry potter is the best film directed by chris.,Harry potter is the best film directed by Chris,Harry Potter is the best film directed by Chris.,None of these,A
1065,Change voice: Who is knocking at the door?,The door is being knocked by whom?,By whom is the door being knocked at?,By whom is the door being knocked?,The door is being knocked at by whom?,B
1066,Choose the correct analogy Tiger: Carnivore,Sky: Blue,Lamp: Table,Cow: Herbivore,None of these,C
1067,Fill in the blank with the most appropriate word. Look _____ this word in the dictionary.,At,For,Up,Into,C
1068,A person who talks in his/her sleep is called a ____?,Bourgeois,Somniloquist,Ventriloquist,Insomnist,B
1069,Fish and guests stink after:,Two days,Three days,Four days,None of the above,B
1070,"Idiom ""A slap on the wrist"" means:",Hard Punishment,Beating Someone,Warning or Small Punishment,Make someone sad,C
1071,"Change the Voice of the following sentence: ""Was she sewing my shirt""?",Was my shirt sewing by her?,Was my shirt been sewing by her?,Had my shirt been sewed by her?,Was my shirt being sewn by her?,B
1072,The antonym of Callous is:,Heartless,Unfeeling,Kind,None of these,C
1073,The synonym of Cadaver:,Corpse,Skeleton,Bodyguard,Victim,A
1074,The antonym of Abundant is:,Plentiful,Scarce,Happily,None of these,B
1075,Scratch someone's back means:,To ignore the request,Do someone a favor in hopes that a favor will be returned,I will do something for you in exchange for something else,To avoid responsibility,B
1076,I thought the conference was going to be boring but it ______ to be quite useful.,turned out,turned over,turns down,None of these,A
1077,Choose the correct meaning of the idiom: Between the devil and the deep blue sea,To be in trouble,To be in a happy position,Be caught between two undesirable alternatives,To have all kinds of problems,C
1078,If Mundane : Spiritual; then:,Common : Ghostly,Worldly : Unworldly,Routine : Novel,None of these,B
1079,Small talk means:,To praise,A discussion carried for a long time,A brief discussion,A debate,C
1080,Choose the correct analogy for: Graceful : Movement :: ?,Articulate : Speech,Fastidious : Grime,Humorous : Laughter,Servile : Rebellion,A
1081,Match the English proverb with the Urdu equivalent: *All are not saints that go to church*,Sach bol mein saara jahan' (Speak the truth and the world is yours),Kaan khol kar sun lo' (Listen carefully),Aaj roze nahi' (No fasting today),None of these,D
1082,Select the sentence with correct use of capital letters.,The Planet closest to Sun is Mercury.,The planet closest to sun is Mercury.,The planet closest to Sun is Mercury.,None of these,D
1083,"of the passive voice. ""The people elected him Mayor.""",Him was elected Mayor by the people.,He was elected Mayor by the people.,Mayor is elected by the people.,He is elected by the people Mayor.,B
1084,Find out the word followed by the appropriate preposition and fill in the blank space: The eagle swooped and ______ a sleeping lizard.,Carried us,Carried down,Carried off,Carried in,C
1085,Choose the correct pronoun: The students ____ test grades were low had to come back after school for an extra lesson.,Which,Whose,That,Who,B
1086,Complete the following proverbial/idiomatic phrase with the correct option. ______ wool into clothing,Donkey's clothing,Sheep's clothing,Green's,None of these,B
1087,Antonym of Anonymous:,Incognito,Nameless,Mystery,Signed,D
1088,The synonym of anomaly is:,Straight,Normal,Integrity,Irregularity,D
1089,Choose the correct preposition. It can take over a month to get ______ an illness like that.,up,over,out,for,B
1090,Which of the following is most similar in meaning to BENEDICTION?,Rise,Blessing,Curse,Praise,B
1091,Identify the wrong spelling:,Transepir,Transfer,Tranquil,Calmness,A
1092,The meaning of Abundance is:,Paucity,Scarcity,Meager,Plenty,D
1093,He has been suffering from fever _____ the last three days?,For,About,Since,None of these,A
1094,"The opposite meaning of ""Dearth"" is:",Near to die,Abundance,Obnoxious,Paradoxical,B
1095,The analogy of Coffee ': Beverages is:,Burger : Snacks,Tea : Milk,Butter : Bread,None of these,A
1096,Fill in the blank: I like mangoes. (Change voice),Mangoes is liked by me.,Mangoes were liked by me.,Mangoes are liked by.,Mangoes are liked by me.,D
1097,It is very important ______ the traffic rules so as to accommodate the best flow of traffic.,To plan,Plan,Planned,Planning,A
1098,"A person whose attitude is ""Eat, drink, and be merry"" is called a/an:",Cynic,Stoic,Epicurean,Capitalist,C
1099,Don't judge a book by its ______.,Page,Size,Cover,Paper,C
1100,Choose the correct punctuation.,She saw beautiful white cat.,"She saw a beautiful, white, cat.","She saw a beautiful, white cat.",None of these,C
1101,Never-never land means:,An ideal place,Dream land,A worthless place,A useless situation,A
1102,Select the pair which has the same relationship. GRAIN:SALT,shard: pottery,shred: wood,blades: grass,None of these,A
1103,"They had worked hard, so they passed the exam. The type of sentence is:",Simple,Compound,Complex,None of these,B
1104,Choose the antonym: Embellish,Adorn,Furnish,Simplify,None of these,C
1105,Choose the best antonym of WRATH:,Delight,Rage,Anger,Envy,A
1106,"'Please fill in the blank: ""He gave his wife a large ____ of flowers on her birthday.""",Bundle,Pack,Bouquet,Group,C
1107,Which of the following is an example of a compound-complex sentence?,"She likes apples, and he likes oranges.","While she was reading, he was writing, and they both enjoyed their tasks.",He went to the store but forgot to buy milk.,"Because it rained, the match was postponed.",B
1108,Choose the best Urdu translation from the given options: Bread and Butter,Mauj mela,Rozgaar,Rotiyan salan,Salaana kharch,B
1109,Choose the antonym of Barbarous:,Repulsive,Civilized,Compose,None of these,B
1110,Select the correct sentence: My next-door neighbor is ______ dentist and his wife is ______ architect.,"a, a","the, an","a, an","a, the",C
1111,"If Ashraf ____ earlier, he would always be on time.",get up,got up,had to get up,had got up,D
1112,Change the voice of the following sentence: Are they blaming us for nothing?,Are we being blamed,Are we blamed,Do we blamed,None of these,A
1113,The analogy of 'Coolness: Night' is:,Humidity: Sunshine,Fear: Fright,Black: Yellow,Warmth: Day,D
1114,Choose the correct antonym of Eschew:,Cheap,Embrace,Release,Civilized,B
1115,: He is good at ____.,Maths,Mathematics,Mathematic,None of these,B
1116,"Cat is to ""Kitten"" as ""Dog"" is to ____.",Puppy,Colt,Calf,Baby,A
1117,The antonym of Ordeal is ______?,Test,Provoke,Ease,Trial,C
1118,The antonym of Nonchalant:,Casual,Indifferent,Attentive,Biased,C
1119,Change the voice of the following sentence: The police are looking into the matter.,Who is the police officer looking into the matter?,"Look into the matter, Officer!",The matter is being looked into by the police.,By which police officer is the matter being looked into?,C
1120,She would be a doctor ______ the next year.,On,By,To,Till,B
1121,Find the synonym of LOQUACIOUS:,Victorious,Bombastic,Verbose,Ambiguous,C
1122,"What is the synonym of ""Forbid""?",Preclude,Prohibit,Inhibit,Debar,B
1123,"The sentence given below has a blank. Below the sentence are given four options, one of which can complete it meaningfully. Spot it. Azmat hasn't been in school for many years and he's likely to find learning English difficult ______ he wants to speak English.",whether,provided,although,None of these,C
1124,"Choose the correct article: Where are ____ scissors? Sorry, I haven't seen them.",The,An,A,Article not required,A
1125,My brother and friend ____ me in my studies.,Helps,Helped,Help,None of these,C
1127,Complete the proverb: Don't put all your eggs in ____?,One basket,Fridge,Jar,Pane,A
1128,Choose the correct form of verb: Don't call me until about 7:30; I ____ my homework until then.,Will not be finishing,Won't finish,Will not have been finishing,Won't have finished,D
1129,Select the correct meaning of the idiom from the given options. To cut a sorry figure means,to cut short,To feel sorry,to criticize,None of these,D
1130,I have come to know of your 'hole-and-corner' method of dealing with people.,Strict,Servile,Secret,None of these,C
1131,Complete the sentence by picking up suitable option from the given below: Diana would have got up earlier if ______,she knew the train left at 6:30.,the alarm clock went off on time.,you could have woken her up.,None of these,A
1132,"During the lecture, the teacher stood _____ the dais.",at,on,to the,of,B
1133,Neither of the two girls ______ late yesterday.,was,were,be,have,A
1134,"Change narration: The mother said to her son, ""May you be successful"".",The mother prayed that her son might be successful.,The mother asked if her son might be successful.,The mother prays that my son might be successful.,None of these,A
1135,"What is the meaning of the idiom/proverb ""To spill the beans""?",To reveal secret information,To make peace,End a quarrel,None of the above,A
1136,The curing has ______ out.,taken,worn,put,given,B
1137,Use the correct preposition in the blank. I shall abide ______ my promise.,To,With,By,On,C
1138,The sun ____ from behind the clouds.,Immersed,Emerged,Inverse,None of these,B
1139,It was kind ________ you to help. Fill in the blank.,of,by,about,None of these,A
1140,"The synonym of ""Catastrophe"" is:",Huge,Disaster,Problems,Pressure,B
1141,"Convert to indirect form: He said, ""Hurrah! We have won the match.""",He exclaimed with joy that they had won the match.,He told them that they had won the match.,He asked if they had won the match.,He exclaimed that they have won the match.,A
1142,"Mark the meaning of idiomatic phrase: ""The Alpha and Omega"".",A Greek song,A Shakespearean play,Beginning and end,A Swiss Watch,C
1143,Laaiq'e sataish' Translate into English.,Reputable,Honorable,Ignominious,None of these,B
1144,Most of the guests arrived ______ buses.,by,with,in,through,A
1145,"Change narration: She asked me, ""Are you happy in your new job?"":",She asked me whether I am happy in my new job,She asked me if I was happy in my new job,She asked me if I have been happy in my new job,She asked me if I had been happy in my new job,B
1146,What is the meaning of Benton?,Afresh,Good manners,A place name,Authority,C
1147,The synonym of modify is:,Subscribe,Change,Bring together,None of these,B
1148,CV or curriculum vitae is very often used; from which language is the term curriculum vitae derived?,French,Greek,Latin,German,C
1149,Fill in the blank with a suitable word: He was fined Rs. 500 for _____ driving.,Careless,Hasty,Uncontrollable,Reckless,D
1150,"Consider the word ""Segregation"": choose the word given below that reveals the opposite meaning.",Appreciation,Collecting,Integration,Union,C
1151,"My friend asked me, ""Has Saima talked to Sonia?"" Find the correct indirect sentence:",My friend asked me if Saima has talked to Sonia,My friend asked me that Saima had talked to Sonia,My friend asked me if Saima had talked to Sonia,My friend told me if Saima had talked to Sonia,C
1152,Identify the part of speech of the underlined word in the sentence: The manager spoke confidently about the project.,Adjective,Adverb,Noun,Verb,B
1153,"The passive voice of ""The people elected him Mayor"" is:",Mayor is elected by the people.,He is elected by the people Mayor.,He was elected Mayor by the people.,He was elected Mayor the people.,C
1154,Choose the best meaning of the idiomatic phrase: A square meal,A good diet,A full meal,A simple meal,A proper diet,B
1155,Fill in the blank: I had the privilege ____ knowing him intimately.,Of,In,For,With,A
1156,Choose the correct analogy: Mother : Daughter,Son : Father,Queen : Princess,Brother : Sister,None of these,B
1157,Send this parcel ____ my address.,To,Of,At,None of these,B
1158,Which of the given choices is a synonym of 'Defer?,Indifferent,Postpone,Defy,Differ,B
1159,"Antonym of ""Inert"" is:",Active,Prudent,Sluggish,Inside,A
1160,"Passive Voice of ""The people elected him Mayor."":",Him was elected Mayor by the people.,He was elected Mayor by the people.,Mayor is elected by the people.,He is elected by the people Mayor.,B
1161,"Mark the correct indirect speech for: He said, Why am I so lazy today?",He said why I was so lazy today,He said why I am so lazy today,He asked why he was so lazy that day,None of the above,C
1162,The teacher set homework_________ the end of the lesson.,at,by,to,in,A
1163,"The idiomatic phrase ""Out and Out"" means:",Completely,Miss out,Long for something,None of these,A
1164,The synonym of Bravery is:,Coward,Stable,Boldness,Purge,C
1165,Fill in the blank: There is no reason ____ we get up so early in the morning.,When,Why,Whom,Do why,B
1166,Would that I ____ a king.,Was,Am,Would be,Were,D
1167,"I said to him, ""Why are you working so hard?""",I asked him why he was working so hard.,I asked him why was he working so hard.,I asked him why had he been working so hard.,None of these,A
1168,Eager beaver (idiom),Depressed,Extremely Enthusiastic,Happy,Indifferent,B
1169,"I don't want to fight about who gets the car, so... Which type of verb is 'fight' in this context?",Dynamic verb,Stative verb,Phrasal verb,Finite verb,A
1170,Choose the correct synonym of Delectable:,Delicious,Tasteless,Unpleasant,Bitter,A
1171,'Mirror' is related to 'Reflection' in the same way as 'Water' is related to:,Conduction,Immersion,Refraction,None of these,C
1172,"Indicate the indirect form: Saleem said, ""I do not eat mangoes.""",Saleem said he did not eat mangoes.,Saleem said that he did not eat mangoes.,Saleem said that he does not eat mangoes.,Saleem exclaimed that he does not eat mangoes.,B
1173,Choose the correct preposition: It was a beautiful day. There wasn't a cloud ____ the sky.,On,In,At,By,B
1174,Fill in the blank. He went '''' the direction of the post office.,At,In,To,Of,B
1175,Employees in this department always ______ close relations with each other.,Maintain,Maintains,Maintained,Maintenance,A
1176,The antonym of Endear is:,Estrange,Bind,Prize,None of these,A
1177,Choose the correct punctuated sentence.,"Mr, Nouman Alvi is the doctor in this town.",Mr. Nouman Alvi is the doctor in this town.,Mr Nouman Alvi is the doctor in this town.,None of these,B
1178,"of the reported speech. He said, ""How cruel of him!""",He remarked that it was very cruel of him.,He said that it was very cruel.,He asked it was cruel of him.,He remarked that it is very cruel of him.,A
1179,Choose the correct antonym of Obstreperous:,Short,Tame,Strict,None of these,B
1180,Choose the analogy of words written in capital letters. Lion: Roar,Snake: Slither,Goat: Bleat,Lizard : Crawl,Elephant : Tusk,B
1181,Find the relationship similar to Errors : Inexperience,Skill : Mistakes,Training : Economy,News : Publication,Losses : Carelessness,D
1182,What is the meaning of Apprehension?,Depth,Elongation,Security,Arrest,D
1183,His health is breaking ____.,Out,Up,Down,None of these,C
1184,Select the pair which has the same relationship. PORK: PIG,Rooster: Chicken,Mutton: Sheep,Steer: beef,None of these,B
1185,rabt' Choose the best English translation of the word.,Negotiate,Null & Void,Connection,None of these,C
1186,Choose the option displaying the correct spelling of the word: I managed to work for two hours without ______.,Interuption,Interruption,Intruption,Intteruption,B
1187,Choose the correct one.,These cattles are mine.,These cattle are mine.,These cattle is mine.,None of these,B
1188,"Choose the correct sentence that best represents the reported speech. They said, ""Madam, the time is over.""",They commanded that the time is over,They stated that the time was over,They said respectfully that the time was over,They said respectfully that the time is over,C
1189,Stoke is to Cook as:,Sun is to Heat,Moon is to Star,Planet is to Galaxy,None of these,A
1190,Change the voice of the following sentence: Wrong meals have been served to us.,They served us wrong meal.,They Have served wrong meals to us.,They have served us wrong meal.,None of these,B
1191,What is the meaning of Capital Punishment?,The death sentence or penalty,Punishment that is very light,Punishment that involves paying a fine,Public punishment,A
1192,Choose the Antonym of Dank:,Clammy,Droop,Muggy,Dry,D
1193,He had ____ trouble ____ he parked the car in the garage.,Much/and,Some/that,So much/that,None of these,C
1194,That charming girl was the _____ of all eyes.,Target,Ambition,Cynosure,Doggerel,C
1195,Choose the correct spelling:,Excecutive,Executive,Ixecutive,None of these,B
1196,The antonym of Callow is:,Untried,Urbane,Juvenile,None of these,B
1197,"Change the voice: ""She was watering the plants.""",The plants were being watered by her.,The plants had been watered by her.,The plants was being watered by her.,None of these,A
1198,What _____ the price of this book last month?,is,was,were,None of these,B
1199,Just good enough means:,Not sufficient time,An estimated criterion,Good for Circumstances,None of these,C
1200,Magisterial means:,authoritative,royal,majestic,regal,A
1201,Select the related word from the given alternatives: FINGERS : HAND :: TOES : FEET,Nails,Toes,Ankle,Heels,B
1202,Expedite means:,expedition,hasten,expedient,practical,B
1203,Pipe dream means:,Living hope,Impractical wish,Most Cherished Dream,None of above,B
1204,"Turn to passive voice: ""The child chose the hat.""",The hat is chosen by the child.,The hat was chosen by the child.,The hat was being chosen by the child.,The hat should be chosen by the child.,B
1205,He gave me ______ quantity of milk.,a small,a little,small,None of these,B
1206,What does the proverb 'to be in two minds' mean?,To be dominated by someone else,To be uncertain,To work on somebody else's advice,To be in a critical state,B
1207,"Identify the underlined part of speech: He may be slow, but he can disappear in a hurry.",Verb,Noun,Adverb,Interjection,C
1208,Which part of speech can form a complete sentence on its own:,Verb,Adverb,Conjunction,Interjection,B
1209,Synonym of Homogeneous:,Different,Dissimilar,Similar,Indifferent,C
1210,"In the sentence ""Who is trying to defend you?"", ""Who"" is a:",Demonstrative pronoun,Intensive pronoun,Interrogative pronoun,Possessive pronoun,C
1211,Choose the word that is opposite in meaning to the capitalized word: INVOLVE:,Spread,Soften,Worry,Exclude,D
1212,Which of the following is correctly punctuated?,That's anyone's guess.,The library lost all its books.,That car is not yours.,That car is not theirs.,A
1213,"'Change the voice of the following sentence: ""I will have finished that book.""",That book has been finished by me,That book will be finished by me,That book will have been finished by me,None of these,C
1214,(What) did he want you to do? Identify (what) in this sentence acts as:,Pronoun,Adverb,Adjective,Noun,A
1215,"Choose the most suitable synonym of ""Cataclysm"":",Tranquility,Catastrophe,Pungent,Trash,B
1216,"Complete the Proverb: ""There is no place like _______"".",Home,Heaven,House,Forest,A
1217,His health has run _______.,Out,Off,Down,Riot,C
1218,"He is looking for someone to offer him a glamorous, well-paid, and undemanding job, but I think he is ________?",Happy-go-lucky,Crying for the moon,Hard-boiled,None of these,B
1219,Fill in the blank: A book is known by its ____:,color,cover,size,None of the above,B
1220,The imperative mood verb represents:,Wishes and purpose,"Prayer, advice, and request",Pity and curse,None of these,B
1221,"At first, he didn't agree, but in the end, we managed to bring him ____ to our point of view.",Up,Round,Back,None of these,B
1222,Which word is correctly spelt in the following set of words?,violence,voilance,violance,voilence,A
1223,Please do not interfere _______ my personal affairs.,at,to,in,None of these,C
1224,The synonym of Outrage is:,Moderation,Resentment,Subsidence,None of these,B
1225,Change the voice: Do you understand what I mean?,What I mean is understood by you?,What I mean is that understood by you?,Is what I mean is understood by you?,None of these,D
1226,The synonym of Admonition is:,Warning,Praise,Hail,None of these,A
1227,"""Get your goat"" means ____?",To pacify someone,To irritate someone,To soothe someone,To hug someone,B
1228,The offense of marrying someone while already married to another person is known as:,Bigamy,Polygamy,Monogamy,None of these,A
1229,A young police officer was charged ____ the tasks of transporting the prisoners.,for,by,in,with,D
1230,Choose the word opposite in meaning to the given word: Fickle,Courageous,Sincere,Steadfast,None of these,C
1231,Choose the correct sentence.,Pakistan and India is poor.,Both Pakistan and India are poor.,"Pakistan, as well as India, is poor.",None of these,B
1232,What is the antonym of Pacific?,Huge,Peaceful,Aggressive,Coastal,C
1233,"What is the meaning of ""Ex-post facto""?",A comfortable thing as fact,With retrospective action or force,A suitable environment to work,An unwelcome guest,B
1234,"What is the meaning of ""A fair-weather friend""?",False friend,close friend,Good friend,Loyal friend,A
1235,"The idiom ""To bury the Hatchet"" means?",To make peace,To make a wrong decision,To lose something important,None of these,A
1236,"Change narration: He said to me, ""Why are you late?""",He asked me why I was late.,He said to me why I was late.,He told me why I was late.,None of these.,A
1237,Which of the following pairs is incorrect?,Monkey : Politic,Owl : Chirp,Horse : Neigh,Sparrow : Trumpet,B
1238,Correction of adverb: Let's play nice.,Let's play nicely.,Nicely let's play.,Let's nicely play.,None of these,A
1239,"He said to me, ""Will you accompany me?"" Change into Indirect Speech.",He asked me if I would accompany him.,He said me if I will accompany him.,He asked me if will accompany him.,None of these,A
1240,Find the appropriate words for: Make ______ while the sun shines.,hay,say,bay,None of these,A
1241,The antonym of Dainty is:,Aggressive,Splendid,Vigorous,None of these,C
1242,"Fill in the blank with a suitable preposition: ""There's an eraser ______ the end of my pencil.""",in,on,at,to,C
1243,'He is knocking _ the door:,On,Of,Over,At,D
1244,Fill in the blank: They laughed ____ him.,At,On,Off,From,A
1245,Fill in the blanks: The Romans triumphed ________ the Greeks.,On,At,Over,Upon,B
1246,He is knocking '''' the door.,On,Of,Over,At,C
1247,I have no pride ____ my qualification.,in,on,to,None of these,A
1248,"The correct synonym for ""grisly"" is:",Stuff,Hatred,Disgusting,Random,C
1249,Synonym of 'Shove' ____?,A strong push,Avoid,Come out,Fast,A
1250,Pick the sentence with the correct use of punctuation marks:,"Asif and Ali, the business partners, were meeting for their new project.","Asif and Ali, the business partners were meeting for their new project.","Asif and Ali the business partners, were meeting for their new project.",Asif and Ali the business partners were meeting for their new project.,A
1251,"Change of speech. : ""May you have a long life!"" he said to me.",He wished me to have a long life.,He wished that I might have a long life.,He wishes to me that I may live long.,He wished for me that I might have had a long life.,B
1252,REHEARSAL : PERFORMANCE ::,Applause : Audience,Satisfaction : Appetite,Engagement : Marriage,None of these,C
1253,Choose the correct antonym for Pulchritudinous:,Pacific,Rare,Smooth,Unsightly,D
1254,Glutton for punishment' means:,Masochist,Conform,Sadist,Normal,A
1255,Which of the following sentences is grammatically correct?,One should do his duty,One should do one's duty,One should do their duty,None of these,B
1256,Choose the correct words from the options to complete the sentence correctly: Khalid is ______ than Naveed.,"Not as tall as, but as","As tall, if not",As tall as,"As tall as, if not taller",D
1257,"I did not realize that I had forgotten the passport until I reached the airport, _______ was very annoying.",Which,That,It,Thus,A
1258,"On leaving the shopping plaza, Sania was robbed ____ her purse.",by her,by hers,of her,her,C
1259,He was accused _____ negligence.,for,of,with,None of these,B
1260,Once in a blue moon means ______?,Very strangely,Very rarely,Very often,None of these,B
1261,Haughty' means:,Disdainful,Realistic,Affluent,Adulterate,A
1262,Her parents went to Karachi ______ train.,to,by,at,of,B
1263,Cataclysm means:,upheaval,catalyst,moderator,catcall,A
1264,"Akbar can speak Arabic fluently, because he lived in Egypt for a year. The underlined word is which part of speech?",Adverb,Adjective,Noun,Verb,A
1265,The business of making fashionable and expensive dresses is termed as:,Haute Couture,Salon,Prêt-à-porter,None of these,A
1266,Synonym of VEIL:,Cover,Overt,Blatant,None of these,A
1267,Choose the best Urdu translation from the given options: Man of parts.,Qabil-e-qubool,Alag raye rakhne wala,Ba salahiyat,Qabil bharosa,C
1268,Choose the correct meaning of: Hide one's light under a bushel,To save electricity,To conceal one's talents,To avoid limelight,None of these,B
1269,"If we are buying ______ shop, we must get ______ profit.",their/our,Ourselves/our,ourselves/-,None of these,B
1270,Many young men were ____ at street corners for the coffee bar to open.,Hanging about,Hanging on,Hanging back,None of these,A
1271,Nau naqad na terah udhaar (Translate into English):,A bird in the hand is worth two in the bush.,"If it ain't broke, don't fix it.",A chain is only as strong as its weakest link.,None of these,A
1272,Meaning of neck and neck:,Compete equally,Corridor,Lost the game,None of these,A
1273,Anwar ____ around the block in his new car.,Sped,Speeding,Speed,Speeded,A
1274,Select the pair which has the same relationship. FILTER:WATER,Curtail:Activity,Censor:Play,Edit:Text,None of these,B
1275,He not only read the book but also remembered what he read. The words 'not only... but also' are an example of which part of speech?,Adjective,Conjunction,Adverb,None of these,B
1276,"Find out the correct passive voice sentence: ""They showed the visitors the historical monuments of Lahore.""",The visitors will be shown the historical monuments of Lahore.,The visitors were shown the historical monuments of Lahore.,The historical monuments had been shown to the visitors.,The visitors would be shown the historical monuments of Lahore.,B
1277,shar' Translate from Urdu to English of the word.,Evil,Harmless,Goodness,None of these,A
1278,Choose the option displaying correct spelling of the word.,Genuine,Geniune,Genunie,None of these,A
1279,The antonym of Immerse is:,Dip,Involve,Sprinkle,Dry,D
