Question,Option_a,Option_b,Option_c,Option_d,Correct_answer,Explanation,Target_exam,Question_type,Difficulty,Subject,Topic
"In 'The students are studying diligently', 'diligently' is a",Adverb,Adjective,Verb,Noun,A,"'Diligently' modifies the verb 'studying', indicating the manner, so it is an adverb.",ECAT,Conceptual,Medium,English,Grammar and Parts of Speech
The phrase 'in the evening' is an example of a,Prepositional phrase,Noun phrase,Verb phrase,Adverb phrase,A,"'In the evening' starts with a preposition and functions as a unit, making it a prepositional phrase.",ECAT,Conceptual,Medium,English,Grammar and Parts of Speech
"In 'The play was performed well', 'well' is a",Adverb,Adjective,Verb,Noun,A,"'Well' modifies the verb 'performed', describing the manner, thus it is an adverb.",ECAT,Conceptual,Medium,English,Grammar and Parts of Speech
"In 'The manager of the company will speak.', 'of the company' is a:",Prepositional phrase,Adverbial phrase,Adjectival phrase,Noun phrase,A,"'Of the company' begins with a preposition and functions as a unit, making it a prepositional phrase.",GIKI_PIEAS,Conceptual,Medium,English,Grammar and Parts of Speech
The phrase 'in the morning' functions as a/an:,Adverb,Adjective,Noun,Adverbial phrase,D,"'In the morning' modifies a verb, indicating when something happens, thus functioning as an adverbial phrase.",GIKI_PIEAS,Conceptual,Medium,English,Grammar and Parts of Speech
"Identify the verb form in 'Having finished, she went home.'",Gerund,Participle,Infinitive,Finite verb,B,'Having finished' is a participle phrase because it begins with a participle and functions as an adjective.,GIKI_PIEAS,Conceptual,Medium,English,Grammar and Parts of Speech
The word 'to' in 'She went to the store.' is a:,Preposition,Infinitive marker,Conjunction,Adverb,A,"'To' indicates direction or movement towards something, making it a preposition.",GIKI_PIEAS,Conceptual,Medium,English,Grammar and Parts of Speech
"In 'The book on the table is mine.', 'on the table' is a:",Adjectival phrase modifying 'book',Adverbial phrase,Prepositional phrase,All of the above,D,"'On the table' is a prepositional phrase that functions as an adjectival phrase modifying 'book', thus all options apply.",GIKI_PIEAS,Conceptual,Medium,English,Grammar and Parts of Speech
The word 'very' in 'She is very happy.' is a/an:,Adverb,Adjective,Conjunction,Preposition,A,"'Very' modifies the adjective 'happy', intensifying its meaning, so it is an adverb.",GIKI_PIEAS,Conceptual,Medium,English,Grammar and Parts of Speech
"In 'The teacher gave the students homework.', 'the students' is a:",Direct object,Indirect object,Object of the preposition,Subject,B,"'The students' receives the direct object 'homework', making 'the students' the indirect object.",GIKI_PIEAS,Conceptual,Medium,English,Grammar and Parts of Speech
Identify the grammatical function of 'her' in 'The gift was given to her.',Subject,Direct object,Object of the preposition,Possessive adjective,C,"'Her' follows the preposition 'to', making it the object of the preposition.",GIKI_PIEAS,Conceptual,Medium,English,Grammar and Parts of Speech
The verb 'was' in 'She was singing.' is a/an:,Action verb,Linking verb,Auxiliary verb,Transitive verb,C,"'Was' helps form the past continuous tense with 'singing', making it an auxiliary verb.",GIKI_PIEAS,Conceptual,Medium,English,Grammar and Parts of Speech
"In 'The sun sets slowly.', 'slowly' is an:",Adverb,Adjective,Verb,Noun,A,"'Slowly' modifies the verb 'sets', describing the manner of the action, thus it is an adverb.",GIKI_PIEAS,Conceptual,Medium,English,Grammar and Parts of Speech
The phrase 'to eat' in 'I want to eat.' is a/an:,Infinitive phrase,Prepositional phrase,Gerund phrase,Participle phrase,A,"'To eat' begins with 'to' followed by a verb, making it an infinitive phrase.",GIKI_PIEAS,Conceptual,Medium,English,Grammar and Parts of Speech
"In 'The big, red car.', 'big' and 'red' are:",Adverbs,Adjectives,Verbs,Nouns,B,"'Big' and 'red' describe the noun 'car', so they are adjectives.",GIKI_PIEAS,Conceptual,Medium,English,Grammar and Parts of Speech
"The word 'but' in 'I wanted to go, but I was tired.' is a:",Conjunction,Preposition,Adverb,Interjection,A,"'But' connects two clauses, making it a coordinating conjunction.",GIKI_PIEAS,Conceptual,Medium,English,Grammar and Parts of Speech
"In 'Eating a healthy diet is important.', 'Eating a healthy diet' is a:",Gerund phrase,Infinitive phrase,Participle phrase,Prepositional phrase,A,'Eating a healthy diet' is a gerund phrase because it begins with a gerund and functions as a noun.,GIKI_PIEAS,Conceptual,Medium,English,Grammar and Parts of Speech
"The word 'oh' in 'Oh, what a beautiful day!' is an:",Interjection,Conjunction,Adverb,Adjective,A,"'Oh' expresses emotion, making it an interjection.",GIKI_PIEAS,Conceptual,Medium,English,Grammar and Parts of Speech
"In 'The manager, who is very experienced, will speak.', 'who is very experienced' is a:",Non-restrictive clause,Restrictive clause,Independent clause,Subordinate clause,A,"'Who is very experienced' provides additional, non-essential information about 'the manager', making it a non-restrictive clause.",GIKI_PIEAS,Conceptual,Medium,English,Grammar and Parts of Speech
The phrase 'under the bridge' in 'The children played under the bridge.' is a:,Adverbial phrase,Adjectival phrase,Prepositional phrase,Both A and C,D,"'Under the bridge' is a prepositional phrase that functions as an adverbial phrase, modifying the verb 'played'.",GIKI_PIEAS,Conceptual,Medium,English,Grammar and Parts of Speech
"In 'She is a doctor.', 'is' is a:",Action verb,Linking verb,Auxiliary verb,Transitive verb,B,"'Is' connects the subject 'she' to the predicate nominative 'a doctor', making it a linking verb.",GIKI_PIEAS,Conceptual,Medium,English,Grammar and Parts of Speech
The word 'quickly' is an example of a/an _______.,Adjective,Adverb,Noun,Preposition,B,"'Quickly' ends in '-ly', a common suffix for adverbs. It modifies a verb, indicating the manner of an action.",LUMS_SAT,Conceptual,Medium,English,Grammar and Parts of Speech
Which part of speech is 'in' in 'The book is in the bag.'?,Preposition,Conjunction,Adverb,Interjection,A,"'In' shows the relationship between 'book' and 'bag', indicating location. Prepositions typically show such relationships.",LUMS_SAT,Conceptual,Medium,English,Grammar and Parts of Speech
Select the correct pronoun: 'The gift is for _______.',I,me,myself,mine,B,'Me' is the object of the preposition 'for'. Pronouns following prepositions are in the objective case.,LUMS_SAT,Conceptual,Medium,English,Grammar and Parts of Speech
The phrase 'in the morning' functions as a/an _______.,Adverb phrase,Adjective phrase,Noun phrase,Prepositional phrase,D,'In the morning' begins with a preposition and functions as a single unit. Prepositional phrases typically begin with a preposition.,LUMS_SAT,Conceptual,Medium,English,Grammar and Parts of Speech
The word 'happiness' is a/an _______.,Abstract noun,Concrete noun,Collective noun,Proper noun,A,"'Happiness' is an intangible concept, making it an abstract noun. Abstract nouns represent feelings, ideas, or concepts.",LUMS_SAT,Conceptual,Medium,English,Grammar and Parts of Speech
Choose the sentence with the correct modifier placement.,"Having studied all night, the exam was easy.","Having studied all night, I found the exam easy.","The exam was easy, having studied all night.","I found the exam easy, having studied all night.",B,"The modifier 'Having studied all night' correctly modifies 'I', the subject of the sentence. Modifiers should be placed near the words they modify.",LUMS_SAT,Conceptual,Medium,English,Grammar and Parts of Speech
The phrase 'to eat' is an example of a/an _______.,Infinitive,Gerund,Participle,Finite verb,A,"'To eat' begins with 'to' and functions as a single unit. Infinitives typically begin with 'to' and function as nouns, adjectives, or adverbs.",LUMS_SAT,Conceptual,Medium,English,Grammar and Parts of Speech
"Identify the function of 'although' in 'Although it was raining, we went out.'",Conjunction,Preposition,Adverb,Interjection,A,"'Although' introduces a subordinate clause, connecting it to the main clause. Subordinating conjunctions introduce subordinate clauses.",LUMS_SAT,Conceptual,Medium,English,Grammar and Parts of Speech
The word 'family' can be a/an _______.,Collective noun,Abstract noun,Proper noun,Common noun,A,"'Family' refers to a group of individuals, making it a collective noun. Collective nouns represent groups of people, animals, or things.",LUMS_SAT,Conceptual,Medium,English,Grammar and Parts of Speech
Select the correct form of the possessive adjective: 'That is _______ car.',my,mine,myself,me,A,'My' is a possessive adjective modifying the noun 'car'. Possessive adjectives describe nouns and indicate possession.,LUMS_SAT,Conceptual,Medium,English,Grammar and Parts of Speech
The verb 'was' is an example of a/an _______.,Linking verb,Action verb,Transitive verb,Intransitive verb,A,"'Was' connects the subject to additional information, making it a linking verb. Linking verbs connect subjects to predicates.",LUMS_SAT,Conceptual,Medium,English,Grammar and Parts of Speech
"Choose the correct form of the verb: 'By next year, I _______ here for ten years.'",will have been living,will live,am living,live,A,"The sentence is in the future perfect continuous tense, indicating an action that will continue up to a point in the future.",LUMS_SAT,Conceptual,Medium,English,Grammar and Parts of Speech
The word 'loudly' is an example of a/an _______.,Adjective,Adverb,Noun,Preposition,B,"'Loudly' ends in '-ly', a common suffix for adverbs. It modifies a verb, indicating the manner of an action.",LUMS_SAT,Conceptual,Medium,English,Grammar and Parts of Speech
The phrase 'the big house' is an example of a/an _______.,Noun phrase,Adjective phrase,Adverb phrase,Prepositional phrase,A,"'The big house' functions as a single unit, with 'house' as the main noun. Noun phrases typically consist of a noun and its modifiers.",LUMS_SAT,Conceptual,Medium,English,Grammar and Parts of Speech
"Choose the correct form of the verb: 'If I _______ rich, I would travel the world.'",am,was,were,be,C,"The sentence is in the subjunctive mood, used for hypothetical or uncertain situations. 'Were' is the correct form of the verb in the subjunctive mood.",LUMS_SAT,Conceptual,Medium,English,Grammar and Parts of Speech
The word 'quickly' is an example of,Adjective,Adverb,Noun,Verb,B,"'Quickly' modifies a verb, indicating the manner of an action, hence it's an adverb. Adverbs often end in '-ly'.",NET,Conceptual,Medium,English,Grammar and Parts of Speech
"In the sentence 'The book on the table is mine.', 'on the table' is a",Adjectival phrase,Adverbial phrase,Prepositional phrase,Noun phrase,C,"'On the table' is a prepositional phrase because it starts with the preposition 'on'. It functions as an adjective, modifying 'book'.",NET,Conceptual,Medium,English,Grammar and Parts of Speech
"In 'The teacher gave the students homework.', 'the students' is",Direct object,Indirect object,Subject,Object of the preposition,B,"'The students' receives the direct object 'homework', hence it's an indirect object. Indirect objects receive the direct object.",NET,Conceptual,Medium,English,Grammar and Parts of Speech
The word 'loudly' is an,Adjective,Adverb,Noun,Verb,B,"'Loudly' modifies a verb, indicating the manner of the action, hence it's an adverb. Many adverbs are formed by adding '-ly' to adjectives.",NET,Conceptual,Medium,English,Grammar and Parts of Speech
"In 'The big red car is mine.', 'big' and 'red' are",Adverbs,Adjectives,Nouns,Verbs,B,"'Big' and 'red' describe the noun 'car', hence they are adjectives. Adjectives modify nouns or pronouns.",NET,Conceptual,Medium,English,Grammar and Parts of Speech
The phrase 'to eat' is an example of a,Gerund,Infinitive,Participle,Finite verb,B,"'To eat' is an infinitive because it begins with 'to' followed by the base form of the verb 'eat'. Infinitives can function as nouns, adjectives, or adverbs.",NET,Conceptual,Medium,English,Grammar and Parts of Speech
Identify the part of speech of 'happiness' in 'Happiness is a virtue.',Adjective,Adverb,Noun,Verb,C,"'Happiness' is a noun as it refers to a state or quality. Nouns are words that represent people, places, things, or ideas.",NET,Conceptual,Medium,English,Grammar and Parts of Speech
"In 'She is singing beautifully.', 'beautifully' is an",Adjective,Adverb,Noun,Verb,B,"'Beautifully' modifies the verb 'singing', describing the manner, hence it's an adverb. Adverbs often end in '-ly'.",NET,Conceptual,Medium,English,Grammar and Parts of Speech
The phrase 'under the bridge' is a,Prepositional phrase,Adverbial phrase,Adjectival phrase,Noun phrase,A,"'Under the bridge' starts with the preposition 'under', hence it's a prepositional phrase. It can function as an adjective or adverb.",NET,Conceptual,Medium,English,Grammar and Parts of Speech
The word 'slowly' is an example of an,Adjective,Adverb,Noun,Verb,B,"'Slowly' modifies a verb, indicating the manner of the action, hence it's an adverb. Many adverbs are formed by adding '-ly' to adjectives.",NET,Conceptual,Medium,English,Grammar and Parts of Speech
"In 'The new employee is very efficient.', 'new' is an",Adverb,Adjective,Noun,Verb,B,"'New' describes the noun 'employee', hence it's an adjective. Adjectives modify nouns or pronouns.",NET,Conceptual,Medium,English,Grammar and Parts of Speech
The phrase 'having finished' is an example of a,Gerund,Infinitive,Participle,Finite verb,C,'Having finished' is a participle because it is a verb form used as an adjective. Participles can be present or past.,NET,Conceptual,Medium,English,Grammar and Parts of Speech
"The manager, ____ aware of the situation, took immediate action.",being,is,was,has been,A,"The correct answer uses a participle phrase 'being aware' to describe the manager's state, showing reason or cause.",ECAT,Conceptual,Medium,English,Grammar and Parts of Speech
"By ____ the door, you can enter the hall.",open,opening,to open,opened,B,"The gerund 'opening' is used as a means to achieve the action of entering the hall, functioning as a noun.",ECAT,Conceptual,Medium,English,Grammar and Parts of Speech
The new policy has ____ the company's profits.,increas,increased,increasing,to increase,B,"The verb 'has increased' is in the present perfect tense, indicating an action that started in the past and continues up to the present.",ECAT,Conceptual,Medium,English,Grammar and Parts of Speech
The teacher asked the students ____ their homework.,to do,doing,do,done,A,The infinitive 'to do' is used after the verb 'asked' to indicate the purpose or request made by the teacher.,ECAT,Conceptual,Medium,English,Grammar and Parts of Speech
"The book, ____ by my favorite author, is on the bestseller list.",written,is written,was written,writes,A,"The past participle 'written' is used in a reduced relative clause to describe the book, equivalent to 'which was written'.",ECAT,Conceptual,Medium,English,Grammar and Parts of Speech
The company will ____ its operations next quarter.,expand,expanding,to expand,expanded,A,"The base form 'expand' is used after the auxiliary verb 'will' to form the future simple tense, indicating a planned action.",ECAT,Conceptual,Medium,English,Grammar and Parts of Speech
"Having ____ her project, she felt a sense of accomplishment.",finished,finish,finishing,to finish,A,The past participle 'finished' is used in a participle phrase 'having finished' to indicate an action completed before the main action.,ECAT,Conceptual,Medium,English,Grammar and Parts of Speech
The new employee is ____ to the team.,welcome,welcoming,welcome to,welcomed,D,"The verb 'is welcomed' is in the passive voice, indicating the employee is received with a welcoming attitude.",ECAT,Conceptual,Medium,English,Grammar and Parts of Speech
The ____ of the company is to provide quality products.,goal,mision,aim,objective,A,"The noun 'goal' is used to state the company's purpose or objective, a common usage in business contexts.",ECAT,Conceptual,Medium,English,Grammar and Parts of Speech
The weather ____ cold yesterday.,was,is,were,been,A,"The verb 'was' agrees with the singular subject 'weather', and is in the past tense to match 'yesterday'.",ECAT,Conceptual,Medium,English,Grammar and Parts of Speech
The teacher gave the students ____ to finish the project.,time,a time,the time,an time,A,The uncountable noun 'time' is used without an article to indicate a general amount of time.,ECAT,Conceptual,Medium,English,Grammar and Parts of Speech
The ____ in the park are beautiful.,flower,flowers,the flower,the flowers,B,"The plural noun 'flowers' is used to refer to multiple flowers, and the subject-verb agreement requires a plural noun.",ECAT,Conceptual,Medium,English,Grammar and Parts of Speech
She ____ her keys everywhere but couldn't find them.,looked for,looks for,looking for,has looked for,A,"The past simple 'looked for' is used to describe a completed action in the past, matching the context 'yesterday' is not present but implied.",ECAT,Conceptual,Medium,English,Grammar and Parts of Speech
The company ____ its profits last year.,double,doubled,doubling,doubles,B,"The verb 'doubled' is in the past simple tense, indicating the action of doubling profits happened in the past.",ECAT,Conceptual,Medium,English,Grammar and Parts of Speech
The ____ to the problem is to work harder.,solve,solution,solving,solved,B,"The noun 'solution' is used to denote the answer or method to solve a problem, a common usage in problem-solving contexts.",ECAT,Conceptual,Medium,English,Grammar and Parts of Speech
The students ____ their exams next week.,will take,takes,taking,take,A,The future simple 'will take' is used to indicate a planned or predicted action that will happen in the future.,ECAT,Conceptual,Medium,English,Grammar and Parts of Speech
The ____ of the story is very interesting.,ending,end,ending of,the end,A,"The noun 'ending' refers to the conclusion or final part of the story, a suitable choice to describe the story's last part.",ECAT,Conceptual,Medium,English,Grammar and Parts of Speech
"By the time I ____, the party had started.",arrive,arrived,arriving,arrives,B,The past simple 'arrived' is used after 'by the time' to indicate an action that happened before another action in the past.,ECAT,Conceptual,Medium,English,Grammar and Parts of Speech
The ____ we went was very scenic.,route,way,path,road,A,"The noun 'route' refers to the path or course taken, a suitable choice to describe the journey.",ECAT,Conceptual,Medium,English,Grammar and Parts of Speech
The manager ____ the meeting to discuss the issue.,call,called,calling,calls,B,The past simple 'called' is used to describe a completed action of summoning or convening the meeting.,ECAT,Conceptual,Medium,English,Grammar and Parts of Speech
